"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Col9a3",7.87003946928908e-09,1.11325514140498,0.643,0.355,0.000136427134200126,"Col9a3","OPC_1","P23","Up"
"Mfge8",5.46046998291603e-07,1.32756940275371,0.429,0.189,0.00946572471538494,"Mfge8","OPC_1","P23","Up"
"Col27a1",2.27987462854947e-06,2.33263786652086,0.252,0.071,0.0395216266859051,"Col27a1","OPC_1","P23","Up"
