"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Apobec1",0,2.14413680996899,0.943,0.333,0,"0","Apobec1"
"Gpnmb",0,2.56444018102982,0.895,0.34,0,"0","Gpnmb"
"Oprk1",0,1.27048941447318,0.94,0.493,0,"0","Oprk1"
"Plcd4",0,1.58638975122042,0.914,0.516,0,"0","Plcd4"
"Calcrl",0,2.68395403675112,0.946,0.591,0,"0","Calcrl"
"Emid1",0,2.34448202198881,0.983,0.648,0,"0","Emid1"
"Neu4",0,2.23225227245275,0.991,0.677,0,"0","Neu4"
"Pid1",0,2.08562932284417,0.976,0.706,0,"0","Pid1"
"Lhfpl3",0,2.63169796201593,0.985,0.756,0,"0","Lhfpl3"
"Pdgfra",0,2.30070609755239,0.996,0.78,0,"0","Pdgfra"
"C1ql1",0,2.28034451839068,0.968,0.754,0,"0","C1ql1"
"Itga9",0,2.2600259927436,0.949,0.738,0,"0","Itga9"
"Gpc5",0,2.13195038601919,0.947,0.758,0,"0","Gpc5"
"Cspg5",0,1.87076909641,0.982,0.805,0,"0","Cspg5"
"Matn4",0,2.32251413383373,0.998,0.833,0,"0","Matn4"
"Lrp1",0,1.78698428533185,0.993,0.832,0,"0","Lrp1"
"Cspg4",0,2.26520600903078,0.983,0.825,0,"0","Cspg4"
"Tnr",0,1.8003687196464,0.999,0.853,0,"0","Tnr"
"Serpine2",0,1.87454500819681,0.974,0.829,0,"0","Serpine2"
"Xylt1",0,1.89972976475895,0.976,0.832,0,"0","Xylt1"
"Gpr17",0,1.48101656355051,0.999,0.871,0,"0","Gpr17"
"Pcdh15",0,2.14409825202712,1,0.878,0,"0","Pcdh15"
"Bcan",0,1.98330461348349,1,0.885,0,"0","Bcan"
"Ptprz1",0,2.06279396534337,0.999,0.907,0,"0","Ptprz1"
"Slc13a5",4.07620847561496e-295,2.44051747187619,0.925,0.617,8.15241695122993e-292,"0","Slc13a5"
"Ecrg4",6.39018561236222e-288,1.73088984451387,0.868,0.382,1.27803712247244e-284,"0","Ecrg4"
"Atp1a2",1.94519327434653e-286,1.64074825353973,0.987,0.863,3.89038654869306e-283,"0","Atp1a2"
"Spry1",3.69108102045166e-283,2.56836251732341,0.909,0.668,7.38216204090332e-280,"0","Spry1"
"Col18a1",1.98239808127739e-281,2.24861317638695,0.906,0.638,3.96479616255477e-278,"0","Col18a1"
"Pla2g3",2.15686247476236e-281,1.17349166362227,0.936,0.61,4.31372494952473e-278,"0","Pla2g3"
"Mmp15",4.06532564775643e-278,1.88650598300103,0.938,0.751,8.13065129551285e-275,"0","Mmp15"
"Ntrk3",1.40188837594298e-276,1.67834641411482,0.976,0.841,2.80377675188597e-273,"0","Ntrk3"
"Grid2ip",5.80923625480946e-267,2.0102031687814,0.939,0.766,1.16184725096189e-263,"0","Grid2ip"
"Cyp26b1",4.45126132557616e-266,1.35141261957051,0.92,0.513,8.90252265115232e-263,"0","Cyp26b1"
"Maf",7.8780828995391e-260,1.3428825451594,0.92,0.699,1.57561657990782e-256,"0","Maf"
"Echdc2",6.4424286500148e-259,1.89208901825142,0.928,0.591,1.28848573000296e-255,"0","Echdc2"
"Pnlip",1.7533529202091e-256,2.92765798190901,0.806,0.425,3.50670584041821e-253,"0","Pnlip"
"Pparg",2.18005335678107e-250,0.591571591487713,0.957,0.57,4.36010671356213e-247,"0","Pparg"
"Has2",8.54798952205748e-249,2.35005679031961,0.844,0.452,1.7095979044115e-245,"0","Has2"
"Lef1",3.47415667862111e-248,1.44093701174587,0.868,0.514,6.94831335724222e-245,"0","Lef1"
