"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gja1",0,3.91946126357647,0.994,0.541,0,"0","Gja1"
"Slco1c1",0,4.39876391710941,0.977,0.53,0,"0","Slco1c1"
"S1pr1",0,4.57856716488695,0.94,0.503,0,"0","S1pr1"
"Mlc1",0,4.03378786042888,0.982,0.551,0,"0","Mlc1"
"Htra1",0,4.42663083063036,0.935,0.509,0,"0","Htra1"
"Pla2g7",0,4.20904102975948,0.99,0.569,0,"0","Pla2g7"
"Gpr37l1",0,3.40028463699317,0.98,0.559,0,"0","Gpr37l1"
"Mfge8",0,4.43312943889266,0.998,0.589,0,"0","Mfge8"
"Myorg",0,5.21913264426508,0.968,0.563,0,"0","Myorg"
"Lrp4",0,4.26638503554584,0.899,0.495,0,"0","Lrp4"
"Aldoc",0,4.16758469598461,0.906,0.505,0,"0","Aldoc"
"Hepacam",0,3.70585730091538,0.923,0.523,0,"0","Hepacam"
"Slc7a10",0,4.63074083972018,0.979,0.585,0,"0","Slc7a10"
"Plpp3",0,4.26967092162066,0.997,0.604,0,"0","Plpp3"
"Atp1a2",0,3.87440752540283,1,0.608,0,"0","Atp1a2"
"Vcam1",0,4.38433579134742,0.941,0.553,0,"0","Vcam1"
"Hes5",0,4.64636599580063,0.94,0.56,0,"0","Hes5"
"Abca1",0,3.05930749946839,0.939,0.559,0,"0","Abca1"
"Lonrf3",0,3.89154656404763,0.872,0.494,0,"0","Lonrf3"
"Aqp4",0,4.93330721309945,0.989,0.619,0,"0","Aqp4"
"Cd9",0,2.26300112984349,0.954,0.584,0,"0","Cd9"
"Fgfr3",0,4.57821383636933,0.974,0.607,0,"0","Fgfr3"
"Slc1a3",0,4.68143360266653,1,0.634,0,"0","Slc1a3"
"Slc38a3",0,3.85186996374027,0.975,0.611,0,"0","Slc38a3"
"Glul",0,3.49127451712892,0.932,0.569,0,"0","Glul"
"Daam2",0,4.68484898366366,0.981,0.621,0,"0","Daam2"
"Slc14a1",0,4.7696769256892,0.911,0.551,0,"0","Slc14a1"
"Slc13a3",0,3.31655202406995,0.841,0.482,0,"0","Slc13a3"
"Bcan",0,3.59729483864271,0.998,0.644,0,"0","Bcan"
"Entpd2",0,4.98480581574211,0.902,0.55,0,"0","Entpd2"
"Acsbg1",0,4.67243262862577,0.906,0.555,0,"0","Acsbg1"
"Etv4",0,4.03183425759228,0.894,0.551,0,"0","Etv4"
"Nherf1",0,4.31000485614099,0.86,0.52,0,"0","Nherf1"
"Grin2c",0,4.24229328461254,0.875,0.536,0,"0","Grin2c"
"Nwd1",0,4.02379529350929,0.944,0.605,0,"0","Nwd1"
"Gramd3",0,3.50867635399699,0.898,0.563,0,"0","Gramd3"
"Prex2",0,3.38338975810307,0.867,0.534,0,"0","Prex2"
"Lfng",0,4.03324953573684,0.89,0.558,0,"0","Lfng"
"Serpinh1",0,2.16977081896136,0.874,0.543,0,"0","Serpinh1"
"Dbi",0,2.77921412328333,0.861,0.53,0,"0","Dbi"
"Fam107a",0,3.68899971298658,0.823,0.493,0,"0","Fam107a"
"S100a16",0,2.65556300565194,0.877,0.548,0,"0","S100a16"
"Sall3",0,3.37389662591564,0.818,0.492,0,"0","Sall3"
"Specc1",0,2.34822527192228,0.886,0.56,0,"0","Specc1"
"Cmtm5",0,2.9976213606971,0.849,0.525,0,"0","Cmtm5"
"Gfap",0,4.77389403008469,0.928,0.606,0,"0","Gfap"
"Slc7a11",0,3.16727965774833,0.847,0.526,0,"0","Slc7a11"
"Notch2",0,3.25582288312993,0.881,0.56,0,"0","Notch2"
"Slc15a2",0,4.39733850141998,0.894,0.574,0,"0","Slc15a2"
"Prkcd",0,2.62996648157216,0.879,0.559,0,"0","Prkcd"
"Dock1",0,3.16096504273415,0.918,0.599,0,"0","Dock1"
"Slc25a18",0,4.1530315322868,0.831,0.515,0,"0","Slc25a18"
"Gli3",0,4.34657925646803,0.811,0.498,0,"0","Gli3"
"Cyp4f15",0,4.73295571696089,0.777,0.465,0,"0","Cyp4f15"
"Mmp14",0,3.32070879112486,0.872,0.562,0,"0","Mmp14"
"Notch1",0,3.14701240923679,0.892,0.583,0,"0","Notch1"
"Ntsr2",0,4.08665396880851,0.928,0.622,0,"0","Ntsr2"
"Lcat",0,3.90098960016336,0.794,0.488,0,"0","Lcat"
"Btbd17",0,3.91512520114415,0.925,0.619,0,"0","Btbd17"
"Lrig1",0,3.89439263680413,0.955,0.651,0,"0","Lrig1"
"Zfp36l2",0,2.95151259091802,0.913,0.61,0,"0","Zfp36l2"
"Ndrg2",0,3.29985558926689,0.902,0.603,0,"0","Ndrg2"
"Rgs20",0,3.44176692205008,0.917,0.618,0,"0","Rgs20"
"Ppp1r3c",0,4.50948930441982,0.896,0.598,0,"0","Ppp1r3c"
"Aldh1l1",0,4.49553439651746,0.895,0.598,0,"0","Aldh1l1"
"Ctsc",0,1.9935702905508,0.835,0.538,0,"0","Ctsc"
"Celsr1",0,3.48447607275105,0.761,0.465,0,"0","Celsr1"
"Tril",0,3.53457884152292,0.878,0.584,0,"0","Tril"
"Cldn10",0,4.44382224339403,0.849,0.555,0,"0","Cldn10"
"Ednrb",0,3.76032490818234,0.988,0.695,0,"0","Ednrb"
"Rhoq",0,2.75782753271691,0.92,0.627,0,"0","Rhoq"
"Tmem229a",0,3.3824665338772,0.908,0.615,0,"0","Tmem229a"
"Zfp703",0,2.1758916919641,0.756,0.464,0,"0","Zfp703"
"Fgfrl1",0,3.17126376072173,0.814,0.522,0,"0","Fgfrl1"
"Notch3",0,3.02711757206719,0.896,0.608,0,"0","Notch3"
"Plcd4",0,4.17814430507131,0.856,0.568,0,"0","Plcd4"
"Nfia",0,2.30669061993622,0.957,0.67,0,"0","Nfia"
"F3",0,3.68753314383538,0.9,0.614,0,"0","F3"
"Ctnna1",0,2.0377487504097,0.821,0.536,0,"0","Ctnna1"
"Apoe",0,3.77523378566771,1,0.717,0,"0","Apoe"
"Pdlim5",0,2.8625563907595,0.858,0.576,0,"0","Pdlim5"
"Ccdc190",0,3.91430370090715,0.835,0.553,0,"0","Ccdc190"
"Eci2",0,2.82645412430845,0.825,0.543,0,"0","Eci2"
"Eepd1",0,2.89851568862881,0.913,0.632,0,"0","Eepd1"
"Bgn",0,0.93843833292944,0.743,0.462,0,"0","Bgn"
"Egfr",0,2.97571941009559,0.917,0.637,0,"0","Egfr"
"Asrgl1",0,2.85722769750662,0.836,0.558,0,"0","Asrgl1"
"Prodh",0,3.13049218471534,0.83,0.554,0,"0","Prodh"
"Il18",0,3.6948862287259,0.916,0.641,0,"0","Il18"
"Slc4a4",0,3.21458067902188,0.947,0.673,0,"0","Slc4a4"
"Abhd3",0,3.05014143812119,0.828,0.555,0,"0","Abhd3"
"Kcnj10",0,3.0173297283141,0.843,0.571,0,"0","Kcnj10"
"Atp13a4",0,4.64446623411675,0.86,0.589,0,"0","Atp13a4"
"Slc39a12",0,4.2695808282096,0.9,0.629,0,"0","Slc39a12"
"Acss1",0,3.19161081912349,0.895,0.624,0,"0","Acss1"
"Pla2g3",0,3.83802514490279,0.846,0.576,0,"0","Pla2g3"
"Cbs",0,4.41615801055618,0.907,0.637,0,"0","Cbs"
"Axl",0,3.8687388279795,0.845,0.575,0,"0","Axl"
"Paqr7",0,2.83192913653064,0.926,0.656,0,"0","Paqr7"
"Msi2",0,2.7411834402576,0.988,0.719,0,"0","Msi2"
"Fgfr1",0,2.58317471153871,0.972,0.703,0,"0","Fgfr1"
"Cnn3",0,2.46685382824996,0.886,0.617,0,"0","Cnn3"
"Pbxip1",0,3.54097577994867,0.847,0.578,0,"0","Pbxip1"
"Tlcd1",0,3.86003094093129,0.922,0.654,0,"0","Tlcd1"
"Aifm3",0,2.73523212506315,0.92,0.653,0,"0","Aifm3"
"Ccdc80",0,3.96264882848919,0.876,0.612,0,"0","Ccdc80"
"Mertk",0,3.20175107519771,0.864,0.601,0,"0","Mertk"
"Bcl2",0,2.74321247793218,0.922,0.659,0,"0","Bcl2"
"Slc13a5",0,3.58936510857526,0.931,0.669,0,"0","Slc13a5"
"Lpar6",0,1.93857842398471,0.776,0.515,0,"0","Lpar6"
"Plekhg1",0,2.42164943144532,0.867,0.607,0,"0","Plekhg1"
"Soat1",0,2.65655630373428,0.779,0.519,0,"0","Soat1"
"Jam2",0,2.69570391555753,0.8,0.541,0,"0","Jam2"
"Fzd2",0,3.58342893791049,0.741,0.483,0,"0","Fzd2"
"Pon2",0,2.82868484386041,0.768,0.51,0,"0","Pon2"
"Rhbdf1",0,2.65431142681717,0.877,0.624,0,"0","Rhbdf1"
"Adamts9",0,2.70164058177209,0.837,0.585,0,"0","Adamts9"
"Itga1",0,0.615970593841102,0.752,0.501,0,"0","Itga1"
"Olig2",0,0.769748057444934,0.834,0.584,0,"0","Olig2"
"Adgrg1",0,3.16762159444355,0.984,0.734,0,"0","Adgrg1"
"Acot1",0,3.41483884579987,0.809,0.559,0,"0","Acot1"
"Fam210b",0,2.61852284534875,0.784,0.534,0,"0","Fam210b"
"Itgav",0,2.23336868439027,0.837,0.588,0,"0","Itgav"
"Fbln2",0,2.10497421285667,0.822,0.574,0,"0","Fbln2"
"Id3",0,3.93754941444487,0.892,0.646,0,"0","Id3"
"Sox2",0,1.41759272663221,0.891,0.645,0,"0","Sox2"
"Clic4",0,1.5052018508486,0.723,0.477,0,"0","Clic4"
"Fkbp10",0,3.25100217450281,0.749,0.503,0,"0","Fkbp10"
"Paqr8",0,3.33280596354968,0.932,0.687,0,"0","Paqr8"
"Pax6",0,3.21334812880977,0.797,0.552,0,"0","Pax6"
"Slc8b1",0,3.95579719462844,0.775,0.53,0,"0","Slc8b1"
"Mt1",0,3.02482497216709,0.743,0.5,0,"0","Mt1"
"Arhgef26",0,3.1644551544043,0.897,0.658,0,"0","Arhgef26"
"Pdgfrb",0,2.3599859965609,0.75,0.513,0,"0","Pdgfrb"
"Gdpd2",0,3.64036740694985,0.949,0.712,0,"0","Gdpd2"
"Hapln1",0,3.00520279598788,0.94,0.703,0,"0","Hapln1"
"Dio2",0,4.53229155586649,0.832,0.596,0,"0","Dio2"
"Itga5",0,1.55133068741834,0.807,0.572,0,"0","Itga5"
"Sdc4",0,3.24553623859757,0.67,0.435,0,"0","Sdc4"
"Nrarp",0,4.00715354247681,0.805,0.574,0,"0","Nrarp"
"Epas1",0,2.93136182492895,0.713,0.482,0,"0","Epas1"
"Plaat3",0,1.73931719765304,0.725,0.494,0,"0","Plaat3"
"Fmo1",0,3.83372068241452,0.895,0.665,0,"0","Fmo1"
"Zic2",0,2.10541344445149,0.789,0.559,0,"0","Zic2"
"Fgd6",0,3.62713929063623,0.804,0.575,0,"0","Fgd6"
"Tnc",0,4.7371464556024,0.986,0.757,0,"0","Tnc"
"Bmpr1b",0,3.51485181524033,0.84,0.612,0,"0","Bmpr1b"
"Appl2",0,2.90250263958425,0.985,0.758,0,"0","Appl2"
"Bhlhe41",0,2.4023493550374,0.773,0.546,0,"0","Bhlhe41"
"Myo6",0,2.84698105413357,0.956,0.731,0,"0","Myo6"
"Itih3",0,4.45917100065998,0.72,0.496,0,"0","Itih3"
"Fabp7",0,4.20503362702921,0.983,0.759,0,"0","Fabp7"
"Zfp36l1",0,2.07045315016314,0.791,0.568,0,"0","Zfp36l1"
"Plxnb1",0,3.0584681644337,0.965,0.743,0,"0","Plxnb1"
"Itgb5",0,2.36182482886748,0.767,0.545,0,"0","Itgb5"
"Scrg1",0,2.52602276419081,0.77,0.548,0,"0","Scrg1"
"Fam20a",0,3.40880982697759,0.802,0.582,0,"0","Fam20a"
"Hgf",0,3.69591191483364,0.732,0.512,0,"0","Hgf"
"Ccdc141",0,3.04027678724577,0.856,0.638,0,"0","Ccdc141"
"Csf1",0,2.56624842627708,0.743,0.526,0,"0","Csf1"
"Itga6",0,2.64156890256226,0.808,0.592,0,"0","Itga6"
"Caskin2",0,1.85193356007909,0.763,0.547,0,"0","Caskin2"
"Igfbp2",0,2.40736201769455,0.846,0.632,0,"0","Igfbp2"
"Aspa",0,0.858525816754109,0.59,0.377,0,"0","Aspa"
"Sat1",0,2.66763267477516,0.872,0.659,0,"0","Sat1"
"Cav1",0,0.602106197129703,0.83,0.617,0,"0","Cav1"
"Tanc1",0,1.51901699557601,0.733,0.52,0,"0","Tanc1"
"Gpam",0,3.07010992772055,0.933,0.721,0,"0","Gpam"
"Bmp7",0,1.68978536123335,0.679,0.469,0,"0","Bmp7"
"Ttll8",0,3.67087331818621,0.808,0.599,0,"0","Ttll8"
"Hmg20b",0,2.14786057229891,0.795,0.586,0,"0","Hmg20b"
"Agt",0,4.16535394238877,0.721,0.513,0,"0","Agt"
"Slc12a4",0,2.54049619354747,0.838,0.63,0,"0","Slc12a4"
"Fzd6",0,1.70978163652635,0.703,0.496,0,"0","Fzd6"
"Lamb2",0,2.71947834124334,0.755,0.548,0,"0","Lamb2"
"Zeb1",0,2.01878299488964,0.899,0.693,0,"0","Zeb1"
"Timp3",0,2.61282216772703,0.827,0.621,0,"0","Timp3"
