"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Nova1",0,1.85835898179479,0.942,0.605,0,"0","Nova1"
"Gpr37l1",0,1.59001105616596,0.968,0.642,0,"0","Gpr37l1"
"Pcdh11x",0,1.96906125653781,0.923,0.623,0,"0","Pcdh11x"
"Mmp15",0,2.61139160955418,0.962,0.693,0,"0","Mmp15"
"Gpc5",0,1.90521731053516,0.973,0.723,0,"0","Gpc5"
"Slc38a3",0,2.22879875821033,0.95,0.705,0,"0","Slc38a3"
"Grin2d",0,1.428777362239,0.995,0.769,0,"0","Grin2d"
"Zeb1",0,2.24183063776716,0.905,0.688,0,"0","Zeb1"
"Abhd2",0,1.51327720519916,0.981,0.789,0,"0","Abhd2"
"Pid1",0,1.83714579027134,0.981,0.819,0,"0","Pid1"
"Sulf2",0,1.45929335487738,0.987,0.829,0,"0","Sulf2"
"Lrrtm4",0,1.27224755580162,0.999,0.855,0,"0","Lrrtm4"
"Plppr1",0,1.73113621031854,0.992,0.851,0,"0","Plppr1"
"Pdgfra",0,2.60793263941424,0.996,0.869,0,"0","Pdgfra"
"C1ql1",0,1.88701071147861,0.936,0.814,0,"0","C1ql1"
"Cspg4",0,2.60348846647096,0.985,0.867,0,"0","Cspg4"
"Fchsd2",0,1.31667668501215,0.986,0.868,0,"0","Fchsd2"
"Zfp36l1",0,2.41346803079657,0.924,0.814,0,"0","Zfp36l1"
"Calcrl",0,2.27172902471716,0.928,0.825,0,"0","Calcrl"
"Ednrb",0,2.25883679004686,0.976,0.874,0,"0","Ednrb"
"Olig2",0,1.3003416887227,0.995,0.898,0,"0","Olig2"
"Gria3",0,1.38765451999045,0.999,0.916,0,"0","Gria3"
"Xylt1",0,2.04639207311465,0.98,0.904,0,"0","Xylt1"
"Lhfpl3",0,2.1100240746914,0.951,0.876,0,"0","Lhfpl3"
"Ntrk3",0,1.30451545637536,1,0.94,0,"0","Ntrk3"
"Dner",0,1.44686641271721,0.999,0.943,0,"0","Dner"
"Mtss2",0,1.40512647293248,0.992,0.937,0,"0","Mtss2"
"Emid1",0,2.21592308282575,0.943,0.9,0,"0","Emid1"
"Plppr5",0,1.58360274547049,0.994,0.956,0,"0","Plppr5"
"Serpine2",0,2.14139668451833,0.995,0.961,0,"0","Serpine2"
"Myt1",0,2.22384456304497,0.994,0.961,0,"0","Myt1"
