"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Apobec1",0,2.07202091571176,0.903,0.32,0,"0","Apobec1"
"Gpnmb",0,2.82164809964507,0.851,0.33,0,"0","Gpnmb"
"Oprk1",0,1.28854361677477,0.903,0.485,0,"0","Oprk1"
"Emid1",0,2.56635570654691,0.982,0.636,0,"0","Emid1"
"Calcrl",0,2.77734350685633,0.926,0.583,0,"0","Calcrl"
"Neu4",0,2.32247252214769,0.98,0.667,0,"0","Neu4"
"Pid1",0,2.19449892630876,0.969,0.697,0,"0","Pid1"
"Spry1",0,2.7140780660441,0.893,0.663,0,"0","Spry1"
"Lhfpl3",0,2.81851293064582,0.977,0.749,0,"0","Lhfpl3"
"Pdgfra",0,2.46007346140727,0.994,0.772,0,"0","Pdgfra"
"C1ql1",0,2.4389598911425,0.961,0.748,0,"0","C1ql1"
"Gpc5",0,2.28834004503229,0.941,0.752,0,"0","Gpc5"
"Itga9",0,2.40502501789552,0.92,0.737,0,"0","Itga9"
"Cspg5",0,2.03657070632743,0.979,0.799,0,"0","Cspg5"
"Mmp15",0,2.05574903110457,0.924,0.747,0,"0","Mmp15"
"Matn4",0,2.48711202922025,0.996,0.827,0,"0","Matn4"
"Lrp1",0,1.89167111765555,0.99,0.827,0,"0","Lrp1"
"Cspg4",0,2.43616858475693,0.979,0.82,0,"0","Cspg4"
"Tnr",0,1.85015905197885,0.998,0.847,0,"0","Tnr"
"Xylt1",0,1.99996509192425,0.973,0.828,0,"0","Xylt1"
"Serpine2",0,2.02753964200024,0.964,0.826,0,"0","Serpine2"
"Gpr17",0,1.51635044061333,0.997,0.867,0,"0","Gpr17"
"Ntrk3",0,1.73453948496065,0.967,0.838,0,"0","Ntrk3"
"Atp1a2",0,1.821558294427,0.984,0.859,0,"0","Atp1a2"
"Pcdh15",0,2.29991648618024,0.999,0.874,0,"0","Pcdh15"
"Bcan",0,2.0635763781594,1,0.881,0,"0","Bcan"
"Ptprz1",0,2.17778258834512,0.999,0.904,0,"0","Ptprz1"
"Plcd4",1.10175986641694e-303,1.58966063833562,0.873,0.511,2.20351973283387e-300,"0","Plcd4"
"Slc13a5",1.05023587033327e-293,2.57346683357018,0.891,0.614,2.10047174066654e-290,"0","Slc13a5"
"Col18a1",2.58562976333885e-287,2.45672219490277,0.878,0.634,5.17125952667769e-284,"0","Col18a1"
"Ecrg4",1.37619573343146e-285,1.98149663046476,0.831,0.373,2.75239146686291e-282,"0","Ecrg4"
"Plppr5",6.31062376413646e-277,1.79588426359281,0.927,0.803,1.26212475282729e-273,"0","Plppr5"
"Pla2g3",7.7301151516656e-262,1.13147484392725,0.895,0.607,1.54602303033312e-258,"0","Pla2g3"
"Pnlip",1.42213699654496e-261,3.21526867406999,0.78,0.416,2.84427399308991e-258,"0","Pnlip"
"Grid2ip",6.87909152240654e-257,2.03806437444825,0.903,0.769,1.37581830448131e-253,"0","Grid2ip"
"Echdc2",2.26678694547024e-254,1.94802021740641,0.891,0.587,4.53357389094049e-251,"0","Echdc2"
"Cyp26b1",8.27230603358431e-252,1.46492113929743,0.874,0.509,1.65446120671686e-248,"0","Cyp26b1"
"Mc4r",2.17091860550061e-249,1.56191439139621,0.885,0.561,4.34183721100122e-246,"0","Mc4r"
"Maf",4.57927131585068e-249,1.31937978180295,0.888,0.698,9.15854263170137e-246,"0","Maf"
"Elfn1",2.86116185851798e-246,2.49792981628747,0.855,0.512,5.72232371703595e-243,"0","Elfn1"
"Has2",1.32502564460617e-244,2.45556652470429,0.808,0.446,2.65005128921235e-241,"0","Has2"
"Adamts10",5.55612109989182e-242,1.88888307181691,0.94,0.707,1.11122421997836e-238,"0","Adamts10"
