"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pdgfra",0,1.93954440132294,1,0.891,0,"0","Pdgfra"
"Pcdh15",0,1.62374829262798,1,0.978,0,"0","Pcdh15"
"Ptprz1",1.9889040399399e-304,1.55318644788968,1,0.998,3.97780807987981e-301,"0","Ptprz1"
"Epn2",1.46584931200356e-301,1.45144342903356,1,0.98,2.93169862400712e-298,"0","Epn2"
"Slc38a3",6.75317021892426e-289,2.16710467427993,0.995,0.716,1.35063404378485e-285,"0","Slc38a3"
"Myt1",9.19710909779847e-286,1.68578641436127,0.997,0.972,1.83942181955969e-282,"0","Myt1"
"Cspg4",1.13873305041349e-280,1.775637523716,0.999,0.897,2.27746610082698e-277,"0","Cspg4"
"Bcan",4.45583022653684e-279,1.32953640836292,1,0.997,8.91166045307368e-276,"0","Bcan"
"Emid1",1.15218673414094e-271,1.97300496787869,0.98,0.898,2.30437346828188e-268,"0","Emid1"
"Serpine2",3.43775727675008e-270,1.68314947506181,0.997,0.97,6.87551455350015e-267,"0","Serpine2"
"Cspg5",2.15395342560695e-257,1.31369367868496,0.999,0.989,4.30790685121389e-254,"0","Cspg5"
"Ednrb",7.08070599213176e-251,1.91223040885304,0.988,0.883,1.41614119842635e-247,"0","Ednrb"
"Matn4",4.12151066694087e-248,1.75095923620386,0.989,0.95,8.24302133388174e-245,"0","Matn4"
"Calcrl",2.063190743922e-246,2.04053656469864,0.983,0.843,4.12638148784401e-243,"0","Calcrl"
"Caskin2",2.03023086386396e-230,1.94902253732676,0.96,0.754,4.06046172772792e-227,"0","Caskin2"
"Mmp15",2.1585270631149e-230,1.63762852366766,0.983,0.735,4.3170541262298e-227,"0","Mmp15"
"Xylt1",4.38326409043484e-227,1.51014732509727,0.988,0.923,8.76652818086969e-224,"0","Xylt1"
"Bmp7",1.2861170601228e-223,2.18860646420205,0.954,0.618,2.5722341202456e-220,"0","Bmp7"
"Zfp36l1",2.47313373354123e-217,1.96137722406518,0.972,0.83,4.94626746708247e-214,"0","Zfp36l1"
"Lhfpl3",2.41788767301783e-216,1.54313116602121,0.98,0.886,4.83577534603566e-213,"0","Lhfpl3"
"Gpr37l1",2.70158024300822e-213,1.49676657261295,0.992,0.661,5.40316048601645e-210,"0","Gpr37l1"
"Gpc5",7.98462696366246e-213,1.66188461914043,0.969,0.749,1.59692539273249e-209,"0","Gpc5"
"Tril",3.65807719518773e-206,1.99147683316899,0.966,0.773,7.31615439037546e-203,"0","Tril"
"Rgcc",4.64534481420122e-206,1.80472129688593,0.959,0.914,9.29068962840244e-203,"0","Rgcc"
"Mfsd2a",4.02322235637765e-203,1.92538337006113,0.943,0.728,8.04644471275529e-200,"0","Mfsd2a"
