"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Apobec1",0,2.17645350088146,0.908,0.276,0,"0","Apobec1"
"Gpnmb",0,3.26887784129608,0.852,0.292,0,"0","Gpnmb"
"Ecrg4",0,1.86018682735428,0.812,0.346,0,"0","Ecrg4"
"Oprk1",0,1.60546725283888,0.908,0.453,0,"0","Oprk1"
"Cyp26b1",0,1.92688638470264,0.885,0.479,0,"0","Cyp26b1"
"Plcd4",0,1.55511879423319,0.868,0.486,0,"0","Plcd4"
"Pnlip",0,4.12086210364798,0.767,0.395,0,"0","Pnlip"
"Elfn1",0,3.1988766577959,0.856,0.487,0,"0","Elfn1"
"Mc4r",0,1.85865354843389,0.894,0.535,0,"0","Mc4r"
"Emid1",0,2.93333183492299,0.972,0.614,0,"0","Emid1"
"Calcrl",0,3.10317504962831,0.9,0.567,0,"0","Calcrl"
"Neu4",0,2.43437662228463,0.974,0.647,0,"0","Neu4"
"Slc13a5",0,3.01938603981552,0.895,0.592,0,"0","Slc13a5"
"Pla2g3",0,1.13203300095569,0.879,0.592,0,"0","Pla2g3"
"Pid1",0,2.50673034032916,0.958,0.681,0,"0","Pid1"
"Col18a1",0,2.80886527272401,0.886,0.614,0,"0","Col18a1"
"Pdgfra",0,2.90977846483255,0.992,0.757,0,"0","Pdgfra"
"Lhfpl3",0,3.18511865898995,0.966,0.737,0,"0","Lhfpl3"
"Spry1",0,3.16900014443419,0.874,0.653,0,"0","Spry1"
"C1ql1",0,2.8294071964154,0.95,0.737,0,"0","C1ql1"
"Maf",0,1.35649400092562,0.893,0.683,0,"0","Maf"
"Itga9",0,3.02622799318681,0.926,0.722,0,"0","Itga9"
"Cspg5",0,2.2140458817719,0.976,0.787,0,"0","Cspg5"
"Gpc5",0,2.56967101708601,0.925,0.744,0,"0","Gpc5"
"Matn4",0,2.90915665603824,0.99,0.817,0,"0","Matn4"
"Mmp15",0,2.22919567634343,0.908,0.74,0,"0","Mmp15"
