"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cyp27a1",0,4.38933012950835,0.962,0.284,0,"0","Cyp27a1"
"Tgfbi",0,4.73720680401803,1,0.34,0,"0","Tgfbi"
"Stard8",0,0.275919677125589,0.985,0.325,0,"0","Stard8"
"Itgb4",0,3.69024954449211,0.993,0.358,0,"0","Itgb4"
"Tmem212",0,2.6389512377549,0.977,0.356,0,"0","Tmem212"
"Rbpms",0,5.07962996061035,1,0.388,0,"0","Rbpms"
"Lmo2",0,2.3716824679242,1,0.402,0,"0","Lmo2"
"Prom1",0,2.90522379132565,0.991,0.398,0,"0","Prom1"
"Emcn",0,1.66405403535655,0.875,0.297,0,"0","Emcn"
"Sec14l5",0,4.74315884339427,0.99,0.413,0,"0","Sec14l5"
"Tsc22d3",0,3.31869916239178,0.931,0.357,0,"0","Tsc22d3"
"Aspa",0,4.63775570374683,0.913,0.34,0,"0","Aspa"
"Ermn",0,3.42510069383593,0.863,0.294,0,"0","Ermn"
"Lair1",0,3.10798630713449,1,0.434,0,"0","Lair1"
"Gli1",0,0.442565420964704,0.995,0.436,0,"0","Gli1"
"Gulp1",0,1.22622298837273,0.957,0.413,0,"0","Gulp1"
"Sall1",0,2.94217396726939,0.981,0.441,0,"0","Sall1"
"Ston2",0,3.10774667433026,0.995,0.461,0,"0","Ston2"
"Mal",0,3.65095981568996,0.878,0.349,0,"0","Mal"
"Myo1d",0,2.88567652139691,0.981,0.453,0,"0","Myo1d"
"Nipal4",0,4.95710381514096,0.985,0.464,0,"0","Nipal4"
"Gli2",0,0.381191599736739,0.944,0.427,0,"0","Gli2"
"Ptpn13",0,2.54308002405413,0.994,0.48,0,"0","Ptpn13"
"Rasgrp3",0,2.35181651877265,0.889,0.384,0,"0","Rasgrp3"
"Apod",0,4.94094100515385,0.98,0.479,0,"0","Apod"
"Prima1",0,3.17467417039558,0.849,0.349,0,"0","Prima1"
"Frmpd2",0,1.37159731717932,0.845,0.347,0,"0","Frmpd2"
"Car14",0,3.4369114677092,0.85,0.359,0,"0","Car14"
"Mcam",0,4.28615971866168,0.998,0.511,0,"0","Mcam"
"Frmd4b",0,2.4778861911329,0.991,0.504,0,"0","Frmd4b"
"Hcn1",0,2.34067769626677,1,0.513,0,"0","Hcn1"
"Nefl",0,2.27070718170601,1,0.516,0,"0","Nefl"
"Pygm",0,1.62525755018934,0.995,0.512,0,"0","Pygm"
"Slc2a1",0,3.48758359981947,0.999,0.518,0,"0","Slc2a1"
"Mtus1",0,3.76705494539827,0.999,0.519,0,"0","Mtus1"
"Septin4",0,3.7051166505256,0.993,0.515,0,"0","Septin4"
"Trf",0,5.22697051259523,0.998,0.525,0,"0","Trf"
"Mag",0,4.11446877727466,1,0.528,0,"0","Mag"
"Plekhb1",0,3.17542488063885,0.95,0.482,0,"0","Plekhb1"
"Cdc42ep1",0,2.80601543251943,0.998,0.53,0,"0","Cdc42ep1"
"Lpar6",0,3.28326612673756,0.994,0.531,0,"0","Lpar6"
"Sorbs3",0,3.42091768934995,0.999,0.537,0,"0","Sorbs3"
"Gjc2",0,4.20037636213759,0.999,0.54,0,"0","Gjc2"
"Ptger1",0,2.41396871177458,1,0.541,0,"0","Ptger1"
"Fgd6",0,2.77849555586915,0.993,0.536,0,"0","Fgd6"
"Aff1",0,2.17900255910315,0.995,0.539,0,"0","Aff1"
"Creb5",0,2.95774840211269,0.999,0.544,0,"0","Creb5"
"Slc4a2",0,2.5823948978509,0.961,0.508,0,"0","Slc4a2"
"Egflam",0,1.16875730673005,0.999,0.547,0,"0","Egflam"
"Gucy1a1",0,2.57194838613147,1,0.551,0,"0","Gucy1a1"
"Litaf",0,4.45769157293186,0.985,0.538,0,"0","Litaf"
"Phactr2",0,3.15176545991864,0.998,0.553,0,"0","Phactr2"
"Foxf2",0,0.764863126745562,0.999,0.555,0,"0","Foxf2"
"Adamts4",0,3.73506141873307,1,0.568,0,"0","Adamts4"
"Rgs16",0,0.437610268234032,0.959,0.529,0,"0","Rgs16"
"Vwa1",0,3.3415154957998,1,0.574,0,"0","Vwa1"
"Car2",0,3.09023563268169,0.957,0.536,0,"0","Car2"
"Prdx6",0,3.22218810512043,1,0.581,0,"0","Prdx6"
"Coro6",0,2.32682602888289,0.999,0.59,0,"0","Coro6"
"Onecut2",0,4.72752694618973,1,0.592,0,"0","Onecut2"
"Arc",0,2.94663072244928,0.926,0.523,0,"0","Arc"
"Myrf",0,3.36311535243642,0.996,0.593,0,"0","Myrf"
"Selenop",0,3.32492456796487,0.993,0.591,0,"0","Selenop"
"Tmtc1",0,2.28592909541609,0.996,0.596,0,"0","Tmtc1"
"Strn",0,2.74537068600542,0.993,0.595,0,"0","Strn"
"Cdk18",0,3.15794468040714,1,0.603,0,"0","Cdk18"
"Slc24a2",0,2.17138601566679,0.969,0.572,0,"0","Slc24a2"
"Man1a",0,3.05775769525698,0.984,0.593,0,"0","Man1a"
"Carhsp1",0,2.88556113337099,0.946,0.555,0,"0","Carhsp1"
"Gsn",0,4.18569738708252,0.99,0.601,0,"0","Gsn"
"Carns1",0,2.9380625367517,0.866,0.479,0,"0","Carns1"
"Cnksr3",0,1.2767654010456,1,0.62,0,"0","Cnksr3"
"Adamts19",0,0.391656654160051,0.999,0.619,0,"0","Adamts19"
"Tspan2",0,4.06883032223216,0.986,0.608,0,"0","Tspan2"
"Pex5l",0,3.12318521493192,0.955,0.578,0,"0","Pex5l"
"Smc4",0,2.29084970157862,1,0.624,0,"0","Smc4"
