"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Dock5",0,2.52277502916521,0.873,0.526,0,"0","Dock5"
"Kcnh5",0,3.35189857064826,0.977,0.67,0,"0","Kcnh5"
"Boc",0,2.30827493513654,0.893,0.587,0,"0","Boc"
"Tbc1d5",0,2.06824275681406,0.958,0.663,0,"0","Tbc1d5"
"Prdm8",0,2.24379783144699,0.945,0.654,0,"0","Prdm8"
"Itgb4",0,2.8479000302102,0.893,0.605,0,"0","Itgb4"
"Rorb",0,3.30273931144568,0.908,0.625,0,"0","Rorb"
"Lhfp",0,2.0011125438858,0.961,0.685,0,"0","Lhfp"
"Gpr88",0,0.807261952951699,0.905,0.637,0,"0","Gpr88"
"Cux2",0,1.88517811922897,0.916,0.67,0,"0","Cux2"
"Rxfp2",0,0.749103655678145,0.744,0.5,0,"0","Rxfp2"
"Kcnh1",0,2.23846188400451,0.985,0.746,0,"0","Kcnh1"
"Sorcs1",0,2.12065548777804,0.931,0.696,0,"0","Sorcs1"
"Pou3f2",0,1.06959647082677,0.855,0.629,0,"0","Pou3f2"
"Arhgap29",0,1.38350871587064,0.874,0.65,0,"0","Arhgap29"
"Usp43",0,1.7455976663654,0.959,0.735,0,"0","Usp43"
"Plxnd1",0,2.22586512513768,0.964,0.742,0,"0","Plxnd1"
"Slc30a3",0,2.38020236655805,0.968,0.753,0,"0","Slc30a3"
"Cdh6",0,2.05885487958647,0.949,0.734,0,"0","Cdh6"
"Cdh20",0,0.523260269379076,0.858,0.645,0,"0","Cdh20"
"Adamts20",0,1.15366094004485,0.952,0.742,0,"0","Adamts20"
"Grm2",0,1.96138497623141,0.819,0.609,0,"0","Grm2"
"Gjc1",0,1.14945322570424,0.887,0.679,0,"0","Gjc1"
"Flrt3",0,0.831067847474152,0.835,0.629,0,"0","Flrt3"
"Inhba",0,2.06579669953102,0.781,0.576,0,"0","Inhba"
"Foxp1",0,1.14833660554381,0.969,0.765,0,"0","Foxp1"
"Sphkap",0,1.22772904089307,0.961,0.761,0,"0","Sphkap"
"Osbpl3",0,1.15958617722177,0.852,0.652,0,"0","Osbpl3"
"Thsd7a",0,0.513906152327973,0.886,0.688,0,"0","Thsd7a"
"Gpc3",0,0.324998308719435,0.846,0.649,0,"0","Gpc3"
"Lhx2",0,1.02799267356142,0.91,0.714,0,"0","Lhx2"
"Mlip",0,1.52169812848078,0.941,0.746,0,"0","Mlip"
"Hs3st1",0,0.900881951614209,0.891,0.697,0,"0","Hs3st1"
"Ptgdr",0,1.75998556899127,0.774,0.583,0,"0","Ptgdr"
"St3gal4",0,1.0064551182698,0.851,0.663,0,"0","St3gal4"
"Sgk1",0,0.728584563862815,0.861,0.674,0,"0","Sgk1"
"Coch",0,1.88316861096125,0.957,0.771,0,"0","Coch"
"Unc5d",0,1.73405946769639,0.955,0.77,0,"0","Unc5d"
"Nrip3",0,0.728594408547703,0.912,0.729,0,"0","Nrip3"
"Pdzrn3",0,1.36077785160345,0.913,0.731,0,"0","Pdzrn3"
"Slc4a5",0,0.847491911462601,0.726,0.544,0,"0","Slc4a5"
"Chn2",0,0.63042699573175,0.809,0.629,0,"0","Chn2"
"Sel1l3",0,1.06551317513245,0.929,0.749,0,"0","Sel1l3"
"Gprin3",0,0.723907329501538,0.844,0.664,0,"0","Gprin3"
"Npnt",0,0.698975768756434,0.892,0.714,0,"0","Npnt"
"Pamr1",0,1.51064391870569,0.777,0.599,0,"0","Pamr1"
"Dcbld2",0,1.35550527385232,0.935,0.757,0,"0","Dcbld2"
"Satb2",0,1.35275580742656,0.993,0.817,0,"0","Satb2"
"Grm4",0,1.1073482992483,0.857,0.682,0,"0","Grm4"
"Crlf1",0,0.877621296764623,0.79,0.617,0,"0","Crlf1"
"Cpne4",0,1.32775646951072,0.836,0.663,0,"0","Cpne4"
"Satb1",0,1.31638255136025,0.97,0.798,0,"0","Satb1"
"Pld5",0,2.07063558214469,0.779,0.608,0,"0","Pld5"
"Jdp2",0,1.13135352647297,0.845,0.674,0,"0","Jdp2"
"Slc17a6",0,0.593019226067565,0.908,0.738,0,"0","Slc17a6"
"Tmtc1",0,0.878885722707695,0.852,0.682,0,"0","Tmtc1"
"Kcnv1",0,0.839905378082553,0.917,0.749,0,"0","Kcnv1"
"Met",0,1.5522779842709,0.938,0.77,0,"0","Met"
"Myo1b",0,0.934881611915218,0.852,0.684,0,"0","Myo1b"
"Adcyap1",0,1.3450175669107,0.856,0.69,0,"0","Adcyap1"
"Sinhcaf",0,1.34299648029604,0.921,0.756,0,"0","Sinhcaf"
"Pcdh11x",0,0.326392234597604,0.909,0.745,0,"0","Pcdh11x"
"Shisa6",0,0.99117717371739,0.871,0.708,0,"0","Shisa6"
"Tspan9",0,0.683544754113996,0.883,0.72,0,"0","Tspan9"
"Col8a1",0,1.92839827340625,0.811,0.651,0,"0","Col8a1"
"Egfem1",0,1.08343663620979,0.93,0.77,0,"0","Egfem1"
"Nos1ap",0,0.727853081393389,0.889,0.729,0,"0","Nos1ap"
"Cntn3",0,1.45913352928853,0.989,0.83,0,"0","Cntn3"
