"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pdgfra",0,1.85492655567175,1,0.891,0,"0","Pdgfra"
"Pcdh15",0,1.62327940348294,1,0.973,0,"0","Pcdh15"
"Epn2",1.76233229778527e-294,1.39553705503317,1,0.98,3.52466459557054e-291,"0","Epn2"
"Cspg4",1.11367540263334e-290,1.78219383302598,0.998,0.887,2.22735080526668e-287,"0","Cspg4"
"Myt1",3.00340648849863e-290,1.64312143944946,0.997,0.967,6.00681297699725e-287,"0","Myt1"
"Ptprz1",6.70679498331521e-283,1.36758990803801,1,0.996,1.34135899666304e-279,"0","Ptprz1"
"Serpine2",4.35600156884543e-270,1.62547560403779,0.998,0.967,8.71200313769086e-267,"0","Serpine2"
"Bcan",3.12493045838613e-267,1.18449239807074,1,0.996,6.24986091677226e-264,"0","Bcan"
"Emid1",2.32438887947282e-259,1.84499052559333,0.978,0.902,4.64877775894564e-256,"0","Emid1"
"Slc38a3",4.63670085441293e-257,1.88034175830677,0.994,0.742,9.27340170882587e-254,"0","Slc38a3"
"Cspg5",1.62157779213391e-256,1.28178058327838,0.999,0.988,3.24315558426783e-253,"0","Cspg5"
"Matn4",5.18839594916053e-255,1.70567674675754,0.993,0.944,1.03767918983211e-251,"0","Matn4"
"Calcrl",1.58369747916768e-246,1.9533910088704,0.986,0.834,3.16739495833536e-243,"0","Calcrl"
"Mmp15",1.48816201474553e-238,1.66506398485054,0.981,0.738,2.97632402949107e-235,"0","Mmp15"
"Xylt1",3.86847442330959e-236,1.48956683276396,0.989,0.917,7.73694884661918e-233,"0","Xylt1"
"Caskin2",2.06756896591499e-230,1.87122926418546,0.959,0.764,4.13513793182998e-227,"0","Caskin2"
"Ednrb",3.57918254398766e-224,1.6797877193319,0.986,0.891,7.15836508797532e-221,"0","Ednrb"
"Lhfpl3",7.29780364688447e-223,1.53392356610433,0.982,0.885,1.45956072937689e-219,"0","Lhfpl3"
"Zfp36l1",2.49913055498936e-220,1.878277993964,0.979,0.824,4.99826110997873e-217,"0","Zfp36l1"
"Gpr37l1",3.15491054398369e-207,1.38051085047326,0.992,0.697,6.30982108796738e-204,"0","Gpr37l1"
"Npas1",3.18580214698311e-204,1.95426767892776,0.938,0.791,6.37160429396621e-201,"0","Npas1"
"Bmp7",3.3907880003983e-204,1.97301042122078,0.947,0.643,6.7815760007966e-201,"0","Bmp7"
"Mfsd2a",8.09254445535282e-204,1.8379639141395,0.952,0.73,1.61850889107056e-200,"0","Mfsd2a"
"Apbb1ip",4.46610035501071e-200,1.49647673382754,0.902,0.431,8.93220071002143e-197,"0","Apbb1ip"
"Gpc5",2.11153225404852e-199,1.50581541343336,0.972,0.769,4.22306450809704e-196,"0","Gpc5"
"Tril",8.95744462684667e-193,1.84590044296071,0.967,0.792,1.79148892536933e-189,"0","Tril"
"Sulf2",4.17560533120774e-192,1.23678401896949,0.997,0.856,8.35121066241548e-189,"0","Sulf2"
"Rgcc",1.14056509161293e-188,1.64178955499564,0.956,0.91,2.28113018322585e-185,"0","Rgcc"
"Mtss2",1.54403831855677e-187,1.07534925600163,0.997,0.946,3.08807663711354e-184,"0","Mtss2"
"Cntn1",2.80636297848375e-183,0.952612338781719,0.999,0.992,5.61272595696751e-180,"0","Cntn1"
"Plppr5",1.51899981491289e-182,1.31889489557955,0.989,0.963,3.03799962982578e-179,"0","Plppr5"
"Adamts9",5.99913616240769e-179,1.58751485202128,0.927,0.839,1.19982723248154e-175,"0","Adamts9"
"Nova1",8.50068387704192e-179,1.52868055285579,0.985,0.659,1.70013677540838e-175,"0","Nova1"
"Pid1",5.38214646025654e-178,1.33923885940921,0.98,0.849,1.07642929205131e-174,"0","Pid1"
"Pcdh11x",3.79092308880749e-172,1.50607919281089,0.965,0.67,7.58184617761498e-169,"0","Pcdh11x"
"Gria2",5.37247259806786e-172,0.873136294411306,1,0.989,1.07449451961357e-168,"0","Gria2"
"Qpct",4.09320055037832e-169,1.72381810947773,0.957,0.717,8.18640110075664e-166,"0","Qpct"
"Cped1",6.61956340477249e-169,0.429415732749446,0.852,0.338,1.3239126809545e-165,"0","Cped1"
"Zeb1",1.66532970678175e-168,1.62224734838809,0.938,0.722,3.33065941356351e-165,"0","Zeb1"
"Ntrk3",2.71149167586199e-167,0.982575567840502,1,0.951,5.42298335172398e-164,"0","Ntrk3"
"C1ql1",3.39187047919395e-167,1.39594065295043,0.957,0.833,6.7837409583879e-164,"0","C1ql1"
"Gria3",5.07291978203407e-164,1.13069616948476,0.999,0.931,1.01458395640681e-160,"0","Gria3"
"Lrrtm4",9.89909396210588e-163,1.13294131543569,1,0.881,1.97981879242118e-159,"0","Lrrtm4"
"Col19a1",4.40542761134496e-162,1.85842024666441,0.877,0.611,8.81085522268993e-159,"0","Col19a1"
"Hbb-bs",1.6503129452834e-161,1.04648990464741,0.844,0.522,3.30062589056679e-158,"0","Hbb-bs"
"Has2",4.22231835132521e-159,1.95161538487849,0.834,0.39,8.44463670265042e-156,"0","Has2"
"Gm2a",9.48313066795261e-159,1.60361013599093,0.944,0.675,1.89662613359052e-155,"0","Gm2a"
"Spry4",1.9162613392505e-158,1.72905527937816,0.915,0.522,3.83252267850099e-155,"0","Spry4"
"Spry1",4.31217272306988e-158,1.71056361712982,0.907,0.808,8.62434544613976e-155,"0","Spry1"
"Plppr1",8.68153949343466e-158,1.30146099587122,0.987,0.877,1.73630789868693e-154,"0","Plppr1"
"Vcan",3.32464277250275e-157,1.3144909485815,0.965,0.919,6.6492855450055e-154,"0","Vcan"
"Cdca7",2.63781820787064e-156,0.698730088384881,0.906,0.63,5.27563641574127e-153,"0","Cdca7"
"Luzp2",5.01172156344684e-156,1.38653273206123,0.979,0.842,1.00234431268937e-152,"0","Luzp2"
"Gpr17",1.4462539762471e-154,0.70455559419046,0.999,0.911,2.8925079524942e-151,"0","Gpr17"
"Tafa2",6.70332235675499e-154,1.25961725909208,0.937,0.779,1.340664471351e-150,"0","Tafa2"
"Ptprn",3.14973966222548e-153,1.0885404532956,1,0.949,6.29947932445096e-150,"0","Ptprn"
"Cacng4",3.63795562389143e-153,1.70743065354318,0.918,0.889,7.27591124778286e-150,"0","Cacng4"
"Zfp462",1.7215320511732e-152,1.39646324160465,0.957,0.817,3.4430641023464e-149,"0","Zfp462"
"Megf11",2.14628738264802e-152,1.70956663033867,0.919,0.894,4.29257476529605e-149,"0","Megf11"
"Itgav",2.19799625377456e-152,1.64073843302888,0.964,0.649,4.39599250754911e-149,"0","Itgav"
"Chadl",3.20344343595457e-152,1.47851940273517,0.957,0.831,6.40688687190913e-149,"0","Chadl"
"Pcsk5",1.36359298407884e-151,1.19387732023652,0.899,0.524,2.72718596815768e-148,"0","Pcsk5"
"Ncald",1.72681953647874e-151,1.34350970717959,0.952,0.741,3.45363907295748e-148,"0","Ncald"
"Fabp7",4.82833629490368e-146,1.2239830351545,0.959,0.922,9.65667258980736e-143,"0","Fabp7"
"Abhd2",1.36214215842005e-143,1.09296611646022,0.976,0.825,2.7242843168401e-140,"0","Abhd2"
"Iqgap2",2.32199965728433e-143,1.38150214114946,0.896,0.577,4.64399931456865e-140,"0","Iqgap2"
"Foxj1",3.54990844617621e-143,0.56133780648138,0.914,0.418,7.09981689235243e-140,"0","Foxj1"
"Cp",3.23856581535115e-142,1.97890741402834,0.822,0.56,6.4771316307023e-139,"0","Cp"
"Grin2d",1.48898070128995e-139,1.07804366115802,0.994,0.81,2.9779614025799e-136,"0","Grin2d"
"Col9a2",1.7013281696432e-138,1.46609075225514,0.944,0.793,3.4026563392864e-135,"0","Col9a2"
"Crhbp",2.06941161013762e-138,0.474216421728457,0.819,0.446,4.13882322027524e-135,"0","Crhbp"
"Dner",3.88399547571381e-138,1.09491541383061,0.998,0.953,7.76799095142763e-135,"0","Dner"
"Cfap54",1.93126914002416e-137,1.41609225281479,0.824,0.381,3.86253828004833e-134,"0","Cfap54"
"Traf4",2.85291902785281e-137,1.36434930528797,0.955,0.91,5.70583805570562e-134,"0","Traf4"
"Tanc1",7.42998058674084e-137,1.83032269030866,0.882,0.485,1.48599611734817e-133,"0","Tanc1"
"Jun",9.01552963045097e-137,1.56136501802282,0.919,0.502,1.80310592609019e-133,"0","Jun"
"Spon1",2.32800799496062e-134,1.26069049876732,0.941,0.88,4.65601598992124e-131,"0","Spon1"
"Htr3a",3.484933890356e-134,0.767766488740634,0.869,0.51,6.969867780712e-131,"0","Htr3a"
"Kcnd2",2.89099791559946e-131,1.22095515644131,0.972,0.899,5.78199583119893e-128,"0","Kcnd2"
"Slc6a1",6.70639448282724e-130,0.918439649217808,0.999,0.915,1.34127889656545e-126,"0","Slc6a1"
"Gpm6a",7.88559241096612e-130,0.73928784945826,1,0.992,1.57711848219322e-126,"0","Gpm6a"
"Vwc2",1.30408118658149e-128,1.52630941185372,0.874,0.651,2.60816237316298e-125,"0","Vwc2"
"Arsb",2.13170120499344e-128,1.34323856124778,0.947,0.739,4.26340240998689e-125,"0","Arsb"
"Slc7a10",4.9335606835783e-128,1.31365107514682,0.882,0.649,9.8671213671566e-125,"0","Slc7a10"
"Prkcb",5.26687324662286e-128,0.950540876848647,1,0.925,1.05337464932457e-124,"0","Prkcb"
"Etv1",2.65739587190489e-126,1.38060834209378,0.87,0.462,5.31479174380977e-123,"0","Etv1"
"Sstr1",3.45790022328483e-126,1.6165201469107,0.911,0.837,6.91580044656965e-123,"0","Sstr1"
"Olig2",1.772648137385e-125,0.874234310862218,0.999,0.915,3.54529627476999e-122,"0","Olig2"
"Fchsd2",2.01413352236785e-124,0.919740148270763,0.981,0.89,4.02826704473571e-121,"0","Fchsd2"
"Ttyh1",4.06441280008433e-122,0.898217435793732,1,0.904,8.12882560016865e-119,"0","Ttyh1"
"Atp1a2",2.00465505782845e-121,0.908149911287899,0.972,0.905,4.0093101156569e-118,"0","Atp1a2"
"Nat8f5",5.16180190500567e-121,0.783633975692158,0.818,0.582,1.03236038100113e-117,"0","Nat8f5"
"Tnr",2.93852553180137e-120,0.728924435740177,0.994,0.984,5.87705106360274e-117,"0","Tnr"
"Pcdhgc3",4.49366741937645e-120,1.10491089246589,0.977,0.925,8.98733483875291e-117,"0","Pcdhgc3"
"Nxph1",1.02110862821682e-119,1.70372244406548,0.88,0.725,2.04221725643364e-116,"0","Nxph1"
"Vxn",1.52612814530995e-118,1.24106828071509,0.926,0.775,3.0522562906199e-115,"0","Vxn"
"Lrp1b",4.41241048379367e-118,0.651251621684704,1,0.992,8.82482096758734e-115,"0","Lrp1b"
"C1ql2",1.06223977824049e-117,1.82436941631093,0.765,0.586,2.12447955648097e-114,"0","C1ql2"
"Nefm",5.4337715520619e-117,0.630493550210661,0.819,0.444,1.08675431041238e-113,"0","Nefm"
"Col26a1",1.03121862202558e-114,1.40863021430328,0.869,0.539,2.06243724405115e-111,"0","Col26a1"
"Sulf1",1.68272014515724e-114,2.01108674679694,0.768,0.397,3.36544029031448e-111,"0","Sulf1"
"Whrn",1.71686790448185e-114,1.0308068901274,0.877,0.463,3.4337358089637e-111,"0","Whrn"
"Zcchc24",2.39321189413955e-114,1.14503807846008,0.93,0.746,4.78642378827909e-111,"0","Zcchc24"
"Disp3",3.12932106056808e-113,1.6791420793668,0.855,0.559,6.25864212113617e-110,"0","Disp3"
"Grin3a",1.40290616662863e-111,1.3168219008687,0.924,0.775,2.80581233325726e-108,"0","Grin3a"
"Itga9",2.64760468439986e-111,1.73205277809969,0.851,0.608,5.29520936879972e-108,"0","Itga9"
"Resp18",3.83384804719509e-109,1.25471467882722,0.842,0.479,7.66769609439019e-106,"0","Resp18"
"Tmem176b",1.3201490537697e-108,1.64949816435229,0.88,0.836,2.64029810753941e-105,"0","Tmem176b"
"Cfap46",1.89685128913589e-108,1.22163500298593,0.774,0.428,3.79370257827179e-105,"0","Cfap46"
"Etv5",5.21027405910016e-108,1.65366847369066,0.838,0.552,1.04205481182003e-104,"0","Etv5"
"Igfbp4",9.2656941517736e-108,1.19230453042669,0.852,0.579,1.85313883035472e-104,"0","Igfbp4"
