"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Spry4",0,2.4333713556087,0.923,0.792,0,"0","Spry4"
"Emid1",0,2.47726216748157,0.95,0.82,0,"0","Emid1"
"Cspg4",0,2.53037206395608,0.981,0.867,0,"0","Cspg4"
"Mmp15",0,2.58896728381763,0.977,0.875,0,"0","Mmp15"
"Pdgfra",0,2.44857782755451,0.999,0.898,0,"0","Pdgfra"
"Pcdh15",0,2.32574568987233,0.996,0.895,0,"0","Pcdh15"
"Gpr17",0,1.30862361913785,0.995,0.9,0,"0","Gpr17"
"Mfsd2a",0,2.45938576634682,0.913,0.825,0,"0","Mfsd2a"
"Xylt1",0,2.099678005894,0.962,0.875,0,"0","Xylt1"
"Tnr",0,1.17882058295192,0.974,0.888,0,"0","Tnr"
"Serpine2",0,2.24123447534031,0.976,0.891,0,"0","Serpine2"
"Cspg5",0,1.8740425070779,0.995,0.912,0,"0","Cspg5"
"Gpr37l1",0,1.70883123877514,0.949,0.87,0,"0","Gpr37l1"
"Gpc5",0,2.3572578926503,0.953,0.881,0,"0","Gpc5"
"Matn4",0,1.78438385131009,0.908,0.838,0,"0","Matn4"
"Ntrk3",0,1.6481403591031,0.946,0.881,0,"0","Ntrk3"
"Lhfpl3",0,1.74361629101505,0.947,0.883,0,"0","Lhfpl3"
"Ednrb",0,1.90233723738615,0.953,0.895,0,"0","Ednrb"
"Plppr5",0,1.79613250581963,0.941,0.887,0,"0","Plppr5"
"Pid1",0,1.96858600728988,0.971,0.924,0,"0","Pid1"
"Myt1",0,2.04757767752647,0.995,0.949,0,"0","Myt1"
"Bcan",0,1.84129596321547,1,0.957,0,"0","Bcan"
"Mtss2",0,1.32310846315684,0.983,0.945,0,"0","Mtss2"
"Ptprz1",0,1.39583597400431,0.999,0.965,0,"0","Ptprz1"
"Cntn1",0,1.36400931221997,0.974,0.942,0,"0","Cntn1"
"Lrp1",0,1.1748191147249,0.99,0.966,0,"0","Lrp1"
"Gria3",8.9621179184675e-299,1.93885925445451,0.917,0.837,1.7924235836935e-295,"0","Gria3"
"Rap1gap",7.1939481680845e-296,1.11133000441499,0.982,0.925,1.4387896336169e-292,"0","Rap1gap"
"Spry1",7.15959369838797e-291,2.20152078400565,0.905,0.834,1.43191873967759e-287,"0","Spry1"
"Npas1",1.27228163165854e-284,2.43077508726999,0.882,0.797,2.54456326331707e-281,"0","Npas1"
"C1ql1",6.41479161099894e-280,1.99141752118566,0.887,0.848,1.28295832219979e-276,"0","C1ql1"
"Atp1a2",2.56177260499816e-276,1.41029069678779,0.93,0.869,5.12354520999631e-273,"0","Atp1a2"
"Tmem255b",6.56244954904575e-271,2.44257751721659,0.899,0.78,1.31248990980915e-267,"0","Tmem255b"
"Kcnd2",4.04967413375504e-267,1.83339105227304,0.907,0.866,8.09934826751007e-264,"0","Kcnd2"
"Rgcc",7.96021629687125e-262,1.97580298266904,0.873,0.832,1.59204325937425e-258,"0","Rgcc"
"Slc38a3",2.13726221621326e-260,1.45377982605581,0.929,0.885,4.27452443242653e-257,"0","Slc38a3"
"Sdc3",1.09509425561535e-254,1.31517247276959,0.966,0.917,2.19018851123069e-251,"0","Sdc3"
"Calcrl",8.88252426234648e-248,2.28857006787611,0.863,0.776,1.7765048524693e-244,"0","Calcrl"
"Cacng4",7.441734974644e-247,1.90072465004541,0.89,0.869,1.4883469949288e-243,"0","Cacng4"
"Vxn",2.3487896939502e-244,1.87452126237725,0.888,0.873,4.6975793879004e-241,"0","Vxn"
"Fabp7",2.36725787257758e-222,1.32635752422038,0.944,0.851,4.73451574515517e-219,"0","Fabp7"
"Astn2",2.79374885969907e-220,1.40963974747212,0.908,0.819,5.58749771939815e-217,"0","Astn2"
"Spon1",1.32917167058374e-219,1.35065575768138,0.917,0.908,2.65834334116748e-216,"0","Spon1"
"Dscam",6.21089195084191e-218,1.47817513830043,0.9,0.895,1.24217839016838e-214,"0","Dscam"
"Gria2",1.4813984059526e-217,0.757423192664198,0.997,0.977,2.9627968119052e-214,"0","Gria2"
"Rasgrf1",1.2660306419637e-213,2.43847525207286,0.837,0.72,2.53206128392741e-210,"0","Rasgrf1"
"Kank1",3.82795382025829e-207,1.49104392858168,0.936,0.854,7.65590764051658e-204,"0","Kank1"
"Plppr1",2.47266620427118e-205,1.53546459269869,0.913,0.851,4.94533240854235e-202,"0","Plppr1"
"Plpp4",2.60013798119349e-204,2.09986022408197,0.855,0.797,5.20027596238698e-201,"0","Plpp4"
"Oprl1",8.58806970281374e-202,2.24439852357446,0.869,0.797,1.71761394056275e-198,"0","Oprl1"
"Tmem132d",1.13905625617768e-192,2.37701325458194,0.817,0.672,2.27811251235537e-189,"0","Tmem132d"
"Neto1",9.01383327643053e-192,1.72367438481138,0.908,0.81,1.80276665528611e-188,"0","Neto1"
"Col19a1",7.49701405296524e-185,2.54386178351074,0.785,0.678,1.49940281059305e-181,"0","Col19a1"
"Arhgap35",1.05682370061629e-184,1.04698950093773,0.959,0.911,2.11364740123257e-181,"0","Arhgap35"
"Scn3a",6.6858116569947e-168,1.6396476491171,0.904,0.871,1.33716233139894e-164,"0","Scn3a"
"Lrrtm4",5.32788197615835e-166,1.49171788038663,0.9,0.872,1.06557639523167e-162,"0","Lrrtm4"
"Ppfibp1",5.96357787454469e-157,1.3938014265796,0.902,0.854,1.19271557490894e-153,"0","Ppfibp1"
"Dusp6",2.08086893407828e-146,1.85351034748445,0.872,0.8,4.16173786815655e-143,"0","Dusp6"
"Car8",1.22284546644586e-144,1.73271473209182,0.838,0.798,2.44569093289172e-141,"0","Car8"
"Prkcb",4.12354026696691e-144,1.4211849663119,0.87,0.801,8.24708053393381e-141,"0","Prkcb"
"Egr1",4.06892675339669e-143,1.48134607587479,0.855,0.781,8.13785350679338e-140,"0","Egr1"
"Grin3a",9.52504673947867e-143,1.40767996106135,0.852,0.882,1.90500934789573e-139,"0","Grin3a"
"Nxph1",3.51363515241068e-139,2.053757647703,0.813,0.774,7.02727030482135e-136,"0","Nxph1"
"Cnmd",1.45821628941663e-137,0.838221429728874,0.718,0.396,2.91643257883325e-134,"0","Cnmd"
"Hes5",2.64187449109624e-137,2.1666669754651,0.826,0.814,5.28374898219248e-134,"0","Hes5"
"Adgrb1",3.9852835459621e-136,0.784477287646354,0.964,0.915,7.9705670919242e-133,"0","Adgrb1"
"Nkain3",7.66000667844595e-133,1.78082989482851,0.83,0.76,1.53200133568919e-129,"0","Nkain3"
"Gm2a",9.2718165679355e-133,2.01316305171515,0.77,0.792,1.8543633135871e-129,"0","Gm2a"
"Frzb",3.92341209763749e-132,2.01958950033253,0.724,0.556,7.84682419527498e-129,"0","Frzb"
"Igfbp4",4.87528057192886e-131,1.79965495601559,0.797,0.556,9.75056114385772e-128,"0","Igfbp4"
"Sez6l",6.13445512680822e-130,1.19123044064394,0.879,0.876,1.22689102536164e-126,"0","Sez6l"
"Adamts16",1.14600034838519e-128,1.03984136031695,0.803,0.631,2.29200069677038e-125,"0","Adamts16"
"Megf11",9.6862063973674e-125,1.78538980405829,0.786,0.804,1.93724127947348e-121,"0","Megf11"
"Ptprn",5.31811218301245e-124,1.56867329577076,0.857,0.801,1.06362243660249e-120,"0","Ptprn"
"Ugt8a",8.56381005596282e-124,0.896130382462151,0.871,0.8,1.71276201119256e-120,"0","Ugt8a"
"Ttyh1",6.43491954725493e-122,1.04258576974,0.919,0.854,1.28698390945099e-118,"0","Ttyh1"
"Brinp3",9.45250004935781e-116,1.66501104527286,0.814,0.838,1.89050000987156e-112,"0","Brinp3"
"Gsap",2.58670534413194e-115,1.58251470246503,0.835,0.827,5.17341068826388e-112,"0","Gsap"
"Ctnnd2",1.51028702837524e-113,1.4594828383464,0.886,0.857,3.02057405675048e-110,"0","Ctnnd2"
"Shisa6",4.33470580845463e-110,1.67784576689797,0.835,0.776,8.66941161690926e-107,"0","Shisa6"
"Nptx2",5.97898918742282e-108,1.72240040342332,0.797,0.683,1.19579783748456e-104,"0","Nptx2"
"Slc1a1",6.4465767023266e-107,1.20122294989262,0.864,0.825,1.28931534046532e-103,"0","Slc1a1"
"Gpm6a",1.5530385086783e-105,0.538131661840455,0.989,0.963,3.1060770173566e-102,"0","Gpm6a"
"Mmp16",3.84211191210136e-105,1.22417745641394,0.879,0.882,7.68422382420272e-102,"0","Mmp16"
"Lsamp",3.07443437101587e-104,1.04520518828219,0.898,0.883,6.14886874203174e-101,"0","Lsamp"
"Cacna1c",7.30488584394014e-101,1.20194666937969,0.877,0.894,1.46097716878803e-97,"0","Cacna1c"
"Olfm2",1.68143127522646e-99,1.31403983755849,0.832,0.84,3.36286255045293e-96,"0","Olfm2"
"Plpp3",6.65497628757284e-99,1.11922231344771,0.873,0.809,1.33099525751457e-95,"0","Plpp3"
"Shisa7",3.07506802965891e-97,1.52782355670354,0.811,0.83,6.15013605931781e-94,"0","Shisa7"
"Resp18",1.59656517897162e-96,2.28028858116053,0.705,0.609,3.19313035794324e-93,"0","Resp18"
"Unc80",9.93291881799017e-95,1.74091663377377,0.82,0.74,1.98658376359803e-91,"0","Unc80"
"Rxrg",1.38844391571296e-93,1.53979203570263,0.754,0.693,2.77688783142593e-90,"0","Rxrg"
"Ccn1",3.7323842706289e-93,2.47154163787163,0.713,0.626,7.46476854125779e-90,"0","Ccn1"
