"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cux2",0,1.63455919592491,0.947,0.668,0,"0","Cux2"
"Ccbe1",0,2.4096610801801,0.949,0.692,0,"0","Ccbe1"
"Col14a1",0,1.7502099825826,0.836,0.596,0,"0","Col14a1"
"Dpyd",0,1.02776906257476,0.901,0.67,0,"0","Dpyd"
"Pou3f2",0,1.480011841121,0.857,0.63,0,"0","Pou3f2"
"Egflam",0,0.431888006617379,0.838,0.613,0,"0","Egflam"
"Crlf1",0,1.49323522429207,0.838,0.614,0,"0","Crlf1"
"Lhx2",0,1.2987957031487,0.934,0.712,0,"0","Lhx2"
"Fn1",0,0.523181895777262,0.866,0.645,0,"0","Fn1"
"Pdyn",0,0.640661762626359,0.849,0.628,0,"0","Pdyn"
"Dipk2a",0,0.99932964624158,0.905,0.684,0,"0","Dipk2a"
"Slc4a5",0,0.66047144308595,0.761,0.542,0,"0","Slc4a5"
"Cpne8",0,1.8777868129504,0.985,0.767,0,"0","Cpne8"
"Pdzrn3",0,1.61161027748029,0.947,0.729,0,"0","Pdzrn3"
"Dnah10",0,1.11032142501791,0.723,0.508,0,"0","Dnah10"
"Flrt3",0,1.16885822944236,0.844,0.629,0,"0","Flrt3"
"Kcnv1",0,1.31864783489322,0.959,0.746,0,"0","Kcnv1"
"Egr3",0,1.40679408007086,0.922,0.712,0,"0","Egr3"
"Prex1",0,1.3802588887656,0.925,0.716,0,"0","Prex1"
"Cpne4",0,1.03122137696316,0.87,0.661,0,"0","Cpne4"
"Cacng3",0,1.47688725615108,0.958,0.749,0,"0","Cacng3"
"Npnt",0,1.80939379258087,0.92,0.712,0,"0","Npnt"
"Vwc2l",0,1.28536728584106,0.888,0.681,0,"0","Vwc2l"
"Prdm8",0,1.51527808581926,0.865,0.66,0,"0","Prdm8"
"Met",0,2.04143402306731,0.97,0.768,0,"0","Met"
"Kcnh5",0,0.678710081641758,0.878,0.677,0,"0","Kcnh5"
"Gpc3",0,0.852127396491215,0.848,0.649,0,"0","Gpc3"
"Ptpru",0,1.11667220273686,0.96,0.762,0,"0","Ptpru"
"Pou3f3",0,0.593230859823772,0.897,0.702,0,"0","Pou3f3"
"Nrip3",0,0.585658811741249,0.923,0.728,0,"0","Nrip3"
"Inhba",0,1.73986457403125,0.77,0.577,0,"0","Inhba"
"Sphkap",0,1.06688738072587,0.955,0.762,0,"0","Sphkap"
"Mpped1",0,0.806164926994445,0.951,0.759,0,"0","Mpped1"
"Id2",0,0.631179848911389,0.889,0.699,0,"0","Id2"
"Pcdh11x",0,0.500612432939917,0.934,0.744,0,"0","Pcdh11x"
"Cemip",0,1.18608381930368,0.905,0.716,0,"0","Cemip"
"Wdr66",0,1.29167606797315,0.8,0.612,0,"0","Wdr66"
"Mlip",0,1.413897433577,0.935,0.747,0,"0","Mlip"
"Rgs6",0,1.48805868307401,0.922,0.739,0,"0","Rgs6"
"Tnxb",0,0.818343189176793,0.782,0.601,0,"0","Tnxb"
"Ltk",0,1.05890453467585,0.82,0.641,0,"0","Ltk"
"Car10",0,0.685897586391514,0.936,0.758,0,"0","Car10"
"Smoc2",0,1.74212183572977,0.731,0.553,0,"0","Smoc2"
"Pde1a",0,0.796608954676094,0.845,0.667,0,"0","Pde1a"
