"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Slc38a3",0,2.47336046955467,0.99,0.698,0,"0","Slc38a3"
"Mmp15",0,2.07503202057991,0.985,0.716,0,"0","Mmp15"
"Calcrl",0,2.34347756870065,0.978,0.834,0,"0","Calcrl"
"Pdgfra",0,2.21035040349531,1,0.883,0,"0","Pdgfra"
"Ednrb",0,2.15391355475464,0.987,0.876,0,"0","Ednrb"
"Cspg4",0,2.03568620681995,0.998,0.89,0,"0","Cspg4"
"Lhfpl3",0,1.79549712111434,0.983,0.878,0,"0","Lhfpl3"
"Xylt1",0,1.75132655043662,0.986,0.918,0,"0","Xylt1"
"Emid1",0,2.06359736800301,0.959,0.898,0,"0","Emid1"
"Matn4",0,1.90387177001431,0.982,0.949,0,"0","Matn4"
"Serpine2",0,1.91727857932097,0.997,0.968,0,"0","Serpine2"
"Myt1",0,1.89973689368119,0.998,0.97,0,"0","Myt1"
"Pcdh15",0,1.79870121714436,1,0.977,0,"0","Pcdh15"
"Epn2",0,1.58074036262819,0.999,0.979,0,"0","Epn2"
"Cspg5",0,1.5185617630821,0.999,0.988,0,"0","Cspg5"
"Bcan",0,1.42900503342741,1,0.997,0,"0","Bcan"
"Ptprz1",0,1.78941918230763,1,0.998,0,"0","Ptprz1"
"Gpc5",1.89649973113847e-303,1.99644598336094,0.968,0.734,3.79299946227695e-300,"0","Gpc5"
"Tril",7.75473824112564e-283,2.27469163021762,0.964,0.76,1.55094764822513e-279,"0","Tril"
"Zfp36l1",4.61493363254397e-280,2.1829272586908,0.963,0.822,9.22986726508793e-277,"0","Zfp36l1"
"Bmp7",9.38802990600334e-272,2.30924666120813,0.94,0.598,1.87760598120067e-268,"0","Bmp7"
"Gpr37l1",4.23058846710378e-271,1.57923078850609,0.978,0.641,8.46117693420755e-268,"0","Gpr37l1"
"Mtss2",6.97466624989122e-271,1.28949307680751,0.99,0.942,1.39493324997824e-267,"0","Mtss2"
"Fabp7",6.27158173970448e-267,1.88283276280891,0.957,0.911,1.25431634794089e-263,"0","Fabp7"
"Npas1",4.45584800530227e-265,2.16463047822682,0.935,0.775,8.91169601060455e-262,"0","Npas1"
"Cdca7",6.11240345151649e-261,1.42237542778774,0.907,0.604,1.2224806903033e-257,"0","Cdca7"
"Pid1",9.60713430687892e-260,1.59657309270855,0.979,0.832,1.92142686137578e-256,"0","Pid1"
"Gria2",3.73560470132752e-257,1.03903873309934,1,0.987,7.47120940265504e-254,"0","Gria2"
"Adamts9",5.46200477802941e-257,1.93465557018851,0.916,0.848,1.09240095560588e-253,"0","Adamts9"
"Caskin2",4.54409086559847e-255,1.934987640218,0.933,0.747,9.08818173119694e-252,"0","Caskin2"
"Mfsd2a",4.46167374417175e-254,2.05174459855638,0.937,0.714,8.9233474883435e-251,"0","Mfsd2a"
"Foxj1",1.4246015245635e-253,1.93587595161777,0.909,0.355,2.849203049127e-250,"0","Foxj1"
"Apbb1ip",7.34074194397844e-251,2.27154725076303,0.89,0.374,1.46814838879569e-247,"0","Apbb1ip"
"Sulf2",1.38085716847866e-250,1.34326589119481,0.997,0.832,2.76171433695732e-247,"0","Sulf2"
"Atp1a2",8.74067049814968e-248,1.47708408970593,0.975,0.895,1.74813409962994e-244,"0","Atp1a2"
"Rgcc",4.12431811850388e-244,1.9147033899991,0.943,0.915,8.24863623700777e-241,"0","Rgcc"
"Plppr5",1.00417509434695e-240,1.40508155414157,0.992,0.972,2.0083501886939e-237,"0","Plppr5"
