"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Slc38a3",0,2.01878517792899,0.993,0.733,0,"0","Slc38a3"
"Mmp15",0,1.88093902865795,0.983,0.729,0,"0","Mmp15"
"Cspg4",0,1.91274311895879,0.998,0.882,0,"0","Cspg4"
"Pdgfra",0,2.0048775305544,1,0.887,0,"0","Pdgfra"
"Serpine2",0,1.71453719841951,0.997,0.965,0,"0","Serpine2"
"Myt1",0,1.75721299319229,0.997,0.965,0,"0","Myt1"
"Pcdh15",0,1.72528206739567,1,0.972,0,"0","Pcdh15"
"Epn2",0,1.46752388753467,1,0.979,0,"0","Epn2"
"Cspg5",0,1.41478310978247,0.999,0.987,0,"0","Cspg5"
"Bcan",0,1.23701625240469,1,0.996,0,"0","Bcan"
"Ptprz1",0,1.45607152036652,1,0.996,0,"0","Ptprz1"
"Calcrl",4.00986886975698e-305,2.13435700829272,0.983,0.829,8.01973773951395e-302,"0","Calcrl"
"Emid1",1.60193987835354e-303,1.91956534093208,0.97,0.901,3.20387975670709e-300,"0","Emid1"
"Matn4",6.034364022712e-303,1.77350336797355,0.987,0.943,1.2068728045424e-299,"0","Matn4"
"Ednrb",1.36742069954675e-278,1.78410250329799,0.989,0.887,2.73484139909349e-275,"0","Ednrb"
"Xylt1",6.80985906280855e-278,1.57507713878481,0.985,0.915,1.36197181256171e-274,"0","Xylt1"
"Lhfpl3",7.86216265793554e-275,1.63915159296272,0.982,0.881,1.57243253158711e-271,"0","Lhfpl3"
"Caskin2",4.72314148323816e-262,1.88924630822761,0.953,0.758,9.44628296647633e-259,"0","Caskin2"
"Gpc5",8.39139278909965e-261,1.7064623957119,0.973,0.761,1.67827855781993e-257,"0","Gpc5"
"Zfp36l1",5.65533500758686e-255,2.02366888513116,0.968,0.821,1.13106700151737e-251,"0","Zfp36l1"
"Gpr37l1",3.33216924104785e-250,1.4618570684004,0.988,0.687,6.66433848209571e-247,"0","Gpr37l1"
"Npas1",2.55660578996422e-244,2.04972619560673,0.936,0.786,5.11321157992844e-241,"0","Npas1"
"Sulf2",1.27747385837838e-240,1.30302471291303,0.997,0.851,2.55494771675675e-237,"0","Sulf2"
"Mfsd2a",2.11324307542065e-237,1.93444375116401,0.942,0.724,4.22648615084131e-234,"0","Mfsd2a"
"Mtss2",4.02819785623483e-236,1.16175570916633,0.994,0.945,8.05639571246966e-233,"0","Mtss2"
"Bmp7",7.39225426180313e-230,2.00863582973655,0.937,0.634,1.47845085236063e-226,"0","Bmp7"
"Cntn1",8.27299723463356e-230,1.00038133596706,0.999,0.992,1.65459944692671e-226,"0","Cntn1"
"Plppr5",6.53733183558994e-228,1.37486284795172,0.991,0.962,1.30746636711799e-224,"0","Plppr5"
"Tril",1.72145292916399e-226,1.92957058860597,0.966,0.786,3.44290585832798e-223,"0","Tril"
"Gria2",9.26629994614091e-225,0.947147315726187,1,0.989,1.85325998922818e-221,"0","Gria2"
"Pid1",2.79788852850824e-223,1.43069809971925,0.979,0.844,5.59577705701649e-220,"0","Pid1"
"Adamts9",2.57614893725924e-220,1.76559039531471,0.921,0.837,5.15229787451849e-217,"0","Adamts9"
"Apbb1ip",6.78904285768564e-220,1.46211109268932,0.886,0.417,1.35780857153713e-216,"0","Apbb1ip"
"Gria3",5.86989812830652e-215,1.22912371735204,0.999,0.929,1.1739796256613e-211,"0","Gria3"
"Rgcc",1.57858161701375e-212,1.69281344239624,0.944,0.911,3.15716323402751e-209,"0","Rgcc"
"Ntrk3",3.36846083140454e-211,1.0494714918375,1,0.949,6.73692166280908e-208,"0","Ntrk3"
"Pcdh11x",8.29631985082557e-209,1.5957764588458,0.966,0.659,1.65926397016511e-205,"0","Pcdh11x"
"Cped1",1.89577498376966e-204,1.09777561841478,0.837,0.322,3.79154996753932e-201,"0","Cped1"
"Nova1",5.57878381153294e-204,1.55868415589446,0.98,0.648,1.11575676230659e-200,"0","Nova1"
