"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Apobec1",0,2.14370008017136,0.942,0.333,0,"0","Apobec1"
"Gpnmb",0,2.56181662173344,0.894,0.34,0,"0","Gpnmb"
"Oprk1",0,1.39516497274111,0.94,0.493,0,"0","Oprk1"
"Plcd4",0,1.58650422632481,0.913,0.516,0,"0","Plcd4"
"Calcrl",0,2.68273683190528,0.945,0.591,0,"0","Calcrl"
"Emid1",0,2.35662385861176,0.983,0.648,0,"0","Emid1"
"Neu4",0,2.23596113494551,0.99,0.677,0,"0","Neu4"
"Pid1",0,2.09861452158502,0.976,0.706,0,"0","Pid1"
"Lhfpl3",0,2.62989753046342,0.984,0.756,0,"0","Lhfpl3"
"Pdgfra",0,2.30754348060958,0.996,0.78,0,"0","Pdgfra"
"C1ql1",0,2.28502492087295,0.968,0.754,0,"0","C1ql1"
"Itga9",0,2.2593616989118,0.948,0.738,0,"0","Itga9"
"Gpc5",0,2.13306317179734,0.946,0.758,0,"0","Gpc5"
"Cspg5",0,1.87336711847029,0.982,0.805,0,"0","Cspg5"
"Matn4",0,2.32902418047512,0.998,0.833,0,"0","Matn4"
"Lrp1",0,1.78959847122656,0.993,0.832,0,"0","Lrp1"
"Cspg4",0,2.26702458998874,0.983,0.825,0,"0","Cspg4"
"Tnr",0,1.8044629387507,0.999,0.853,0,"0","Tnr"
"Serpine2",0,1.87372659514335,0.974,0.829,0,"0","Serpine2"
"Xylt1",0,1.90324557307881,0.977,0.832,0,"0","Xylt1"
"Gpr17",0,1.4853097550802,0.999,0.871,0,"0","Gpr17"
"Pcdh15",0,2.14726477009149,1,0.878,0,"0","Pcdh15"
"Bcan",0,1.98559384615646,1,0.885,0,"0","Bcan"
"Ptprz1",0,2.0642838035028,0.999,0.907,0,"0","Ptprz1"
"Slc13a5",3.53987937986208e-296,2.44178446427815,0.925,0.617,7.07975875972416e-293,"0","Slc13a5"
"Atp1a2",2.14106279429426e-289,1.64787304764864,0.988,0.862,4.28212558858852e-286,"0","Atp1a2"
"Ecrg4",1.48259856173227e-287,1.73439729231232,0.868,0.382,2.96519712346453e-284,"0","Ecrg4"
"Spry1",2.73701028960656e-286,2.5806924957594,0.909,0.668,5.47402057921312e-283,"0","Spry1"
"Col18a1",3.38211556798855e-284,2.3018274213435,0.906,0.637,6.76423113597709e-281,"0","Col18a1"
"Pla2g3",4.38323669733148e-280,1.20165765382564,0.935,0.61,8.76647339466296e-277,"0","Pla2g3"
"Ntrk3",8.05479813938322e-277,1.68183093226941,0.976,0.841,1.61095962787664e-273,"0","Ntrk3"
"Mmp15",5.34153208564578e-276,1.88061288069025,0.936,0.751,1.06830641712916e-272,"0","Mmp15"
"Grid2ip",1.9720240534482e-269,2.04449365465506,0.94,0.766,3.94404810689641e-266,"0","Grid2ip"
"Cyp26b1",3.09291290018339e-266,1.42913274583789,0.92,0.513,6.18582580036677e-263,"0","Cyp26b1"
"Maf",1.55436277826707e-258,1.33988300561791,0.919,0.699,3.10872555653414e-255,"0","Maf"
"Echdc2",3.0671673936929e-257,1.88780628125856,0.926,0.591,6.1343347873858e-254,"0","Echdc2"
"Pnlip",4.03543907549688e-255,2.92351930629795,0.805,0.425,8.07087815099376e-252,"0","Pnlip"
"Pparg",2.64289751181073e-249,0.589223500185279,0.956,0.571,5.28579502362147e-246,"0","Pparg"
"Has2",7.2115863861144e-248,2.32495960395794,0.842,0.452,1.44231727722288e-244,"0","Has2"
"Elfn1",9.21047069212068e-247,2.38234729612768,0.889,0.517,1.84209413842414e-243,"0","Elfn1"
"Mc4r",1.93914661297383e-246,1.52244546292756,0.922,0.566,3.87829322594767e-243,"0","Mc4r"
"Lef1",9.60560192294228e-246,1.42969422346463,0.866,0.514,1.92112038458846e-242,"0","Lef1"
"Plppr5",3.96576346371198e-235,1.65984974300328,0.934,0.806,7.93152692742397e-232,"0","Plppr5"
"Dbx2",4.38173040650224e-234,1.40084593643241,0.909,0.605,8.76346081300449e-231,"0","Dbx2"
"Vegfa",3.3064066976193e-222,1.83230241759959,0.955,0.697,6.6128133952386e-219,"0","Vegfa"
"Adamts10",4.55535993741761e-220,1.75548865823591,0.961,0.711,9.11071987483521e-217,"0","Adamts10"
"Hgf",5.21754182778832e-219,0.804660555512176,0.931,0.497,1.04350836555766e-215,"0","Hgf"
"Farp1",3.10204775636005e-218,1.88212409149424,0.964,0.803,6.2040955127201e-215,"0","Farp1"
"Olfm2",9.79704028996436e-216,1.9038402022775,0.918,0.69,1.95940805799287e-212,"0","Olfm2"
"Adm",4.79572804755417e-208,2.17191279160085,0.842,0.548,9.59145609510833e-205,"0","Adm"
"Fkbp10",9.62344460323232e-206,1.08005787428368,0.78,0.362,1.92468892064646e-202,"0","Fkbp10"
"Hes5",1.04997783785343e-204,2.43018483180409,0.868,0.704,2.09995567570685e-201,"0","Hes5"
"Ptprn",4.63297418191276e-204,1.65922032864299,0.985,0.848,9.26594836382553e-201,"0","Ptprn"
"Nnat",1.2537287284453e-200,2.08204290681823,0.899,0.742,2.50745745689059e-197,"0","Nnat"
"Pcdh18",2.17091189244986e-200,0.385499926457258,0.868,0.456,4.34182378489972e-197,"0","Pcdh18"
"Slc7a10",4.3500276105202e-195,2.09193663711565,0.89,0.74,8.7000552210404e-192,"0","Slc7a10"
"Dhrs3",9.38621205091906e-195,0.779773118391741,0.951,0.476,1.87724241018381e-191,"0","Dhrs3"
"Brinp1",2.75130851232053e-190,1.68314648821579,0.959,0.793,5.50261702464105e-187,"0","Brinp1"
"Adarb2",1.21643222954746e-189,1.3347832740135,0.925,0.638,2.43286445909491e-186,"0","Adarb2"
"Podn",1.29748822428235e-188,1.41092673180508,0.867,0.574,2.5949764485647e-185,"0","Podn"
"Rasgrp2",5.54510636477749e-185,1.7553726350724,0.883,0.476,1.1090212729555e-181,"0","Rasgrp2"
"Ramp1",1.0609073291133e-179,1.77965120598626,0.919,0.73,2.12181465822661e-176,"0","Ramp1"
"Adcyap1r1",2.68697313442623e-178,1.56810198450499,0.925,0.747,5.37394626885245e-175,"0","Adcyap1r1"
"Ano1",4.29650287121753e-177,1.87670058064539,0.883,0.615,8.59300574243505e-174,"0","Ano1"
