"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pdgfra",0,1.94161026295707,1,0.891,0,"0","Pdgfra"
"Pcdh15",0,1.62608549931127,1,0.978,0,"0","Pcdh15"
"Ptprz1",8.34995208518819e-307,1.55972596368275,1,0.998,1.66999041703764e-303,"0","Ptprz1"
"Epn2",4.06939292088314e-301,1.44929555621777,1,0.98,8.13878584176628e-298,"0","Epn2"
"Slc38a3",1.09899806823007e-290,2.17796827668544,0.995,0.716,2.19799613646014e-287,"0","Slc38a3"
"Myt1",1.05024357940978e-286,1.68638346857087,0.997,0.972,2.10048715881955e-283,"0","Myt1"
"Cspg4",9.94234516286405e-283,1.78509136177011,0.999,0.897,1.98846903257281e-279,"0","Cspg4"
"Bcan",6.57284136868435e-280,1.33048365572773,1,0.997,1.31456827373687e-276,"0","Bcan"
"Serpine2",6.42388917098137e-272,1.68752306320489,0.997,0.97,1.28477783419627e-268,"0","Serpine2"
"Emid1",1.76128886387863e-271,1.97325335828039,0.979,0.899,3.52257772775725e-268,"0","Emid1"
"Cspg5",1.77610850773514e-258,1.31441257932728,0.999,0.989,3.55221701547027e-255,"0","Cspg5"
"Ednrb",7.75550989658454e-252,1.91681770597351,0.988,0.883,1.55110197931691e-248,"0","Ednrb"
"Matn4",3.32477850881505e-248,1.74743346842299,0.989,0.95,6.64955701763009e-245,"0","Matn4"
"Calcrl",2.15956903851752e-246,2.03545431628619,0.983,0.843,4.31913807703505e-243,"0","Calcrl"
"Caskin2",9.43510723932178e-232,1.95933538217652,0.96,0.754,1.88702144786436e-228,"0","Caskin2"
"Mmp15",1.01819833839008e-231,1.64480559372168,0.983,0.734,2.03639667678016e-228,"0","Mmp15"
"Xylt1",1.72780263455131e-229,1.52193852905533,0.988,0.923,3.45560526910261e-226,"0","Xylt1"
"Bmp7",4.35423329251251e-223,2.18441900301755,0.953,0.618,8.70846658502501e-220,"0","Bmp7"
"Lhfpl3",2.39624884093091e-217,1.5465692942513,0.98,0.886,4.79249768186182e-214,"0","Lhfpl3"
"Zfp36l1",1.10347404102294e-216,1.96287851221041,0.971,0.83,2.20694808204589e-213,"0","Zfp36l1"
"Gpr37l1",5.48287188167736e-215,1.50123402988526,0.992,0.66,1.09657437633547e-211,"0","Gpr37l1"
"Gpc5",5.61805882950821e-213,1.66464919903658,0.968,0.749,1.12361176590164e-209,"0","Gpc5"
"Rgcc",1.41644875474883e-206,1.80385935823815,0.959,0.914,2.83289750949765e-203,"0","Rgcc"
"Tril",1.89420063059649e-206,1.99333687872545,0.966,0.773,3.78840126119297e-203,"0","Tril"
"Mfsd2a",1.62390949602047e-200,1.91721128930387,0.941,0.728,3.24781899204093e-197,"0","Mfsd2a"
"Npas1",2.31648359909362e-195,2.02993009064415,0.93,0.786,4.63296719818724e-192,"0","Npas1"
"Sulf2",3.11880761404809e-190,1.25449366992389,0.997,0.843,6.23761522809618e-187,"0","Sulf2"
"Mtss2",8.5941765981324e-190,1.12563310921198,0.996,0.944,1.71883531962648e-186,"0","Mtss2"
"Apbb1ip",2.17295193113469e-188,2.13057586716201,0.888,0.408,4.34590386226938e-185,"0","Apbb1ip"
"Fabp7",2.06901746318489e-185,1.59650972907172,0.953,0.915,4.13803492636977e-182,"0","Fabp7"
"Zeb1",7.28727779416709e-180,1.80163166568904,0.94,0.703,1.45745555883342e-176,"0","Zeb1"
"Pid1",4.94438409627073e-179,1.37459793599032,0.979,0.842,9.88876819254147e-176,"0","Pid1"
"Adamts9",8.65629772515401e-179,1.75928205134576,0.921,0.851,1.7312595450308e-175,"0","Adamts9"
"Pcdh11x",3.70373462299621e-177,1.56130598013927,0.962,0.637,7.40746924599242e-174,"0","Pcdh11x"
"Plppr5",8.17908823508321e-175,1.30729185665759,0.992,0.973,1.63581764701664e-171,"0","Plppr5"
"Nova1",1.09726737774273e-173,1.54013887382594,0.979,0.634,2.19453475548546e-170,"0","Nova1"
"Gpr17",5.65354334332476e-173,0.777542285909454,0.999,0.904,1.13070866866495e-169,"0","Gpr17"
"Gria2",2.56069907326934e-172,0.908416306855416,1,0.988,5.12139814653868e-169,"0","Gria2"
"Cdca7",4.8424071716676e-171,1.08344294166028,0.899,0.626,9.68481434333519e-168,"0","Cdca7"
"C1ql1",1.72691836546565e-170,1.47068883155578,0.957,0.821,3.45383673093131e-167,"0","C1ql1"
"Slc7a10",5.27720849003984e-168,2.21864938606609,0.871,0.601,1.05544169800797e-164,"0","Slc7a10"
"Acsbg1",1.10718816019859e-167,1.71940513893802,0.86,0.439,2.21437632039717e-164,"0","Acsbg1"
"Spry4",2.65002081778893e-167,1.90881723763216,0.918,0.495,5.30004163557786e-164,"0","Spry4"
"Itgav",8.42836211524206e-166,1.75671811667209,0.963,0.621,1.68567242304841e-162,"0","Itgav"
"Cntn1",1.08386587007261e-165,0.890203633478492,0.999,0.996,2.16773174014523e-162,"0","Cntn1"
"Qpct",6.19928098292715e-165,1.7755009897421,0.952,0.716,1.23985619658543e-161,"0","Qpct"
"Vcan",2.26244363216145e-164,1.34316726658157,0.967,0.915,4.52488726432291e-161,"0","Vcan"
