"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Dock5",0,2.51138200197364,0.872,0.526,0,"0","Dock5"
"Boc",0,2.28489686908963,0.891,0.587,0,"0","Boc"
"Kcnh5",0,3.33164820507691,0.974,0.67,0,"0","Kcnh5"
"Tbc1d5",0,2.0553957856302,0.956,0.663,0,"0","Tbc1d5"
"Prdm8",0,2.23161053065022,0.945,0.654,0,"0","Prdm8"
"Itgb4",0,2.82229634148388,0.89,0.605,0,"0","Itgb4"
"Rorb",0,3.28210528437959,0.904,0.625,0,"0","Rorb"
"Lhfp",0,1.98926288006591,0.961,0.684,0,"0","Lhfp"
"Gpr88",0,0.790948308324552,0.904,0.637,0,"0","Gpr88"
"Cux2",0,1.86838346916123,0.913,0.67,0,"0","Cux2"
"Rxfp2",0,0.706955694068126,0.743,0.5,0,"0","Rxfp2"
"Kcnh1",0,2.22883462003812,0.985,0.746,0,"0","Kcnh1"
"Sorcs1",0,2.099695164311,0.931,0.696,0,"0","Sorcs1"
"Pou3f2",0,1.05947714045333,0.853,0.629,0,"0","Pou3f2"
"Usp43",0,1.73891031978459,0.958,0.735,0,"0","Usp43"
"Arhgap29",0,1.37741807767486,0.872,0.65,0,"0","Arhgap29"
"Plxnd1",0,2.2058592924001,0.963,0.742,0,"0","Plxnd1"
"Slc30a3",0,2.36739949128179,0.967,0.753,0,"0","Slc30a3"
"Cdh6",0,2.05336854427258,0.947,0.733,0,"0","Cdh6"
"Cdh20",0,0.513497074812208,0.857,0.644,0,"0","Cdh20"
"Adamts20",0,1.1522338697042,0.951,0.742,0,"0","Adamts20"
"Grm2",0,1.94804563963784,0.816,0.609,0,"0","Grm2"
"Gjc1",0,1.14664107381015,0.886,0.679,0,"0","Gjc1"
"Flrt3",0,0.828650555642398,0.835,0.629,0,"0","Flrt3"
"Foxp1",0,1.14806513148115,0.969,0.765,0,"0","Foxp1"
"Inhba",0,2.05056964306957,0.779,0.576,0,"0","Inhba"
"Osbpl3",0,1.15467701016819,0.852,0.652,0,"0","Osbpl3"
"Sphkap",0,1.21150846924509,0.96,0.761,0,"0","Sphkap"
"Gpc3",0,0.332386540112914,0.846,0.649,0,"0","Gpc3"
"Thsd7a",0,0.491648229542333,0.884,0.688,0,"0","Thsd7a"
"Lhx2",0,1.0220172145252,0.909,0.713,0,"0","Lhx2"
"Mlip",0,1.51946531478536,0.941,0.746,0,"0","Mlip"
"Hs3st1",0,0.887381753259909,0.889,0.697,0,"0","Hs3st1"
"Ptgdr",0,1.74551424494846,0.771,0.583,0,"0","Ptgdr"
"St3gal4",0,0.992349973627369,0.85,0.663,0,"0","St3gal4"
"Coch",0,1.87111279857401,0.956,0.771,0,"0","Coch"
"Sgk1",0,0.713183797134102,0.859,0.674,0,"0","Sgk1"
"Nrip3",0,0.724997914597603,0.912,0.728,0,"0","Nrip3"
"Unc5d",0,1.72226676110906,0.954,0.77,0,"0","Unc5d"
"Slc4a5",0,0.832688867182202,0.727,0.544,0,"0","Slc4a5"
"Pdzrn3",0,1.35121071507813,0.913,0.731,0,"0","Pdzrn3"
"Gprin3",0,0.717762358862208,0.845,0.664,0,"0","Gprin3"
"Sel1l3",0,1.06261932490574,0.929,0.749,0,"0","Sel1l3"
"Chn2",0,0.628103972625019,0.807,0.629,0,"0","Chn2"
"Satb2",0,1.36026507466473,0.994,0.816,0,"0","Satb2"
"Npnt",0,0.682942954566256,0.892,0.714,0,"0","Npnt"
"Pamr1",0,1.49406125653731,0.777,0.599,0,"0","Pamr1"
"Mpped1",0,0.551371468701455,0.936,0.759,0,"0","Mpped1"
"Dcbld2",0,1.3400718111709,0.933,0.757,0,"0","Dcbld2"
"Grm4",0,1.08520612896533,0.856,0.681,0,"0","Grm4"
"Cpne4",0,1.33203430422365,0.835,0.663,0,"0","Cpne4"
"Pld5",0,2.06591605489808,0.779,0.608,0,"0","Pld5"
"Crlf1",0,0.875048814333877,0.788,0.617,0,"0","Crlf1"
"Jdp2",0,1.12166446190476,0.845,0.674,0,"0","Jdp2"
"Slc17a6",0,0.576684985358034,0.907,0.737,0,"0","Slc17a6"
"Kcnv1",0,0.848616935384155,0.918,0.748,0,"0","Kcnv1"
"Satb1",0,1.30836310759831,0.968,0.798,0,"0","Satb1"
"Met",0,1.56543068879903,0.938,0.769,0,"0","Met"
"Myo1b",0,0.929190023822829,0.852,0.684,0,"0","Myo1b"
"Tmtc1",0,0.863235717622233,0.849,0.682,0,"0","Tmtc1"
"Adcyap1",0,1.34668684631759,0.856,0.69,0,"0","Adcyap1"
"Sinhcaf",0,1.3311173398607,0.921,0.755,0,"0","Sinhcaf"
"Pcdh11x",0,0.325362304458424,0.909,0.745,0,"0","Pcdh11x"
"Shisa6",0,0.97183565018113,0.87,0.708,0,"0","Shisa6"
"Tspan9",0,0.67261725335896,0.882,0.72,0,"0","Tspan9"
"Col8a1",0,1.90499849687058,0.812,0.651,0,"0","Col8a1"
"Cntn3",0,1.45493041705352,0.989,0.829,0,"0","Cntn3"
"AI593442",0,1.36845301326907,0.963,0.803,0,"0","AI593442"
"Nos1ap",0,0.717851638386386,0.888,0.729,0,"0","Nos1ap"
"Lrrc43",0,1.12209861153667,0.868,0.71,0,"0","Lrrc43"
"Egfem1",0,1.07679786295426,0.928,0.77,0,"0","Egfem1"
"Hs6st3",0,1.38531531318601,0.889,0.732,0,"0","Hs6st3"
"Hif3a",0,0.899818652327638,0.882,0.726,0,"0","Hif3a"
"Kcnip2",0,0.781792751966001,0.928,0.775,0,"0","Kcnip2"
"Sema7a",0,1.79197272330227,0.953,0.8,0,"0","Sema7a"
"Col26a1",0,1.05684539867097,0.848,0.698,0,"0","Col26a1"
"Neurod2",0,0.673556228264567,0.86,0.71,0,"0","Neurod2"
"Cpne8",0,0.881397685728302,0.919,0.771,0,"0","Cpne8"
"Efna5",0,1.10429356178196,0.86,0.713,0,"0","Efna5"
"Hs3st2",0,1.05807271874978,0.909,0.762,0,"0","Hs3st2"
"Car10",0,0.886826136274804,0.905,0.759,0,"0","Car10"
"Mcc",0,0.884317347194123,0.86,0.714,0,"0","Mcc"
"Crhr1",0,2.1370177563428,0.991,0.846,0,"0","Crhr1"
"Pde8b",0,1.53061545404532,0.835,0.691,0,"0","Pde8b"
"Cfap54",0,0.586520158342113,0.825,0.681,0,"0","Cfap54"
"Lgi3",0,0.846380608757879,0.854,0.711,0,"0","Lgi3"
"Vstm2l",0,1.32357988902912,0.965,0.824,0,"0","Vstm2l"
"Cxxc4",0,0.918913210493522,0.838,0.698,0,"0","Cxxc4"
"Tspan17",0,1.05943118463753,0.86,0.721,0,"0","Tspan17"
"Rgs6",0,0.700642765581253,0.881,0.742,0,"0","Rgs6"
"Lpl",0,1.54377547484014,0.909,0.771,0,"0","Lpl"
"Egr3",0,0.953061127204349,0.853,0.716,0,"0","Egr3"
"Whrn",0,1.57666520457334,0.836,0.699,0,"0","Whrn"
"Dtx4",0,1.28862235572255,0.975,0.839,0,"0","Dtx4"
"Cartpt",0,1.86720768361969,0.784,0.649,0,"0","Cartpt"
"Gfra2",0,1.13505922934034,0.809,0.674,0,"0","Gfra2"
"Ccbe1",0,0.611929395353628,0.833,0.699,0,"0","Ccbe1"
"Tafa2",0,1.32653323577776,0.851,0.723,0,"0","Tafa2"
"Adcy7",0,0.523825602083794,0.835,0.708,0,"0","Adcy7"
"Ppil6",0,0.772126222761105,0.895,0.769,0,"0","Ppil6"
"Rbms1",0,0.807660606003365,0.94,0.814,0,"0","Rbms1"
"Camk2n1",0,0.772783603629224,0.964,0.84,0,"0","Camk2n1"
"Fat4",0,0.633103630726673,0.901,0.777,0,"0","Fat4"
"Ipcef1",0,0.991455445439144,0.781,0.658,0,"0","Ipcef1"
"Clstn2",0,0.809411358290045,0.958,0.836,0,"0","Clstn2"
"Gpc5",0,1.09688764455204,0.956,0.836,0,"0","Gpc5"
"Slc2a13",0,0.725748084433391,0.885,0.765,0,"0","Slc2a13"
"Trpc4",0,0.567566763403654,0.961,0.842,0,"0","Trpc4"
"Epha8",0,0.960811259536744,0.862,0.743,0,"0","Epha8"
"Ppfibp1",0,0.742177872833081,0.939,0.822,0,"0","Ppfibp1"
"Hpca",0,0.958371892118858,0.927,0.813,0,"0","Hpca"
"Gpr26",0,0.74346432123312,0.927,0.814,0,"0","Gpr26"
"Kcnt2",0,1.43034057727018,0.989,0.876,0,"0","Kcnt2"
"Lcorl",0,0.883614521333571,0.873,0.761,0,"0","Lcorl"
"Epha4",0,1.34892108187174,0.996,0.886,0,"0","Epha4"
"Nrgn",0,1.17615019926446,0.985,0.876,0,"0","Nrgn"
"Nectin3",0,1.46823363580648,0.993,0.886,0,"0","Nectin3"
"Ephb6",0,1.47731094222193,0.993,0.887,0,"0","Ephb6"
"Ptprk",0,0.935458096651851,0.99,0.885,0,"0","Ptprk"
"Chgb",0,1.12452871895849,0.94,0.836,0,"0","Chgb"
"Dok5",0,0.65779861067787,0.942,0.84,0,"0","Dok5"
