"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pdgfra",0,1.95709252633661,1,0.891,0,"0","Pdgfra"
"Pcdh15",0,1.64001726891426,1,0.978,0,"0","Pcdh15"
"Ptprz1",0,1.57727555925908,1,0.998,0,"0","Ptprz1"
"Epn2",2.04884041302139e-307,1.45461617242738,1,0.98,4.09768082604277e-304,"0","Epn2"
"Slc38a3",3.66239508726286e-298,2.20149314130593,0.994,0.715,7.32479017452572e-295,"0","Slc38a3"
"Myt1",3.0746272475293e-294,1.69772529779125,0.997,0.972,6.14925449505861e-291,"0","Myt1"
"Cspg4",2.29350978958977e-289,1.79545418371013,0.999,0.896,4.58701957917955e-286,"0","Cspg4"
"Bcan",2.80203960195449e-287,1.34023344669153,1,0.997,5.60407920390898e-284,"0","Bcan"
"Serpine2",5.34712993125756e-279,1.69836523037932,0.997,0.969,1.06942598625151e-275,"0","Serpine2"
"Emid1",3.43783634025437e-277,1.98531801451747,0.98,0.898,6.87567268050873e-274,"0","Emid1"
"Cspg5",5.69234212870832e-267,1.3351691359693,0.999,0.988,1.13846842574167e-263,"0","Cspg5"
"Ednrb",6.63698132699643e-259,1.92611101689745,0.988,0.882,1.32739626539929e-255,"0","Ednrb"
"Calcrl",1.1419627404527e-255,2.08994010978844,0.983,0.842,2.28392548090539e-252,"0","Calcrl"
"Matn4",9.77269600319497e-255,1.76056558117911,0.989,0.949,1.95453920063899e-251,"0","Matn4"
"Mmp15",2.00911267272707e-239,1.66831360890382,0.983,0.733,4.01822534545413e-236,"0","Mmp15"
"Caskin2",8.44099078583305e-238,1.96649791008232,0.961,0.753,1.68819815716661e-234,"0","Caskin2"
"Xylt1",2.89038399730941e-235,1.53020539537747,0.988,0.922,5.78076799461883e-232,"0","Xylt1"
"Bmp7",1.88174467068148e-226,2.19466864250352,0.953,0.617,3.76348934136296e-223,"0","Bmp7"
"Lhfpl3",3.1126402781622e-225,1.56755243171362,0.981,0.885,6.22528055632439e-222,"0","Lhfpl3"
"Zfp36l1",1.79901229827056e-220,1.96600796961413,0.97,0.829,3.59802459654113e-217,"0","Zfp36l1"
"Gpr37l1",1.39993910465037e-218,1.50463160572618,0.991,0.659,2.79987820930075e-215,"0","Gpr37l1"
"Gpc5",2.49088137772774e-218,1.67428720646017,0.968,0.748,4.98176275545547e-215,"0","Gpc5"
"Tril",2.5805846513302e-211,2.03483196594054,0.965,0.772,5.16116930266039e-208,"0","Tril"
"Rgcc",2.01824050071833e-210,1.80935025221524,0.959,0.914,4.03648100143666e-207,"0","Rgcc"
"Mfsd2a",1.77678764515251e-203,1.91183523038874,0.943,0.727,3.55357529030503e-200,"0","Mfsd2a"
"Npas1",2.70665240732407e-200,2.05321008189324,0.931,0.785,5.41330481464814e-197,"0","Npas1"
"Sulf2",5.92969435525499e-196,1.26527599215866,0.997,0.842,1.185938871051e-192,"0","Sulf2"
"Mtss2",1.58740499715994e-194,1.13682550804249,0.996,0.944,3.17480999431988e-191,"0","Mtss2"
"Apbb1ip",5.05417907517883e-192,2.13858083105863,0.888,0.406,1.01083581503577e-188,"0","Apbb1ip"
"Fabp7",4.65362695850523e-188,1.59172029709894,0.953,0.915,9.30725391701046e-185,"0","Fabp7"
"Pid1",2.05296862152829e-185,1.39376794453306,0.98,0.841,4.10593724305658e-182,"0","Pid1"
"Zeb1",8.51219761859694e-184,1.81206177418887,0.94,0.702,1.70243952371939e-180,"0","Zeb1"
"Adamts9",3.90962416663868e-182,1.75201720753921,0.921,0.851,7.81924833327737e-179,"0","Adamts9"
"Pcdh11x",1.51703579496514e-180,1.56225672041387,0.963,0.635,3.03407158993027e-177,"0","Pcdh11x"
"Plppr5",4.25919433714359e-178,1.30888769980676,0.991,0.973,8.51838867428717e-175,"0","Plppr5"
"Gria2",4.88028147872022e-178,0.918040860966373,1,0.988,9.76056295744044e-175,"0","Gria2"
"Nova1",1.18707049975573e-177,1.5735640709854,0.979,0.632,2.37414099951146e-174,"0","Nova1"
"Gpr17",4.84189436540456e-176,0.773490101094755,0.999,0.904,9.68378873080913e-173,"0","Gpr17"
"Cdca7",2.72593130650876e-175,1.06581310066515,0.899,0.625,5.45186261301751e-172,"0","Cdca7"
"C1ql1",4.54830037685579e-174,1.47298217859699,0.956,0.821,9.09660075371158e-171,"0","C1ql1"
"Slc7a10",6.29170928395744e-174,2.23575676175302,0.873,0.599,1.25834185679149e-170,"0","Slc7a10"
"Acsbg1",2.59141234613871e-171,1.72986584617277,0.859,0.437,5.18282469227742e-168,"0","Acsbg1"
"Spry4",3.06101161590746e-171,1.92291013759165,0.918,0.493,6.12202323181492e-168,"0","Spry4"
