"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Slc38a3",0,2.47743930188012,0.99,0.698,0,"0","Slc38a3"
"Mmp15",0,2.07310829320805,0.985,0.716,0,"0","Mmp15"
"Calcrl",0,2.33366126530125,0.978,0.834,0,"0","Calcrl"
"Pdgfra",0,2.20715551102935,1,0.883,0,"0","Pdgfra"
"Ednrb",0,2.15411591253848,0.987,0.876,0,"0","Ednrb"
"Cspg4",0,2.03829793591327,0.998,0.89,0,"0","Cspg4"
"Lhfpl3",0,1.8006865985665,0.983,0.878,0,"0","Lhfpl3"
"Xylt1",0,1.74750844802191,0.986,0.919,0,"0","Xylt1"
"Emid1",0,2.06316418683837,0.959,0.898,0,"0","Emid1"
"Matn4",0,1.90764916721675,0.982,0.949,0,"0","Matn4"
"Serpine2",0,1.91865366646572,0.997,0.968,0,"0","Serpine2"
"Myt1",0,1.89813774954696,0.998,0.97,0,"0","Myt1"
"Pcdh15",0,1.79741204177218,1,0.977,0,"0","Pcdh15"
"Epn2",0,1.58684327308883,0.999,0.979,0,"0","Epn2"
"Cspg5",0,1.51904407314501,0.999,0.988,0,"0","Cspg5"
"Bcan",0,1.4320168935024,1,0.997,0,"0","Bcan"
"Ptprz1",0,1.79083040556421,1,0.998,0,"0","Ptprz1"
"Gpc5",3.43003786460758e-304,1.99621076149452,0.969,0.733,6.86007572921516e-301,"0","Gpc5"
"Tril",1.83443816887403e-282,2.27400581704119,0.964,0.76,3.66887633774805e-279,"0","Tril"
"Zfp36l1",4.90296676357109e-280,2.18843416763625,0.963,0.822,9.80593352714218e-277,"0","Zfp36l1"
"Bmp7",1.24468366165811e-273,2.31508845007165,0.941,0.598,2.48936732331621e-270,"0","Bmp7"
"Gpr37l1",9.44110031413153e-272,1.58274156987651,0.978,0.641,1.88822006282631e-268,"0","Gpr37l1"
"Mtss2",2.66991579714759e-271,1.29236457296059,0.99,0.942,5.33983159429517e-268,"0","Mtss2"
"Fabp7",1.68781814851641e-265,1.88401566091127,0.956,0.912,3.37563629703282e-262,"0","Fabp7"
"Npas1",1.3162621370012e-264,2.16754881438296,0.934,0.775,2.63252427400241e-261,"0","Npas1"
"Pid1",8.36700665275104e-262,1.60233416238616,0.979,0.832,1.67340133055021e-258,"0","Pid1"
"Gria2",7.85968173567628e-260,1.04461307040053,1,0.987,1.57193634713526e-256,"0","Gria2"
"Cdca7",7.72159097437455e-258,1.41713783827128,0.905,0.605,1.54431819487491e-254,"0","Cdca7"
"Foxj1",5.20294686702364e-256,1.94655300644875,0.912,0.354,1.04058937340473e-252,"0","Foxj1"
"Adamts9",1.48977988088952e-254,1.92848628125558,0.914,0.848,2.97955976177903e-251,"0","Adamts9"
"Caskin2",3.16562090404477e-254,1.93169072213834,0.933,0.747,6.33124180808955e-251,"0","Caskin2"
"Mfsd2a",2.06147626127683e-252,2.04752312238176,0.937,0.715,4.12295252255365e-249,"0","Mfsd2a"
"Apbb1ip",6.62988801030832e-251,2.27156111362348,0.89,0.374,1.32597760206166e-247,"0","Apbb1ip"
"Sulf2",8.94198121782878e-251,1.34780416501443,0.997,0.832,1.78839624356576e-247,"0","Sulf2"
"Atp1a2",5.49835767611665e-246,1.47059867220102,0.975,0.895,1.09967153522333e-242,"0","Atp1a2"
"Rgcc",6.1593531529505e-244,1.91943531543621,0.943,0.915,1.2318706305901e-240,"0","Rgcc"
"Plppr5",2.58275588211301e-241,1.40947229319733,0.992,0.972,5.16551176422601e-238,"0","Plppr5"
"Cntn1",6.87972642215214e-238,1.00606952219795,0.999,0.995,1.37594528443043e-234,"0","Cntn1"
"Pcdh11x",2.23507203786974e-235,1.75664800021309,0.965,0.613,4.47014407573948e-232,"0","Pcdh11x"
"Ntrk3",1.28865126539608e-233,1.10508021273003,1,0.943,2.57730253079215e-230,"0","Ntrk3"
"Nova1",5.17041500846487e-233,1.70258886293576,0.978,0.61,1.03408300169297e-229,"0","Nova1"
"Gria3",6.73965718003155e-231,1.25899698191423,0.999,0.928,1.34793143600631e-227,"0","Gria3"
"C1ql1",2.96160175171947e-225,1.64096942766271,0.947,0.814,5.92320350343894e-222,"0","C1ql1"
"Slc7a10",2.85128824132063e-221,2.55732787764016,0.867,0.583,5.70257648264125e-218,"0","Slc7a10"
"Zeb1",9.18521918854769e-218,1.9146690223775,0.915,0.693,1.83704383770954e-214,"0","Zeb1"
"Gpr17",1.96345311505163e-217,0.738995423875235,0.998,0.898,3.92690623010327e-214,"0","Gpr17"
"Lrrtm4",5.05215886459937e-215,1.15485972760967,1,0.864,1.01043177291987e-211,"0","Lrrtm4"
"Itgav",4.44708864565665e-213,1.94256168615213,0.956,0.599,8.8941772913133e-210,"0","Itgav"
"Has2",1.71492379659439e-212,2.44000409601828,0.83,0.347,3.42984759318879e-209,"0","Has2"
"Vcan",1.93783348571904e-212,1.52776482470852,0.95,0.916,3.87566697143808e-209,"0","Vcan"
"Acsbg1",7.28429319344794e-210,1.62981672371587,0.854,0.411,1.45685863868959e-206,"0","Acsbg1"
"Gm2a",1.58414000061926e-209,1.86598429426789,0.938,0.635,3.16828000123853e-206,"0","Gm2a"
"Luzp2",1.5993315188635e-205,1.59978574500719,0.974,0.823,3.19866303772699e-202,"0","Luzp2"
