"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Slc38a3",0,2.02005779774129,0.992,0.733,0,"0","Slc38a3"
"Mmp15",0,1.89929524353545,0.983,0.729,0,"0","Mmp15"
"Calcrl",0,2.1447005773002,0.983,0.829,0,"0","Calcrl"
"Cspg4",0,1.92658838356456,0.998,0.882,0,"0","Cspg4"
"Pdgfra",0,2.01261386662915,1,0.887,0,"0","Pdgfra"
"Serpine2",0,1.72737907887843,0.997,0.965,0,"0","Serpine2"
"Myt1",0,1.7608612256898,0.997,0.965,0,"0","Myt1"
"Pcdh15",0,1.73144557872554,1,0.972,0,"0","Pcdh15"
"Epn2",0,1.47614509272934,1,0.979,0,"0","Epn2"
"Cspg5",0,1.42174921175818,0.999,0.987,0,"0","Cspg5"
"Bcan",0,1.23801657547739,1,0.996,0,"0","Bcan"
"Ptprz1",0,1.45963337442588,1,0.996,0,"0","Ptprz1"
"Emid1",4.84425877496898e-308,1.93168976776551,0.971,0.9,9.68851754993795e-305,"0","Emid1"
"Matn4",1.23334122973942e-306,1.78626723338536,0.987,0.943,2.46668245947884e-303,"0","Matn4"
"Ednrb",1.05918625623025e-280,1.78917308892597,0.988,0.887,2.11837251246051e-277,"0","Ednrb"
"Xylt1",4.33274162133339e-280,1.58099989130164,0.984,0.915,8.66548324266677e-277,"0","Xylt1"
"Lhfpl3",1.13886822085366e-276,1.63750014785178,0.982,0.881,2.27773644170732e-273,"0","Lhfpl3"
"Caskin2",2.11726440901556e-264,1.88907703568997,0.953,0.758,4.23452881803113e-261,"0","Caskin2"
"Gpc5",1.29640825899533e-261,1.70568240576532,0.972,0.761,2.59281651799065e-258,"0","Gpc5"
"Zfp36l1",4.37084120631298e-257,2.03162486165275,0.966,0.821,8.74168241262596e-254,"0","Zfp36l1"
"Gpr37l1",2.91699496886579e-252,1.45973677550498,0.988,0.687,5.83398993773158e-249,"0","Gpr37l1"
"Npas1",4.68252560048152e-244,2.04300365334064,0.934,0.786,9.36505120096303e-241,"0","Npas1"
"Mfsd2a",8.21280300974912e-242,1.94653764383581,0.942,0.723,1.64256060194982e-238,"0","Mfsd2a"
"Sulf2",3.55328765737495e-241,1.30674283091383,0.997,0.851,7.10657531474989e-238,"0","Sulf2"
"Mtss2",2.86775901575303e-239,1.1672268617409,0.994,0.945,5.73551803150607e-236,"0","Mtss2"
"Bmp7",1.46584454296668e-234,2.03810580460809,0.938,0.633,2.93168908593335e-231,"0","Bmp7"
"Cntn1",3.10165076343222e-232,1.00647535425077,0.999,0.992,6.20330152686444e-229,"0","Cntn1"
"Plppr5",1.26017689388004e-230,1.37592528019765,0.991,0.962,2.52035378776008e-227,"0","Plppr5"
"Tril",1.3412954382088e-228,1.93083976327544,0.966,0.785,2.68259087641761e-225,"0","Tril"
"Gria2",1.82302530051194e-227,0.951251659436776,1,0.989,3.64605060102388e-224,"0","Gria2"
"Pid1",1.10128073586314e-224,1.43145626758545,0.979,0.844,2.20256147172628e-221,"0","Pid1"
"Apbb1ip",7.13274880581132e-224,1.46462330952592,0.887,0.415,1.42654976116226e-220,"0","Apbb1ip"
