"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Apobec1",0,2.17348488031688,0.908,0.277,0,"0","Apobec1"
"Gpnmb",0,3.27049227178954,0.852,0.293,0,"0","Gpnmb"
"Ecrg4",0,1.85799421126733,0.812,0.347,0,"0","Ecrg4"
"Oprk1",0,1.60679079805162,0.907,0.454,0,"0","Oprk1"
"Cyp26b1",0,1.92340858080342,0.884,0.479,0,"0","Cyp26b1"
"Plcd4",0,1.55993297717605,0.868,0.487,0,"0","Plcd4"
"Pnlip",0,4.12315658904841,0.766,0.396,0,"0","Pnlip"
"Elfn1",0,3.20228331867293,0.856,0.487,0,"0","Elfn1"
"Mc4r",0,1.86118885602108,0.894,0.535,0,"0","Mc4r"
"Emid1",0,2.91307742265053,0.972,0.615,0,"0","Emid1"
"Calcrl",0,3.10394061306839,0.9,0.568,0,"0","Calcrl"
"Neu4",0,2.43755490199348,0.975,0.647,0,"0","Neu4"
"Slc13a5",0,3.0208785839825,0.896,0.592,0,"0","Slc13a5"
"Pla2g3",0,1.13645790594023,0.879,0.592,0,"0","Pla2g3"
"Pid1",0,2.49966347777462,0.958,0.681,0,"0","Pid1"
"Col18a1",0,2.8127814736066,0.887,0.614,0,"0","Col18a1"
"Pdgfra",0,2.90257776569437,0.992,0.757,0,"0","Pdgfra"
"Lhfpl3",0,3.18125526179783,0.966,0.737,0,"0","Lhfpl3"
"Spry1",0,3.16785899750245,0.874,0.653,0,"0","Spry1"
"C1ql1",0,2.81513241203643,0.951,0.736,0,"0","C1ql1"
"Maf",0,1.36004932766779,0.893,0.683,0,"0","Maf"
"Itga9",0,3.0177224346612,0.926,0.722,0,"0","Itga9"
"Cspg5",0,2.21057831113217,0.976,0.787,0,"0","Cspg5"
"Gpc5",0,2.56706678243485,0.927,0.743,0,"0","Gpc5"
"Matn4",0,2.9017753695671,0.99,0.818,0,"0","Matn4"
"Mmp15",0,2.21315322629834,0.908,0.74,0,"0","Mmp15"
"Lrp1",0,2.10859674141543,0.984,0.818,0,"0","Lrp1"
"Cspg4",0,2.92352073790093,0.975,0.81,0,"0","Cspg4"
"Tnr",0,1.94847221778752,0.994,0.838,0,"0","Tnr"
"Grid2ip",0,2.61290659069414,0.911,0.757,0,"0","Grid2ip"
"Xylt1",0,2.4538645071353,0.967,0.819,0,"0","Xylt1"
"Gpr17",0,1.62040217208921,0.997,0.858,0,"0","Gpr17"
"Serpine2",0,2.24944960786973,0.955,0.819,0,"0","Serpine2"
"Ntrk3",0,1.91757191536237,0.962,0.831,0,"0","Ntrk3"
"Pcdh15",0,2.59197431948252,0.997,0.866,0,"0","Pcdh15"
"Atp1a2",0,2.01176930923799,0.979,0.852,0,"0","Atp1a2"
"Bcan",0,2.25259424247955,0.999,0.873,0,"0","Bcan"
"Plppr5",0,2.10185656206861,0.915,0.798,0,"0","Plppr5"
"Ptprz1",0,2.44960295154767,0.999,0.897,0,"0","Ptprz1"
"Echdc2",4.77725500632381e-300,2.05559633597367,0.89,0.566,9.55451001264763e-297,"0","Echdc2"
"Hgf",2.2545815256372e-299,0.825285386413709,0.903,0.459,4.5091630512744e-296,"0","Hgf"
"Pparg",8.0772472480307e-298,0.517812874121407,0.924,0.538,1.61544944960614e-294,"0","Pparg"
"Adamts10",1.44292173427108e-284,2.09799900056363,0.935,0.692,2.88584346854215e-281,"0","Adamts10"
"Lef1",2.19395992049233e-283,1.69677119133672,0.801,0.497,4.38791984098467e-280,"0","Lef1"
"Has2",7.22229500128206e-275,2.69301605182,0.777,0.431,1.44445900025641e-271,"0","Has2"
"Vegfa",6.01565334962777e-262,1.97163315145839,0.929,0.677,1.20313066992555e-258,"0","Vegfa"
"Olfm2",6.00852489103436e-261,2.15866633275246,0.883,0.676,1.20170497820687e-257,"0","Olfm2"
"Fkbp10",1.58587210615198e-259,1.14260277735422,0.749,0.326,3.17174421230397e-256,"0","Fkbp10"
"Adarb2",2.50839273955139e-259,1.44720315339115,0.905,0.613,5.01678547910279e-256,"0","Adarb2"
"Ptprn",7.78502330422388e-259,1.71933868805374,0.973,0.837,1.55700466084478e-255,"0","Ptprn"
"Hes5",3.79898040156399e-254,3.04293317045455,0.839,0.696,7.59796080312799e-251,"0","Hes5"
"Adm",2.3439448160743e-252,2.33430709505606,0.816,0.524,4.68788963214859e-249,"0","Adm"
"Pcdh18",1.33651929963753e-249,0.452235905078077,0.837,0.421,2.67303859927506e-246,"0","Pcdh18"
"Nnat",8.08424803454774e-245,2.4579537064097,0.865,0.736,1.61684960690955e-241,"0","Nnat"
"Bves",8.38852925784911e-236,1.94124818773036,0.787,0.432,1.67770585156982e-232,"0","Bves"
"Slc7a10",8.82917982578821e-236,2.44536760783186,0.856,0.735,1.76583596515764e-232,"0","Slc7a10"
"Farp1",2.24463701503043e-235,2.03464508964155,0.92,0.8,4.48927403006085e-232,"0","Farp1"
"Brinp1",4.69711158947193e-232,1.86026582436705,0.927,0.786,9.39422317894386e-229,"0","Brinp1"
"Ccbe1",1.2425251586281e-230,2.03869380391999,0.815,0.445,2.48505031725619e-227,"0","Ccbe1"
"Dhrs3",2.58929645328826e-228,0.633401847984848,0.915,0.436,5.17859290657652e-225,"0","Dhrs3"
"Agap2",2.63421892051234e-225,1.50645529282447,0.942,0.786,5.26843784102469e-222,"0","Agap2"
"Klf5",6.19676927679389e-223,1.05158048958321,0.865,0.456,1.23935385535878e-219,"0","Klf5"
"Adcyap1r1",8.87260279739865e-222,1.77940884892067,0.898,0.737,1.77452055947973e-218,"0","Adcyap1r1"
"Spry4",7.36479923460102e-221,2.94933984984784,0.787,0.683,1.4729598469202e-217,"0","Spry4"
"Slc6a1",9.39408020067494e-220,1.17232071154366,0.971,0.853,1.87881604013499e-216,"0","Slc6a1"
"Dbx2",9.56575730937455e-220,1.42624195341776,0.835,0.597,1.91315146187491e-216,"0","Dbx2"
"Ncan",3.72917746871936e-217,2.15746138900163,0.861,0.764,7.45835493743872e-214,"0","Ncan"
"Ramp1",1.09650003818786e-215,1.97043342419462,0.898,0.716,2.19300007637573e-212,"0","Ramp1"
"Rasgrp2",7.64776855658501e-215,2.05465382568387,0.845,0.443,1.529553711317e-211,"0","Rasgrp2"
"Kcnip1",4.8968562926778e-214,2.33544545417919,0.817,0.437,9.7937125853556e-211,"0","Kcnip1"
"Slc38a3",1.63583803992688e-206,1.9345048466924,0.828,0.731,3.27167607985377e-203,"0","Slc38a3"
"Kcnc3",2.85793163334777e-204,1.94673700311226,0.909,0.697,5.71586326669554e-201,"0","Kcnc3"
