"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pdgfra",0,2.45701304726514,0.997,0.658,0,"0","Pdgfra"
"Ptprz1",0,2.13764577645666,1,0.849,0,"0","Ptprz1"
"Pcdh15",3.76705740289785e-305,2.07874660174761,1,0.849,7.5341148057957e-302,"0","Pcdh15"
"Cspg5",1.14488466388152e-295,2.23633787440218,0.995,0.795,2.28976932776305e-292,"0","Cspg5"
"Matn4",1.14466095606376e-287,2.33650721790286,0.999,0.75,2.28932191212751e-284,"0","Matn4"
"Myt1",5.68261154801959e-278,2.04356381689356,0.997,0.814,1.13652230960392e-274,"0","Myt1"
"Bcan",1.31022223525524e-272,1.79940238914567,1,0.756,2.62044447051048e-269,"0","Bcan"
"Baiap3",1.58427139788461e-271,1.09978930321006,0.942,0.323,3.16854279576922e-268,"0","Baiap3"
"Mtss2",3.93922067460462e-262,1.91653454539333,0.995,0.758,7.87844134920923e-259,"0","Mtss2"
"Lhfpl3",9.1584809448355e-259,2.2159143972075,0.994,0.801,1.8316961889671e-255,"0","Lhfpl3"
"Atp1a2",4.65339431015149e-252,1.99037678162372,0.999,0.805,9.30678862030298e-249,"0","Atp1a2"
"Mmp15",6.18430945989902e-251,2.31921699684939,0.977,0.763,1.2368618919798e-247,"0","Mmp15"
"Cspg4",2.20947411195348e-245,1.9504299002169,0.971,0.533,4.41894822390695e-242,"0","Cspg4"
"Xylt1",8.8480342253833e-242,2.00482401491278,0.984,0.74,1.76960684507666e-238,"0","Xylt1"
"Emid1",2.34520836128704e-240,1.91570105981758,0.984,0.539,4.69041672257407e-237,"0","Emid1"
"Serpine2",2.71927710101154e-237,1.89140334303938,0.97,0.825,5.43855420202309e-234,"0","Serpine2"
"Lrp1",1.21580042435164e-229,1.65801475176569,0.988,0.8,2.43160084870328e-226,"0","Lrp1"
"Etv4",2.45946585343303e-229,2.23128926684698,0.969,0.472,4.91893170686607e-226,"0","Etv4"
"Vegfa",8.39875046997352e-227,2.15415933456393,0.992,0.675,1.6797500939947e-223,"0","Vegfa"
"Rgcc",1.67195050919679e-223,1.98753115817492,0.981,0.653,3.34390101839359e-220,"0","Rgcc"
