"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pdgfra",0,2.45060632970609,0.997,0.659,0,"0","Pdgfra"
"Ptprz1",0,2.1387841307,1,0.849,0,"0","Ptprz1"
"Pcdh15",3.02935168593379e-303,2.07260612623434,1,0.849,6.05870337186759e-300,"0","Pcdh15"
"Cspg5",3.03801192100832e-294,2.23333738986673,0.995,0.795,6.07602384201664e-291,"0","Cspg5"
"Matn4",2.42323661462549e-286,2.33868195126869,0.999,0.75,4.84647322925097e-283,"0","Matn4"
"Myt1",3.72572995538699e-275,2.03728176734363,0.997,0.814,7.45145991077397e-272,"0","Myt1"
"Bcan",1.26990904579456e-270,1.79715770441375,1,0.756,2.53981809158912e-267,"0","Bcan"
"Baiap3",5.48094958472273e-269,1.09861038253764,0.941,0.324,1.09618991694455e-265,"0","Baiap3"
"Mtss2",2.36030229231742e-259,1.8997809380629,0.995,0.759,4.72060458463483e-256,"0","Mtss2"
"Lhfpl3",1.65633081727594e-256,2.21377196376703,0.993,0.801,3.31266163455187e-253,"0","Lhfpl3"
"Mmp15",3.35791001005996e-250,2.32024477915876,0.978,0.763,6.71582002011991e-247,"0","Mmp15"
"Atp1a2",1.97658160835388e-249,1.98651293290346,0.999,0.805,3.95316321670777e-246,"0","Atp1a2"
"Cspg4",3.44709967810689e-244,1.9513364420035,0.971,0.533,6.89419935621379e-241,"0","Cspg4"
"Emid1",1.82257849873675e-239,1.9159818186143,0.986,0.539,3.64515699747351e-236,"0","Emid1"
"Xylt1",2.31465446402434e-239,2.00024066806218,0.984,0.741,4.62930892804868e-236,"0","Xylt1"
"Serpine2",1.80139703818168e-235,1.89084410373408,0.97,0.825,3.60279407636335e-232,"0","Serpine2"
"Lrp1",3.10291246019766e-228,1.65482230445432,0.988,0.8,6.20582492039532e-225,"0","Lrp1"
"Etv4",7.56313439471655e-228,2.23119947516311,0.969,0.473,1.51262687894331e-224,"0","Etv4"
"Vegfa",3.07765183272806e-225,2.15518538214242,0.992,0.676,6.15530366545611e-222,"0","Vegfa"
"Rgcc",2.29630872523025e-222,1.99117456283315,0.98,0.654,4.59261745046051e-219,"0","Rgcc"
"Spry1",1.34025373169555e-214,2.23251836862393,0.958,0.577,2.68050746339111e-211,"0","Spry1"
"Mki67",2.21116546273038e-211,0.692182998719786,0.919,0.362,4.42233092546076e-208,"0","Mki67"
"Exo1",2.52994256785955e-208,1.08040200557331,0.931,0.45,5.0598851357191e-205,"0","Exo1"
"C1ql1",1.60674387750606e-205,1.89727248178982,0.954,0.667,3.21348775501212e-202,"0","C1ql1"
"Smoc2",1.15110387956888e-204,1.37437292689786,0.92,0.413,2.30220775913776e-201,"0","Smoc2"
"Gpc5",1.90103859778932e-204,1.85102871680795,0.949,0.678,3.80207719557864e-201,"0","Gpc5"
"Vcan",3.23165959945711e-199,1.63316820116155,0.986,0.619,6.46331919891421e-196,"0","Vcan"
"Slc38a3",4.58758194438611e-199,2.06063043083041,0.933,0.614,9.17516388877222e-196,"0","Slc38a3"
"Adm",4.16368823764776e-195,2.4573780599482,0.888,0.504,8.32737647529553e-192,"0","Adm"
"Syt10",1.43518631356087e-194,1.16457456407522,0.946,0.649,2.87037262712174e-191,"0","Syt10"
"Dner",7.43037696569344e-194,2.17477894934632,0.963,0.673,1.48607539313869e-190,"0","Dner"
"Calcrl",1.17177836781414e-193,2.0596607640089,0.923,0.604,2.34355673562828e-190,"0","Calcrl"
"Kank2",4.91962705370697e-192,0.545895352570671,0.967,0.639,9.83925410741394e-189,"0","Kank2"
"Otx1",1.07615014651585e-190,1.93429941651504,0.809,0.288,2.15230029303169e-187,"0","Otx1"
"Uhrf1",3.42932232850645e-188,0.988887081398486,0.86,0.38,6.8586446570129e-185,"0","Uhrf1"
