"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cspg4",0,2.42168867494426,0.968,0.505,0,"0","Cspg4"
"Emid1",0,2.34886926898728,0.969,0.514,0,"0","Emid1"
"Pdgfra",0,2.77923994128254,0.996,0.637,0,"0","Pdgfra"
"Bcan",0,1.99313324587548,0.999,0.74,0,"0","Bcan"
"Matn4",0,2.55016394109451,0.994,0.735,0,"0","Matn4"
"Xylt1",0,2.38796192372056,0.974,0.727,0,"0","Xylt1"
"Mtss2",0,2.15489197557902,0.985,0.746,0,"0","Mtss2"
"Atp1a2",0,2.38326466394542,0.993,0.794,0,"0","Atp1a2"
"Cspg5",0,2.53709100199684,0.98,0.786,0,"0","Cspg5"
"Lrp1",0,1.9053071867396,0.98,0.79,0,"0","Lrp1"
"Myt1",0,2.31022311416662,0.992,0.803,0,"0","Myt1"
"Lhfpl3",0,2.42849639854977,0.974,0.794,0,"0","Lhfpl3"
"Ptprz1",0,2.43911894370683,1,0.839,0,"0","Ptprz1"
"Pcdh15",0,2.30831516069646,0.998,0.839,0,"0","Pcdh15"
"Serpine2",0,2.37944397398485,0.961,0.818,0,"0","Serpine2"
"Mmp15",3.53437567768322e-287,2.53527092598228,0.933,0.76,7.06875135536643e-284,"0","Mmp15"
"C1ql1",5.94194688756088e-284,2.20073773048868,0.943,0.651,1.18838937751218e-280,"0","C1ql1"
"Rgcc",7.49926251272626e-281,2.17954673630654,0.953,0.639,1.49985250254525e-277,"0","Rgcc"
"Vcan",1.23782060453544e-280,1.94833033421108,0.975,0.597,2.47564120907087e-277,"0","Vcan"
"Etv4",2.25732752057226e-274,2.53991104034292,0.928,0.45,4.51465504114452e-271,"0","Etv4"
"Gpc5",3.12126735194719e-273,2.19878315904137,0.927,0.665,6.24253470389439e-270,"0","Gpc5"
"Spry1",7.64104937604796e-249,2.57255963295812,0.908,0.564,1.52820987520959e-245,"0","Spry1"
"Baiap3",1.24222948654622e-243,1.58122057050461,0.845,0.307,2.48445897309245e-240,"0","Baiap3"
"Ntrk3",1.74808895694963e-233,1.91856689415027,0.944,0.759,3.49617791389927e-230,"0","Ntrk3"
"Gpr37l1",2.63971673185636e-232,1.69138380183102,0.95,0.744,5.27943346371271e-229,"0","Gpr37l1"
"Gpr17",4.42857029669702e-229,1.01025153912616,0.998,0.852,8.85714059339403e-226,"0","Gpr17"
"Dner",1.73340457811944e-223,2.30171096640102,0.921,0.664,3.46680915623888e-220,"0","Dner"
"Pid1",1.97383939708879e-222,1.99534498385252,0.92,0.694,3.94767879417757e-219,"0","Pid1"
"Calcrl",2.86007115994259e-217,2.18925427620973,0.87,0.596,5.72014231988518e-214,"0","Calcrl"
"Abhd2",7.48048726601232e-217,1.8317563913239,0.937,0.769,1.49609745320246e-213,"0","Abhd2"
"Tnr",1.23783841018816e-215,1.25941535386152,0.992,0.803,2.47567682037633e-212,"0","Tnr"
"Vegfa",3.50303515145815e-211,2.16329392333273,0.923,0.672,7.00607030291631e-208,"0","Vegfa"
"Slc38a3",1.01907983741494e-209,2.28242522225298,0.876,0.607,2.03815967482988e-206,"0","Slc38a3"
"Agap2",1.96614531446658e-207,1.90461377047817,0.946,0.71,3.93229062893316e-204,"0","Agap2"
"Slc6a1",1.13917876868143e-205,1.44781657294479,0.977,0.784,2.27835753736285e-202,"0","Slc6a1"
