"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Uhrf1",0,1.63560322943332,0.948,0.498,0,"0","Uhrf1"
"Emid1",0,2.33919849445675,0.991,0.605,0,"0","Emid1"
"Thbs4",0,2.10874528008024,0.973,0.591,0,"0","Thbs4"
"Adm",0,2.55712330991843,0.937,0.592,0,"0","Adm"
"Vcan",0,2.16598730842651,0.995,0.681,0,"0","Vcan"
"Pdgfra",0,2.6021899079169,0.994,0.763,0,"0","Pdgfra"
"Bcan",0,1.9989587317951,1,0.787,0,"0","Bcan"
"Cspg5",0,2.32056449422195,0.994,0.783,0,"0","Cspg5"
"Xylt1",0,2.16250802479293,0.988,0.786,0,"0","Xylt1"
"Lhfpl3",0,2.34964779729563,0.986,0.795,0,"0","Lhfpl3"
"Pcdh15",0,2.09060089959717,1,0.815,0,"0","Pcdh15"
"Matn4",0,2.3237259457869,0.99,0.811,0,"0","Matn4"
"Mtss2",0,2.02002820361381,0.991,0.812,0,"0","Mtss2"
"Cspg4",0,2.39411558379802,0.983,0.816,0,"0","Cspg4"
"Myt1",0,2.24982496024201,0.992,0.826,0,"0","Myt1"
"Atp1a2",0,1.96606306550778,0.994,0.839,0,"0","Atp1a2"
"Ptprz1",0,2.3745488561409,1,0.857,0,"0","Ptprz1"
"Serpine2",1.18225749906189e-307,1.91133517627858,0.967,0.796,2.36451499812377e-304,"0","Serpine2"
"Exo1",2.64789823445882e-304,1.17403105986158,0.955,0.736,5.29579646891764e-301,"0","Exo1"
"Cldn5",7.85899194416751e-302,1.42430202906174,0.966,0.5,1.5717983888335e-298,"0","Cldn5"
"Lrp1",7.01786698328639e-296,1.61951155031871,0.986,0.818,1.40357339665728e-292,"0","Lrp1"
"Gpc5",3.31284588938128e-285,2.00914132766067,0.948,0.693,6.62569177876256e-282,"0","Gpc5"
"C1ql1",2.69580078202599e-278,2.08538904793789,0.956,0.816,5.39160156405198e-275,"0","C1ql1"
"Tnr",8.0967205224108e-273,1.55815287951751,0.997,0.822,1.61934410448216e-269,"0","Tnr"
"Mki67",1.09061682357653e-272,0.609175726301433,0.919,0.437,2.18123364715305e-269,"0","Mki67"
"Pid1",3.09440192531553e-267,1.94246284582546,0.955,0.696,6.18880385063107e-264,"0","Pid1"
"Slc38a3",5.31217695757993e-267,2.35292231814639,0.927,0.577,1.06243539151599e-263,"0","Slc38a3"
"Gpr17",1.35857096772338e-262,1.16078864483688,0.998,0.875,2.71714193544676e-259,"0","Gpr17"
"Efnb2",1.03664219928672e-251,1.83733013056589,0.972,0.669,2.07328439857343e-248,"0","Efnb2"
