"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cacng44",5.63390771393236e-16,1.01788637935025,0.845,0.874,1.12678154278647e-12,"15","Cacng4"
"Brinp35",8.31743745348269e-16,1.2143925827314,0.825,0.834,1.66348749069654e-12,"15","Brinp3"
"Dner7",1.68226356102385e-15,1.00434108199696,0.845,0.904,3.3645271220477e-12,"15","Dner"
"Anpep",4.77690493040077e-15,1.10977629007632,0.116,0.313,9.55380986080154e-12,"15","Anpep"
"Lgr63",2.55025135920876e-14,1.60710801590978,0.709,0.546,5.10050271841753e-11,"15","Lgr6"
"Astn26",9.99218748549943e-14,0.722405088365477,0.841,0.836,1.99843749709989e-10,"15","Astn2"
"Gpr833",1.10737242830346e-13,2.22793897731017,0.689,0.506,2.21474485660691e-10,"15","Gpr83"
"Bmp32",4.29393530882788e-13,1.8432387959507,0.709,0.6,8.58787061765577e-10,"15","Bmp3"
"Ppp3r25",8.40189582540078e-13,1.56703488405005,0.781,0.806,1.68037916508016e-09,"15","Ppp3r2"
"Igsf214",2.1919684316755e-12,1.30905935341829,0.813,0.805,4.383936863351e-09,"15","Igsf21"
"Cfap464",4.97398182635792e-12,0.835628789104149,0.689,0.47,9.94796365271584e-09,"15","Cfap46"
"Ptgs23",6.0614556479735e-12,1.26634474635658,0.263,0.291,1.2122911295947e-08,"15","Ptgs2"
"Dpysl35",1.46960463898046e-11,0.993320379985591,0.892,0.9,2.93920927796091e-08,"15","Dpysl3"
"Nr4a21",1.93256796480187e-11,0.278455777673808,0.287,0.44,3.86513592960374e-08,"15","Nr4a2"
"Arid3c3",4.49855339248461e-11,1.54321092614793,0.661,0.561,8.99710678496922e-08,"15","Arid3c"
"Draxin3",1.130254442914e-10,1.30713762103864,0.745,0.794,2.260508885828e-07,"15","Draxin"
"Nbl12",2.13674852159254e-10,1.40265369109244,0.705,0.669,4.27349704318509e-07,"15","Nbl1"
"Ptprb2",2.37630194785304e-10,0.987584519799089,0.665,0.571,4.75260389570608e-07,"15","Ptprb"
"Ntsr23",2.85530289671684e-10,0.986672014916294,0.701,0.662,5.71060579343367e-07,"15","Ntsr2"
"Klf102",4.4389028923408e-10,1.094240266332,0.466,0.693,8.87780578468161e-07,"15","Klf10"
"Erbb44",3.1204746533492e-09,0.911634862390246,0.801,0.793,6.24094930669839e-06,"15","Erbb4"
"Ednrb5",4.10089716706026e-09,0.548897016940396,0.865,0.908,8.20179433412051e-06,"15","Ednrb"
"Frrs1l3",1.67337812121521e-08,0.474927671052173,0.51,0.732,3.34675624243043e-05,"15","Frrs1l"
"Sema3e5",2.5038347195954e-08,1.04458146216399,0.705,0.421,5.0076694391908e-05,"15","Sema3e"
"Ntrk36",3.05637537748802e-08,0.490421543618298,0.884,0.894,6.11275075497604e-05,"15","Ntrk3"
"Rims45",3.93584042114894e-08,0.395874447568964,0.558,0.657,7.87168084229788e-05,"15","Rims4"
"Sez6l6",8.24075153246811e-08,0.825716777516803,0.829,0.878,0.000164815030649362,"15","Sez6l"
"Trio3",9.89968118323358e-08,0.693800059414602,0.904,0.94,0.000197993623664672,"15","Trio"
"Gpcpd13",1.38270302946696e-07,0.630390270661091,0.912,0.939,0.000276540605893392,"15","Gpcpd1"
"Atp1a26",1.43890224750415e-07,0.489792879158809,0.857,0.881,0.000287780449500829,"15","Atp1a2"
"Prss232",2.57141170612994e-07,1.49792079987526,0.673,0.617,0.000514282341225989,"15","Prss23"
"St6gal26",2.68811025527733e-07,1.25661955490385,0.769,0.772,0.000537622051055465,"15","St6gal2"
"Col11a15",3.30980210184424e-07,1.3193523471444,0.781,0.79,0.000661960420368848,"15","Col11a1"
"Gria36",8.61209433741781e-07,0.589171227445755,0.837,0.853,0.00172241886748356,"15","Gria3"
"Slc5a74",1.34624565329854e-06,1.20301316638832,0.649,0.615,0.00269249130659708,"15","Slc5a7"
"Calcrl5",1.76038536900188e-06,0.860886313847305,0.773,0.793,0.00352077073800376,"15","Calcrl"
"Car84",1.96684484644063e-06,1.15549043712576,0.801,0.806,0.00393368969288127,"15","Car8"
"Slc25a182",2.0968328618047e-06,1.20821038997264,0.653,0.604,0.00419366572360941,"15","Slc25a18"
"Plppr16",3.0271477399547e-06,0.549788469368677,0.841,0.863,0.0060542954799094,"15","Plppr1"
"Neto15",3.11105950378737e-06,0.797432356740471,0.793,0.831,0.00622211900757474,"15","Neto1"
"Nr4a14",3.34379139716087e-06,0.368734812449604,0.546,0.743,0.00668758279432174,"15","Nr4a1"
"Dcc4",3.39538776712406e-06,1.10794692665973,0.757,0.827,0.00679077553424812,"15","Dcc"
"Tac12",3.41420750044951e-06,0.707829696594044,0.566,0.603,0.00682841500089903,"15","Tac1"
"Lsamp6",5.08634668154335e-06,0.647250365535524,0.853,0.887,0.0101726933630867,"15","Lsamp"
"Cyp26b14",5.51260841774504e-06,0.492443271730307,0.458,0.509,0.0110252168354901,"15","Cyp26b1"
"Dbx21",6.42469313638304e-06,1.78247772516339,0.673,0.707,0.0128493862727661,"15","Dbx2"
"Igsf9b4",8.88355162787908e-06,0.527064213905418,0.865,0.902,0.0177671032557582,"15","Igsf9b"
"Kank14",1.1432059274123e-05,0.689398484835417,0.865,0.87,0.022864118548246,"15","Kank1"
"Pcdhb195",1.16299695048899e-05,1.19015475102879,0.705,0.715,0.0232599390097797,"15","Pcdhb19"
"Id24",1.29992331694475e-05,0.425225447061599,0.713,0.809,0.0259984663388949,"15","Id2"
"Vegfd5",1.34245301233214e-05,0.81349452320088,0.618,0.603,0.0268490602466429,"15","Vegfd"
"Grik23",4.36435876362879e-05,0.568844737450696,0.829,0.855,0.0872871752725757,"15","Grik2"
"Nxph15",5.2524101720005e-05,0.973008333010881,0.737,0.783,0.10504820344001,"15","Nxph1"
"Tmsb4x4",6.16384692731875e-05,0.76136958870601,0.809,0.804,0.123276938546375,"15","Tmsb4x"
"Cfap472",6.86205301919346e-05,0.285880870939036,0.586,0.689,0.137241060383869,"15","Cfap47"
"Helt2",8.34982887944728e-05,2.42332278468047,0.49,0.41,0.166996577588946,"15","Helt"
"Bdnf3",9.05379534999904e-05,0.867468771505542,0.434,0.394,0.181075906999981,"15","Bdnf"
"St8sia43",0.000108621243171987,0.327135018458435,0.434,0.582,0.217242486343973,"15","St8sia4"
"Grb104",0.000121786363033124,0.263354715771015,0.57,0.673,0.243572726066248,"15","Grb10"
"Nrxn16",0.00012658488013119,0.581720968496358,0.837,0.905,0.25316976026238,"15","Nrxn1"
"Chrd5",0.000137358090735236,0.755498000218788,0.534,0.726,0.274716181470471,"15","Chrd"
"Kcnab34",0.000145216392934499,0.485846684801114,0.514,0.662,0.290432785868999,"15","Kcnab3"
"Spock26",0.0001472967380773,0.666474721518417,0.789,0.834,0.2945934761546,"15","Spock2"
"Fabp76",0.000191280819696478,0.394628077444712,0.865,0.869,0.382561639392957,"15","Fabp7"
"Slc1a14",0.000241069926698153,0.566883527963493,0.781,0.834,0.482139853396306,"15","Slc1a1"
"Neu42",0.000442132360287866,0.380168662159027,0.697,0.749,0.884264720575731,"15","Neu4"
"Ramp15",0.000470255450876204,0.728855438279072,0.514,0.703,0.940510901752409,"15","Ramp1"
"Arhgap355",0.000506709551186297,0.305622354978131,0.896,0.921,1,"15","Arhgap35"
"Dennd6b4",0.000523148229189141,0.873002760847782,0.761,0.762,1,"15","Dennd6b"
"Cdh72",0.000604890263382707,0.742164978697453,0.649,0.556,1,"15","Cdh7"
"Fosl25",0.000639613853712262,0.374891421393919,0.701,0.586,1,"15","Fosl2"
"Pcdh86",0.000643341427642473,0.375617376350785,0.598,0.72,1,"15","Pcdh8"
"Marcks1",0.000703281935445809,0.469410795611769,0.841,0.89,1,"15","Marcks"
"Pcdh195",0.000706759358398683,0.57388771628975,0.574,0.712,1,"15","Pcdh19"
"Elfn13",0.000781922230502806,1.34032014679651,0.705,0.722,1,"15","Elfn1"
"Scube11",0.000807848615688531,0.540592354701866,0.446,0.543,1,"15","Scube1"
"Brinp17",0.000808874739885898,0.589439646727051,0.793,0.831,1,"15","Brinp1"
"Spry44",0.000920363535014488,0.68401234921163,0.765,0.819,1,"15","Spry4"
"Cadm25",0.000946159126394548,0.507987338753373,0.857,0.888,1,"15","Cadm2"
"Tspan75",0.00106991178194281,0.310603690138695,0.861,0.921,1,"15","Tspan7"
"Cav16",0.00108199337023567,0.711070756985477,0.514,0.616,1,"15","Cav1"
"Nkx2-24",0.00119485368460819,0.774750380702658,0.789,0.823,1,"15","Nkx2-2"
"Havcr22",0.00143971301541632,0.568032768333657,0.371,0.422,1,"15","Havcr2"
"Lrrtm34",0.0014959689034474,0.912288409099473,0.745,0.786,1,"15","Lrrtm3"
"Mfge83",0.00199745428834443,0.263298024314835,0.618,0.807,1,"15","Mfge8"
"Calb13",0.00211765235095131,0.268584844138685,0.633,0.559,1,"15","Calb1"
"Slc7a44",0.00239914783270789,0.278519718979987,0.578,0.632,1,"15","Slc7a4"
"Grik36",0.00284011485389129,0.639911417386108,0.749,0.862,1,"15","Grik3"
"Tbc1d84",0.002872237362192,0.98000940765723,0.709,0.68,1,"15","Tbc1d8"
"mt-Nd53",0.00298994913991496,0.645300917095739,0.829,0.814,1,"15","mt-Nd5"
"Hcrtr23",0.00301112572442256,0.995266050173965,0.693,0.561,1,"15","Hcrtr2"
"Trpm43",0.00319157260830507,0.323640041976654,0.546,0.645,1,"15","Trpm4"
"Gm2a3",0.00341352548619345,0.26944633255908,0.558,0.794,1,"15","Gm2a"
"Fbln53",0.00345503924161333,0.517672455889215,0.53,0.66,1,"15","Fbln5"
"Lrrfip13",0.00353629406260383,0.708303699686662,0.761,0.794,1,"15","Lrrfip1"
"Egr14",0.00378849764872486,0.294529161279656,0.669,0.8,1,"15","Egr1"
"Nyap24",0.00441622980910935,0.468023147291554,0.534,0.727,1,"15","Nyap2"
"Rbms34",0.00455389988007366,1.34783656286842,0.598,0.553,1,"15","Rbms3"
"Kcnh54",0.00457509901484057,0.454668373991122,0.582,0.663,1,"15","Kcnh5"
"Ltbp46",0.00470245918229059,1.17472821114564,0.717,0.781,1,"15","Ltbp4"
"Enc16",0.00532317635672175,0.66724158721682,0.733,0.864,1,"15","Enc1"
"Kit5",0.00566611168174495,1.04022299047186,0.713,0.749,1,"15","Kit"
"Galnt176",0.00596761410786141,0.388144126994273,0.574,0.713,1,"15","Galnt17"
"Cdh136",0.00633552695592917,0.253867676968128,0.618,0.749,1,"15","Cdh13"
"Cux25",0.00734620581185971,0.693878936538405,0.721,0.726,1,"15","Cux2"
"Plppr54",0.00744877705796956,0.429768582599984,0.837,0.9,1,"15","Plppr5"
"Tnfrsf193",0.00778817646743544,0.385008385135013,0.618,0.771,1,"15","Tnfrsf19"
"Farp15",0.00848279372105151,0.277993760742767,0.649,0.825,1,"15","Farp1"
"Sox43",0.00966347226663703,0.289443012429826,0.665,0.835,1,"15","Sox4"
"Mctp13",3.12913936080873e-129,3.45953862690347,0.992,0.541,6.25827872161745e-126,"16","Mctp1"
"Kcnk94",6.11937222783919e-128,3.36910136149537,0.996,0.586,1.22387444556784e-124,"16","Kcnk9"
"Camkv3",1.53342525386166e-124,2.79546185209615,0.992,0.764,3.06685050772331e-121,"16","Camkv"
"Pfkp3",1.28362142468721e-121,2.38237520079668,1,0.814,2.56724284937442e-118,"16","Pfkp"
"Syt73",7.54893339872374e-121,2.46757696816524,1,0.737,1.50978667974475e-117,"16","Syt7"
"Prkcg3",7.61700315300176e-121,2.92551154586263,0.996,0.635,1.52340063060035e-117,"16","Prkcg"
"Dync1i13",4.82044188793151e-118,3.11845950088849,0.983,0.606,9.64088377586303e-115,"16","Dync1i1"
"Nxph32",2.84520971648174e-117,4.48610839010268,0.949,0.502,5.69041943296347e-114,"16","Nxph3"
"Neurod22",7.23577889681295e-117,3.52792238644023,0.975,0.636,1.44715577936259e-113,"16","Neurod2"
"Adcy13",3.29647406114727e-116,2.25561551730379,0.996,0.785,6.59294812229454e-113,"16","Adcy1"
"Nrbp23",2.12490842545592e-115,1.78877723780785,0.996,0.873,4.24981685091184e-112,"16","Nrbp2"
"Cdh184",6.40972892858954e-112,3.3606225038818,0.958,0.596,1.28194578571791e-108,"16","Cdh18"
"Fxyd74",1.11590250508131e-111,3.05060500489084,0.97,0.628,2.23180501016261e-108,"16","Fxyd7"
"Khdrbs34",4.86313599270321e-111,2.11291762301203,0.992,0.806,9.72627198540642e-108,"16","Khdrbs3"
"Tle42",3.46800573411347e-109,2.33801827662663,0.987,0.748,6.93601146822695e-106,"16","Tle4"
"Drd12",4.46629346438159e-108,3.29595068457921,0.958,0.62,8.93258692876317e-105,"16","Drd1"
"Ipcef12",5.5121218328536e-108,3.57910362538452,0.945,0.614,1.10242436657072e-104,"16","Ipcef1"
"Galnt183",6.21328415960408e-108,3.08098389359097,0.962,0.66,1.24265683192082e-104,"16","Galnt18"
"Arpp213",5.56283613943964e-107,2.05512662140114,1,0.865,1.11256722788793e-103,"16","Arpp21"
"Tbr13",9.75801284882529e-107,3.15734916163317,0.949,0.592,1.95160256976506e-103,"16","Tbr1"
"Rapgefl13",2.34635106912669e-106,2.46657210690551,0.983,0.75,4.69270213825338e-103,"16","Rapgefl1"
"Ahi14",2.72641544882529e-106,2.01261119311295,1,0.794,5.45283089765058e-103,"16","Ahi1"
"Nptx12",3.45437234364112e-106,3.96070370280635,0.936,0.459,6.90874468728223e-103,"16","Nptx1"
"Ablim14",4.10308795416382e-106,2.36808123123875,0.983,0.722,8.20617590832764e-103,"16","Ablim1"
"Hs3st41",5.93460112807584e-106,4.28652441038278,0.924,0.52,1.18692022561517e-102,"16","Hs3st4"
"Unc13a4",1.28703705104092e-105,2.04062994214686,0.992,0.773,2.57407410208184e-102,"16","Unc13a"
"Slc17a73",3.98214166728717e-105,2.35573698641619,0.987,0.677,7.96428333457435e-102,"16","Slc17a7"
"Mical24",4.76106106486033e-105,2.37833514131481,0.983,0.679,9.52212212972066e-102,"16","Mical2"
"Sez64",1.54650473301663e-104,1.74950928152214,1,0.834,3.09300946603326e-101,"16","Sez6"
"Rhbdl13",3.18408399176769e-104,2.10634559922181,0.996,0.765,6.36816798353537e-101,"16","Rhbdl1"
"Grin2b4",2.20533101501324e-103,2.01974664801607,1,0.787,4.41066203002648e-100,"16","Grin2b"
"Baiap24",5.14712735319127e-103,2.24830929252873,0.992,0.756,1.02942547063825e-99,"16","Baiap2"
"Nrg33",1.97588537570203e-102,2.20220298216745,0.987,0.775,3.95177075140406e-99,"16","Nrg3"
"Grm35",1.24593785169675e-101,2.32788169886788,0.992,0.716,2.4918757033935e-98,"16","Grm3"
"Pla2g4e4",2.29854603594628e-101,3.21778181174454,0.945,0.602,4.59709207189256e-98,"16","Pla2g4e"
"Rxfp12",2.55119969297941e-101,3.27125844035674,0.924,0.705,5.10239938595881e-98,"16","Rxfp1"
"Ryr24",3.35738637535998e-100,2.18473470361111,0.97,0.756,6.71477275071996e-97,"16","Ryr2"
"Traip4",3.86608960371858e-100,2.64588556227061,0.962,0.752,7.73217920743716e-97,"16","Traip"
"Stx1a4",1.0377247436733e-99,2.13040725812463,0.992,0.7,2.07544948734659e-96,"16","Stx1a"
"Usp433",2.29481886438834e-99,2.91787042337124,0.949,0.627,4.58963772877667e-96,"16","Usp43"
"Ralyl2",2.8675430825289e-99,2.22384018077551,0.992,0.762,5.73508616505781e-96,"16","Ralyl"
"Adcy24",7.36434211092681e-99,2.51814404022709,0.97,0.59,1.47286842218536e-95,"16","Adcy2"
"Prkce3",2.92399363151824e-97,2.13121626206145,0.979,0.708,5.84798726303648e-94,"16","Prkce"
"Col5a12",7.82452768184127e-97,4.83513855552142,0.907,0.556,1.56490553636825e-93,"16","Col5a1"
"Rnf1124",1.65988391492456e-96,1.9452309208229,0.992,0.731,3.31976782984912e-93,"16","Rnf112"
"Islr22",1.42661047336722e-95,1.71100815606677,0.996,0.814,2.85322094673443e-92,"16","Islr2"
"Sh3gl23",1.48634511715556e-95,2.24196891045715,0.983,0.624,2.97269023431112e-92,"16","Sh3gl2"
"Myo5b4",1.62819331621322e-95,2.69911164014412,0.941,0.544,3.25638663242644e-92,"16","Myo5b"
"Cdkl25",2.42924435795743e-95,2.42120671759825,0.953,0.751,4.85848871591485e-92,"16","Cdkl2"
"Celf53",1.1219445396115e-93,1.86020202513098,0.996,0.812,2.243889079223e-90,"16","Celf5"
"Slc8a26",2.96907210605354e-93,1.85896319594998,0.992,0.766,5.93814421210709e-90,"16","Slc8a2"
"Coro1a3",9.54682681005338e-93,2.36142105803985,0.97,0.551,1.90936536201068e-89,"16","Coro1a"
"Nin4",1.01156105270338e-92,2.01900451244234,0.983,0.717,2.02312210540677e-89,"16","Nin"
"Atp1a33",2.4829641118665e-92,1.7332662138398,0.987,0.832,4.96592822373299e-89,"16","Atp1a3"
