"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Emid1",0,2.4505066794481,0.958,0.822,0,"0","Emid1"
"Cspg4",0,2.3057768960239,0.98,0.871,0,"0","Cspg4"
"Pdgfra",0,2.26170056378905,0.999,0.901,0,"0","Pdgfra"
"Pcdh15",0,2.22936502190761,0.996,0.898,0,"0","Pcdh15"
"Mmp15",0,2.37535365973472,0.976,0.878,0,"0","Mmp15"
"Gpr17",0,1.25444092008432,0.995,0.903,0,"0","Gpr17"
"Mfsd2a",0,2.33426206336766,0.916,0.827,0,"0","Mfsd2a"
"Tnr",0,1.16666096027391,0.975,0.89,0,"0","Tnr"
"Serpine2",0,2.12550265235523,0.978,0.893,0,"0","Serpine2"
"Xylt1",0,2.01956781903187,0.962,0.877,0,"0","Xylt1"
"Cspg5",0,1.70032401619545,0.995,0.914,0,"0","Cspg5"
"Gpc5",0,2.33651394239507,0.957,0.882,0,"0","Gpc5"
"Gpr37l1",0,1.64329056381107,0.947,0.872,0,"0","Gpr37l1"
"Ntrk3",0,1.62391076598437,0.949,0.882,0,"0","Ntrk3"
"Lhfpl3",0,1.52801656665646,0.945,0.885,0,"0","Lhfpl3"
"Ednrb",0,1.79426950505311,0.953,0.897,0,"0","Ednrb"
"Myt1",0,1.97182565402686,0.995,0.95,0,"0","Myt1"
"Bcan",0,1.76712930093612,1,0.958,0,"0","Bcan"
"Pid1",0,1.86188764794116,0.968,0.926,0,"0","Pid1"
"Mtss2",0,1.29464200884582,0.983,0.946,0,"0","Mtss2"
"Ptprz1",0,1.25727613077072,0.999,0.966,0,"0","Ptprz1"
"Lrp1",0,1.15153127665701,0.99,0.967,0,"0","Lrp1"
"Spry4",1.61956461088774e-306,2.39208706274191,0.933,0.793,3.23912922177547e-303,"0","Spry4"
"Cntn1",4.40906309642828e-294,1.18733272893302,0.974,0.943,8.81812619285656e-291,"0","Cntn1"
"Matn4",6.44642012415567e-289,1.60219805716194,0.904,0.84,1.28928402483113e-285,"0","Matn4"
"Plppr5",1.63665527821031e-288,1.78754916029001,0.943,0.888,3.27331055642061e-285,"0","Plppr5"
