"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Uhrf1",0,1.64301059423971,0.95,0.498,0,"0","Uhrf1"
"Emid1",0,2.32760245612835,0.991,0.606,0,"0","Emid1"
"Thbs4",0,2.10718963069548,0.973,0.592,0,"0","Thbs4"
"Adm",0,2.55526171648788,0.936,0.592,0,"0","Adm"
"Vcan",0,2.16358138132527,0.995,0.681,0,"0","Vcan"
"Pdgfra",0,2.59589506743628,0.994,0.763,0,"0","Pdgfra"
"Bcan",0,1.99701351597653,1,0.787,0,"0","Bcan"
"Cspg5",0,2.31932877224411,0.994,0.783,0,"0","Cspg5"
"Xylt1",0,2.16309337491967,0.987,0.786,0,"0","Xylt1"
"Lhfpl3",0,2.34544674894732,0.986,0.796,0,"0","Lhfpl3"
"Pcdh15",0,2.08725995355209,1,0.816,0,"0","Pcdh15"
"Matn4",0,2.32172022168523,0.99,0.811,0,"0","Matn4"
"Mtss2",0,2.02161155352914,0.991,0.812,0,"0","Mtss2"
"Cspg4",0,2.39668324077076,0.984,0.816,0,"0","Cspg4"
"Myt1",0,2.24906681210818,0.992,0.826,0,"0","Myt1"
"Atp1a2",0,1.97022213144685,0.994,0.839,0,"0","Atp1a2"
"Ptprz1",0,2.37260490452384,1,0.857,0,"0","Ptprz1"
"Serpine2",5.69531563660561e-307,1.90909943910888,0.967,0.797,1.13906312732112e-303,"0","Serpine2"
"Exo1",4.76121246599433e-304,1.17714511269186,0.956,0.736,9.52242493198866e-301,"0","Exo1"
"Cldn5",1.01457522558497e-300,1.42601804032564,0.966,0.501,2.02915045116994e-297,"0","Cldn5"
"Lrp1",1.09352488770444e-295,1.61911809282022,0.987,0.818,2.18704977540889e-292,"0","Lrp1"
"Gpc5",1.03535052934513e-284,2.01046335440725,0.949,0.693,2.07070105869027e-281,"0","Gpc5"
"C1ql1",3.06494610788939e-276,2.07509932868662,0.956,0.816,6.12989221577879e-273,"0","C1ql1"
"Mki67",7.13346147768476e-272,0.616510321519657,0.92,0.438,1.42669229553695e-268,"0","Mki67"
"Tnr",2.05791179865035e-271,1.5570946100029,0.997,0.823,4.1158235973007e-268,"0","Tnr"
"Slc38a3",6.61138100108896e-266,2.34735243078772,0.928,0.577,1.32227620021779e-262,"0","Slc38a3"
"Pid1",3.36389813493662e-265,1.93573078845247,0.955,0.696,6.72779626987324e-262,"0","Pid1"
"Gpr17",1.32477485981365e-261,1.15937425840227,0.998,0.875,2.64954971962729e-258,"0","Gpr17"
"Efnb2",1.64370298227436e-250,1.83726923707689,0.972,0.669,3.28740596454872e-247,"0","Efnb2"
"Cyp26b1",1.49204250554663e-247,1.46629716692906,0.928,0.404,2.98408501109326e-244,"0","Cyp26b1"
"Pnlip",1.20079199939281e-246,2.3326700830207,0.841,0.506,2.40158399878562e-243,"0","Pnlip"
"Cav1",2.23491897870119e-246,2.12014793977997,0.928,0.525,4.46983795740237e-243,"0","Cav1"
"Gpnmb",1.49557551727475e-240,1.97920260330856,0.826,0.323,2.9911510345495e-237,"0","Gpnmb"
"Plppr5",1.32433535184247e-234,1.77487926180979,0.954,0.735,2.64867070368495e-231,"0","Plppr5"
