"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cspg4",0,1.97078874027775,0.974,0.879,0,"0","Cspg4"
"Pdgfra",0,1.98992040066299,0.999,0.908,0,"0","Pdgfra"
"Pcdh15",0,1.97366780782894,0.995,0.904,0,"0","Pcdh15"
"Serpine2",0,1.95735603095088,0.98,0.898,0,"0","Serpine2"
"Bcan",0,1.63772517012411,1,0.961,0,"0","Bcan"
"Myt1",0,1.73122480252945,0.992,0.953,0,"0","Myt1"
"Emid1",1.53096479727153e-299,2.17854035874209,0.957,0.831,3.06192959454307e-296,"0","Emid1"
"Mmp15",1.82088688150048e-299,2.00861271090452,0.974,0.885,3.64177376300096e-296,"0","Mmp15"
"Cspg5",5.1418111884927e-292,1.4882033644873,0.995,0.919,1.02836223769854e-288,"0","Cspg5"
"Gpc5",1.38848763526581e-287,2.09569526662948,0.96,0.886,2.77697527053162e-284,"0","Gpc5"
"Ptprz1",9.26161287319971e-271,1.10162325172518,0.999,0.968,1.85232257463994e-267,"0","Ptprz1"
"Xylt1",9.58669858079652e-269,1.7442911537305,0.958,0.883,1.9173397161593e-265,"0","Xylt1"
"Gpr17",4.56573120391783e-252,1.13768385079084,0.994,0.909,9.13146240783565e-249,"0","Gpr17"
"Mtss2",3.66933864026866e-235,1.27568613481563,0.985,0.948,7.33867728053732e-232,"0","Mtss2"
"Lrp1",1.29061506195998e-215,1.0732756213318,0.993,0.968,2.58123012391997e-212,"0","Lrp1"
"Pid1",1.65629613450857e-214,1.50333732741959,0.959,0.93,3.31259226901713e-211,"0","Pid1"
"Spry4",1.08407381599901e-213,2.29842568189132,0.933,0.802,2.16814763199801e-210,"0","Spry4"
"Ednrb",2.17330859781116e-194,1.54724601426362,0.942,0.902,4.34661719562231e-191,"0","Ednrb"
"Tnr",1.33812176256666e-193,1.06813734589058,0.97,0.896,2.67624352513332e-190,"0","Tnr"
"Gpr37l1",3.71548239867303e-193,1.47378197197248,0.944,0.878,7.43096479734607e-190,"0","Gpr37l1"
"Mfsd2a",2.2478202709111e-189,2.02423630754652,0.905,0.834,4.4956405418222e-186,"0","Mfsd2a"
"Ntrk3",3.43644199664543e-188,1.43923187750826,0.941,0.887,6.87288399329085e-185,"0","Ntrk3"
"Plppr5",5.51586137562541e-180,1.64001993184444,0.94,0.892,1.10317227512508e-176,"0","Plppr5"
"Foxd1",7.19320811893532e-173,0.679843222649549,0.787,0.411,1.43864162378706e-169,"0","Foxd1"
"Spry1",1.05998394586123e-171,1.9508345259097,0.903,0.84,2.11996789172247e-168,"0","Spry1"
"Lhfpl3",1.28184391107871e-168,1.204938984014,0.935,0.89,2.56368782215743e-165,"0","Lhfpl3"
"Rasgrf1",5.0087749658927e-167,2.33530555296632,0.878,0.725,1.00175499317854e-163,"0","Rasgrf1"
"Matn4",2.99765737787829e-165,1.42006446478742,0.892,0.846,5.99531475575658e-162,"0","Matn4"
"Rap1gap",1.02441187164177e-162,1.03268121381236,0.981,0.931,2.04882374328355e-159,"0","Rap1gap"
"Egr1",8.42505305501417e-158,1.78081861246248,0.892,0.783,1.68501061100283e-154,"0","Egr1"
"Cntn1",1.20900229821335e-157,0.95105251226609,0.965,0.946,2.4180045964267e-154,"0","Cntn1"
"Rgcc",4.2247543162617e-155,1.82225693575431,0.878,0.835,8.44950863252339e-152,"0","Rgcc"
"Calcrl",6.03271749198836e-150,2.08311804106772,0.875,0.782,1.20654349839767e-146,"0","Calcrl"
"Slc38a3",6.97270397205126e-147,1.25963926040815,0.931,0.889,1.39454079441025e-143,"0","Slc38a3"
"Npas1",4.08912660772155e-139,2.08238908977637,0.864,0.807,8.17825321544311e-136,"0","Npas1"
"Gria3",2.16558969041383e-138,1.51596406231831,0.897,0.847,4.33117938082765e-135,"0","Gria3"
"Atp1a2",6.11241945309387e-133,1.16486722066222,0.925,0.875,1.22248389061877e-129,"0","Atp1a2"
"Tmem132d",1.02410934102183e-132,2.24430107906333,0.838,0.682,2.04821868204367e-129,"0","Tmem132d"
"Kcnd2",3.93197922962762e-132,1.52137143483152,0.888,0.872,7.86395845925525e-129,"0","Kcnd2"
"Arhgap35",3.20487195185135e-128,1.03784186004096,0.96,0.915,6.4097439037027e-125,"0","Arhgap35"
"Cacng4",3.10714846196869e-124,1.60430899716422,0.877,0.873,6.21429692393737e-121,"0","Cacng4"
"Oprl1",2.37996435136674e-121,2.0712012014284,0.869,0.804,4.75992870273347e-118,"0","Oprl1"
"Fabp7",3.72632505777476e-120,1.1634398707612,0.94,0.86,7.45265011554953e-117,"0","Fabp7"
"Col19a1",5.6619616606227e-117,2.54633879666668,0.784,0.688,1.13239233212454e-113,"0","Col19a1"
"Scn3a",2.66689524088734e-116,1.64617403255232,0.923,0.872,5.33379048177468e-113,"0","Scn3a"
"C1ql1",6.02019367914143e-115,1.47908488787162,0.864,0.855,1.20403873582829e-111,"0","C1ql1"
"Tmem255b",1.0971358656633e-113,1.70534388074221,0.893,0.792,2.1942717313266e-110,"0","Tmem255b"
"Lrrc10b",9.0577804871692e-113,0.503076577399348,0.81,0.548,1.81155609743384e-109,"0","Lrrc10b"
"Neto1",1.18638980658043e-110,1.55744836443077,0.916,0.818,2.37277961316085e-107,"0","Neto1"
"Gria2",4.16615309297572e-110,0.665976518755947,0.996,0.979,8.33230618595144e-107,"0","Gria2"
"Igfbp4",4.79819807140455e-109,1.69912547962694,0.833,0.573,9.59639614280909e-106,"0","Igfbp4"
"Sdc3",5.51609300079874e-109,1.03966708570028,0.959,0.922,1.10321860015975e-105,"0","Sdc3"
"Kank1",8.01299553003e-109,1.38533946585762,0.927,0.862,1.602599106006e-105,"0","Kank1"
"Frzb",1.12157239330159e-106,1.99082486980272,0.77,0.566,2.24314478660318e-103,"0","Frzb"
"Adamts16",1.56262872009987e-102,0.994406924917725,0.849,0.641,3.12525744019974e-99,"0","Adamts16"
