"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gsap",2.311179132675e-171,2.11652215493848,0.832,0.41,4.62235826535001e-168,"0","Gsap"
"Col24a1",6.95644549948445e-171,0.916605579151211,0.88,0.504,1.39128909989689e-167,"0","Col24a1"
"Pik3cd",8.78793649119904e-171,0.822562450194417,0.95,0.665,1.75758729823981e-167,"0","Pik3cd"
"Ptprn",6.02953075615308e-170,1.64675861039171,0.987,0.79,1.20590615123062e-166,"0","Ptprn"
"Astn1",1.51494822083235e-169,1.84198786888088,0.939,0.753,3.0298964416647e-166,"0","Astn1"
"Tnr",4.08653788411861e-169,1.14414555391084,0.993,0.81,8.17307576823721e-166,"0","Tnr"
"Lrrfip1",4.09303867645754e-169,1.693813074934,0.982,0.767,8.18607735291507e-166,"0","Lrrfip1"
"Slc6a1",4.00439653453084e-168,1.3535474520411,0.985,0.79,8.00879306906169e-165,"0","Slc6a1"
"Zfp36l1",7.91870193028911e-167,2.35089497173561,0.867,0.658,1.58374038605782e-163,"0","Zfp36l1"
"Tacc2",1.91129497567238e-165,1.80712350955739,0.903,0.638,3.82258995134476e-162,"0","Tacc2"
"Traf4",3.5154263475315e-165,1.84267755085354,0.925,0.617,7.030852695063e-162,"0","Traf4"
"Piezo1",9.17658858046481e-164,0.916474250869694,0.882,0.426,1.83531771609296e-160,"0","Piezo1"
"Ednrb",1.41898298513669e-163,1.9904134870469,0.853,0.649,2.83796597027339e-160,"0","Ednrb"
"Plpp4",1.49071308174857e-163,2.1036570414184,0.842,0.538,2.98142616349714e-160,"0","Plpp4"
"Ccn1",6.69595475036397e-163,2.11339642632636,0.794,0.482,1.33919095007279e-159,"0","Ccn1"
"Mfge8",7.53095164383126e-163,1.94629257655542,0.913,0.676,1.50619032876625e-159,"0","Mfge8"
"Olfm3",4.95368807071066e-162,1.45618438063372,0.884,0.546,9.90737614142132e-159,"0","Olfm3"
"Plppr5",2.49894035053323e-161,1.5461907650281,0.933,0.791,4.99788070106645e-158,"0","Plppr5"
"Grin2c",1.11069931296098e-160,0.983522546513604,0.903,0.458,2.22139862592195e-157,"0","Grin2c"
"Slitrk1",1.950425616325e-160,1.73807985909238,0.941,0.75,3.90085123265001e-157,"0","Slitrk1"
"Per2",4.19923717091789e-160,1.84963242385035,0.925,0.752,8.39847434183578e-157,"0","Per2"
"Olfm2",2.79459257679663e-159,1.85849361027236,0.896,0.603,5.58918515359325e-156,"0","Olfm2"
"Klf5",6.76833281051183e-159,0.738416393149367,0.902,0.487,1.35366656210237e-155,"0","Klf5"
"Sh3bp4",1.51360552764824e-158,1.29681070183628,0.962,0.779,3.02721105529648e-155,"0","Sh3bp4"
