"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Serinc1",0.165700557053108,0.172565958406439,0.683,0.606,1,"Serinc1","OPC","P23","Up"
"Nt5c2",0.166392067984646,0.314258467559959,0.281,0.217,1,"Nt5c2","OPC","P23","Up"
"Smarca4",0.166556348483503,0.342209785578508,0.439,0.389,1,"Smarca4","OPC","P23","Up"
"Zcchc7",0.166886406823615,0.323370011225678,0.376,0.306,1,"Zcchc7","OPC","P23","Up"
"Stard9",0.16728893070728,0.271909761816899,0.367,0.3,1,"Stard9","OPC","P23","Up"
"Snx32",0.167542468049066,0.367923026876821,0.457,0.406,1,"Snx32","OPC","P23","Up"
"Cbarp",0.16777037189066,0.324474993093046,0.294,0.233,1,"Cbarp","OPC","P23","Up"
"Fam98a",0.168564789707289,-0.274493101641531,0.19,0.25,1,"Fam98a","OPC","P23","Down"
"Ccdc88a",0.169196985252442,0.212002839398244,0.575,0.561,1,"Ccdc88a","OPC","P23","Up"
"Chrna4",0.169335405885211,-0.491305737976841,0.208,0.256,1,"Chrna4","OPC","P23","Down"
"Uqcrc1",0.169382113884453,0.470220130396843,0.258,0.211,1,"Uqcrc1","OPC","P23","Up"
"Spon1",0.169644421474663,0.210975903010172,0.729,0.667,1,"Spon1","OPC","P23","Up"
"Hook3",0.169743643989887,0.228184964049412,0.557,0.506,1,"Hook3","OPC","P23","Up"
"Atrx",0.169777343048134,-0.15934447404303,0.43,0.489,1,"Atrx","OPC","P23","Down"
"Actn4",0.170246689122676,0.238513029051892,0.394,0.328,1,"Actn4","OPC","P23","Up"
"Chordc1",0.170460472522612,-0.0961305364604096,0.244,0.328,1,"Chordc1","OPC","P23","Down"
"Podxl2",0.170692992811518,0.401710457483522,0.502,0.456,1,"Podxl2","OPC","P23","Up"
"Htra1",0.171464310219123,-0.205390971435939,0.357,0.428,1,"Htra1","OPC","P23","Down"
"Sacm1l",0.171615341088675,-0.166726981123642,0.195,0.267,1,"Sacm1l","OPC","P23","Down"
"Cyp2j6",0.172245429748185,-0.187825747281481,0.534,0.589,1,"Cyp2j6","OPC","P23","Down"
"Pan3",0.173016918429998,0.372433118301656,0.285,0.228,1,"Pan3","OPC","P23","Up"
"Nsmce2",0.173121996680935,0.436916297335856,0.321,0.267,1,"Nsmce2","OPC","P23","Up"
"Kmt2d",0.173311513561293,-0.24811905549583,0.434,0.506,1,"Kmt2d","OPC","P23","Down"
"Dpysl2",0.173589352890705,0.353759797056533,0.271,0.211,1,"Dpysl2","OPC","P23","Up"
"Srsf6",0.173610280045764,0.170017755733917,0.9,0.9,1,"Srsf6","OPC","P23","Up"
"Slc50a1",0.173918298066234,0.307968154909357,0.253,0.189,1,"Slc50a1","OPC","P23","Up"
"Slc35e2",0.174028686861921,0.432417325541659,0.294,0.233,1,"Slc35e2","OPC","P23","Up"
"Cadm2",0.174391145032717,-0.171745640677831,0.52,0.606,1,"Cadm2","OPC","P23","Down"
"Susd4",0.17468676367465,-0.280306771323692,0.276,0.339,1,"Susd4","OPC","P23","Down"
"Pdhb",0.175027995887412,-0.32024504418923,0.235,0.294,1,"Pdhb","OPC","P23","Down"
"P3h3",0.175372471247997,-0.16676582562491,0.29,0.361,1,"P3h3","OPC","P23","Down"
"Rgs9",0.175483386052762,-0.368706430970433,0.312,0.361,1,"Rgs9","OPC","P23","Down"
"Slc4a3",0.175748803019582,-0.544109187759753,0.208,0.267,1,"Slc4a3","OPC","P23","Down"
"Gpr162",0.176799847504958,-0.217571389567183,0.38,0.456,1,"Gpr162","OPC","P23","Down"
"Hnrnpd",0.177490898192724,0.306185644813674,0.285,0.228,1,"Hnrnpd","OPC","P23","Up"
"Zfp426",0.177716009905377,-0.319707251445362,0.235,0.294,1,"Zfp426","OPC","P23","Down"
"mt-Atp6",0.178187239694937,-0.296162616556566,0.367,0.422,1,"mt-Atp6","OPC","P23","Down"
"Arhgef12",0.178693496342599,-0.328082050877159,0.258,0.317,1,"Arhgef12","OPC","P23","Down"
"Nap1l5",0.179132073098899,-0.315557478524612,0.276,0.333,1,"Nap1l5","OPC","P23","Down"
"Tgfa",0.179323183533673,0.311468005907194,0.412,0.35,1,"Tgfa","OPC","P23","Up"
"Fam204a",0.179384089920805,0.408293755098562,0.303,0.25,1,"Fam204a","OPC","P23","Up"
"Hmg20a",0.179398598878814,0.313666846722925,0.507,0.444,1,"Hmg20a","OPC","P23","Up"
"Sin3b",0.179954743571151,-0.223561820578476,0.416,0.483,1,"Sin3b","OPC","P23","Down"
"Arvcf",0.180228567891512,-0.161751049622949,0.33,0.411,1,"Arvcf","OPC","P23","Down"
"Phc3",0.180391605069091,-0.187334798586679,0.33,0.411,1,"Phc3","OPC","P23","Down"
"Pcyt2",0.180463621992939,-0.202618107349484,0.208,0.272,1,"Pcyt2","OPC","P23","Down"
"Ptn",0.180873145287594,-0.181652584960081,0.724,0.822,1,"Ptn","OPC","P23","Down"
"Srsf2",0.180980670986323,0.124989962698116,0.398,0.322,1,"Srsf2","OPC","P23","Up"
"Gjc3",0.181658525581266,-0.343419539362646,0.643,0.656,1,"Gjc3","OPC","P23","Down"
"Srek1",0.181822206537583,0.119556396475437,0.738,0.689,1,"Srek1","OPC","P23","Up"
"St7",0.181824664149907,0.304343159475828,0.312,0.261,1,"St7","OPC","P23","Up"
"Zdhhc21",0.182128611664498,0.287698383822035,0.281,0.222,1,"Zdhhc21","OPC","P23","Up"
"Celf2",0.184143430149926,-0.128203537338813,0.376,0.456,1,"Celf2","OPC","P23","Down"
"Setdb1",0.184852058923021,0.440598251445807,0.303,0.256,1,"Setdb1","OPC","P23","Up"
"Msl1",0.185177566225998,-0.391498598732233,0.217,0.272,1,"Msl1","OPC","P23","Down"
"Wdr37",0.185248870878993,0.311400757105856,0.33,0.267,1,"Wdr37","OPC","P23","Up"
"Ncdn",0.185263812367461,-0.368271458208125,0.271,0.322,1,"Ncdn","OPC","P23","Down"
"Glrx2",0.18651618612058,0.321604926484402,0.317,0.267,1,"Glrx2","OPC","P23","Up"
"Maml2",0.186597978721558,-0.331896003234372,0.208,0.267,1,"Maml2","OPC","P23","Down"
"Car8",0.187474844584117,0.116442512943525,0.412,0.339,1,"Car8","OPC","P23","Up"
"Lamc1",0.187583551244461,-0.238009578005497,0.271,0.333,1,"Lamc1","OPC","P23","Down"
"Washc4",0.187676029107276,0.473926576854588,0.267,0.211,1,"Washc4","OPC","P23","Up"
"Cnot7",0.189001017220216,-0.273538066380227,0.308,0.372,1,"Cnot7","OPC","P23","Down"
"Zfp326",0.189564211434576,-0.189379589121726,0.29,0.344,1,"Zfp326","OPC","P23","Down"
"Fam76b",0.189888187354559,0.262964195336171,0.317,0.25,1,"Fam76b","OPC","P23","Up"
"Exoc6b",0.190323464728329,0.23814421320701,0.511,0.45,1,"Exoc6b","OPC","P23","Up"
"Flywch1",0.190853355894806,0.344665263877492,0.317,0.261,1,"Flywch1","OPC","P23","Up"
"Slc7a10",0.191055608853397,-0.376889265187816,0.326,0.378,1,"Slc7a10","OPC","P23","Down"
"Cst3",0.191198108462881,-0.242795039582199,0.534,0.611,1,"Cst3","OPC","P23","Down"
"Luc7l",0.191502991483692,-0.237461022216648,0.321,0.389,1,"Luc7l","OPC","P23","Down"
"Kdm5d",0.191758561246633,0.249415788833835,0.303,0.239,1,"Kdm5d","OPC","P23","Up"
"Mfn1",0.191905609887023,0.299304380748594,0.425,0.378,1,"Mfn1","OPC","P23","Up"
"Tbc1d5",0.192174683658107,-0.42852295528101,0.199,0.25,1,"Tbc1d5","OPC","P23","Down"
"Enpp2",0.192297532761391,0.196255868964871,0.801,0.733,1,"Enpp2","OPC","P23","Up"
"Lancl1",0.192503284943681,-0.486243747853503,0.213,0.261,1,"Lancl1","OPC","P23","Down"
"Slc25a27",0.192510814267036,-0.239842257170443,0.357,0.4,1,"Slc25a27","OPC","P23","Down"
"Sirt7",0.19278019571217,0.39943777418081,0.339,0.3,1,"Sirt7","OPC","P23","Up"
"Matn4",0.192810142455189,0.128080099095378,0.919,0.922,1,"Matn4","OPC","P23","Up"
"Map7d2",0.192871720367334,0.399885279252803,0.317,0.267,1,"Map7d2","OPC","P23","Up"
"Rgs7",0.193316230550806,0.313080813653629,0.285,0.217,1,"Rgs7","OPC","P23","Up"
"Shisa7",0.193497990024019,-0.162911019418718,0.425,0.5,1,"Shisa7","OPC","P23","Down"
"Cdc37l1",0.193749063998278,-0.196674978138446,0.656,0.661,1,"Cdc37l1","OPC","P23","Down"
"Neu4",0.194245523653003,-0.184879161459129,0.683,0.778,1,"Neu4","OPC","P23","Down"
"Gnas",0.194299738698624,-0.266557713504592,0.24,0.289,1,"Gnas","OPC","P23","Down"
"Gtpbp2",0.194444031454374,-0.255806083260902,0.33,0.389,1,"Gtpbp2","OPC","P23","Down"
"Gramd1b",0.194821874495935,0.139797904483945,0.434,0.372,1,"Gramd1b","OPC","P23","Up"
"Atg2b",0.195319949600175,0.41717790847693,0.29,0.244,1,"Atg2b","OPC","P23","Up"
"Trim33",0.195863917215176,-0.460034342719826,0.213,0.267,1,"Trim33","OPC","P23","Down"
"Large1",0.196201526014751,0.281038921516118,0.326,0.256,1,"Large1","OPC","P23","Up"
"Cirbp",0.196426349110063,-0.211757408853027,0.299,0.367,1,"Cirbp","OPC","P23","Down"
"Nucb1",0.19677413688765,0.215678068694291,0.317,0.256,1,"Nucb1","OPC","P23","Up"
"Daam1",0.197857370643361,-0.0612249933206885,0.376,0.444,1,"Daam1","OPC","P23","Down"
"Septin7",0.198172186633536,-0.132621629856179,0.62,0.689,1,"Septin7","OPC","P23","Down"
"Pcdhga5",0.198712432878542,-0.14128412960179,0.281,0.35,1,"Pcdhga5","OPC","P23","Down"
"Samd12",0.199424881855343,0.516854983983399,0.262,0.211,1,"Samd12","OPC","P23","Up"
"Ddx17",0.19979491473157,-0.070112519682985,0.941,0.961,1,"Ddx17","OPC","P23","Down"
"Csnk1g3",0.200032787578262,0.294860918421554,0.385,0.339,1,"Csnk1g3","OPC","P23","Up"
"Mtarc2",0.200139373524923,0.340781003846781,0.317,0.267,1,"Mtarc2","OPC","P23","Up"
"Senp5",0.200383918142577,0.34850501033586,0.253,0.211,1,"Senp5","OPC","P23","Up"
"Elfn2",0.200723516891398,0.30424991062325,0.593,0.539,1,"Elfn2","OPC","P23","Up"
"Rnf180",0.201159221612262,-0.234326310031768,0.231,0.294,1,"Rnf180","OPC","P23","Down"
"Mpdz",0.201571452221414,-0.25827394120494,0.226,0.283,1,"Mpdz","OPC","P23","Down"
"Cers5",0.201982585632977,-0.232361967114516,0.416,0.489,1,"Cers5","OPC","P23","Down"
"Zfp207",0.201999625334901,-0.118988694754425,0.692,0.772,1,"Zfp207","OPC","P23","Down"
"Actr1a",0.2029667021432,-0.371075995375089,0.204,0.25,1,"Actr1a","OPC","P23","Down"
"Golga4",0.203124985475224,-0.245571877681508,0.29,0.356,1,"Golga4","OPC","P23","Down"
"Ttyh1",0.203217781400885,0.190554972703488,0.638,0.578,1,"Ttyh1","OPC","P23","Up"
"Cald1",0.203621696290329,0.315443776870747,0.312,0.256,1,"Cald1","OPC","P23","Up"
"Nrxn2",0.204314312160085,-0.129143284671783,0.9,0.95,1,"Nrxn2","OPC","P23","Down"
"Pcdhga9",0.204407263842067,-0.262550017022242,0.308,0.383,1,"Pcdhga9","OPC","P23","Down"
"Ccdc134",0.204649238562719,-0.259193895358311,0.204,0.256,1,"Ccdc134","OPC","P23","Down"
"F3",0.204674440643568,0.317528709657029,0.335,0.283,1,"F3","OPC","P23","Up"
"Scai",0.205321557313345,-0.213341519999937,0.321,0.389,1,"Scai","OPC","P23","Down"
"Soga3",0.205470949326762,-0.209519797139113,0.475,0.517,1,"Soga3","OPC","P23","Down"
"Gramd1a",0.20571575241969,-0.185688329164496,0.507,0.561,1,"Gramd1a","OPC","P23","Down"
"Lrp8",0.205810667436354,-0.219284214721052,0.244,0.311,1,"Lrp8","OPC","P23","Down"
"Ermp1",0.206045674999977,-0.346073142182299,0.208,0.261,1,"Ermp1","OPC","P23","Down"
"Dvl1",0.20629309551898,-0.126380234397986,0.439,0.517,1,"Dvl1","OPC","P23","Down"
"Cog3",0.207140502766059,0.306560530685563,0.262,0.206,1,"Cog3","OPC","P23","Up"
"Coq2",0.207191083423504,-0.229327166105881,0.281,0.339,1,"Coq2","OPC","P23","Down"
"Akap11",0.207311918952809,0.40023997548613,0.308,0.261,1,"Akap11","OPC","P23","Up"
"Acadsb",0.207419776116184,-0.2795071226118,0.199,0.256,1,"Acadsb","OPC","P23","Down"
"Tut7",0.207559830405679,-0.258191800963783,0.348,0.4,1,"Tut7","OPC","P23","Down"
"Sez6l",0.207600904183748,-0.157358966348241,0.683,0.75,1,"Sez6l","OPC","P23","Down"
"Wsb1",0.208562540113753,0.0986520885312747,0.86,0.828,1,"Wsb1","OPC","P23","Up"
"Tsc2",0.208694658862918,-0.267668973169557,0.303,0.367,1,"Tsc2","OPC","P23","Down"
"Hdac8",0.20891647511867,0.323749507988325,0.348,0.306,1,"Hdac8","OPC","P23","Up"
"Kdelr1",0.208966098086888,0.283799213305281,0.321,0.261,1,"Kdelr1","OPC","P23","Up"
"Slc23a2",0.209051253760328,-0.184213265020189,0.24,0.306,1,"Slc23a2","OPC","P23","Down"
"Tmx3",0.209211000380714,-0.302303526496581,0.308,0.367,1,"Tmx3","OPC","P23","Down"
"Rab11fip3",0.210134476599435,0.209877045827187,0.443,0.383,1,"Rab11fip3","OPC","P23","Up"
"Zfp68",0.210397649861419,0.283815156642521,0.253,0.194,1,"Zfp68","OPC","P23","Up"
"Sp3",0.210491858350025,0.505660612770599,0.253,0.206,1,"Sp3","OPC","P23","Up"
"Cobl",0.210615934523752,0.272420538363695,0.416,0.372,1,"Cobl","OPC","P23","Up"
"Mrs2",0.210671227207391,-0.376242578054269,0.258,0.311,1,"Mrs2","OPC","P23","Down"
"Cntn1",0.210886321049057,-0.114238150265353,0.837,0.872,1,"Cntn1","OPC","P23","Down"
"Car11",0.21098699877769,0.259999157520539,0.516,0.478,1,"Car11","OPC","P23","Up"
"Usp15",0.211467241638284,-0.509031568152329,0.213,0.261,1,"Usp15","OPC","P23","Down"
"Fbxo44",0.211872988142166,-0.149200504919831,0.357,0.433,1,"Fbxo44","OPC","P23","Down"
"Itsn2",0.211904367339168,-0.227100174067242,0.267,0.328,1,"Itsn2","OPC","P23","Down"
"Psma3",0.212922056810432,0.20847842690635,0.262,0.211,1,"Psma3","OPC","P23","Up"
"Ggcx",0.212952508690513,0.229493813919913,0.317,0.261,1,"Ggcx","OPC","P23","Up"
"Nono",0.213277343327603,0.291580791894314,0.335,0.283,1,"Nono","OPC","P23","Up"
"Pdcd4",0.213685937196191,-0.244220520068424,0.294,0.367,1,"Pdcd4","OPC","P23","Down"
"Zfp414",0.213709942126045,-0.51903748395474,0.208,0.261,1,"Zfp414","OPC","P23","Down"
"Zfp62",0.214073611831961,-0.215633467277148,0.258,0.311,1,"Zfp62","OPC","P23","Down"
"Acp2",0.214093926121755,0.322667843253206,0.271,0.222,1,"Acp2","OPC","P23","Up"
"Dnaja1",0.214512241017,-0.488544804246027,0.208,0.25,1,"Dnaja1","OPC","P23","Down"
"Nckap1",0.215668205239048,-0.0974481491817873,0.371,0.444,1,"Nckap1","OPC","P23","Down"
"Golgb1",0.216204106016458,0.518548021215032,0.267,0.228,1,"Golgb1","OPC","P23","Up"
"Asap2",0.216437443076628,0.242738406306119,0.339,0.289,1,"Asap2","OPC","P23","Up"
"Nr3c1",0.217144006745988,0.492124120235453,0.258,0.211,1,"Nr3c1","OPC","P23","Up"
"Pcmtd1",0.217542498748016,0.364335588032683,0.33,0.283,1,"Pcmtd1","OPC","P23","Up"
"Srebf2",0.218402058532615,-0.202001806917717,0.367,0.433,1,"Srebf2","OPC","P23","Down"
"Grm7",0.218867973570799,0.275224369757698,0.398,0.35,1,"Grm7","OPC","P23","Up"
"Pcdh15",0.219152920293098,0.0604644326031059,0.982,0.989,1,"Pcdh15","OPC","P23","Up"
"Nipbl",0.219178571608482,-0.144704331609912,0.33,0.411,1,"Nipbl","OPC","P23","Down"
"Dnajc7",0.219275896911862,-0.0602730848848869,0.416,0.489,1,"Dnajc7","OPC","P23","Down"
"Madd",0.219571892681712,-0.174407995498821,0.448,0.511,1,"Madd","OPC","P23","Down"
"Puf60",0.220992823370765,0.30050509843455,0.348,0.306,1,"Puf60","OPC","P23","Up"
"mt-Cytb",0.221145823260228,-0.200058883788942,0.294,0.35,1,"mt-Cytb","OPC","P23","Down"
"Usp47",0.221636790273826,0.420661714479247,0.299,0.256,1,"Usp47","OPC","P23","Up"
"Ryk",0.222427965809382,-0.239661771852439,0.235,0.294,1,"Ryk","OPC","P23","Down"
"Shisa9",0.222938669551416,0.448025504733151,0.326,0.294,1,"Shisa9","OPC","P23","Up"
"Syne1",0.223744296619059,-0.431438307204645,0.348,0.383,1,"Syne1","OPC","P23","Down"
"Tcf12",0.224309963041425,0.455322226541483,0.299,0.261,1,"Tcf12","OPC","P23","Up"
"Tecr",0.224578925909429,-0.230516137323429,0.679,0.689,1,"Tecr","OPC","P23","Down"
"Lrrcc1",0.225709901483948,-0.275270236251004,0.222,0.278,1,"Lrrcc1","OPC","P23","Down"
"Gpbp1l1",0.225710052237027,0.297100270147031,0.267,0.222,1,"Gpbp1l1","OPC","P23","Up"
"Cdo1",0.226246839848608,-0.353385696329452,0.317,0.361,1,"Cdo1","OPC","P23","Down"
"Pcdhga8",0.226397524432023,-0.432160088380413,0.244,0.294,1,"Pcdhga8","OPC","P23","Down"
"Cdk14",0.226559685897796,-0.187100328427841,0.357,0.428,1,"Cdk14","OPC","P23","Down"
"Itgb1",0.227383678014075,0.49603503673645,0.276,0.233,1,"Itgb1","OPC","P23","Up"
"Dctn4",0.227408706865639,0.235036997867338,0.38,0.322,1,"Dctn4","OPC","P23","Up"
"Atp1b1",0.227909087019496,-0.186335858314899,0.606,0.689,1,"Atp1b1","OPC","P23","Down"
"Ccnl1",0.228924318118117,0.217043155383163,0.493,0.433,1,"Ccnl1","OPC","P23","Up"
"Prr36",0.229222748514866,-0.347936817565204,0.312,0.367,1,"Prr36","OPC","P23","Down"
"Prnp",0.229295724677117,0.284357489387354,0.412,0.367,1,"Prnp","OPC","P23","Up"
"Ino80d",0.229823668486952,-0.35117126586114,0.294,0.333,1,"Ino80d","OPC","P23","Down"
"Xpr1",0.230028929133489,0.212207306053835,0.308,0.244,1,"Xpr1","OPC","P23","Up"
"Dnm1l",0.23024709439607,-0.316427603244391,0.43,0.467,1,"Dnm1l","OPC","P23","Down"
"Ints6l",0.230290762229743,0.305326032449959,0.498,0.478,1,"Ints6l","OPC","P23","Up"
"Arid4b",0.230642696435424,0.415297351505081,0.33,0.283,1,"Arid4b","OPC","P23","Up"
"mt-Nd1",0.230938364270171,-0.0895947394339548,0.244,0.3,1,"mt-Nd1","OPC","P23","Down"
"Eif4g2",0.232083333687309,0.437364185499369,0.326,0.294,1,"Eif4g2","OPC","P23","Up"
"Psap",0.23224248635086,-0.175052298409702,0.688,0.7,1,"Psap","OPC","P23","Down"
"Fbxo25",0.232281979141084,-0.238852981714446,0.262,0.322,1,"Fbxo25","OPC","P23","Down"
"Tro",0.233387795743326,0.225914388036818,0.407,0.35,1,"Tro","OPC","P23","Up"
"Tuba1a",0.233486335481588,-0.167908764557368,0.416,0.467,1,"Tuba1a","OPC","P23","Down"
"Cyp2j9",0.234713594012878,-0.313352396525882,0.403,0.422,1,"Cyp2j9","OPC","P23","Down"
"Gria3",0.235008973966009,0.146000122528418,0.697,0.622,1,"Gria3","OPC","P23","Up"
"Thoc2l",0.235850459614153,-0.125233282753681,0.294,0.356,1,"Thoc2l","OPC","P23","Down"
"Pcdh1",0.236778691556253,0.308391922543695,0.385,0.344,1,"Pcdh1","OPC","P23","Up"
"Maz",0.237467960728666,0.16034464279546,0.502,0.456,1,"Maz","OPC","P23","Up"
"Gpd1",0.237484169090176,0.438420068257446,0.367,0.322,1,"Gpd1","OPC","P23","Up"
"Nfix",0.237707194532626,0.00765517549147754,0.308,0.4,1,"Nfix","OPC","P23","Up"
"Arfip2",0.237961268923992,0.365015212363756,0.344,0.306,1,"Arfip2","OPC","P23","Up"
"Tjap1",0.238034611296315,0.245216469140069,0.457,0.383,1,"Tjap1","OPC","P23","Up"
"Rbfox1",0.238454111747957,-0.23611692916089,0.199,0.256,1,"Rbfox1","OPC","P23","Down"
"Asrgl1",0.238525600565365,0.355550065977055,0.376,0.322,1,"Asrgl1","OPC","P23","Up"
"Lgals8",0.239593527973149,-0.215666357510452,0.222,0.278,1,"Lgals8","OPC","P23","Down"
"Ahdc1",0.239766089352471,-0.289937882999896,0.208,0.256,1,"Ahdc1","OPC","P23","Down"
"Atp13a2",0.240681490537705,-0.203403010770899,0.317,0.372,1,"Atp13a2","OPC","P23","Down"
"Cdh11",0.240809380452789,-0.45911135536391,0.253,0.283,1,"Cdh11","OPC","P23","Down"
"Xrn1",0.240864390021314,0.284590599184635,0.321,0.272,1,"Xrn1","OPC","P23","Up"
"Mbip",0.241535796292297,0.322265410587041,0.326,0.283,1,"Mbip","OPC","P23","Up"
"Ctnnal1",0.241914368189571,-0.244891283483681,0.244,0.3,1,"Ctnnal1","OPC","P23","Down"
"Fyttd1",0.242699725522765,-0.306030362520939,0.226,0.278,1,"Fyttd1","OPC","P23","Down"
"Pcmtd2",0.242865817746297,0.143866931289625,0.787,0.783,1,"Pcmtd2","OPC","P23","Up"
"Agap2",0.243751843527267,-0.250522962426336,0.729,0.75,1,"Agap2","OPC","P23","Down"
"Arnt",0.243893723933958,0.411955744220126,0.29,0.25,1,"Arnt","OPC","P23","Up"
"Otud7b",0.24432044401092,0.361083808183337,0.276,0.233,1,"Otud7b","OPC","P23","Up"
"Ece2",0.244416070650684,0.247283729092796,0.394,0.333,1,"Ece2","OPC","P23","Up"
"Sgpl1",0.244715483789909,0.367589814861673,0.335,0.3,1,"Sgpl1","OPC","P23","Up"
"Uhrf2",0.244822773749769,0.271897138644743,0.308,0.256,1,"Uhrf2","OPC","P23","Up"
"Herc1",0.245303947865188,-0.211573290925909,0.416,0.467,1,"Herc1","OPC","P23","Down"
"Ggt7",0.246495621756383,0.369255882118004,0.326,0.272,1,"Ggt7","OPC","P23","Up"
"Epc1",0.246520107650873,-0.114156818754866,0.57,0.656,1,"Epc1","OPC","P23","Down"
"Gabrb3",0.247422798520461,-0.20177451274038,0.258,0.328,1,"Gabrb3","OPC","P23","Down"
"Tmeff1",0.24768300696347,-0.165207862577542,0.344,0.394,1,"Tmeff1","OPC","P23","Down"
"Ctsb",0.2489143416438,-0.0473748149110884,0.43,0.494,1,"Ctsb","OPC","P23","Down"
"Tmem100",0.249535251478241,-0.2736105568721,0.294,0.356,1,"Tmem100","OPC","P23","Down"
"Nedd4",0.249848224622827,-0.166605456926566,0.231,0.289,1,"Nedd4","OPC","P23","Down"
"Kat6b",0.250010326803708,0.22092944223949,0.588,0.544,1,"Kat6b","OPC","P23","Up"
"Pcdhgb5",0.250914323171099,-0.518342671465996,0.271,0.306,1,"Pcdhgb5","OPC","P23","Down"
"Cacnb1",0.251043658580873,0.430791696063001,0.321,0.289,1,"Cacnb1","OPC","P23","Up"
"Cog5",0.251482709143699,-0.439396543264159,0.213,0.25,1,"Cog5","OPC","P23","Down"
"Clcn3",0.25164461997497,-0.319662734530931,0.312,0.361,1,"Clcn3","OPC","P23","Down"
"Setd5",0.25175349472692,-0.207401327056123,0.575,0.611,1,"Setd5","OPC","P23","Down"
"Rbm28",0.251765154883396,0.269826163943817,0.398,0.361,1,"Rbm28","OPC","P23","Up"
"Cryzl1",0.252436173390181,-0.304722582914084,0.38,0.428,1,"Cryzl1","OPC","P23","Down"
"Preb",0.252635816371805,0.336596081984522,0.321,0.278,1,"Preb","OPC","P23","Up"
"Htt",0.252930015212783,0.367974088721808,0.385,0.339,1,"Htt","OPC","P23","Up"
"Cuedc1",0.253306016170499,-0.186072899136162,0.52,0.572,1,"Cuedc1","OPC","P23","Down"
"Myo10",0.253787151694392,0.418770402980523,0.276,0.228,1,"Myo10","OPC","P23","Up"
"Tmem135",0.253875638663532,-0.165846708361773,0.244,0.306,1,"Tmem135","OPC","P23","Down"
"Ctbp2",0.253875746620442,0.194706776481689,0.299,0.239,1,"Ctbp2","OPC","P23","Up"
"Mro",0.253908849546171,-0.345474458301366,0.258,0.311,1,"Mro","OPC","P23","Down"
"Ice1",0.254701469820367,-0.298790139877773,0.33,0.372,1,"Ice1","OPC","P23","Down"
"Ttc7b",0.254790155793317,-0.19963229514871,0.385,0.444,1,"Ttc7b","OPC","P23","Down"
"Dgkb",0.255522713183076,-0.233303760904166,0.326,0.383,1,"Dgkb","OPC","P23","Down"
"Slc30a9",0.256216697482995,-0.209902536505163,0.208,0.272,1,"Slc30a9","OPC","P23","Down"
"Nmnat2",0.256666045291915,0.12960995657025,0.326,0.261,1,"Nmnat2","OPC","P23","Up"
"Stmn4",0.256703563430086,-0.194254328299042,0.213,0.267,1,"Stmn4","OPC","P23","Down"
"Metap1d",0.257096512721483,-0.193245161760499,0.285,0.344,1,"Metap1d","OPC","P23","Down"
"Srgap2",0.257286287645665,0.353449497254105,0.308,0.267,1,"Srgap2","OPC","P23","Up"
"Chd6",0.257362784527878,-0.278445330662129,0.412,0.461,1,"Chd6","OPC","P23","Down"
"Nav2",0.257979821860356,0.334011090004562,0.376,0.333,1,"Nav2","OPC","P23","Up"
"Ppp1r37",0.258312084823844,-0.299290147535584,0.213,0.256,1,"Ppp1r37","OPC","P23","Down"
"Gria2",0.258636597893142,0.108163270751014,0.955,0.978,1,"Gria2","OPC","P23","Up"
"Zmym6",0.259549306180608,0.224841004251855,0.344,0.294,1,"Zmym6","OPC","P23","Up"
"Tmem87b",0.259549330755928,-0.268236055636203,0.258,0.306,1,"Tmem87b","OPC","P23","Down"
"Prpf4b",0.259667950758231,0.238952501095961,0.683,0.628,1,"Prpf4b","OPC","P23","Up"
"Adprh",0.260617557413437,-0.221146669046556,0.226,0.278,1,"Adprh","OPC","P23","Down"
"Stxbp5l",0.260686317875457,0.304143911120215,0.276,0.233,1,"Stxbp5l","OPC","P23","Up"
"Plekha5",0.260743923525914,-0.175012149415395,0.317,0.378,1,"Plekha5","OPC","P23","Down"
"U2af1",0.260757824828652,0.33503450124001,0.262,0.211,1,"U2af1","OPC","P23","Up"
"Trmt11",0.260883797807939,-0.326753782724485,0.204,0.25,1,"Trmt11","OPC","P23","Down"
"Crot",0.261425979017551,-0.359668254313402,0.271,0.322,1,"Crot","OPC","P23","Down"
"Sptbn2",0.261644010192898,0.381277072450266,0.281,0.228,1,"Sptbn2","OPC","P23","Up"
"Cox14",0.261672802006094,0.225851051542028,0.344,0.289,1,"Cox14","OPC","P23","Up"
"Kdm5b",0.261958546849745,0.208013151725159,0.285,0.244,1,"Kdm5b","OPC","P23","Up"
"Trappc14",0.263587860979557,0.170071337883529,0.362,0.317,1,"Trappc14","OPC","P23","Up"
"Zfp800",0.263897773388582,-0.237554016688118,0.195,0.25,1,"Zfp800","OPC","P23","Down"
"Dus3l",0.264077623727956,-0.189881908659007,0.412,0.478,1,"Dus3l","OPC","P23","Down"
"Slc3a2",0.264530330415988,-0.295371054300834,0.213,0.256,1,"Slc3a2","OPC","P23","Down"
"Vps45",0.264558254218544,0.445864651331121,0.258,0.222,1,"Vps45","OPC","P23","Up"
"Phlda1",0.264747627198029,-0.184355040906677,0.226,0.278,1,"Phlda1","OPC","P23","Down"
"Kcnj10",0.265088126858788,-0.242073864742447,0.425,0.483,1,"Kcnj10","OPC","P23","Down"
