"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Tmem59l",0.00322406646801743,-0.805478042933056,0.176,0.308,1,"Tmem59l","OPC_1","P23","Down"
"Stx4a",0.00325636239391421,-1.00174898633735,0.143,0.26,1,"Stx4a","OPC_1","P23","Down"
"Atp1a3",0.00336226327276988,-0.713794101476332,0.229,0.373,1,"Atp1a3","OPC_1","P23","Down"
"Stk16",0.00336226327276988,-0.779668506124165,0.238,0.361,1,"Stk16","OPC_1","P23","Down"
"Zfp598",0.00342435210959962,-0.640724735538391,0.343,0.491,1,"Zfp598","OPC_1","P23","Down"
"Kmt2e",0.00347833909582163,0.537751409302872,0.443,0.314,1,"Kmt2e","OPC_1","P23","Up"
"Mfsd2a",0.00352593077449672,-0.500425289482438,0.519,0.651,1,"Mfsd2a","OPC_1","P23","Down"
"Slc6a1",0.00387127437819725,0.273814584658693,0.9,0.84,1,"Slc6a1","OPC_1","P23","Up"
"Adgrb3",0.0039250960531803,0.854299025232222,0.305,0.183,1,"Adgrb3","OPC_1","P23","Up"
"Tmx4",0.00400790403087269,0.696593659150486,0.476,0.355,1,"Tmx4","OPC_1","P23","Up"
"Dcbld2",0.00440459804308711,0.596577854235319,0.314,0.183,1,"Dcbld2","OPC_1","P23","Up"
"Ip6k2",0.00452844532401466,-0.559478456591817,0.39,0.527,1,"Ip6k2","OPC_1","P23","Down"
"Gpld1",0.00459778383154615,-0.620015589545908,0.248,0.379,1,"Gpld1","OPC_1","P23","Down"
"Ralgapa2",0.0046923801292338,0.756497900435303,0.39,0.254,1,"Ralgapa2","OPC_1","P23","Up"
"Rbm33",0.00486339843491606,-0.410062703275223,0.41,0.58,1,"Rbm33","OPC_1","P23","Down"
"Ptprs",0.004966579738836,0.276953219610613,0.914,0.905,1,"Ptprs","OPC_1","P23","Up"
"Cpeb4",0.00506956700350346,0.49104250146581,0.495,0.367,1,"Cpeb4","OPC_1","P23","Up"
"Clk1",0.00540384384993919,0.217748462915784,0.91,0.905,1,"Clk1","OPC_1","P23","Up"
"Atad3a",0.00542565068172569,-0.718626587920473,0.171,0.29,1,"Atad3a","OPC_1","P23","Down"
"Sema3d",0.00574589660603749,-0.455096050105332,0.443,0.592,1,"Sema3d","OPC_1","P23","Down"
"Huwe1",0.00661619485186791,-0.553758013224678,0.338,0.491,1,"Huwe1","OPC_1","P23","Down"
"Gnptab",0.00662218916503655,-0.753486842603652,0.162,0.278,1,"Gnptab","OPC_1","P23","Down"
"Tia1",0.0069516406479254,0.461028951040267,0.681,0.58,1,"Tia1","OPC_1","P23","Up"
"Ncoa2",0.00704928621796489,-0.849433050852628,0.167,0.284,1,"Ncoa2","OPC_1","P23","Down"
"Sstr1",0.00710031240086512,-0.436725437473368,0.319,0.467,1,"Sstr1","OPC_1","P23","Down"
"Luc7l3",0.00744199370085947,0.348620502990646,0.786,0.663,1,"Luc7l3","OPC_1","P23","Up"
"Tle2",0.00752809470761781,0.806387958247232,0.352,0.237,1,"Tle2","OPC_1","P23","Up"
"Scd2",0.00754247545031651,-0.550162758853249,0.433,0.527,1,"Scd2","OPC_1","P23","Down"
"Nkx2-2",0.00755175077249874,-0.773710355973355,0.238,0.355,1,"Nkx2-2","OPC_1","P23","Down"
"Tnrc6a",0.00763467999168769,0.364297068802672,0.543,0.391,1,"Tnrc6a","OPC_1","P23","Up"
"Etv5",0.00788683418337633,0.56411650739739,0.429,0.296,1,"Etv5","OPC_1","P23","Up"
"Pabpn1",0.00788878764777626,0.193321807374964,0.99,0.964,1,"Pabpn1","OPC_1","P23","Up"
"Shank3",0.007950253633028,-0.473501258512736,0.248,0.391,1,"Shank3","OPC_1","P23","Down"
"Atp13a1",0.00806650385166658,-0.478130480179831,0.333,0.473,1,"Atp13a1","OPC_1","P23","Down"
"Clta",0.0080808364253799,-0.829565063430578,0.162,0.266,1,"Clta","OPC_1","P23","Down"
"Cilk1",0.00818407026742232,0.670461480859439,0.443,0.349,1,"Cilk1","OPC_1","P23","Up"
"Mef2a",0.00864859034531357,0.797947193034854,0.329,0.213,1,"Mef2a","OPC_1","P23","Up"
"Acap3",0.00871340623394054,-0.33175173772459,0.695,0.822,1,"Acap3","OPC_1","P23","Down"
"Pcnx3",0.00897290851309135,-0.707209280815825,0.229,0.337,1,"Pcnx3","OPC_1","P23","Down"
"Pnpla6",0.00899535980771529,0.78771516557239,0.31,0.195,1,"Pnpla6","OPC_1","P23","Up"
"Dennd4a",0.00911231109022454,-0.533928138855308,0.229,0.355,1,"Dennd4a","OPC_1","P23","Down"
"Marcks",0.00974434904971863,-0.391716928056778,0.433,0.592,1,"Marcks","OPC_1","P23","Down"
"Rbm6",0.00979246121552708,-0.525982834926702,0.343,0.467,1,"Rbm6","OPC_1","P23","Down"
"Kdm3b",0.0101353240640859,-0.610318633649141,0.29,0.396,1,"Kdm3b","OPC_1","P23","Down"
"Slc27a1",0.0101590605013061,-0.704059332291303,0.267,0.385,1,"Slc27a1","OPC_1","P23","Down"
"Hip1r",0.0102270162413744,0.380469775128724,0.733,0.704,1,"Hip1r","OPC_1","P23","Up"
"Zfp821",0.0103142337703964,-0.724882954159978,0.176,0.29,1,"Zfp821","OPC_1","P23","Down"
"Prrt1",0.0104029634601136,0.556636484385718,0.357,0.237,1,"Prrt1","OPC_1","P23","Up"
"Igip",0.0105036967277466,-0.632956073422957,0.29,0.402,1,"Igip","OPC_1","P23","Down"
"Hsd17b8",0.0105849518563685,0.795203956896416,0.276,0.166,1,"Hsd17b8","OPC_1","P23","Up"
"Ntrk2",0.0106455841995691,0.365745242592957,0.719,0.651,1,"Ntrk2","OPC_1","P23","Up"
"Rbm39",0.0107763873328158,0.445388006844889,0.49,0.361,1,"Rbm39","OPC_1","P23","Up"
"Osbpl1a",0.0111226651749018,-0.838188768336165,0.176,0.278,1,"Osbpl1a","OPC_1","P23","Down"
"Rims2",0.0112289082940701,-0.698993224877565,0.167,0.278,1,"Rims2","OPC_1","P23","Down"
"Fbxo7",0.011251651464387,-0.528302270537377,0.371,0.491,1,"Fbxo7","OPC_1","P23","Down"
"Tmem256",0.0115417507103661,0.68357672953252,0.329,0.207,1,"Tmem256","OPC_1","P23","Up"
"Ate1",0.0121653159826469,-0.522104499772146,0.367,0.479,1,"Ate1","OPC_1","P23","Down"
"Deaf1",0.0124053979102156,-0.583343281338006,0.233,0.355,1,"Deaf1","OPC_1","P23","Down"
"Hip1",0.0124177358817466,-0.322801727926794,0.652,0.793,1,"Hip1","OPC_1","P23","Down"
"Glce",0.0125014164987395,-0.5333359612431,0.167,0.284,1,"Glce","OPC_1","P23","Down"
"Specc1",0.0125781297192994,-0.683746254664672,0.152,0.26,1,"Specc1","OPC_1","P23","Down"
"Mtf2",0.0127869545490074,-0.610168928278415,0.214,0.331,1,"Mtf2","OPC_1","P23","Down"
"S100b",0.0130657181416207,-0.589678512379268,0.19,0.314,1,"S100b","OPC_1","P23","Down"
"Ptms",0.013113093773997,-0.559057018497845,0.248,0.367,1,"Ptms","OPC_1","P23","Down"
"Fnip1",0.0138044547779297,0.890940015037355,0.281,0.183,1,"Fnip1","OPC_1","P23","Up"
"Khsrp",0.0139264599425899,0.750184293865044,0.286,0.183,1,"Khsrp","OPC_1","P23","Up"
"Wipf1",0.0139785987372969,-0.529754670896745,0.205,0.325,1,"Wipf1","OPC_1","P23","Down"
"Emid1",0.0142018014509631,0.349950117522988,0.881,0.888,1,"Emid1","OPC_1","P23","Up"
"Hnrnpdl",0.0150030871258267,-0.499240634192088,0.195,0.302,1,"Hnrnpdl","OPC_1","P23","Down"
"Gpr158",0.0150689965079059,0.850585916225133,0.271,0.172,1,"Gpr158","OPC_1","P23","Up"
"Bclaf1",0.015111294801818,-0.475638680737096,0.419,0.538,1,"Bclaf1","OPC_1","P23","Down"
"Srgap1",0.0151325263455331,-0.492345155886911,0.386,0.479,1,"Srgap1","OPC_1","P23","Down"
"Blcap",0.0153356935203291,-0.691616431010546,0.2,0.308,1,"Blcap","OPC_1","P23","Down"
"Crppa",0.0155507366059537,-0.692901961276684,0.267,0.373,1,"Crppa","OPC_1","P23","Down"
"Hnrnpl",0.0155940282651075,-0.699262833007527,0.167,0.266,1,"Hnrnpl","OPC_1","P23","Down"
"Glt8d1",0.0156236193068688,-0.467709280175713,0.548,0.621,1,"Glt8d1","OPC_1","P23","Down"
"Slc38a6",0.016110552669072,0.641054152413232,0.295,0.183,1,"Slc38a6","OPC_1","P23","Up"
"Ubr5",0.0162755171473074,-0.631099314715734,0.338,0.45,1,"Ubr5","OPC_1","P23","Down"
"Pten",0.0163209133637415,0.52410494301449,0.457,0.331,1,"Pten","OPC_1","P23","Up"
"Lmf1",0.0163353865371748,-0.608996476763756,0.195,0.314,1,"Lmf1","OPC_1","P23","Down"
"Hepacam",0.0166655450417902,-0.373864337317247,0.471,0.615,1,"Hepacam","OPC_1","P23","Down"
"Sptan1",0.0167579898854119,0.357652156879783,0.695,0.574,1,"Sptan1","OPC_1","P23","Up"
"Ube2q1",0.0167765793573764,0.610038857627105,0.257,0.16,1,"Ube2q1","OPC_1","P23","Up"
"Ptbp2",0.0170178347365501,-0.286006297511923,0.6,0.722,1,"Ptbp2","OPC_1","P23","Down"
"Shc4",0.0174927947954677,0.392259563136499,0.5,0.367,1,"Shc4","OPC_1","P23","Up"
"Thsd7b",0.0174959743188851,-0.823910709457741,0.157,0.254,1,"Thsd7b","OPC_1","P23","Down"
"Epb41l4b",0.0177495996921628,-0.599969792113933,0.21,0.32,1,"Epb41l4b","OPC_1","P23","Down"
"Sms",0.0177559246598611,-0.859674170080052,0.162,0.254,1,"Sms","OPC_1","P23","Down"
"Polb",0.0179284676508158,0.817374359436012,0.286,0.189,1,"Polb","OPC_1","P23","Up"
"Vps54",0.0181094463335286,-0.548921069328538,0.276,0.402,1,"Vps54","OPC_1","P23","Down"
"Lrrc7",0.0182150826930201,0.507922176428867,0.452,0.343,1,"Lrrc7","OPC_1","P23","Up"
"Szt2",0.0182452150681669,-0.612203014622243,0.157,0.254,1,"Szt2","OPC_1","P23","Down"
"Pogz",0.0184715098404009,-0.524662942714671,0.267,0.385,1,"Pogz","OPC_1","P23","Down"
"Uhrf1bp1l",0.0189864136441561,0.76300012658714,0.262,0.166,1,"Uhrf1bp1l","OPC_1","P23","Up"
"Vps13d",0.0190155792353667,0.518573908564643,0.343,0.249,1,"Vps13d","OPC_1","P23","Up"
"Jkamp",0.019019626453697,-0.498848584900377,0.171,0.278,1,"Jkamp","OPC_1","P23","Down"
"Araf",0.0191368999309597,0.641628936022588,0.438,0.331,1,"Araf","OPC_1","P23","Up"
"Parp8",0.019152328391876,-0.488331866297161,0.281,0.396,1,"Parp8","OPC_1","P23","Down"
"Pom121",0.0192960458553129,-0.466310730293077,0.162,0.266,1,"Pom121","OPC_1","P23","Down"
"Gpam",0.0193037819950839,0.659610378837096,0.314,0.213,1,"Gpam","OPC_1","P23","Up"
"Syne2",0.0197171675468463,-0.441234498158886,0.176,0.29,1,"Syne2","OPC_1","P23","Down"
"Zhx1",0.0198800163123118,0.724341762526437,0.262,0.172,1,"Zhx1","OPC_1","P23","Up"
"Ranbp3",0.0199759383280732,0.78214284747668,0.295,0.201,1,"Ranbp3","OPC_1","P23","Up"
"Susd5",0.0201495030759964,0.610007193167946,0.424,0.314,1,"Susd5","OPC_1","P23","Up"
"Slc38a3",0.0204066279729451,0.557883209327948,0.586,0.544,1,"Slc38a3","OPC_1","P23","Up"
"Sik2",0.0210061591406325,-0.701029986519824,0.167,0.26,1,"Sik2","OPC_1","P23","Down"
"Pcyt2",0.0210440082644029,-0.736437337852593,0.176,0.278,1,"Pcyt2","OPC_1","P23","Down"
"Hs2st1",0.0212565990258327,-0.498626853197017,0.205,0.325,1,"Hs2st1","OPC_1","P23","Down"
"Chfr",0.0213236792046453,0.697517681158273,0.348,0.243,1,"Chfr","OPC_1","P23","Up"
"Astn1",0.0214842854472128,0.487576244194506,0.552,0.444,1,"Astn1","OPC_1","P23","Up"
"Nav3",0.0217955642256951,0.593473008042864,0.41,0.308,1,"Nav3","OPC_1","P23","Up"
"Ptch1",0.0220232783079573,0.722558049263826,0.286,0.189,1,"Ptch1","OPC_1","P23","Up"
"Fam228b",0.0220809480295709,-0.481239091186279,0.386,0.485,1,"Fam228b","OPC_1","P23","Down"
"Tmem132b",0.0227049229397664,-0.390650050809531,0.495,0.598,1,"Tmem132b","OPC_1","P23","Down"
"Bace1",0.0227591824259437,0.727248427787275,0.267,0.172,1,"Bace1","OPC_1","P23","Up"
"Uty",0.0227887310268567,0.512905360842516,0.352,0.231,1,"Uty","OPC_1","P23","Up"
"Il17d",0.0238658316198142,-0.552412452727122,0.157,0.26,1,"Il17d","OPC_1","P23","Down"
"Slc8a3",0.0239415554639311,0.682626818286618,0.338,0.243,1,"Slc8a3","OPC_1","P23","Up"
"Ptprm",0.0240266961824748,-0.469417173962223,0.319,0.42,1,"Ptprm","OPC_1","P23","Down"
"Clstn1",0.024298191666795,-0.161980181010188,0.486,0.633,1,"Clstn1","OPC_1","P23","Down"
"Slc9a9",0.0246275969705465,-0.363576639198447,0.229,0.355,1,"Slc9a9","OPC_1","P23","Down"
"Slc17a7",0.0246528681700617,0.605351087958026,0.343,0.254,1,"Slc17a7","OPC_1","P23","Up"
"Scamp5",0.025167727689789,-0.278730584343539,0.576,0.692,1,"Scamp5","OPC_1","P23","Down"
"Wdr26",0.0253227006313271,-0.354875018175316,0.457,0.562,1,"Wdr26","OPC_1","P23","Down"
"Dhcr7",0.0253686209038717,-0.553719758762215,0.186,0.284,1,"Dhcr7","OPC_1","P23","Down"
"Rprd2",0.025911834102332,0.680095311395629,0.362,0.272,1,"Rprd2","OPC_1","P23","Up"
"Rrs1",0.0259270089256589,-0.47834206710062,0.319,0.426,1,"Rrs1","OPC_1","P23","Down"
"Sorbs1",0.0259333883099446,0.581222915452251,0.343,0.249,1,"Sorbs1","OPC_1","P23","Up"
"Psmc6",0.0261386431233236,-0.404956044988295,0.243,0.361,1,"Psmc6","OPC_1","P23","Down"
"Rab3ip",0.0261661921403861,0.593294512390676,0.305,0.201,1,"Rab3ip","OPC_1","P23","Up"
"Abcc5",0.02632859300175,0.197023969981041,0.89,0.834,1,"Abcc5","OPC_1","P23","Up"
"Phactr3",0.0266499693933883,-0.439009799329662,0.319,0.432,1,"Phactr3","OPC_1","P23","Down"
"Dgcr8",0.0268440426576973,-0.653579412274637,0.224,0.314,1,"Dgcr8","OPC_1","P23","Down"
"Ppp1r16b",0.0274458830247974,0.834250035745195,0.319,0.237,1,"Ppp1r16b","OPC_1","P23","Up"
"Erp29",0.02760913337855,0.778239670231058,0.276,0.183,1,"Erp29","OPC_1","P23","Up"
"Nacad",0.027636803378982,-0.726425798850876,0.176,0.272,1,"Nacad","OPC_1","P23","Down"
"Myef2",0.028482594389455,-0.352058921710409,0.486,0.604,1,"Myef2","OPC_1","P23","Down"
"Rbmx",0.0287107893371729,0.375987527305106,0.614,0.55,1,"Rbmx","OPC_1","P23","Up"
"Map6",0.0287940550620156,0.611413695101157,0.257,0.16,1,"Map6","OPC_1","P23","Up"
"Tmem259",0.0287976929025775,-0.539388528658507,0.357,0.467,1,"Tmem259","OPC_1","P23","Down"
"Dgkz",0.0288823378828554,0.86606461158962,0.262,0.178,1,"Dgkz","OPC_1","P23","Up"
"Phf14",0.0289593129751584,-0.297296202508201,0.59,0.698,1,"Phf14","OPC_1","P23","Down"
"Morf4l1",0.0290904172002462,-0.565276387076754,0.195,0.29,1,"Morf4l1","OPC_1","P23","Down"
"Tprkb",0.0293273836299699,0.717226139925185,0.252,0.166,1,"Tprkb","OPC_1","P23","Up"
"Slc39a13",0.0296294621765979,-0.77918416411926,0.167,0.26,1,"Slc39a13","OPC_1","P23","Down"
"Eml6",0.0297833092983134,-0.410085821127835,0.19,0.29,1,"Eml6","OPC_1","P23","Down"
"Metap2",0.0298151044797539,0.64219877512765,0.357,0.254,1,"Metap2","OPC_1","P23","Up"
"Kmt2a",0.0300719638863781,-0.409183122246006,0.371,0.473,1,"Kmt2a","OPC_1","P23","Down"
"Fnbp1l",0.0303901192550387,0.698778381845804,0.3,0.213,1,"Fnbp1l","OPC_1","P23","Up"
"Stk11",0.0306690546640921,0.608475289273184,0.262,0.166,1,"Stk11","OPC_1","P23","Up"
"Cdk17",0.0311462331587838,0.756334326115655,0.3,0.213,1,"Cdk17","OPC_1","P23","Up"
"Dclk1",0.0317387558182072,-0.306055411895249,0.724,0.74,1,"Dclk1","OPC_1","P23","Down"
"Cspp1",0.0319842431318023,-0.499710249189431,0.252,0.349,1,"Cspp1","OPC_1","P23","Down"
"Nhsl1",0.0323464969666693,-0.513990400331928,0.195,0.302,1,"Nhsl1","OPC_1","P23","Down"
"Polr3h",0.0324114054060992,-0.707552970489372,0.171,0.26,1,"Polr3h","OPC_1","P23","Down"
"Erbb4",0.0324215903071949,-0.729290332005826,0.219,0.308,1,"Erbb4","OPC_1","P23","Down"
"Numb",0.0327488180130875,-0.251505466847512,0.376,0.503,1,"Numb","OPC_1","P23","Down"
"Smyd2",0.0332856186751396,-0.559990709495298,0.19,0.284,1,"Smyd2","OPC_1","P23","Down"
"Zfp236",0.0337994456392069,0.67975328925712,0.295,0.201,1,"Zfp236","OPC_1","P23","Up"
"Rbpjl",0.0338055402735442,-0.52626820643796,0.252,0.349,1,"Rbpjl","OPC_1","P23","Down"
"Uck1",0.0344246309557852,-0.504497897726497,0.205,0.308,1,"Uck1","OPC_1","P23","Down"
"Rusc2",0.0345855204873916,0.513236696207234,0.329,0.237,1,"Rusc2","OPC_1","P23","Up"
"Atp8a1",0.0347152464631543,0.464003502247351,0.581,0.497,1,"Atp8a1","OPC_1","P23","Up"
"Mlf2",0.0351428512284668,0.605193227212459,0.305,0.213,1,"Mlf2","OPC_1","P23","Up"
"Tmem176b",0.0354858134885178,-0.410194588688709,0.371,0.473,1,"Tmem176b","OPC_1","P23","Down"
"Dip2c",0.0354938050411869,-0.485851911416018,0.176,0.272,1,"Dip2c","OPC_1","P23","Down"
"Lsm14b",0.0363325234225367,0.555518280268112,0.348,0.249,1,"Lsm14b","OPC_1","P23","Up"
"Ube2ql1",0.0364160931648413,0.76405428796067,0.257,0.172,1,"Ube2ql1","OPC_1","P23","Up"
"Dcc",0.0364981292596427,-0.632464511091922,0.229,0.32,1,"Dcc","OPC_1","P23","Down"
"Map4k4",0.0365295833192103,0.436247848850273,0.505,0.42,1,"Map4k4","OPC_1","P23","Up"
"Omg",0.0375455487238416,-0.37866073558356,0.448,0.55,1,"Omg","OPC_1","P23","Down"
"Sorcs3",0.0375741183761643,0.42912370954786,0.424,0.32,1,"Sorcs3","OPC_1","P23","Up"
"Aak1",0.0376306779713008,-0.502503444206734,0.271,0.361,1,"Aak1","OPC_1","P23","Down"
"Khdc4",0.0380341379714756,-0.401987582082445,0.395,0.497,1,"Khdc4","OPC_1","P23","Down"
"Atp6v0a1",0.0381347081723498,0.375673002380739,0.514,0.414,1,"Atp6v0a1","OPC_1","P23","Up"
"Plp1",0.0381383457947005,-0.378444839234749,0.405,0.515,1,"Plp1","OPC_1","P23","Down"
"Rabl6",0.0381623530874056,0.458559370738644,0.352,0.266,1,"Rabl6","OPC_1","P23","Up"
"Antxr1",0.0383441649996559,0.463806413388698,0.295,0.213,1,"Antxr1","OPC_1","P23","Up"
"Alcam",0.0385438208893474,-0.379675533163434,0.514,0.58,1,"Alcam","OPC_1","P23","Down"
"Gsk3b",0.0386380943255025,-0.32451682903067,0.267,0.379,1,"Gsk3b","OPC_1","P23","Down"
"Olfm1",0.0390658126105877,-0.42827169949194,0.324,0.426,1,"Olfm1","OPC_1","P23","Down"
"Golga7",0.03910557642423,-0.431313296040578,0.224,0.331,1,"Golga7","OPC_1","P23","Down"
"Nav1",0.0402950149880267,-0.216407757746085,0.762,0.834,1,"Nav1","OPC_1","P23","Down"
"Reep5",0.0405291168238977,-0.520093037806002,0.181,0.272,1,"Reep5","OPC_1","P23","Down"
"Pnisr",0.0410494349184386,0.155068841540225,0.929,0.882,1,"Pnisr","OPC_1","P23","Up"
"Tspan7",0.0411876937225442,-0.300354733072086,0.667,0.746,1,"Tspan7","OPC_1","P23","Down"
"Ppp6r1",0.0413860661411047,-0.54808995942616,0.257,0.349,1,"Ppp6r1","OPC_1","P23","Down"
"Usp19",0.0415565223593431,-0.326904088393838,0.31,0.42,1,"Usp19","OPC_1","P23","Down"
"Ash2l",0.0420953287970355,0.469241052432575,0.305,0.219,1,"Ash2l","OPC_1","P23","Up"
"Kcnma1",0.0423691636836021,-0.3869775370167,0.443,0.538,1,"Kcnma1","OPC_1","P23","Down"
"Mtdh",0.0425390827798469,0.348884133106217,0.352,0.249,1,"Mtdh","OPC_1","P23","Up"
"C2cd5",0.0430027006537236,0.522042167106929,0.429,0.355,1,"C2cd5","OPC_1","P23","Up"
"Naa15",0.0430285035578578,-0.633934185452633,0.195,0.278,1,"Naa15","OPC_1","P23","Down"
"Abi1",0.0437254431136068,0.516063008342148,0.29,0.213,1,"Abi1","OPC_1","P23","Up"
"Bicral",0.0438816403211647,-0.547811572033079,0.229,0.32,1,"Bicral","OPC_1","P23","Down"
"Cherp",0.0439145698873544,-0.61792659798205,0.171,0.254,1,"Cherp","OPC_1","P23","Down"
"Aldh5a1",0.0441769848116989,-0.474315905642434,0.214,0.308,1,"Aldh5a1","OPC_1","P23","Down"
"Sbno1",0.0444049525399241,0.299083836056807,0.395,0.296,1,"Sbno1","OPC_1","P23","Up"
"Enah",0.0444208707342804,-0.14198309090427,0.457,0.627,1,"Enah","OPC_1","P23","Down"
"Ctdspl2",0.0445738524293833,-0.580595971720254,0.176,0.26,1,"Ctdspl2","OPC_1","P23","Down"
"Ankrd17",0.0448750930944276,-0.367603111610503,0.329,0.438,1,"Ankrd17","OPC_1","P23","Down"
"Cdh13",0.0450664695050286,0.641842869556628,0.281,0.195,1,"Cdh13","OPC_1","P23","Up"
"Galnt10",0.0462553364033363,-0.414883796052684,0.424,0.503,1,"Galnt10","OPC_1","P23","Down"
"Ptprd",0.0462775395254325,-0.368224582013128,0.39,0.497,1,"Ptprd","OPC_1","P23","Down"
"Ehmt1",0.0479554899399057,-0.312720985417319,0.319,0.426,1,"Ehmt1","OPC_1","P23","Down"
"Zfp36l2",0.0482677376963568,-0.392790432221107,0.252,0.349,1,"Zfp36l2","OPC_1","P23","Down"
"Kcna6",0.0488426750923679,-0.40374019489516,0.319,0.42,1,"Kcna6","OPC_1","P23","Down"
"Rufy2",0.0491709061515048,0.589305768413283,0.305,0.219,1,"Rufy2","OPC_1","P23","Up"
"Etv4",0.0493609496586642,0.404896533491515,0.581,0.533,1,"Etv4","OPC_1","P23","Up"
"Pdia6",0.0499962389039856,-0.361093673071851,0.443,0.521,1,"Pdia6","OPC_1","P23","Down"
"Eeig1",0.0504818689855661,-0.582640518302914,0.195,0.278,1,"Eeig1","OPC_1","P23","Down"
"Lancl1",0.050596570966424,-0.692618951458955,0.186,0.266,1,"Lancl1","OPC_1","P23","Down"
"Cspg4",0.0513503795011524,-0.199764768889833,0.924,0.899,1,"Cspg4","OPC_1","P23","Down"
"Zfp652",0.0514449735975988,-0.411636525272912,0.181,0.272,1,"Zfp652","OPC_1","P23","Down"
"Usp7",0.0515145394930668,-0.33377361096454,0.305,0.408,1,"Usp7","OPC_1","P23","Down"
"Kdm4a",0.0520365695398292,0.560183027295143,0.329,0.231,1,"Kdm4a","OPC_1","P23","Up"
"Grik5",0.0523849122608948,-0.226507473670615,0.538,0.657,1,"Grik5","OPC_1","P23","Down"
"Tspan31",0.0526248210505849,-0.561103341515744,0.205,0.296,1,"Tspan31","OPC_1","P23","Down"
"Slc24a3",0.0526677094798111,-0.632329267938949,0.181,0.26,1,"Slc24a3","OPC_1","P23","Down"
"Zfp469",0.0531002440841611,0.471111201931038,0.443,0.343,1,"Zfp469","OPC_1","P23","Up"
"Nisch",0.0532209032581459,0.241788162445794,0.714,0.686,1,"Nisch","OPC_1","P23","Up"
