"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Taf15",0.107117021986458,-0.485198503544624,0.261,0.343,1,"Taf15","Mature_OL","P23","Down"
"Ranbp3",0.107481189881126,-0.697251552207031,0.29,0.358,1,"Ranbp3","Mature_OL","P23","Down"
"Thoc1",0.107745912411062,-0.669784352897999,0.261,0.336,1,"Thoc1","Mature_OL","P23","Down"
"Cavin4",0.107746072964429,0.54324116179882,0.341,0.254,1,"Cavin4","Mature_OL","P23","Up"
"Septin4",0.108157515810735,0.215564374240388,0.986,0.963,1,"Septin4","Mature_OL","P23","Up"
"Taldo1",0.108562011925699,-0.422582888364493,0.435,0.507,1,"Taldo1","Mature_OL","P23","Down"
"Slc1a2",0.108751710447935,0.678291654631811,0.406,0.321,1,"Slc1a2","Mature_OL","P23","Up"
"Rrs1",0.108837975867426,0.153530954075101,0.993,0.97,1,"Rrs1","Mature_OL","P23","Up"
"Dgcr8",0.108909056623511,0.603183066230029,0.326,0.246,1,"Dgcr8","Mature_OL","P23","Up"
"Pou3f3",0.108925019118756,-0.58710483670861,0.225,0.313,1,"Pou3f3","Mature_OL","P23","Down"
"Sspo",0.109348759747194,-0.619885246951878,0.188,0.269,1,"Sspo","Mature_OL","P23","Down"
"Ecpas",0.109368966427968,0.285678299812021,0.493,0.373,1,"Ecpas","Mature_OL","P23","Up"
"Dlg1",0.109591673530231,0.242713929681563,0.71,0.694,1,"Dlg1","Mature_OL","P23","Up"
"Dennd5b",0.109862696543133,-0.831864669496552,0.196,0.269,1,"Dennd5b","Mature_OL","P23","Down"
"Rxrb",0.109986869456689,-0.596981357204256,0.29,0.366,1,"Rxrb","Mature_OL","P23","Down"
"Ano4",0.110359193109944,0.24058346361565,0.703,0.56,1,"Ano4","Mature_OL","P23","Up"
"Hnrnpl",0.110618415378045,-0.508853954150212,0.217,0.291,1,"Hnrnpl","Mature_OL","P23","Down"
"Wbp2",0.111374102887009,0.74112089139544,0.304,0.224,1,"Wbp2","Mature_OL","P23","Up"
"Rnf14",0.11143454282722,-0.826836627937529,0.246,0.306,1,"Rnf14","Mature_OL","P23","Down"
"Fhdc1",0.111558392609492,0.549925445940591,0.29,0.201,1,"Fhdc1","Mature_OL","P23","Up"
"Tm9sf2",0.111876279158944,-0.37862281728804,0.362,0.44,1,"Tm9sf2","Mature_OL","P23","Down"
"Mtx2",0.11196724739026,0.480973807960319,0.268,0.201,1,"Mtx2","Mature_OL","P23","Up"
"Ncam2",0.112381354712275,-0.534921428347129,0.37,0.44,1,"Ncam2","Mature_OL","P23","Down"
"Atrx",0.113165065870494,0.387247690616832,0.478,0.373,1,"Atrx","Mature_OL","P23","Up"
"Il1rap",0.113543767641648,0.31789750660863,0.732,0.597,1,"Il1rap","Mature_OL","P23","Up"
"Rhog",0.113760046954622,0.394030285512312,0.384,0.284,1,"Rhog","Mature_OL","P23","Up"
"Dock10",0.113859665944486,0.208770089793164,0.891,0.858,1,"Dock10","Mature_OL","P23","Up"
"Zmynd11",0.114212342060352,0.342511078073,0.688,0.582,1,"Zmynd11","Mature_OL","P23","Up"
"Hmgn3",0.114383557188911,-0.384609370211525,0.254,0.336,1,"Hmgn3","Mature_OL","P23","Down"
"Tmem214",0.115140561535237,0.548112042593856,0.261,0.179,1,"Tmem214","Mature_OL","P23","Up"
"Rnaseh1",0.115385793394549,-0.611109655330921,0.181,0.261,1,"Rnaseh1","Mature_OL","P23","Down"
"Cyrib",0.115402686070274,-0.551861489444679,0.246,0.321,1,"Cyrib","Mature_OL","P23","Down"
"Mapre3",0.115843813096361,0.326183298634857,0.551,0.463,1,"Mapre3","Mature_OL","P23","Up"
"Scfd1",0.11630561720891,0.188921078222638,0.384,0.276,1,"Scfd1","Mature_OL","P23","Up"
"Msantd2",0.116724382240817,0.412800489734347,0.37,0.284,1,"Msantd2","Mature_OL","P23","Up"
"Bcat1",0.116843049938187,-0.221138318479409,0.457,0.59,1,"Bcat1","Mature_OL","P23","Down"
"Rabgap1l",0.117362176639286,-0.194113285203963,0.522,0.627,1,"Rabgap1l","Mature_OL","P23","Down"
"Ube2z",0.117408662767098,0.31336316065216,0.254,0.164,1,"Ube2z","Mature_OL","P23","Up"
"Ncor2",0.117547277508588,0.477449384398131,0.565,0.485,1,"Ncor2","Mature_OL","P23","Up"
"Cmtm5",0.117810617586389,0.151657246688788,0.92,0.888,1,"Cmtm5","Mature_OL","P23","Up"
"Ncald",0.117983867184464,0.462173282585793,0.391,0.284,1,"Ncald","Mature_OL","P23","Up"
"Nsmf",0.118452419935235,-0.222542100217138,0.848,0.888,1,"Nsmf","Mature_OL","P23","Down"
"Atp2a2",0.118538081999288,-0.361664882603206,0.638,0.679,1,"Atp2a2","Mature_OL","P23","Down"
"Atosb",0.118969420631584,-0.701223276203454,0.217,0.291,1,"Atosb","Mature_OL","P23","Down"
"Srsf3",0.119097925095875,-0.452898722602636,0.37,0.448,1,"Srsf3","Mature_OL","P23","Down"
"Fbxo21",0.120436875727866,0.506733564922993,0.341,0.246,1,"Fbxo21","Mature_OL","P23","Up"
"St6gal1",0.120436961051876,0.317721215653811,0.341,0.246,1,"St6gal1","Mature_OL","P23","Up"
"Memo1",0.12055030864062,-0.584119814283511,0.326,0.388,1,"Memo1","Mature_OL","P23","Down"
"Klhl2",0.120572824704996,0.350498510599709,0.746,0.657,1,"Klhl2","Mature_OL","P23","Up"
"Chd6",0.120739572474193,0.33807731578765,0.478,0.366,1,"Chd6","Mature_OL","P23","Up"
"Grik1",0.1208275923909,0.490567765221144,0.326,0.231,1,"Grik1","Mature_OL","P23","Up"
"Rbm5",0.121466879807041,0.221644516216877,0.761,0.784,1,"Rbm5","Mature_OL","P23","Up"
"Glmp",0.122212403377511,0.126146107371379,0.254,0.172,1,"Glmp","Mature_OL","P23","Up"
"Ankrd46",0.122506878963084,0.464030680915947,0.29,0.201,1,"Ankrd46","Mature_OL","P23","Up"
"Arglu1",0.122722380880316,-0.225437050986085,0.804,0.903,1,"Arglu1","Mature_OL","P23","Down"
"Tjp2",0.122874079031794,-0.579001332902742,0.283,0.366,1,"Tjp2","Mature_OL","P23","Down"
"Alkbh1",0.12341641656842,0.59914559578646,0.319,0.239,1,"Alkbh1","Mature_OL","P23","Up"
"Cd9",0.123518386299863,-0.180136460195291,0.174,0.254,1,"Cd9","Mature_OL","P23","Down"
"Wdr82",0.123704418548788,-0.650765406092094,0.254,0.328,1,"Wdr82","Mature_OL","P23","Down"
"Zfp281",0.123904822313569,-0.518184838795201,0.268,0.343,1,"Zfp281","Mature_OL","P23","Down"
"Nedd4",0.123946840331591,0.394763184385625,0.42,0.313,1,"Nedd4","Mature_OL","P23","Up"
"Plaa",0.12415331415915,-0.615928122044952,0.196,0.276,1,"Plaa","Mature_OL","P23","Down"
"Atg4d",0.124230344423138,0.723565651922319,0.261,0.179,1,"Atg4d","Mature_OL","P23","Up"
"Sema4c",0.124293175601836,-0.452987414068744,0.21,0.291,1,"Sema4c","Mature_OL","P23","Down"
"Vps13c",0.124351001041812,0.449443816700468,0.384,0.291,1,"Vps13c","Mature_OL","P23","Up"
"Brd8",0.124429032432976,0.34182053675697,0.435,0.343,1,"Brd8","Mature_OL","P23","Up"
"Tmx3",0.124551225051756,-0.387361334769205,0.254,0.343,1,"Tmx3","Mature_OL","P23","Down"
"Plekhh1",0.124697542941891,0.232836406765881,0.906,0.918,1,"Plekhh1","Mature_OL","P23","Up"
"Pdia3",0.125171338548367,-0.851370796976194,0.203,0.269,1,"Pdia3","Mature_OL","P23","Down"
"Nbea",0.125465284631266,-0.157197838793674,0.529,0.619,1,"Nbea","Mature_OL","P23","Down"
"Ptdss1",0.125506861824492,-0.557243539531056,0.196,0.269,1,"Ptdss1","Mature_OL","P23","Down"
"Strn4",0.125693091447423,0.440277510800869,0.594,0.493,1,"Strn4","Mature_OL","P23","Up"
"Rnf103",0.125990946732702,-0.524948374342774,0.239,0.313,1,"Rnf103","Mature_OL","P23","Down"
"Il18",0.126579775162137,-0.392689443402816,0.377,0.463,1,"Il18","Mature_OL","P23","Down"
"Sec63",0.126638458623127,-0.409050318607058,0.232,0.313,1,"Sec63","Mature_OL","P23","Down"
"Mtf1",0.126775181844197,0.639156242360509,0.297,0.216,1,"Mtf1","Mature_OL","P23","Up"
"Polr3e",0.12705097064321,0.311588445191811,0.63,0.545,1,"Polr3e","Mature_OL","P23","Up"
"Gjc2",0.127785993255647,0.213824867402673,0.833,0.791,1,"Gjc2","Mature_OL","P23","Up"
"Nfat5",0.12784409322499,0.344865777173783,0.594,0.507,1,"Nfat5","Mature_OL","P23","Up"
"Prpsap1",0.127982601437237,-0.218101017764881,0.341,0.433,1,"Prpsap1","Mature_OL","P23","Down"
"Olig1",0.128486419945745,0.326086593698611,0.464,0.366,1,"Olig1","Mature_OL","P23","Up"
"Mia3",0.129068898978721,-0.319459292816611,0.261,0.351,1,"Mia3","Mature_OL","P23","Down"
"Myo6",0.12941902833225,-0.11832756493343,0.848,0.896,1,"Myo6","Mature_OL","P23","Down"
"Tspan3",0.129446517762277,-0.362538080383997,0.442,0.552,1,"Tspan3","Mature_OL","P23","Down"
"Nfia",0.129774889238756,-0.396575978190546,0.283,0.366,1,"Nfia","Mature_OL","P23","Down"
"Kctd4",0.130244614997864,-0.455154224903627,0.29,0.351,1,"Kctd4","Mature_OL","P23","Down"
"Hmces",0.130305684876188,-0.309062688260457,0.21,0.306,1,"Hmces","Mature_OL","P23","Down"
"Tspan17",0.131253257336268,-0.262756168391434,0.42,0.507,1,"Tspan17","Mature_OL","P23","Down"
"Zfp800",0.131413459636182,0.436068315781522,0.37,0.261,1,"Zfp800","Mature_OL","P23","Up"
"Acaca",0.132200041547075,-0.436891176896267,0.529,0.582,1,"Acaca","Mature_OL","P23","Down"
"Fam114a2",0.132697519914744,-0.583432468200809,0.196,0.261,1,"Fam114a2","Mature_OL","P23","Down"
"Cds1",0.132781472229991,0.573071429987931,0.312,0.224,1,"Cds1","Mature_OL","P23","Up"
"Igsf8",0.13280037824024,-0.136272283066285,0.572,0.657,1,"Igsf8","Mature_OL","P23","Down"
"Rapgef6",0.132926097662607,0.259674211375694,0.312,0.216,1,"Rapgef6","Mature_OL","P23","Up"
"Abhd14a",0.13302579580011,-0.578952112979054,0.188,0.261,1,"Abhd14a","Mature_OL","P23","Down"
"Jakmip2",0.13304577822562,0.796776880492022,0.254,0.187,1,"Jakmip2","Mature_OL","P23","Up"
"Cacna2d1",0.133188237087693,0.652527218251566,0.442,0.366,1,"Cacna2d1","Mature_OL","P23","Up"
"Frmd5",0.133326939378802,0.412439863823192,0.471,0.381,1,"Frmd5","Mature_OL","P23","Up"
"Mbd2",0.133714577337939,0.424397944566841,0.435,0.343,1,"Mbd2","Mature_OL","P23","Up"
"Slc6a1",0.133780617382,-0.480672083137896,0.384,0.455,1,"Slc6a1","Mature_OL","P23","Down"
"Adamts2",0.134549652753462,-0.459517054736892,0.268,0.336,1,"Adamts2","Mature_OL","P23","Down"
"Phip",0.134833665572454,0.336947822029997,0.399,0.299,1,"Phip","Mature_OL","P23","Up"
"Pias2",0.134948928576417,-0.375962441208295,0.326,0.388,1,"Pias2","Mature_OL","P23","Down"
"Vps35l",0.135260866900092,0.734421357049003,0.268,0.209,1,"Vps35l","Mature_OL","P23","Up"
"Hdgfl2",0.135391065195687,-0.334253214621844,0.464,0.53,1,"Hdgfl2","Mature_OL","P23","Down"
"Tfdp1",0.136007157896396,-0.679853190157274,0.225,0.291,1,"Tfdp1","Mature_OL","P23","Down"
"Adnp",0.13692378770133,0.468603729243194,0.464,0.381,1,"Adnp","Mature_OL","P23","Up"
"Ganab",0.136981814973308,-0.220071571029894,0.268,0.358,1,"Ganab","Mature_OL","P23","Down"
"Lgmn",0.137128278695094,-0.440594930287373,0.384,0.44,1,"Lgmn","Mature_OL","P23","Down"
"Mboat1",0.138026578692144,-0.360887340150272,0.507,0.552,1,"Mboat1","Mature_OL","P23","Down"
"Cab39",0.138054211888333,-0.693632471491598,0.188,0.254,1,"Cab39","Mature_OL","P23","Down"
"Psat1",0.13908743604977,-0.414474810860496,0.239,0.313,1,"Psat1","Mature_OL","P23","Down"
"Clk3",0.139551186222707,-0.551233694563913,0.312,0.381,1,"Clk3","Mature_OL","P23","Down"
"Srsf5",0.139563843322755,-0.180000008017319,0.79,0.903,1,"Srsf5","Mature_OL","P23","Down"
"Git1",0.139785412045024,-0.319590320171163,0.507,0.597,1,"Git1","Mature_OL","P23","Down"
"Ep300",0.139858658447686,0.369197748477266,0.413,0.336,1,"Ep300","Mature_OL","P23","Up"
"Plpbp",0.139984976707218,0.292881014004929,0.304,0.224,1,"Plpbp","Mature_OL","P23","Up"
"Plekhf1",0.140586066718342,0.727618867970136,0.333,0.269,1,"Plekhf1","Mature_OL","P23","Up"
"Clcn3",0.140628585119528,-0.430882457695049,0.333,0.41,1,"Clcn3","Mature_OL","P23","Down"
"Kcmf1",0.141039562521102,0.398050742204097,0.283,0.201,1,"Kcmf1","Mature_OL","P23","Up"
"Ncoa3",0.141171121969022,-0.227303720293103,0.703,0.769,1,"Ncoa3","Mature_OL","P23","Down"
"Tmtc1",0.141760998372953,0.394179955087669,0.261,0.179,1,"Tmtc1","Mature_OL","P23","Up"
"Zyx",0.142393139218572,0.383820277070633,0.406,0.313,1,"Zyx","Mature_OL","P23","Up"
"Cabin1",0.142627145175613,0.659096640673664,0.254,0.187,1,"Cabin1","Mature_OL","P23","Up"
"Ctsa",0.143392770601007,0.288178059812212,0.486,0.388,1,"Ctsa","Mature_OL","P23","Up"
"Hnrnpul2",0.144252871858915,-0.333404518117988,0.348,0.418,1,"Hnrnpul2","Mature_OL","P23","Down"
"Ctsb",0.144859303113569,0.298848475793945,0.572,0.485,1,"Ctsb","Mature_OL","P23","Up"
"Cryzl1",0.144936612411349,-0.316218445750686,0.399,0.485,1,"Cryzl1","Mature_OL","P23","Down"
"Adamtsl4",0.144988476052676,0.17532915785465,0.478,0.373,1,"Adamtsl4","Mature_OL","P23","Up"
"Grina",0.145161184767542,0.324821437047313,0.391,0.291,1,"Grina","Mature_OL","P23","Up"
"Sdf4",0.145923458439624,-0.367534583664397,0.239,0.328,1,"Sdf4","Mature_OL","P23","Down"
"Card19",0.146069902090496,0.307753112522244,0.406,0.321,1,"Card19","Mature_OL","P23","Up"
"Tuba1a",0.146852000417639,-0.201333329833496,0.645,0.746,1,"Tuba1a","Mature_OL","P23","Down"
"Elmo2",0.14689051352038,-0.407049619192383,0.283,0.351,1,"Elmo2","Mature_OL","P23","Down"
"Wipi2",0.14700137821587,-0.504315792678456,0.312,0.381,1,"Wipi2","Mature_OL","P23","Down"
"Hmgcl",0.147590258159374,0.415975272233517,0.399,0.321,1,"Hmgcl","Mature_OL","P23","Up"
"Rspry1",0.147626956980046,-0.517911920925936,0.297,0.366,1,"Rspry1","Mature_OL","P23","Down"
"Ccdc13",0.147848655715575,0.501725538789681,0.29,0.216,1,"Ccdc13","Mature_OL","P23","Up"
"Hcfc2",0.148105386420464,-0.790001468573988,0.21,0.269,1,"Hcfc2","Mature_OL","P23","Down"
"Larp6",0.148142878148613,0.354837865118501,0.37,0.291,1,"Larp6","Mature_OL","P23","Up"
"Hmg20a",0.148369482857059,0.169952011874364,0.478,0.366,1,"Hmg20a","Mature_OL","P23","Up"
"Nfatc3",0.148505382418026,0.575941686895012,0.254,0.187,1,"Nfatc3","Mature_OL","P23","Up"
"Pcbp2",0.148660002712396,0.394967428120402,0.37,0.291,1,"Pcbp2","Mature_OL","P23","Up"
"Akap8",0.149389975627622,-0.147016471589812,0.551,0.672,1,"Akap8","Mature_OL","P23","Down"
"mt-Nd1",0.149438706411756,-0.330641319678646,0.29,0.373,1,"mt-Nd1","Mature_OL","P23","Down"
"Klhdc2",0.1497032026337,0.653334816717445,0.254,0.187,1,"Klhdc2","Mature_OL","P23","Up"
"Arfgap1",0.150110018620793,-0.371306187488009,0.391,0.478,1,"Arfgap1","Mature_OL","P23","Down"
"Tbce",0.150624366184285,-0.463181741411152,0.312,0.41,1,"Tbce","Mature_OL","P23","Down"
"Depdc5",0.150909709862269,-0.460266935452184,0.239,0.321,1,"Depdc5","Mature_OL","P23","Down"
"Otud7b",0.151041304509715,0.22404663712489,0.754,0.694,1,"Otud7b","Mature_OL","P23","Up"
"Cd81",0.151060142909806,-0.0663006287479804,0.848,0.873,1,"Cd81","Mature_OL","P23","Down"
"Paip2",0.151883416337127,0.288917631457774,0.717,0.694,1,"Paip2","Mature_OL","P23","Up"
"Zfp606",0.151979588520578,0.276786304504599,0.29,0.209,1,"Zfp606","Mature_OL","P23","Up"
"Tasor",0.152155623884092,-0.271621154245313,0.638,0.739,1,"Tasor","Mature_OL","P23","Down"
"Scaf4",0.152495872909275,0.452598149217433,0.399,0.343,1,"Scaf4","Mature_OL","P23","Up"
"Sulf2",0.15253849486208,-0.250583744004289,0.391,0.478,1,"Sulf2","Mature_OL","P23","Down"
"Trim35",0.152815416926349,0.372618799968265,0.616,0.619,1,"Trim35","Mature_OL","P23","Up"
"Crebrf",0.152911222523507,0.395846026707385,0.42,0.328,1,"Crebrf","Mature_OL","P23","Up"
"Zscan26",0.15296930300335,0.25295163140627,0.587,0.478,1,"Zscan26","Mature_OL","P23","Up"
"Kmt2e",0.153612996705207,0.34677066970618,0.543,0.485,1,"Kmt2e","Mature_OL","P23","Up"
"Klhl24",0.154269461804893,0.279861866009985,0.297,0.216,1,"Klhl24","Mature_OL","P23","Up"
"Nectin3",0.154592105786086,-0.662730366775156,0.29,0.343,1,"Nectin3","Mature_OL","P23","Down"
"Txndc16",0.155073921920441,0.212265781269168,0.783,0.769,1,"Txndc16","Mature_OL","P23","Up"
"Acox1",0.155316349009007,0.547915647341674,0.428,0.373,1,"Acox1","Mature_OL","P23","Up"
"Gid8",0.155492461012387,-0.426680022789046,0.188,0.254,1,"Gid8","Mature_OL","P23","Down"
"Crybg3",0.155543617586288,0.434540783542865,0.377,0.313,1,"Crybg3","Mature_OL","P23","Up"
"D16Ertd472e",0.156048201775798,0.489410831931417,0.399,0.321,1,"D16Ertd472e","Mature_OL","P23","Up"
"Psmc5",0.156124086641303,-0.469988987074379,0.232,0.306,1,"Psmc5","Mature_OL","P23","Down"
"Zmym2",0.156174571156326,-0.283099434013728,0.341,0.44,1,"Zmym2","Mature_OL","P23","Down"
"Adamts4",0.156480681533365,-0.182522022362856,0.812,0.858,1,"Adamts4","Mature_OL","P23","Down"
"Cnep1r1",0.156991280328459,-0.560506867666099,0.232,0.299,1,"Cnep1r1","Mature_OL","P23","Down"
"Smco3",0.157047082919402,-0.447822800124474,0.254,0.336,1,"Smco3","Mature_OL","P23","Down"
"Brd2",0.157097653853008,-0.366069325512791,0.217,0.291,1,"Brd2","Mature_OL","P23","Down"
"Lamp2",0.157181595775507,0.373922381704475,0.565,0.478,1,"Lamp2","Mature_OL","P23","Up"
"Itgb4",0.157480222938464,-0.188200573458405,0.428,0.5,1,"Itgb4","Mature_OL","P23","Down"
"Hnrnph2",0.157555500140847,-0.393611314283669,0.254,0.313,1,"Hnrnph2","Mature_OL","P23","Down"
"Scrib",0.157647585409409,0.221272921018404,0.71,0.604,1,"Scrib","Mature_OL","P23","Up"
"Tspyl4",0.15768995329696,-0.621172791407982,0.225,0.284,1,"Tspyl4","Mature_OL","P23","Down"
"Enah",0.158076644654392,-0.633321709434856,0.232,0.284,1,"Enah","Mature_OL","P23","Down"
"Rmnd1",0.158113275950896,0.290624355728605,0.391,0.284,1,"Rmnd1","Mature_OL","P23","Up"
"Heg1",0.158183230501841,0.43644331439727,0.283,0.194,1,"Heg1","Mature_OL","P23","Up"
"Kansl1",0.158254786347997,0.381039558784417,0.514,0.418,1,"Kansl1","Mature_OL","P23","Up"
"Dgkq",0.158459895565571,0.423832155656111,0.399,0.313,1,"Dgkq","Mature_OL","P23","Up"
"Chd4",0.158483935636317,-0.259807320098217,0.268,0.358,1,"Chd4","Mature_OL","P23","Down"
"Pdxk",0.15884899842489,0.585501315390347,0.37,0.299,1,"Pdxk","Mature_OL","P23","Up"
"Tmem88b",0.159121638274408,-0.272843756827225,0.609,0.724,1,"Tmem88b","Mature_OL","P23","Down"
"Zfp60",0.159947451286989,0.508686196445051,0.341,0.261,1,"Zfp60","Mature_OL","P23","Up"
"Dst",0.160073487815445,0.116358250469157,0.942,0.91,1,"Dst","Mature_OL","P23","Up"
"Vamp1",0.160181840080807,-0.412165687845574,0.188,0.254,1,"Vamp1","Mature_OL","P23","Down"
"Ypel3",0.160230063115131,0.276749326291188,0.652,0.597,1,"Ypel3","Mature_OL","P23","Up"
"Pdcd6ip",0.160300514679224,-0.178576060330121,0.775,0.843,1,"Pdcd6ip","Mature_OL","P23","Down"
"Zeb2",0.161283490605595,-0.154673362355942,0.92,0.985,1,"Zeb2","Mature_OL","P23","Down"
"Dus3l",0.161573991894913,0.217496900289454,0.63,0.515,1,"Dus3l","Mature_OL","P23","Up"
"Pank3",0.161625584088717,-0.290487658828423,0.181,0.254,1,"Pank3","Mature_OL","P23","Down"
"Arrdc2",0.161805121953049,0.415692490285041,0.333,0.246,1,"Arrdc2","Mature_OL","P23","Up"
"Nbas",0.16183566799065,0.275553681254327,0.63,0.507,1,"Nbas","Mature_OL","P23","Up"
"Gtf2h2",0.162309053616883,-0.266823011744867,0.239,0.321,1,"Gtf2h2","Mature_OL","P23","Down"
"Mprip",0.162815452949078,0.116417682274308,0.63,0.5,1,"Mprip","Mature_OL","P23","Up"
"Rnf214",0.163194470022531,0.448240119303414,0.297,0.224,1,"Rnf214","Mature_OL","P23","Up"
"Rbm33",0.163759121112107,0.255326379913005,0.543,0.47,1,"Rbm33","Mature_OL","P23","Up"
"Kazn",0.1637934345212,0.258210642419393,0.601,0.522,1,"Kazn","Mature_OL","P23","Up"
"Supt20",0.163859242891482,0.320887303028139,0.543,0.463,1,"Supt20","Mature_OL","P23","Up"
"Akap6",0.163900675399088,0.594651406332639,0.312,0.239,1,"Akap6","Mature_OL","P23","Up"
"Zranb1",0.164178102609359,-0.280294630131792,0.29,0.351,1,"Zranb1","Mature_OL","P23","Down"
"Rab40c",0.164281432621063,0.349083224370004,0.616,0.507,1,"Rab40c","Mature_OL","P23","Up"
"Anapc5",0.164550187344187,0.381088194790625,0.275,0.209,1,"Anapc5","Mature_OL","P23","Up"
"Trak2",0.164951559691555,-0.422515974736238,0.283,0.343,1,"Trak2","Mature_OL","P23","Down"
"Itm2b",0.165559239814706,-0.109591791771009,0.754,0.739,1,"Itm2b","Mature_OL","P23","Down"
"Atp6v1a",0.165949413798949,0.578948020076355,0.254,0.187,1,"Atp6v1a","Mature_OL","P23","Up"
"Smc1a",0.16616070998286,0.305554206823443,0.297,0.209,1,"Smc1a","Mature_OL","P23","Up"
"Ippk",0.166219428934353,-0.569940737916482,0.377,0.425,1,"Ippk","Mature_OL","P23","Down"
"Hspa4l",0.166267671709141,-0.376849080397602,0.21,0.284,1,"Hspa4l","Mature_OL","P23","Down"
"Zfp280c",0.167198599124253,-0.120557892640012,0.841,0.836,1,"Zfp280c","Mature_OL","P23","Down"
"Zfp14",0.167338720591673,-0.584147915615356,0.333,0.388,1,"Zfp14","Mature_OL","P23","Down"
"Aspa",0.167367094294621,0.153972180918832,0.899,0.888,1,"Aspa","Mature_OL","P23","Up"
"Kdm5d",0.167777513814192,0.202138377442529,0.399,0.299,1,"Kdm5d","Mature_OL","P23","Up"
"Srsf10",0.168638658817356,-0.489576389049709,0.196,0.261,1,"Srsf10","Mature_OL","P23","Down"
"Pals1",0.169211236831762,0.653563962676102,0.297,0.239,1,"Pals1","Mature_OL","P23","Up"
"Trmt13",0.169729969815132,0.445420071567024,0.312,0.231,1,"Trmt13","Mature_OL","P23","Up"
"Rab11fip4",0.170031259317099,-0.60378139250004,0.254,0.328,1,"Rab11fip4","Mature_OL","P23","Down"
"Usp30",0.170237845666469,0.502586898401867,0.297,0.216,1,"Usp30","Mature_OL","P23","Up"
"Gls",0.170510274789979,0.325930132815326,0.638,0.53,1,"Gls","Mature_OL","P23","Up"
"Senp2",0.170919063023357,0.488794476326981,0.261,0.187,1,"Senp2","Mature_OL","P23","Up"
"Suco",0.171057799668829,0.327109687767012,0.312,0.224,1,"Suco","Mature_OL","P23","Up"
"Hipk2",0.171281445446413,-0.224624499822695,0.674,0.739,1,"Hipk2","Mature_OL","P23","Down"
"Stxbp6",0.171451620638157,0.524136487428961,0.413,0.351,1,"Stxbp6","Mature_OL","P23","Up"
"Lsm14b",0.171645573867773,0.531766906492462,0.413,0.343,1,"Lsm14b","Mature_OL","P23","Up"
"Rtn4",0.172188964673169,0.1437720175024,0.899,0.896,1,"Rtn4","Mature_OL","P23","Up"
"Trpc1",0.172572771160349,0.467337013521261,0.384,0.313,1,"Trpc1","Mature_OL","P23","Up"
"Macroh2a1",0.172898749136634,0.520604946107993,0.428,0.343,1,"Macroh2a1","Mature_OL","P23","Up"
"Sccpdh",0.173139550670302,-0.210636010437805,0.616,0.687,1,"Sccpdh","Mature_OL","P23","Down"
"Lzts2",0.173424551121596,-0.397804233102435,0.514,0.567,1,"Lzts2","Mature_OL","P23","Down"
"Ppp1r37",0.174224334787648,0.263271814519627,0.268,0.187,1,"Ppp1r37","Mature_OL","P23","Up"
"Trip4",0.174278097539468,0.268571939734536,0.355,0.269,1,"Trip4","Mature_OL","P23","Up"
"Rab3gap1",0.174331696480021,0.268208793274085,0.514,0.396,1,"Rab3gap1","Mature_OL","P23","Up"
"Gbf1",0.174535499195869,0.543950601150291,0.341,0.261,1,"Gbf1","Mature_OL","P23","Up"
"Hp1bp3",0.174695899239018,-0.28973339255136,0.42,0.47,1,"Hp1bp3","Mature_OL","P23","Down"
"Naxe",0.175110283089293,-0.546392690922656,0.232,0.306,1,"Naxe","Mature_OL","P23","Down"
"Dbi",0.17513456764515,0.379660696140182,0.333,0.239,1,"Dbi","Mature_OL","P23","Up"
"Snx1",0.175770658915042,-0.582666532958128,0.246,0.306,1,"Snx1","Mature_OL","P23","Down"
"Tom1l2",0.175840904140641,-0.32832654720193,0.348,0.41,1,"Tom1l2","Mature_OL","P23","Down"
"Pwwp2a",0.176058307193424,-0.452865061937828,0.326,0.396,1,"Pwwp2a","Mature_OL","P23","Down"
"Stk25",0.176404057904208,0.487097118461612,0.507,0.455,1,"Stk25","Mature_OL","P23","Up"
"Adamtsl1",0.176825812264304,-0.374486028646694,0.283,0.351,1,"Adamtsl1","Mature_OL","P23","Down"
"Cherp",0.176960458770336,0.223339914537779,0.391,0.291,1,"Cherp","Mature_OL","P23","Up"
"Metap1d",0.177333782370567,-0.340258121860539,0.514,0.575,1,"Metap1d","Mature_OL","P23","Down"
"Ldlrad4",0.177946971822303,-0.374342491839265,0.254,0.328,1,"Ldlrad4","Mature_OL","P23","Down"
"Slc25a28",0.178115629604111,0.458207574747572,0.283,0.209,1,"Slc25a28","Mature_OL","P23","Up"
"Srsf7",0.178760882997667,0.264579998808796,0.717,0.597,1,"Srsf7","Mature_OL","P23","Up"
"Kdm4b",0.179773817380472,-0.394638915871319,0.261,0.336,1,"Kdm4b","Mature_OL","P23","Down"
"Catsper2",0.180191873840825,0.719328175500086,0.261,0.201,1,"Catsper2","Mature_OL","P23","Up"
"Sdhb",0.180191992704301,0.762961335286883,0.261,0.201,1,"Sdhb","Mature_OL","P23","Up"
"Tex2",0.180398423090601,0.32995074164894,0.384,0.313,1,"Tex2","Mature_OL","P23","Up"
"Bcl7a",0.180757996479342,0.393556307186202,0.29,0.201,1,"Bcl7a","Mature_OL","P23","Up"
"Ube2e2",0.18083665451564,0.200570781749554,0.732,0.59,1,"Ube2e2","Mature_OL","P23","Up"
