"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Mon2",0.000471604935607497,-1.65439367542017,0.259,0.8,1,"Mon2","COP","P56","Down"
"Kyat1",0.000917236289507905,4.83166113784075,0.37,0,1,"Kyat1","COP","P56","Up"
"Pus7",0.00123462782718628,2.14209471398065,0.593,0.16,1,"Pus7","COP","P56","Up"
"Pcsk1n",0.00124145387158126,-2.36735218576858,0.222,0.64,1,"Pcsk1n","COP","P56","Down"
"Tpcn2",0.00171521026416192,-4.66008228991986,0,0.32,1,"Tpcn2","COP","P56","Down"
"Naglu",0.00171521026416192,-4.51467767242838,0,0.32,1,"Naglu","COP","P56","Down"
"Ikbkg",0.00171521026416192,-4.69274927776455,0,0.32,1,"Ikbkg","COP","P56","Down"
"Inha",0.00222241256850096,-2.89663494716967,0.074,0.44,1,"Inha","COP","P56","Down"
"Gmeb1",0.00318372137013958,3.25915730716863,0.37,0.04,1,"Gmeb1","COP","P56","Up"
"Srsf9",0.003470870187882,1.41379948731769,0.667,0.28,1,"Srsf9","COP","P56","Up"
"Tnk2",0.00352268355328161,-1.10471165588115,0.407,0.8,1,"Tnk2","COP","P56","Down"
"Pgam1",0.00370523015860903,4.65127117873077,0.296,0,1,"Pgam1","COP","P56","Up"
"Zbtb14",0.00371115683402716,-4.41702507294573,0,0.28,1,"Zbtb14","COP","P56","Down"
"Rab14",0.00372412808010867,-1.76839835886723,0.259,0.64,1,"Rab14","COP","P56","Down"
"Rrs1",0.00406766027729371,2.25824078825597,0.444,0.08,1,"Rrs1","COP","P56","Up"
"Rsbn1",0.00406766027729371,2.28228514685903,0.444,0.08,1,"Rsbn1","COP","P56","Up"
"Srp19",0.00421069361593373,-2.19547386333456,0.111,0.48,1,"Srp19","COP","P56","Down"
"Hnrnpk",0.00431516135024824,-1.10775147491589,0.407,0.88,1,"Hnrnpk","COP","P56","Down"
"Smg1",0.00441742060159811,-1.43910083106597,0.185,0.64,1,"Smg1","COP","P56","Down"
"Dido1",0.00450851676970283,-1.18349013800225,0.222,0.68,1,"Dido1","COP","P56","Down"
"Pten",0.00486635218666691,1.39581835500969,0.704,0.36,1,"Pten","COP","P56","Up"
"Efemp2",0.00525296815725624,-2.59463526244389,0.074,0.4,1,"Efemp2","COP","P56","Down"
"Lsm4",0.00595540179678856,-3.47638886199698,0.037,0.32,1,"Lsm4","COP","P56","Down"
"Ado",0.00595540179678856,-3.673969434676,0.037,0.32,1,"Ado","COP","P56","Down"
"Phf20",0.00607176160333205,-2.04723974608364,0.111,0.44,1,"Phf20","COP","P56","Down"
"Bin1",0.00614201908916939,0.847512411714733,0.963,0.8,1,"Bin1","COP","P56","Up"
"Hsph1",0.00637104176086934,-1.1681255011768,0.593,0.88,1,"Hsph1","COP","P56","Down"
"Mbip",0.00673675272712879,-1.37067367953643,0.444,0.76,1,"Mbip","COP","P56","Down"
"Utp11",0.00689722392288793,2.09887471141951,0.481,0.16,1,"Utp11","COP","P56","Up"
"Glb1l",0.00723914928602561,4.23704032925888,0.259,0,1,"Glb1l","COP","P56","Up"
"Tmem161b",0.00732536899667995,-1.47491955989219,0.222,0.6,1,"Tmem161b","COP","P56","Down"
"Dnm1",0.00736660185776667,-1.85065505105252,0.148,0.52,1,"Dnm1","COP","P56","Down"
"Tubgcp4",0.00736660185776667,-1.65439785961121,0.148,0.52,1,"Tubgcp4","COP","P56","Down"
"Wdr1",0.0075548800876618,1.51920078070052,0.63,0.28,1,"Wdr1","COP","P56","Up"
"Nek9",0.00775732995128719,2.69272962727504,0.333,0.04,1,"Nek9","COP","P56","Up"
"Metap1",0.00846403359630558,-1.34876927520462,0.111,0.48,1,"Metap1","COP","P56","Down"
"Atp6v0b",0.00876370195758711,-0.685951861157503,0.63,0.88,1,"Atp6v0b","COP","P56","Down"
"Nop56",0.00924481970779671,1.71262601298602,0.667,0.36,1,"Nop56","COP","P56","Up"
"Slc35a2",0.00954368790716802,1.8815360362681,0.481,0.16,1,"Slc35a2","COP","P56","Up"
"Atp8b2",0.00958758350404501,-3.07048878195289,0.074,0.36,1,"Atp8b2","COP","P56","Down"
"Slco3a1",0.00977902992048075,-2.59006809659068,0.037,0.32,1,"Slco3a1","COP","P56","Down"
"Arid2",0.00978201416791642,1.49705999955049,0.63,0.4,1,"Arid2","COP","P56","Up"
"Nsun4",0.00980646685807359,2.77823811051476,0.333,0.04,1,"Nsun4","COP","P56","Up"
"Mcm7",0.00980646685807359,2.68585214514847,0.333,0.04,1,"Mcm7","COP","P56","Up"
"Cdc37l1",0.00981218763601879,-0.506124382192635,1,1,1,"Cdc37l1","COP","P56","Down"
"Sh3gl3",0.00983343728295248,1.58809237165748,0.593,0.32,1,"Sh3gl3","COP","P56","Up"
"Tecr",0.0103128505215284,0.758627882072352,0.926,0.88,1,"Tecr","COP","P56","Up"
"Ccndbp1",0.0103261454195698,-2.45657856354954,0.074,0.36,1,"Ccndbp1","COP","P56","Down"
"Zxdc",0.0103261454195698,-2.6637886775542,0.074,0.36,1,"Zxdc","COP","P56","Down"
"Tmem145",0.0105802557505594,-1.90264151117625,0.111,0.44,1,"Tmem145","COP","P56","Down"
"Sacm1l",0.0108755431143603,-1.46421586458744,0.259,0.6,1,"Sacm1l","COP","P56","Down"
"Malt1",0.0111149186084443,-2.51965250594631,0.074,0.36,1,"Malt1","COP","P56","Down"
"Minpp1",0.0113151340658966,-1.81190356913484,0.111,0.44,1,"Minpp1","COP","P56","Down"
"Chpf2",0.0114818524806443,1.33385955203139,0.63,0.32,1,"Chpf2","COP","P56","Up"
"Tcf25",0.0121382640539614,-1.52205418616114,0.481,0.76,1,"Tcf25","COP","P56","Down"
"Eid1",0.012213125143663,1.90673071162532,0.556,0.28,1,"Eid1","COP","P56","Up"
"Cnp",0.0123290420642038,0.593917263917181,0.889,0.68,1,"Cnp","COP","P56","Up"
"Mapre3",0.0123788989584132,1.23302472413593,0.704,0.48,1,"Mapre3","COP","P56","Up"
"Cdk19",0.012559396312862,1.82025067764419,0.519,0.28,1,"Cdk19","COP","P56","Up"
"Mgat5b",0.012574313400198,-2.15888441010333,0.148,0.44,1,"Mgat5b","COP","P56","Down"
"Med22",0.013164526478573,-3.32558977136108,0.037,0.28,1,"Med22","COP","P56","Down"
"Gpatch4",0.013164526478573,-3.53715200497562,0.037,0.28,1,"Gpatch4","COP","P56","Down"
"Ppil4",0.0133031046897981,-1.14427850058358,0.148,0.48,1,"Ppil4","COP","P56","Down"
"Srsf1",0.0137832080916012,0.768291929807658,0.926,0.68,1,"Srsf1","COP","P56","Up"
"Ubap1",0.0138117064265324,-2.33494131697673,0.074,0.36,1,"Ubap1","COP","P56","Down"
"Actr1b",0.0138117347401178,-1.51722878995378,0.222,0.52,1,"Actr1b","COP","P56","Down"
"Cdk16",0.014421366405681,1.28303563303242,0.556,0.2,1,"Cdk16","COP","P56","Up"
"Tcp11l1",0.0144994341386563,3.18493332443522,0.296,0.04,1,"Tcp11l1","COP","P56","Up"
"Gtf2i",0.0146775212752123,0.785592891813,0.926,0.76,1,"Gtf2i","COP","P56","Up"
"Tut4",0.0147959528214851,-0.911175110414404,0.259,0.64,1,"Tut4","COP","P56","Down"
"Abl1",0.0149074790067368,1.23351294260179,0.593,0.24,1,"Abl1","COP","P56","Up"
"Mmadhc",0.0150678611357992,-1.55509795685313,0.148,0.48,1,"Mmadhc","COP","P56","Down"
"Gramd1a",0.0152931112353682,-1.02867890770087,0.481,0.72,1,"Gramd1a","COP","P56","Down"
"Erlec1",0.0153323432816935,-1.4244803609729,0.259,0.6,1,"Erlec1","COP","P56","Down"
"Myt1",0.0154236567857836,-1.26846802425496,0.481,0.8,1,"Myt1","COP","P56","Down"
"Slc38a2",0.0155039620152612,-1.19544018815585,0.37,0.72,1,"Slc38a2","COP","P56","Down"
"Slc31a2",0.0156828543548913,-1.83727818379861,0.185,0.48,1,"Slc31a2","COP","P56","Down"
"Pofut1",0.015711335108258,-1.60573377213717,0.111,0.44,1,"Pofut1","COP","P56","Down"
"Ube2w",0.0157254390289277,-1.39838893104508,0.222,0.56,1,"Ube2w","COP","P56","Down"
"Fam91a1",0.0157254390289277,-1.50286792137753,0.222,0.56,1,"Fam91a1","COP","P56","Down"
"Mta2",0.0162961907650163,1.23334906516234,0.593,0.32,1,"Mta2","COP","P56","Up"
"Gga2",0.0168903499179362,2.47771136474597,0.296,0.04,1,"Gga2","COP","P56","Up"
"Gpr107",0.0170356435064338,1.99730349979152,0.444,0.16,1,"Gpr107","COP","P56","Up"
"Bgn",0.0170706631758504,-2.00961670412961,0.074,0.36,1,"Bgn","COP","P56","Down"
"Btbd7",0.0170706631758504,2.79807991786758,0.333,0.08,1,"Btbd7","COP","P56","Up"
"Dram2",0.0171068901993109,-2.13527320399328,0.111,0.4,1,"Dram2","COP","P56","Down"
"Atp2a2",0.0172575669933228,-0.729331653456682,0.63,0.88,1,"Atp2a2","COP","P56","Down"
"Cant1",0.0172598028288892,1.17151144837981,0.444,0.12,1,"Cant1","COP","P56","Up"
"Bptf",0.0172598028288892,-1.27455997125381,0.148,0.44,1,"Bptf","COP","P56","Down"
"Txndc9",0.0174435830809832,-1.21103201495691,0.222,0.52,1,"Txndc9","COP","P56","Down"
"Lpcat3",0.0176785664694452,-1.74468579689933,0.185,0.48,1,"Lpcat3","COP","P56","Down"
"Kif13a",0.0176785664694452,-1.45242405830455,0.185,0.48,1,"Kif13a","COP","P56","Down"
"Yes1",0.0181465180512321,-2.51215383388996,0.037,0.28,1,"Yes1","COP","P56","Down"
"Akap5",0.0181465180512321,-2.71366468619689,0.037,0.28,1,"Akap5","COP","P56","Down"
"Mef2c",0.0181465180512321,-2.70432353308094,0.037,0.28,1,"Mef2c","COP","P56","Down"
"Smarcd3",0.0182593040847303,-2.0521792815948,0.111,0.4,1,"Smarcd3","COP","P56","Down"
"Dennd4a",0.0182593040847303,2.2455571639735,0.37,0.12,1,"Dennd4a","COP","P56","Up"
"Max",0.0183622799344728,-1.95952036774974,0.148,0.44,1,"Max","COP","P56","Down"
"Arl15",0.0183622799344728,-1.4952550014509,0.148,0.44,1,"Arl15","COP","P56","Down"
"Dgkq",0.0184730733912402,-1.44240252792797,0.222,0.52,1,"Dgkq","COP","P56","Down"
"Ankrd28",0.0185752691225461,0.868283063233841,0.963,0.88,1,"Ankrd28","COP","P56","Up"
"Rbpj",0.0186163531030529,-1.42375496303281,0.296,0.56,1,"Rbpj","COP","P56","Down"
"Mars1",0.0187558283132033,0.931934506725983,0.667,0.36,1,"Mars1","COP","P56","Up"
"Yipf3",0.0194791248905066,-1.80558850248708,0.111,0.4,1,"Yipf3","COP","P56","Down"
"Dusp12",0.0195553517990333,-1.19635985696965,0.185,0.56,1,"Dusp12","COP","P56","Down"
"Wdsub1",0.0196205646933687,2.37481610457741,0.296,0.04,1,"Wdsub1","COP","P56","Up"
"Fkbp5",0.0196205646933687,2.16936690834949,0.296,0.04,1,"Fkbp5","COP","P56","Up"
"Ppt2",0.0198248283523648,-2.36451942196146,0.074,0.32,1,"Ppt2","COP","P56","Down"
"Ppp6r1",0.0203781033674503,-1.85620600761582,0.222,0.48,1,"Ppp6r1","COP","P56","Down"
"Mdc1",0.0209857434407648,-1.27943045829677,0.074,0.36,1,"Mdc1","COP","P56","Down"
"Eif2d",0.0210254889070317,-1.81897071442333,0.185,0.44,1,"Eif2d","COP","P56","Down"
"Edem2",0.0210377067925646,-2.4333363166563,0.111,0.36,1,"Edem2","COP","P56","Down"
"Arf5",0.0212070053056819,-2.57595784159491,0.037,0.28,1,"Arf5","COP","P56","Down"
"Ctsd",0.0212070053056819,-2.32154502768183,0.037,0.28,1,"Ctsd","COP","P56","Down"
"Irf2",0.0212775923727815,-2.29147883526411,0.074,0.32,1,"Irf2","COP","P56","Down"
"Sqstm1",0.0212775923727815,-2.36331639787617,0.074,0.32,1,"Sqstm1","COP","P56","Down"
"Dzip1",0.0217084156225059,-0.963173143041766,0.519,0.88,1,"Dzip1","COP","P56","Down"
"Slc39a9",0.022035236923428,1.40696289676399,0.519,0.24,1,"Slc39a9","COP","P56","Up"
"Wdfy3",0.0223620194119263,0.992257901322913,0.815,0.64,1,"Wdfy3","COP","P56","Up"
"Extl2",0.0228992965838065,-1.83379739891444,0.037,0.28,1,"Extl2","COP","P56","Down"
"Mapk1ip1",0.0231491773872368,-1.24334203032148,0.333,0.64,1,"Mapk1ip1","COP","P56","Down"
"Tnrc18",0.0235754721096712,-1.43029459509653,0.111,0.4,1,"Tnrc18","COP","P56","Down"
"Hira",0.0235754721096712,1.90664798354915,0.37,0.12,1,"Hira","COP","P56","Up"
"Dyrk1a",0.023628588565104,-1.94935178887521,0.148,0.4,1,"Dyrk1a","COP","P56","Down"
"Armc9",0.0236693283376275,-1.4387199479436,0.185,0.48,1,"Armc9","COP","P56","Down"
"Acbd6",0.0236693283376275,-1.22707834670947,0.185,0.48,1,"Acbd6","COP","P56","Down"
"Strada",0.0236693283376275,-1.74763450104482,0.185,0.48,1,"Strada","COP","P56","Down"
"Taldo1",0.0240114102304608,2.47497890913935,0.333,0.08,1,"Taldo1","COP","P56","Up"
"Nectin3",0.0241440565954169,-0.821452653861721,0.481,0.72,1,"Nectin3","COP","P56","Down"
"Cbx6",0.0245452940553148,-1.53697940113007,0.259,0.56,1,"Cbx6","COP","P56","Down"
"Tmem170",0.0247076908577533,2.80155006897588,0.259,0.04,1,"Tmem170","COP","P56","Up"
"Gpr165",0.0247076908577533,3.29829534508586,0.259,0.04,1,"Gpr165","COP","P56","Up"
"Mapk6",0.0248482700336745,1.95439570478352,0.407,0.16,1,"Mapk6","COP","P56","Up"
"Crppa",0.0248482700336745,2.10944648111817,0.407,0.16,1,"Crppa","COP","P56","Up"
"Ints6l",0.0252813404166562,1.0998721304621,0.704,0.64,1,"Ints6l","COP","P56","Up"
"Ola1",0.0255570022934774,-2.1347237287506,0.111,0.36,1,"Ola1","COP","P56","Down"
"Fer",0.0255570022934774,-1.95501769205937,0.111,0.36,1,"Fer","COP","P56","Down"
"Pak2",0.025661296586113,2.03497161903676,0.333,0.08,1,"Pak2","COP","P56","Up"
"Dpp9",0.0258374886683571,-1.28974366355562,0.222,0.52,1,"Dpp9","COP","P56","Down"
"Dbnl",0.0263605813455208,-1.5114525918893,0.148,0.44,1,"Dbnl","COP","P56","Down"
"Septin8",0.0265046015349383,-0.733756946696008,0.852,0.88,1,"Septin8","COP","P56","Down"
"Dennd4b",0.0266770369626344,-1.98494253138027,0.148,0.4,1,"Dennd4b","COP","P56","Down"
"Exoc2",0.0272395283289313,-2.15826699747556,0.111,0.36,1,"Exoc2","COP","P56","Down"
"Enpp6",0.0278485924261194,0.637369120500725,0.926,0.84,1,"Enpp6","COP","P56","Up"
"Ttyh3",0.0280520355443277,-1.29371915630754,0.185,0.48,1,"Ttyh3","COP","P56","Down"
"Ube2o",0.0280544526891916,-1.40366854585239,0.074,0.32,1,"Ube2o","COP","P56","Down"
"Ptpa",0.0283994910396782,2.04718099511183,0.37,0.12,1,"Ptpa","COP","P56","Up"
"Alg3",0.0283994910396782,1.71597085728582,0.37,0.12,1,"Alg3","COP","P56","Up"
"Trappc3",0.0286982899235307,2.89497866367907,0.259,0.04,1,"Trappc3","COP","P56","Up"
"Ppp1r13b",0.0286982899235307,2.73435012377822,0.259,0.04,1,"Ppp1r13b","COP","P56","Up"
"Emc3",0.0287717457546732,-1.24063345937473,0.259,0.56,1,"Emc3","COP","P56","Down"
"Ccdc59",0.0290167922731236,-1.87383192672877,0.111,0.36,1,"Ccdc59","COP","P56","Down"
"Ppdpf",0.0292570715395011,1.90948765468455,0.333,0.08,1,"Ppdpf","COP","P56","Up"
"Myef2",0.0293289533892758,-0.936163628882047,0.407,0.8,1,"Myef2","COP","P56","Down"
"Napb",0.0300144558534441,-1.4491992547791,0.074,0.32,1,"Napb","COP","P56","Down"
"Klhl9",0.0300144558534441,-1.61085323024913,0.074,0.32,1,"Klhl9","COP","P56","Down"
"Zmym6",0.0300593598942633,-1.72509822884569,0.148,0.4,1,"Zmym6","COP","P56","Down"
"Elovl5",0.0300593598942633,-1.72615472270028,0.148,0.4,1,"Elovl5","COP","P56","Down"
"Krit1",0.0301368257483237,-1.61349202262589,0.222,0.48,1,"Krit1","COP","P56","Down"
"Ncoa1",0.0306254333863833,-0.68311805368224,0.148,0.48,1,"Ncoa1","COP","P56","Down"
"Mroh1",0.0306254333863833,1.5126410947207,0.444,0.16,1,"Mroh1","COP","P56","Up"
"Zfp101",0.0308929733982108,-1.79843554110858,0.111,0.36,1,"Zfp101","COP","P56","Down"
"Armcx1",0.0308937744200346,2.82311507167097,0.259,0.04,1,"Armcx1","COP","P56","Up"
"Ndufs8",0.0318845211515995,-1.27005460771484,0.148,0.4,1,"Ndufs8","COP","P56","Down"
"Zfp408",0.0320910211741359,-1.7029062895844,0.074,0.32,1,"Zfp408","COP","P56","Down"
"Clint1",0.0320910211741359,-1.27791920973984,0.074,0.32,1,"Clint1","COP","P56","Down"
"Supt16",0.0323949784242581,1.38693119457404,0.444,0.16,1,"Supt16","COP","P56","Up"
"Serinc5",0.0325570894391788,-0.547722825631626,0.741,0.96,1,"Serinc5","COP","P56","Down"
"Szrd1",0.0328321928713809,1.32447078081342,0.407,0.12,1,"Szrd1","COP","P56","Up"
"Trmt61a",0.0328723584665314,-1.98626925167625,0.111,0.36,1,"Trmt61a","COP","P56","Down"
"Trabd",0.0328723584665314,-1.8727287768703,0.111,0.36,1,"Trabd","COP","P56","Down"
"Wdr3",0.0332319145465924,2.20260797979247,0.259,0.04,1,"Wdr3","COP","P56","Up"
"Nfix",0.0332527506184229,-1.32236913927258,0.296,0.56,1,"Nfix","COP","P56","Down"
"Mettl23",0.0332781765288422,1.68099513266847,0.333,0.08,1,"Mettl23","COP","P56","Up"
"Prune2",0.0332781765288422,1.49072542889574,0.333,0.08,1,"Prune2","COP","P56","Up"
"Ndrg2",0.0340508760590062,-1.47539290208381,0.111,0.4,1,"Ndrg2","COP","P56","Down"
"Nrf1",0.0342895217460709,2.52043901044872,0.296,0.08,1,"Nrf1","COP","P56","Up"
"Sox8",0.0345449860033962,-0.740616238338604,0.704,0.92,1,"Sox8","COP","P56","Down"
"Dnaja2",0.0348000504969446,1.37764234890685,0.407,0.12,1,"Dnaja2","COP","P56","Up"
"Drap1",0.0358211845582051,-1.75589304833152,0.148,0.4,1,"Drap1","COP","P56","Down"
"S100a1",0.0359199933603266,-1.26094370585957,0.37,0.68,1,"S100a1","COP","P56","Down"
"Fam98b",0.03613688573226,1.78512979480198,0.37,0.12,1,"Fam98b","COP","P56","Up"
"Gpbp1l1",0.0361799042895524,-1.12848981060773,0.296,0.6,1,"Gpbp1l1","COP","P56","Down"
"AU040320",0.0363280856755708,0.755390505407004,0.63,0.32,1,"AU040320","COP","P56","Up"
"Cic",0.036518655943852,-1.30335056180001,0.259,0.52,1,"Cic","COP","P56","Down"
"Selenok",0.0366154682970731,2.26707973574256,0.296,0.08,1,"Selenok","COP","P56","Up"
"Ece2",0.0366154682970731,2.91830671926217,0.296,0.08,1,"Ece2","COP","P56","Up"
"Pknox1",0.0366154682970731,2.35789051566564,0.296,0.08,1,"Pknox1","COP","P56","Up"
"Nsmaf",0.036912547150069,-1.22717549964953,0.185,0.48,1,"Nsmaf","COP","P56","Down"
"Epha5",0.0372051983736154,-2.40674626439346,0.074,0.28,1,"Epha5","COP","P56","Down"
"Rb1cc1",0.0372070073910276,-1.34689661903578,0.148,0.44,1,"Rb1cc1","COP","P56","Down"
"Chd9",0.0372094615308784,-1.15228917346447,0.259,0.56,1,"Chd9","COP","P56","Down"
"Atxn10",0.0372618398463813,1.05572253047938,0.63,0.44,1,"Atxn10","COP","P56","Up"
"Smarcc2",0.0374600683850301,-0.623481286562905,0.667,0.8,1,"Smarcc2","COP","P56","Down"
"Spacdr",0.0389288024885109,0.834411699208111,0.741,0.48,1,"Spacdr","COP","P56","Up"
"Slc35a4",0.0390745051646706,-1.6648903203558,0.074,0.32,1,"Slc35a4","COP","P56","Down"
"Rmdn1",0.0390745051646706,2.36668611769245,0.296,0.08,1,"Rmdn1","COP","P56","Up"
"Nipal3",0.03908298737652,1.16420293671247,0.593,0.32,1,"Nipal3","COP","P56","Up"
"Lman1",0.0392943025156276,-1.57632506298446,0.185,0.44,1,"Lman1","COP","P56","Down"
"Itm2c",0.0393076771680696,-0.546458589187791,0.741,0.84,1,"Itm2c","COP","P56","Down"
"Bccip",0.0393591310962705,-1.48237476286517,0.222,0.48,1,"Bccip","COP","P56","Down"
"Retreg2",0.0394741687524831,-1.65311696619832,0.111,0.36,1,"Retreg2","COP","P56","Down"
"Usp16",0.0395408740672138,-0.552529097636971,0.704,0.92,1,"Usp16","COP","P56","Down"
"Prpf4b",0.0401998922239449,-0.737281147005421,0.926,0.92,1,"Prpf4b","COP","P56","Down"
"Mtf2",0.0404010472090406,1.40051019552954,0.481,0.2,1,"Mtf2","COP","P56","Up"
"Zfp592",0.0404344633434754,-1.25889691107858,0.259,0.52,1,"Zfp592","COP","P56","Down"
"Gemin5",0.0411747569521144,1.71094541635344,0.259,0.04,1,"Gemin5","COP","P56","Up"
"S100b",0.0414578654318468,0.831868188420292,0.778,0.52,1,"S100b","COP","P56","Up"
"Ptgds",0.0414662567666884,-2.08144224460828,0.222,0.48,1,"Ptgds","COP","P56","Down"
"Tmcc2",0.0415880590202769,1.6705514634667,0.481,0.24,1,"Tmcc2","COP","P56","Up"
"Commd7",0.0416724056501174,-1.26290310399353,0.074,0.32,1,"Commd7","COP","P56","Down"
"Smu1",0.0416724056501174,1.8910099253251,0.296,0.08,1,"Smu1","COP","P56","Up"
"Per2",0.0419113024230375,-1.57796737155126,0.111,0.36,1,"Per2","COP","P56","Down"
"Secisbp2l",0.0420112184930946,1.28482614731216,0.556,0.36,1,"Secisbp2l","COP","P56","Up"
"Cdv3",0.0426396215337174,0.766160695594182,0.741,0.48,1,"Cdv3","COP","P56","Up"
"Snhg11",0.0426469370626259,-1.20919222016444,0.296,0.56,1,"Snhg11","COP","P56","Down"
"Atp6v1e1",0.0430598271199725,-2.06436159392786,0.148,0.36,1,"Atp6v1e1","COP","P56","Down"
"Zfr2",0.0436681355459195,-0.780175598424711,0.222,0.48,1,"Zfr2","COP","P56","Down"
"Naga",0.0436681355459195,-1.06048319639106,0.222,0.48,1,"Naga","COP","P56","Down"
"Nploc4",0.0436681355459195,1.62784443392242,0.444,0.24,1,"Nploc4","COP","P56","Up"
"Psme3",0.0437091328784797,1.26381580006151,0.407,0.12,1,"Psme3","COP","P56","Up"
"Hdgfl3",0.0437701557535049,-1.57988023165838,0.185,0.44,1,"Hdgfl3","COP","P56","Down"
"Ikzf2",0.0437701557535049,1.70525990505076,0.407,0.2,1,"Ikzf2","COP","P56","Up"
"Ppip5k1",0.0439257136961714,-1.20041811450363,0.148,0.44,1,"Ppip5k1","COP","P56","Down"
"Hmg20a",0.0442199814606491,-0.679983876982638,0.667,0.84,1,"Hmg20a","COP","P56","Down"
"Igsf10",0.0444150667308241,-1.06397451331316,0.074,0.32,1,"Igsf10","COP","P56","Down"
"Fam222a",0.0444150667308241,-0.959057944993366,0.074,0.32,1,"Fam222a","COP","P56","Down"
"Alas1",0.0444150667308241,-1.20548571413054,0.074,0.32,1,"Alas1","COP","P56","Down"
"Kcna6",0.0444745960189776,-1.40094707336981,0.111,0.36,1,"Kcna6","COP","P56","Down"
"Pgap2",0.0444745960189776,-1.25861900757511,0.111,0.36,1,"Pgap2","COP","P56","Down"
"Gmpr2",0.0444745960189776,-1.53783112967517,0.111,0.36,1,"Gmpr2","COP","P56","Down"
"Selenow",0.0447006243533521,-1.24815778777039,0.259,0.52,1,"Selenow","COP","P56","Down"
"Naa35",0.0448056023335789,1.25684649801705,0.481,0.2,1,"Naa35","COP","P56","Up"
"Il1rap",0.0453982981898584,1.30965044629791,0.519,0.28,1,"Il1rap","COP","P56","Up"
"Fam163a",0.045603556134161,1.36139916020676,0.37,0.12,1,"Fam163a","COP","P56","Up"
"Slc11a2",0.0456226712780229,-1.12483687204025,0.185,0.48,1,"Slc11a2","COP","P56","Down"
"Cttn",0.0456226712780229,1.15554927807536,0.444,0.2,1,"Cttn","COP","P56","Up"
"Mbp",0.0461318540338827,0.725275373651194,0.889,0.72,1,"Mbp","COP","P56","Up"
"Uqcrc2",0.0461649420278586,-1.19770314773533,0.185,0.44,1,"Uqcrc2","COP","P56","Down"
"Fbxo8",0.0463816404605797,-0.776427369706898,0.148,0.44,1,"Fbxo8","COP","P56","Down"
"Neu4",0.0467414363449621,-0.636874445220007,0.815,0.96,1,"Neu4","COP","P56","Down"
"Thra",0.0469069225665384,1.10862281161868,0.593,0.4,1,"Thra","COP","P56","Up"
"Prdx3",0.0471689214498659,-1.58642305532338,0.111,0.36,1,"Prdx3","COP","P56","Down"
"Adat1",0.0473085031139947,-1.10286743386549,0.074,0.32,1,"Adat1","COP","P56","Down"
"Stau2",0.0473085031139947,2.42711552036623,0.296,0.08,1,"Stau2","COP","P56","Up"
"Abhd6",0.0473085031139947,1.9097343016721,0.296,0.08,1,"Abhd6","COP","P56","Up"
"Atf4",0.0473085031139947,1.88541879399371,0.296,0.08,1,"Atf4","COP","P56","Up"
"Armcx3",0.0473085031139947,1.98346449542557,0.296,0.08,1,"Armcx3","COP","P56","Up"
"Zgpat",0.0473892858850598,-1.01131940922679,0.556,0.76,1,"Zgpat","COP","P56","Down"
"Fcho1",0.0475137733652368,-1.38593528348598,0.148,0.4,1,"Fcho1","COP","P56","Down"
"Rnf146",0.0475137733652368,-1.22152000819084,0.148,0.4,1,"Rnf146","COP","P56","Down"
"Cdc42bpb",0.0475812271710262,-0.534004164508428,0.407,0.76,1,"Cdc42bpb","COP","P56","Down"
"Hspa5",0.0476679335586463,-0.931056995226575,0.259,0.56,1,"Hspa5","COP","P56","Down"
"Ncbp2",0.0476679335586463,-0.933252965634477,0.259,0.56,1,"Ncbp2","COP","P56","Down"
"Ap2m1",0.047694743664966,-0.932007849188097,0.481,0.76,1,"Ap2m1","COP","P56","Down"
"Itpr2",0.0478343590238973,-0.647331238904783,0.815,1,1,"Itpr2","COP","P56","Down"
"Smpd2",0.048052696000506,1.15851762408246,0.444,0.2,1,"Smpd2","COP","P56","Up"
"Plekhf1",0.048130103865513,-0.972435783066345,0.259,0.6,1,"Plekhf1","COP","P56","Down"
"Mosmo",0.0482727473719281,1.04900016538471,0.37,0.12,1,"Mosmo","COP","P56","Up"
"Npepps",0.0482876367974576,-1.96859059064242,0.111,0.32,1,"Npepps","COP","P56","Down"
"Pcdh1",0.0483689616380826,-1.39398835826154,0.222,0.48,1,"Pcdh1","COP","P56","Down"
"Igsf21",0.0483881879033489,-1.18119206330019,0.222,0.52,1,"Igsf21","COP","P56","Down"
"Wdr17",0.0485656818944814,-2.09892171277852,0.074,0.28,1,"Wdr17","COP","P56","Down"
"Zw10",0.0485656818944814,-2.12627419896694,0.074,0.28,1,"Zw10","COP","P56","Down"
"Cnrip1",0.0485656818944814,-2.0110894205214,0.074,0.28,1,"Cnrip1","COP","P56","Down"
"Mlh3",0.0485656818944814,-2.18108450588052,0.074,0.28,1,"Mlh3","COP","P56","Down"
"Lpp",0.0485656818944814,-2.20427542631116,0.074,0.28,1,"Lpp","COP","P56","Down"
"Tmx4",0.0492950060356784,-1.28513170047001,0.296,0.56,1,"Tmx4","COP","P56","Down"
"Commd3",0.0499992343002464,2.34414194723042,0.333,0.12,1,"Commd3","COP","P56","Up"
"Plod3",0.0500322012075705,1.04441161805281,0.519,0.28,1,"Plod3","COP","P56","Up"
"Adpgk",0.0502019067378119,-1.38527887124922,0.148,0.4,1,"Adpgk","COP","P56","Down"
