"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Map6",0.00361050140989726,-1.01703837448871,0.333,0.609,1,"Map6","MFOL","P56","Down"
"Arhgef10",0.0036125406767052,-0.570068168546718,0.717,0.935,1,"Arhgef10","MFOL","P56","Down"
"Mex3d",0.00375929452655976,-1.48712865660909,0.05,0.261,1,"Mex3d","MFOL","P56","Down"
"Cdh20",0.00385680694846406,-2.04724443336347,0.1,0.326,1,"Cdh20","MFOL","P56","Down"
"Srpk1",0.0039025943781484,-0.918500380533641,0.317,0.63,1,"Srpk1","MFOL","P56","Down"
"Tle2",0.00392650525305426,-0.762343683664783,0.383,0.696,1,"Tle2","MFOL","P56","Down"
"St8sia3",0.00392861700727566,-1.22576811934829,0.167,0.435,1,"St8sia3","MFOL","P56","Down"
"Tpt1",0.00397572446116006,-1.21355080722193,0.183,0.457,1,"Tpt1","MFOL","P56","Down"
"Kmt2e",0.00419547746209663,0.881684455748301,0.733,0.674,1,"Kmt2e","MFOL","P56","Up"
"Ccdc12",0.00420788760018397,-2.10051146185404,0.1,0.304,1,"Ccdc12","MFOL","P56","Down"
"Caskin2",0.00429860578926288,-0.927526588591335,0.333,0.587,1,"Caskin2","MFOL","P56","Down"
"Eif3k",0.00433077563435566,-1.66637394073882,0.1,0.326,1,"Eif3k","MFOL","P56","Down"
"Gpsm2",0.00434607531362441,-1.47555945683918,0.15,0.391,1,"Gpsm2","MFOL","P56","Down"
"Sparcl1",0.0043887825653527,-1.60476185462548,0.067,0.283,1,"Sparcl1","MFOL","P56","Down"
"Gak",0.0044586174183604,-1.00292549460691,0.283,0.587,1,"Gak","MFOL","P56","Down"
"Abr",0.0045870389154409,-1.69787749223392,0.1,0.326,1,"Abr","MFOL","P56","Down"
"Ttyh1",0.00480038714070549,-0.667805001272777,0.8,0.891,1,"Ttyh1","MFOL","P56","Down"
"Ptp4a2",0.00480866807666037,-2.19923315254232,0.067,0.261,1,"Ptp4a2","MFOL","P56","Down"
"Dbp",0.00501431348665459,-2.32946513626763,0.1,0.304,1,"Dbp","MFOL","P56","Down"
"Lingo1",0.00512436351308417,-2.17922307349142,0.067,0.261,1,"Lingo1","MFOL","P56","Down"
"Tbc1d19",0.00560410201233757,-0.785131204661551,0.35,0.696,1,"Tbc1d19","MFOL","P56","Down"
"Kmt2c",0.00562182973646685,1.07038156867238,0.6,0.413,1,"Kmt2c","MFOL","P56","Up"
"Rab24",0.00596612485080858,0.869879339533713,0.583,0.391,1,"Rab24","MFOL","P56","Up"
"Cd99l2",0.0060049996287503,2.08886241255526,0.3,0.087,1,"Cd99l2","MFOL","P56","Up"
"Cacna2d4",0.00604604559604283,-1.19175511720458,0.233,0.5,1,"Cacna2d4","MFOL","P56","Down"
"Depdc5",0.00609274476880356,-1.36430536269781,0.2,0.435,1,"Depdc5","MFOL","P56","Down"
"Mbtps2",0.0061305331966753,-1.4038055687765,0.083,0.304,1,"Mbtps2","MFOL","P56","Down"
"Mob2",0.00621783510688831,-1.03520439529709,0.117,0.348,1,"Mob2","MFOL","P56","Down"
"Rabl6",0.00623344494806488,-0.920801491081983,0.4,0.674,1,"Rabl6","MFOL","P56","Down"
"Mapre2",0.00678941337560801,-1.46862112332491,0.067,0.261,1,"Mapre2","MFOL","P56","Down"
"Tbc1d23",0.00686355004761266,-1.88019730498484,0.1,0.304,1,"Tbc1d23","MFOL","P56","Down"
"H2bc4",0.00721980773454254,-1.67330478219695,0.067,0.261,1,"H2bc4","MFOL","P56","Down"
"Tut1",0.00728517958291742,-1.27753529693298,0.083,0.304,1,"Tut1","MFOL","P56","Down"
"Yme1l1",0.0074882795270652,-0.918367906883966,0.383,0.674,1,"Yme1l1","MFOL","P56","Down"
"Rab11fip4",0.00758901627068589,-1.00402011841986,0.1,0.326,1,"Rab11fip4","MFOL","P56","Down"
"Atp6v0d1",0.00760413621724402,-1.09415217765331,0.183,0.435,1,"Atp6v0d1","MFOL","P56","Down"
"Sh3bp5",0.00791138207860794,-1.94775938680624,0.067,0.261,1,"Sh3bp5","MFOL","P56","Down"
"Mdm4",0.00820567360696461,0.730571208735516,0.733,0.565,1,"Mdm4","MFOL","P56","Up"
"Zcchc7",0.00857458710233366,0.741114778743333,0.733,0.543,1,"Zcchc7","MFOL","P56","Up"
"Fam172a",0.00861219406714126,-1.11667233988099,0.15,0.391,1,"Fam172a","MFOL","P56","Down"
"Acaca",0.00865604740569278,-0.900795473552527,0.433,0.717,1,"Acaca","MFOL","P56","Down"
"Tmbim6",0.00897477445576583,-0.940482637927693,0.333,0.652,1,"Tmbim6","MFOL","P56","Down"
"Apod",0.0090150734515206,-0.804521587320457,0.75,0.913,1,"Apod","MFOL","P56","Down"
"Supt4a",0.00926746337933314,2.52139161268901,0.25,0.065,1,"Supt4a","MFOL","P56","Up"
"Trim59",0.00959285700345134,0.988117364086288,0.667,0.522,1,"Trim59","MFOL","P56","Up"
"Serf2",0.00966716923572176,1.81292891671256,0.333,0.13,1,"Serf2","MFOL","P56","Up"
"Tbc1d5",0.00969801218043707,0.669584341290882,0.75,0.587,1,"Tbc1d5","MFOL","P56","Up"
"Auts2",0.00971153593318732,-0.675849288197668,0.65,0.826,1,"Auts2","MFOL","P56","Down"
"Nsf",0.0100920540803995,-1.44546912510579,0.1,0.304,1,"Nsf","MFOL","P56","Down"
"Ggct",0.010107335602076,-1.22774941079098,0.117,0.326,1,"Ggct","MFOL","P56","Down"
"Selenow",0.0104809356511122,-0.944021005547483,0.2,0.457,1,"Selenow","MFOL","P56","Down"
"Chd6",0.01049208360313,1.06665642557601,0.583,0.37,1,"Chd6","MFOL","P56","Up"
"Adgrb2",0.0106851420530652,-0.952019577794837,0.167,0.413,1,"Adgrb2","MFOL","P56","Down"
"Smad5",0.0107592854630163,-1.15547518810107,0.117,0.348,1,"Smad5","MFOL","P56","Down"
"Ppil2",0.0107870424898457,-1.39162380417051,0.15,0.37,1,"Ppil2","MFOL","P56","Down"
"Ap1s2",0.0107894412502779,-2.19938988668685,0.083,0.261,1,"Ap1s2","MFOL","P56","Down"
"Vps54",0.0110685951845716,1.11784092370231,0.55,0.37,1,"Vps54","MFOL","P56","Up"
"St7l",0.0111282010216283,0.85386666675546,0.583,0.37,1,"St7l","MFOL","P56","Up"
"Mxi1",0.0111680856540086,-0.916467034569088,0.35,0.587,1,"Mxi1","MFOL","P56","Down"
"Yaf2",0.0112348953307944,-1.36337042150661,0.1,0.304,1,"Yaf2","MFOL","P56","Down"
"Nfe2l3",0.0114611825565806,-0.787172742339576,0.333,0.63,1,"Nfe2l3","MFOL","P56","Down"
"Cux2",0.0115191753015497,-1.04345122055174,0.217,0.478,1,"Cux2","MFOL","P56","Down"
"Ogdh",0.0115273540611092,-1.10594252982029,0.283,0.543,1,"Ogdh","MFOL","P56","Down"
"Ttll7",0.0117926034238593,-0.629768558849434,0.783,0.957,1,"Ttll7","MFOL","P56","Down"
"Mapk3",0.0118777924266838,-1.24672258735541,0.15,0.37,1,"Mapk3","MFOL","P56","Down"
"Ppp1r13b",0.0119012114604801,-1.71227315774283,0.133,0.326,1,"Ppp1r13b","MFOL","P56","Down"
"Unc5b",0.0120393503866294,0.623172551334225,0.817,0.674,1,"Unc5b","MFOL","P56","Up"
"Zfp532",0.0121410730388143,0.644396854232745,0.8,0.587,1,"Zfp532","MFOL","P56","Up"
"Usp4",0.0121898704430911,-0.949486459095196,0.267,0.522,1,"Usp4","MFOL","P56","Down"
"Slc27a1",0.0122396138662261,1.43564739753207,0.4,0.196,1,"Slc27a1","MFOL","P56","Up"
"Man1a2",0.0124150956095631,-1.02781647914867,0.217,0.457,1,"Man1a2","MFOL","P56","Down"
"Zfpl1",0.012601851476283,-1.28654096442514,0.083,0.283,1,"Zfpl1","MFOL","P56","Down"
"Fzd3",0.0127310081002326,-1.13609282152151,0.117,0.326,1,"Fzd3","MFOL","P56","Down"
"Zc3h6",0.0128241448756035,2.11779202135772,0.267,0.087,1,"Zc3h6","MFOL","P56","Up"
"Hira",0.0130652454468915,-0.914028861562999,0.15,0.37,1,"Hira","MFOL","P56","Down"
"Atp11a",0.0130940169999309,0.641739346790376,0.833,0.739,1,"Atp11a","MFOL","P56","Up"
"Gfra1",0.0132071088339265,-0.747548010618131,0.333,0.609,1,"Gfra1","MFOL","P56","Down"
"Rsrc2",0.0132497971212219,0.936173042606513,0.683,0.543,1,"Rsrc2","MFOL","P56","Up"
"Kif6",0.0132890251147021,-1.20389105049904,0.2,0.435,1,"Kif6","MFOL","P56","Down"
"Arpc5l",0.0133906516098102,-1.07576087902284,0.117,0.326,1,"Arpc5l","MFOL","P56","Down"
"Plk3",0.0135659268533024,-0.797178837892106,0.283,0.543,1,"Plk3","MFOL","P56","Down"
"Ahsa2",0.0138041178131455,0.477529146562278,0.917,0.848,1,"Ahsa2","MFOL","P56","Up"
"Prpf6",0.0138846816426936,-0.970055246719853,0.2,0.435,1,"Prpf6","MFOL","P56","Down"
"Jmjd1c",0.0139748673042639,-0.678055315797684,0.483,0.739,1,"Jmjd1c","MFOL","P56","Down"
"Gon4l",0.014198367137866,1.97187918132695,0.333,0.152,1,"Gon4l","MFOL","P56","Up"
"Lgals4",0.0143267095978002,-0.807452291566148,0.333,0.587,1,"Lgals4","MFOL","P56","Down"
"Slc5a3",0.0144360211332657,-1.07201714994811,0.117,0.326,1,"Slc5a3","MFOL","P56","Down"
"Sde2",0.0144655407790448,1.83235405969328,0.317,0.13,1,"Sde2","MFOL","P56","Up"
"Rcor3",0.0145650859863747,1.34135086701377,0.4,0.196,1,"Rcor3","MFOL","P56","Up"
"Prpf4b",0.0146852388512116,-0.579655637027175,0.733,0.913,1,"Prpf4b","MFOL","P56","Down"
"Hspa1a",0.0147201784969943,1.54965819645735,0.367,0.152,1,"Hspa1a","MFOL","P56","Up"
"Litaf",0.0148176916023135,0.663565431642314,0.883,0.891,1,"Litaf","MFOL","P56","Up"
"Thbs3",0.0149597404393461,-0.715877262335295,0.4,0.652,1,"Thbs3","MFOL","P56","Down"
"Atg9a",0.0149914713323,0.757691123074073,0.567,0.391,1,"Atg9a","MFOL","P56","Up"
"Nsg1",0.0151116894405366,-1.93229642811824,0.083,0.261,1,"Nsg1","MFOL","P56","Down"
"Ppp5c",0.0151116894405366,-1.58228901941756,0.083,0.261,1,"Ppp5c","MFOL","P56","Down"
"Pfas",0.015418219468951,-1.09503412611962,0.133,0.348,1,"Pfas","MFOL","P56","Down"
"Sirt6",0.0155293353492994,-1.32845813221097,0.15,0.348,1,"Sirt6","MFOL","P56","Down"
"Wdr91",0.0155341253002743,-0.908857902611236,0.3,0.565,1,"Wdr91","MFOL","P56","Down"
"Zfp263",0.015759035747572,-1.14143773766416,0.15,0.37,1,"Zfp263","MFOL","P56","Down"
"Fam120c",0.0158586161253234,-0.428318802801792,0.167,0.391,1,"Fam120c","MFOL","P56","Down"
"Micall1",0.0160881085454302,0.647597634855898,0.917,0.696,1,"Micall1","MFOL","P56","Up"
"Hsph1",0.0161645482605367,0.985115620635994,0.633,0.457,1,"Hsph1","MFOL","P56","Up"
"Phrf1",0.0165310361492037,1.22005695165181,0.417,0.217,1,"Phrf1","MFOL","P56","Up"
"Pef1",0.0170373379284998,-1.54187960142125,0.117,0.304,1,"Pef1","MFOL","P56","Down"
"Parp8",0.0170373379284998,-1.05815658893513,0.117,0.304,1,"Parp8","MFOL","P56","Down"
"Rtn1",0.0170453084385884,-1.22162216937992,0.25,0.478,1,"Rtn1","MFOL","P56","Down"
"Cdc40",0.0174662978195321,-1.41840221392928,0.117,0.304,1,"Cdc40","MFOL","P56","Down"
"Tpm1",0.0177966474730763,-1.31870579737502,0.083,0.261,1,"Tpm1","MFOL","P56","Down"
"Coro7",0.0181615227083566,-0.755402045527328,0.533,0.739,1,"Coro7","MFOL","P56","Down"
"Rmnd5b",0.0182826277396551,-1.50786034583462,0.083,0.261,1,"Rmnd5b","MFOL","P56","Down"
"Mybbp1a",0.0183307932966009,-0.978168187773663,0.233,0.457,1,"Mybbp1a","MFOL","P56","Down"
"Cpt1c",0.0184435628462479,-0.907356244621686,0.333,0.565,1,"Cpt1c","MFOL","P56","Down"
"Top3b",0.0184912607812291,-0.86807805599999,0.25,0.522,1,"Top3b","MFOL","P56","Down"
"Setdb1",0.0186910766078021,-0.541516183959852,0.233,0.522,1,"Setdb1","MFOL","P56","Down"
"Zdhhc21",0.0187801870736577,-1.23455116903355,0.083,0.261,1,"Zdhhc21","MFOL","P56","Down"
"Wdr47",0.0189204455308428,-1.2584779450493,0.133,0.326,1,"Wdr47","MFOL","P56","Down"
"Plekha5",0.0192809951300695,0.997233614641651,0.55,0.391,1,"Plekha5","MFOL","P56","Up"
"Trim68",0.0192955072666292,-1.6334898098102,0.15,0.326,1,"Trim68","MFOL","P56","Down"
"Atp6v1e1",0.0193852916611347,-0.780342722554189,0.233,0.478,1,"Atp6v1e1","MFOL","P56","Down"
"Sema6a",0.0194352783871545,0.680245488423217,0.833,0.696,1,"Sema6a","MFOL","P56","Up"
"Cdkl5",0.019842573730656,-0.628445254817105,0.117,0.326,1,"Cdkl5","MFOL","P56","Down"
"Cc2d1b",0.0199633739642126,-1.33226892215586,0.233,0.435,1,"Cc2d1b","MFOL","P56","Down"
"Dip2b",0.0199814901494055,0.605359122577233,0.7,0.565,1,"Dip2b","MFOL","P56","Up"
"Kdm4b",0.0199920478074779,-0.965432285633957,0.217,0.435,1,"Kdm4b","MFOL","P56","Down"
"Abhd14a",0.0201829543547837,-0.486124482258279,0.233,0.478,1,"Abhd14a","MFOL","P56","Down"
"Pan2",0.0202439872880514,-0.709992399564729,0.267,0.543,1,"Pan2","MFOL","P56","Down"
"Dhcr7",0.0202789718187425,0.834624254970335,0.6,0.435,1,"Dhcr7","MFOL","P56","Up"
"Rhbdl1",0.020344605986492,-1.09607349001293,0.083,0.261,1,"Rhbdl1","MFOL","P56","Down"
"Tmub2",0.0204694475007099,-1.45536526326171,0.183,0.37,1,"Tmub2","MFOL","P56","Down"
"Uvrag",0.0205028561650628,1.38415296766489,0.317,0.13,1,"Uvrag","MFOL","P56","Up"
"Mpnd",0.0205034302553236,1.29551548160574,0.317,0.13,1,"Mpnd","MFOL","P56","Up"
"Inpp4a",0.0205659056465544,-1.80349917623375,0.117,0.283,1,"Inpp4a","MFOL","P56","Down"
"Man1b1",0.0208257841421359,-1.11619770317418,0.2,0.435,1,"Man1b1","MFOL","P56","Down"
"Rab3a",0.0208907629184546,-1.19196590748888,0.083,0.261,1,"Rab3a","MFOL","P56","Down"
"Hsp90b1",0.0209319525808143,1.30777224190604,0.483,0.326,1,"Hsp90b1","MFOL","P56","Up"
"Aspa",0.0211627428652562,0.554928914600213,0.933,0.891,1,"Aspa","MFOL","P56","Up"
"Med13l",0.0211827446875317,-0.969215762185618,0.15,0.37,1,"Med13l","MFOL","P56","Down"
"Ints14",0.0213797793397797,-0.914842932597229,0.183,0.391,1,"Ints14","MFOL","P56","Down"
"Ggnbp2",0.021778930467892,-0.696694165060012,0.433,0.652,1,"Ggnbp2","MFOL","P56","Down"
"Arfgap1",0.0218373750676923,-0.96656009911007,0.333,0.565,1,"Arfgap1","MFOL","P56","Down"
"Kdm6a",0.0218456554658157,-0.449312421167852,0.433,0.674,1,"Kdm6a","MFOL","P56","Down"
"Ptn",0.0218541300363109,-0.527697057477621,0.85,0.957,1,"Ptn","MFOL","P56","Down"
"Purb",0.0218670604278347,-1.18369748834103,0.1,0.283,1,"Purb","MFOL","P56","Down"
"Ftsj1",0.0218759552364763,1.52635775885925,0.267,0.087,1,"Ftsj1","MFOL","P56","Up"
"Atad1",0.0222734702111741,-1.32790871337833,0.167,0.37,1,"Atad1","MFOL","P56","Down"
"Fars2",0.0223003574477902,-1.14634569721172,0.133,0.326,1,"Fars2","MFOL","P56","Down"
"mt-Nd3",0.0224223459976087,-1.08924964337103,0.1,0.283,1,"mt-Nd3","MFOL","P56","Down"
"Ogfod2",0.0224455126864375,-1.15034677064243,0.15,0.348,1,"Ogfod2","MFOL","P56","Down"
"Napg",0.0225783924903218,-0.880787521621482,0.2,0.413,1,"Napg","MFOL","P56","Down"
"Rnf141",0.0227899787775269,-0.603494679067004,0.3,0.543,1,"Rnf141","MFOL","P56","Down"
"Cars2",0.0229898497318293,1.87052363788888,0.25,0.087,1,"Cars2","MFOL","P56","Up"
"Atpsckmt",0.023060682334441,-0.976530107520968,0.167,0.391,1,"Atpsckmt","MFOL","P56","Down"
"Otulin",0.0232051508407134,-1.24472384474757,0.083,0.261,1,"Otulin","MFOL","P56","Down"
"Wnt3",0.0234751682867901,-0.745069512623064,0.15,0.348,1,"Wnt3","MFOL","P56","Down"
"Pnpt1",0.0235715175537854,-0.957442308175945,0.2,0.435,1,"Pnpt1","MFOL","P56","Down"
"Enpp5",0.0239602922551536,-0.554738772881674,0.483,0.761,1,"Enpp5","MFOL","P56","Down"
"Nr1h2",0.0239992782561696,-1.00679361546297,0.133,0.348,1,"Nr1h2","MFOL","P56","Down"
"Brwd1",0.0240806929872477,-0.6595414594788,0.533,0.717,1,"Brwd1","MFOL","P56","Down"
"Ngly1",0.0241882464078245,-0.636200316445685,0.183,0.413,1,"Ngly1","MFOL","P56","Down"
"Dus3l",0.0242365876603779,-0.596444947702112,0.483,0.739,1,"Dus3l","MFOL","P56","Down"
"Ankub1",0.0242675463272078,-1.60961497888735,0.133,0.304,1,"Ankub1","MFOL","P56","Down"
"Adam9",0.0242747192517439,-0.829242699279862,0.433,0.674,1,"Adam9","MFOL","P56","Down"
"Pitpna",0.0244176590245541,-1.52352951854178,0.117,0.283,1,"Pitpna","MFOL","P56","Down"
"Zer1",0.0244933836520804,0.621921293987726,0.717,0.652,1,"Zer1","MFOL","P56","Up"
"Fam131b",0.0245045337150601,-0.688288453126967,0.267,0.543,1,"Fam131b","MFOL","P56","Down"
"Masp1",0.0245455724025633,-1.23263867841702,0.15,0.348,1,"Masp1","MFOL","P56","Down"
"Fam168b",0.0247292386927248,-0.892177452865715,0.15,0.37,1,"Fam168b","MFOL","P56","Down"
"Rbm25",0.0247690899308227,-0.393285914691219,0.75,0.891,1,"Rbm25","MFOL","P56","Down"
"Hdac8",0.0248079258038275,-0.83843821154532,0.183,0.391,1,"Hdac8","MFOL","P56","Down"
"Abhd2",0.0248299328896855,-1.26197149477722,0.167,0.37,1,"Abhd2","MFOL","P56","Down"
"Cdan1",0.0248389184780184,-0.825239540190466,0.25,0.5,1,"Cdan1","MFOL","P56","Down"
"Atg16l1",0.0251251601252855,-0.840286230150432,0.283,0.5,1,"Atg16l1","MFOL","P56","Down"
"Hnrnpk",0.0251759684940203,0.936101534148684,0.6,0.478,1,"Hnrnpk","MFOL","P56","Up"
"Osbpl1a",0.0252120797300975,0.69259899768176,0.8,0.63,1,"Osbpl1a","MFOL","P56","Up"
"Clcn3",0.0252251175847132,-0.91944391920807,0.317,0.543,1,"Clcn3","MFOL","P56","Down"
"Reep3",0.0253423603040975,-0.756320311358236,0.533,0.717,1,"Reep3","MFOL","P56","Down"
"Cbx6",0.0253706625384287,-1.04106707749715,0.167,0.37,1,"Cbx6","MFOL","P56","Down"
"Selenoo",0.0253864057612148,-1.02557757598766,0.1,0.283,1,"Selenoo","MFOL","P56","Down"
"Fam32a",0.0259209133458939,-1.00725042001299,0.167,0.37,1,"Fam32a","MFOL","P56","Down"
"Pla2g6",0.0259215526537123,-1.0543227661719,0.167,0.37,1,"Pla2g6","MFOL","P56","Down"
"Wdfy3",0.0260755468749866,-0.760729370697922,0.467,0.696,1,"Wdfy3","MFOL","P56","Down"
"Zscan21",0.0264086483343097,-0.808436904916614,0.083,0.261,1,"Zscan21","MFOL","P56","Down"
"Mob3b",0.0266211540604949,-0.874958938092657,0.2,0.413,1,"Mob3b","MFOL","P56","Down"
"Fabp5",0.0266416475625538,1.22557397715354,0.517,0.37,1,"Fabp5","MFOL","P56","Up"
"Tubb3",0.0267950573012713,-0.959004769206638,0.133,0.326,1,"Tubb3","MFOL","P56","Down"
"Dcun1d4",0.027271004862413,-1.19848460868117,0.167,0.348,1,"Dcun1d4","MFOL","P56","Down"
"Bclaf1",0.0272994318445518,-0.713407448415147,0.567,0.826,1,"Bclaf1","MFOL","P56","Down"
"Ano10",0.0273534334897955,0.704824672889815,0.417,0.217,1,"Ano10","MFOL","P56","Up"
"Sumo1",0.0279961826872286,-1.25924226593411,0.1,0.283,1,"Sumo1","MFOL","P56","Down"
"Rnf167",0.0280340249387693,-0.790217053039293,0.133,0.326,1,"Rnf167","MFOL","P56","Down"
"Hprt",0.0280340249387693,-0.900556763046249,0.133,0.326,1,"Hprt","MFOL","P56","Down"
"Rnf121",0.0282297789136011,-0.820349301263238,0.167,0.37,1,"Rnf121","MFOL","P56","Down"
"Ift140",0.0284535601202584,-0.710798351317006,0.25,0.478,1,"Ift140","MFOL","P56","Down"
"Uqcrc2",0.0286836684904912,1.62339914473976,0.25,0.087,1,"Uqcrc2","MFOL","P56","Up"
"Arhgap17",0.0288199489970765,-1.2743600337746,0.2,0.391,1,"Arhgap17","MFOL","P56","Down"
"Dnaja4",0.0290205343502791,-1.36565828787891,0.15,0.326,1,"Dnaja4","MFOL","P56","Down"
"Tfdp2",0.029302066552143,-0.635262635811633,0.233,0.478,1,"Tfdp2","MFOL","P56","Down"
"Abhd10",0.0294531407352904,-0.945940981736316,0.2,0.413,1,"Abhd10","MFOL","P56","Down"
"Slc10a7",0.0296668972453669,-1.32284411111544,0.15,0.326,1,"Slc10a7","MFOL","P56","Down"
"Gpbp1",0.0305464074542788,-1.31553666802183,0.133,0.304,1,"Gpbp1","MFOL","P56","Down"
"Deaf1",0.0306596397078488,1.31549288782977,0.3,0.13,1,"Deaf1","MFOL","P56","Up"
"Tsc1",0.030842292664695,0.581713194465211,0.617,0.522,1,"Tsc1","MFOL","P56","Up"
"Rbks",0.0308804227581328,-1.34925452790313,0.1,0.261,1,"Rbks","MFOL","P56","Down"
"Tbl1xr1",0.0314248465670903,0.82955734101686,0.617,0.478,1,"Tbl1xr1","MFOL","P56","Up"
"Nf2",0.0314744539343247,-0.786574263515318,0.267,0.478,1,"Nf2","MFOL","P56","Down"
"Naa30",0.031869791546723,-0.641815713932672,0.25,0.478,1,"Naa30","MFOL","P56","Down"
"Olig2",0.0318961550284343,0.545282182363591,0.767,0.543,1,"Olig2","MFOL","P56","Up"
"Mrtfb",0.0322159687207755,-0.997753702574264,0.333,0.522,1,"Mrtfb","MFOL","P56","Down"
"Dusp15",0.0322310879295213,-0.502233831011678,0.65,0.826,1,"Dusp15","MFOL","P56","Down"
"Lrrc49",0.0325405209232594,1.2744143143717,0.367,0.196,1,"Lrrc49","MFOL","P56","Up"
"Snx13",0.0326124858560909,-0.979089405045814,0.183,0.37,1,"Snx13","MFOL","P56","Down"
"Spindoc",0.0327840068541386,-0.644574724964173,0.233,0.435,1,"Spindoc","MFOL","P56","Down"
"Acap3",0.0330363216426493,0.850490823930888,0.617,0.478,1,"Acap3","MFOL","P56","Up"
"Srsf2",0.0331380108807217,0.567327993094152,0.783,0.783,1,"Srsf2","MFOL","P56","Up"
"Sp4",0.0334474925325345,1.15155782439607,0.3,0.13,1,"Sp4","MFOL","P56","Up"
"Map1lc3b",0.0337068746014632,0.356751090207863,0.45,0.217,1,"Map1lc3b","MFOL","P56","Up"
"Gstp1",0.0337784602676628,-1.12946792570284,0.417,0.609,1,"Gstp1","MFOL","P56","Down"
"Ank",0.0340196372632204,0.669567438216136,0.7,0.674,1,"Ank","MFOL","P56","Up"
"Rassf2",0.0341022146765728,-1.08984757348506,0.217,0.413,1,"Rassf2","MFOL","P56","Down"
"Dusp3",0.0343884744344648,-0.385397036952082,0.217,0.457,1,"Dusp3","MFOL","P56","Down"
"Ssbp1",0.0346428484348083,-0.688529883550522,0.383,0.587,1,"Ssbp1","MFOL","P56","Down"
"Ivd",0.0346875693509255,-0.934948334557913,0.317,0.522,1,"Ivd","MFOL","P56","Down"
"Ggt7",0.0348221139512806,-1.14319753324187,0.117,0.283,1,"Ggt7","MFOL","P56","Down"
