"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Olig2",2.71172129534989e-15,0.533498783965241,0.955,0.914,4.70076886548904e-11,"Olig2","OPC_1","P08","Up"
"Cd9",1.18197526232177e-11,0.784790946570547,0.76,0.588,2.04895411723478e-07,"Cd9","OPC_1","P08","Up"
"Uty",1.68762385004799e-10,-1.08235353429024,0.22,0.424,2.92549594405819e-06,"Uty","OPC_1","P08","Down"
"Col9a3",4.43649671411352e-10,0.836672197202952,0.664,0.518,7.69066705391579e-06,"Col9a3","OPC_1","P08","Up"
"Cntn6",8.89105705993036e-09,1.27923765209098,0.345,0.155,0.000154126474133893,"Cntn6","OPC_1","P08","Up"
"Slc27a1",5.71999866493863e-08,-0.828311089769048,0.284,0.473,0.000991561768567112,"Slc27a1","OPC_1","P08","Down"
"Fabp7",8.01273289575465e-08,-0.474563206063114,0.769,0.869,0.00138900724747907,"Fabp7","OPC_1","P08","Down"
"Tnr",9.17316221871833e-08,0.486796111854199,0.913,0.849,0.00159016767061482,"Tnr","OPC_1","P08","Up"
"Tspan7",2.31522922651726e-07,0.626099597555414,0.69,0.522,0.00401344986416767,"Tspan7","OPC_1","P08","Up"
"Sdc3",4.40875484115837e-07,0.452857900796445,0.824,0.686,0.00764257651714804,"Sdc3","OPC_1","P08","Up"
"Serpine2",5.16846790455127e-07,0.39817201169605,0.92,0.865,0.00895953911253962,"Serpine2","OPC_1","P08","Up"
"Ednrb",9.04245759351582e-07,0.456033819749003,0.852,0.792,0.0156751002383597,"Ednrb","OPC_1","P08","Up"
"Cd81",1.36094551317155e-06,0.490009023924478,0.761,0.727,0.0235919904708288,"Cd81","OPC_1","P08","Up"
"Kdm5d",1.50261634573187e-06,-0.860908679790837,0.203,0.355,0.026047854353262,"Kdm5d","OPC_1","P08","Down"
"Vcan",2.2240981574873e-06,0.526746723224954,0.692,0.576,0.0385547415600423,"Vcan","OPC_1","P08","Up"
"mt-Nd5",2.35791522438311e-06,1.35604685767565,0.27,0.131,0.0408744604146812,"mt-Nd5","OPC_1","P08","Up"
"C1ql1",3.67359798268259e-06,0.510567492707472,0.714,0.612,0.0636818210298027,"C1ql1","OPC_1","P08","Up"
"mt-Nd1",5.31535026566783e-06,0.965974736915375,0.393,0.245,0.0921415968553518,"mt-Nd1","OPC_1","P08","Up"
"Cadm4",1.23513740310743e-05,0.352204532878597,0.822,0.706,0.214111068828672,"Cadm4","OPC_1","P08","Up"
"mt-Co2",2.32466261311112e-05,0.844493261568621,0.507,0.396,0.402980263982813,"mt-Co2","OPC_1","P08","Up"
"Itprid2",3.52120353954137e-05,0.714311446930692,0.426,0.294,0.610400633579496,"Itprid2","OPC_1","P08","Up"
"Mfge8",4.01697996541716e-05,1.03024714866422,0.317,0.2,0.696343477005064,"Mfge8","OPC_1","P08","Up"
"Eif2s3y",4.07119264588458e-05,-0.437150322278081,0.398,0.551,0.705741245164092,"Eif2s3y","OPC_1","P08","Down"
"mt-Atp8",5.29147775443908e-05,0.751052038392457,0.493,0.363,0.917277668732015,"mt-Atp8","OPC_1","P08","Up"
"Gpr17",6.45114362730039e-05,0.327471415836547,0.963,0.967,1,"Gpr17","OPC_1","P08","Up"
"Cst3",7.56282616824982e-05,0.593571030858363,0.54,0.429,1,"Cst3","OPC_1","P08","Up"
"Serinc5",8.57424273204761e-05,0.497708060579144,0.595,0.486,1,"Serinc5","OPC_1","P08","Up"
"Adam9",9.50759250709931e-05,0.443853737552207,0.636,0.567,1,"Adam9","OPC_1","P08","Up"
"Plxnb3",0.000118438025381523,-0.841343491528065,0.205,0.314,1,"Plxnb3","OPC_1","P08","Down"
"mt-Co3",0.000153681317737086,0.752011801979551,0.444,0.314,1,"mt-Co3","OPC_1","P08","Up"
"Ctbp1",0.000168783908477636,-0.649356209312189,0.237,0.359,1,"Ctbp1","OPC_1","P08","Down"
"Kdelr1",0.00017370162147539,0.799337131257847,0.336,0.224,1,"Kdelr1","OPC_1","P08","Up"
"Celsr2",0.00018721299137658,0.871299566953628,0.305,0.192,1,"Celsr2","OPC_1","P08","Up"
"Gm2a",0.00020928652280482,0.463917951776207,0.586,0.473,1,"Gm2a","OPC_1","P08","Up"
"Hspa5",0.000232658641391,1.02171371393486,0.28,0.176,1,"Hspa5","OPC_1","P08","Up"
"Madd",0.000233712404419779,-0.410951734325058,0.489,0.624,1,"Madd","OPC_1","P08","Down"
"Sox8",0.000263111720972009,0.462879721141132,0.669,0.559,1,"Sox8","OPC_1","P08","Up"
"Col16a1",0.0002656299722654,-0.626960846183976,0.197,0.314,1,"Col16a1","OPC_1","P08","Down"
"Tial1",0.000281108862145944,-0.279632089371845,0.844,0.886,1,"Tial1","OPC_1","P08","Down"
"Smdt1",0.00034961006168163,0.929618720430019,0.253,0.151,1,"Smdt1","OPC_1","P08","Up"
"Pip4p1",0.000400468596066344,-0.745766937505186,0.202,0.306,1,"Pip4p1","OPC_1","P08","Down"
"Lrrn1",0.000420343685086619,0.595417749124669,0.47,0.363,1,"Lrrn1","OPC_1","P08","Up"
"Gpm6b",0.00044010813125059,0.33448783408948,0.646,0.547,1,"Gpm6b","OPC_1","P08","Up"
"Itm2c",0.000447144539486538,0.622601625361009,0.445,0.339,1,"Itm2c","OPC_1","P08","Up"
"Nrbp1",0.000477119216818354,-0.650848224735918,0.189,0.298,1,"Nrbp1","OPC_1","P08","Down"
"Ccnd2",0.000536305654704976,-0.850655670256636,0.183,0.282,1,"Ccnd2","OPC_1","P08","Down"
"Calr",0.000629810927663022,0.522910008213635,0.456,0.351,1,"Calr","OPC_1","P08","Up"
"H3f3b",0.000670608402587644,0.814911384808246,0.279,0.184,1,"H3f3b","OPC_1","P08","Up"
"Adamts3",0.000680336137485327,-0.808680008888093,0.217,0.322,1,"Adamts3","OPC_1","P08","Down"
"Lrpap1",0.000742944491766344,0.739657702526717,0.354,0.257,1,"Lrpap1","OPC_1","P08","Up"
"mt-Atp6",0.000832162192180515,0.570377981126341,0.467,0.388,1,"mt-Atp6","OPC_1","P08","Up"
"Atp1a1",0.000884027761329011,0.389897902054695,0.497,0.392,1,"Atp1a1","OPC_1","P08","Up"
"Ndrg2",0.000889851369525546,-0.613682856368139,0.164,0.265,1,"Ndrg2","OPC_1","P08","Down"
"Rtn1",0.000910622293347267,0.34938785645711,0.767,0.714,1,"Rtn1","OPC_1","P08","Up"
"Neu4",0.000933416338450571,0.727355946025443,0.255,0.155,1,"Neu4","OPC_1","P08","Up"
"Slc6a1",0.00106334629846925,0.326725610647953,0.802,0.755,1,"Slc6a1","OPC_1","P08","Up"
"mt-Cytb",0.00107661840320458,0.888371688268932,0.382,0.294,1,"mt-Cytb","OPC_1","P08","Up"
"Dock9",0.00110502569487979,0.373322444539562,0.636,0.555,1,"Dock9","OPC_1","P08","Up"
"Tnk2",0.00115115510599747,0.427897853630441,0.605,0.539,1,"Tnk2","OPC_1","P08","Up"
"Cpe",0.00116994209184769,0.371573260445676,0.693,0.641,1,"Cpe","OPC_1","P08","Up"
"Fdps",0.00121113544397382,-0.682365754458765,0.187,0.282,1,"Fdps","OPC_1","P08","Down"
"Wsb1",0.00143431290347989,-0.245035464784746,0.83,0.865,1,"Wsb1","OPC_1","P08","Down"
"Tubgcp4",0.0014345773446037,-0.627817100441379,0.172,0.265,1,"Tubgcp4","OPC_1","P08","Down"
"Kank1",0.00150787381017016,0.305676870209874,0.67,0.571,1,"Kank1","OPC_1","P08","Up"
"Rnf38",0.00169669494204991,0.598736550341698,0.293,0.192,1,"Rnf38","OPC_1","P08","Up"
"Csmd3",0.00186137249299351,0.411851989240903,0.605,0.518,1,"Csmd3","OPC_1","P08","Up"
"Gpr37l1",0.00233061870256045,0.3143453208979,0.833,0.82,1,"Gpr37l1","OPC_1","P08","Up"
"Gpm6a",0.00244775170258686,0.236994079283185,0.946,0.902,1,"Gpm6a","OPC_1","P08","Up"
"Atad3a",0.00261293413245673,-0.50215466127457,0.239,0.343,1,"Atad3a","OPC_1","P08","Down"
"Arsb",0.00262565089518319,0.520622317453884,0.452,0.376,1,"Arsb","OPC_1","P08","Up"
"Nr2f1",0.00262831410813939,-0.464358448393578,0.207,0.31,1,"Nr2f1","OPC_1","P08","Down"
"Mtss2",0.00274344631389783,-0.16295013639101,0.916,0.91,1,"Mtss2","OPC_1","P08","Down"
"Mapk14",0.00278144112685306,-0.513318874128799,0.233,0.331,1,"Mapk14","OPC_1","P08","Down"
"Ank1",0.00287808834999275,-0.589171014727421,0.19,0.282,1,"Ank1","OPC_1","P08","Down"
"Scarb2",0.00289953526709401,0.606736484155524,0.346,0.261,1,"Scarb2","OPC_1","P08","Up"
"Pfkm",0.00290325395926902,-0.558061605230044,0.195,0.282,1,"Pfkm","OPC_1","P08","Down"
"Ebna1bp2",0.00298999838451177,-0.542856953852579,0.211,0.306,1,"Ebna1bp2","OPC_1","P08","Down"
"Syt11",0.00309747793602919,0.289421599270538,0.751,0.722,1,"Syt11","OPC_1","P08","Up"
"Zbtb9",0.00309867818562911,-0.538833843243526,0.218,0.314,1,"Zbtb9","OPC_1","P08","Down"
"Ercc6",0.00311875128070151,-0.577264168053604,0.24,0.331,1,"Ercc6","OPC_1","P08","Down"
"Shc3",0.00317867086107052,-0.301485501619301,0.399,0.514,1,"Shc3","OPC_1","P08","Down"
"Mroh3",0.00325440431118233,-0.579448790946986,0.192,0.278,1,"Mroh3","OPC_1","P08","Down"
"Pdia6",0.00364206891076827,0.35480563673183,0.576,0.51,1,"Pdia6","OPC_1","P08","Up"
"Hip1r",0.00369976869078501,0.411282973626801,0.577,0.514,1,"Hip1r","OPC_1","P08","Up"
"Tmem59",0.00380608543903683,0.399963846405299,0.437,0.351,1,"Tmem59","OPC_1","P08","Up"
"Inpp4b",0.00382379304724452,-0.580253447045176,0.176,0.261,1,"Inpp4b","OPC_1","P08","Down"
"Plekhm2",0.0038851794501963,-0.70184714288178,0.18,0.261,1,"Plekhm2","OPC_1","P08","Down"
"Armh4",0.00403590547600486,0.522683870142565,0.46,0.388,1,"Armh4","OPC_1","P08","Up"
"Pdgfra",0.00432438915125005,0.152649297514068,0.985,0.988,1,"Pdgfra","OPC_1","P08","Up"
"Tuba1a",0.00469919980399654,-0.332095584011508,0.678,0.767,1,"Tuba1a","OPC_1","P08","Down"
"Strip1",0.00507396305011785,-0.45881779631742,0.186,0.273,1,"Strip1","OPC_1","P08","Down"
"Grik1",0.00511174690418304,-0.447364991902694,0.263,0.355,1,"Grik1","OPC_1","P08","Down"
"Cttn",0.00532748065747981,-0.466787315995824,0.237,0.335,1,"Cttn","OPC_1","P08","Down"
"Myt1",0.00538814989520898,-0.152951079712272,0.968,0.988,1,"Myt1","OPC_1","P08","Down"
"Mocs2",0.00540539125715179,-0.686949272141593,0.182,0.257,1,"Mocs2","OPC_1","P08","Down"
"Atp9b",0.00575425067044323,0.39191171150804,0.463,0.371,1,"Atp9b","OPC_1","P08","Up"
"Slc3a2",0.00575787154162458,0.578875325999612,0.303,0.22,1,"Slc3a2","OPC_1","P08","Up"
"Ewsr1",0.00576186376719292,-0.472036272907518,0.29,0.376,1,"Ewsr1","OPC_1","P08","Down"
"Vps13d",0.00585455164723134,-0.43701811036874,0.287,0.384,1,"Vps13d","OPC_1","P08","Down"
"Fam171a2",0.0059246461102286,0.639050106341437,0.286,0.204,1,"Fam171a2","OPC_1","P08","Up"
"Nup155",0.00594588361789027,-0.662383570104065,0.183,0.261,1,"Nup155","OPC_1","P08","Down"
"Wapl",0.00616542936161126,0.440719728373208,0.285,0.2,1,"Wapl","OPC_1","P08","Up"
"Calcrl",0.0062661779312725,0.246178712736028,0.589,0.522,1,"Calcrl","OPC_1","P08","Up"
"Sirt6",0.0063565816552291,-0.464836000531359,0.239,0.335,1,"Sirt6","OPC_1","P08","Down"
"Lrrc45",0.00635917729432549,-0.456655169955147,0.237,0.322,1,"Lrrc45","OPC_1","P08","Down"
"Smpd2",0.00648508254075808,-0.473935761084279,0.171,0.253,1,"Smpd2","OPC_1","P08","Down"
"Mib1",0.00650414610129297,-0.407771810626679,0.32,0.412,1,"Mib1","OPC_1","P08","Down"
"Reep3",0.00650869342687092,0.568688925690234,0.284,0.196,1,"Reep3","OPC_1","P08","Up"
"Usp3",0.00654371661552847,-0.50048994779998,0.256,0.347,1,"Usp3","OPC_1","P08","Down"
"Eya1",0.00664791009964199,-0.367778466492194,0.368,0.469,1,"Eya1","OPC_1","P08","Down"
"Pcsk1n",0.00672835128764421,0.43301642573691,0.438,0.355,1,"Pcsk1n","OPC_1","P08","Up"
"Srsf6",0.00680909388411142,-0.199771069266765,0.902,0.947,1,"Srsf6","OPC_1","P08","Down"
"Pigt",0.00680962383980077,0.520472770862817,0.387,0.298,1,"Pigt","OPC_1","P08","Up"
"Pik3r2",0.00708128856811309,-0.439972547451726,0.254,0.347,1,"Pik3r2","OPC_1","P08","Down"
"Matn4",0.00716842173602458,0.296126367375112,0.789,0.763,1,"Matn4","OPC_1","P08","Up"
"App",0.00731884936189053,0.200121546953821,0.771,0.698,1,"App","OPC_1","P08","Up"
"Trappc9",0.00767062478887699,-0.439992625753221,0.205,0.298,1,"Trappc9","OPC_1","P08","Down"
"Uba1",0.00805468605715334,-0.441728302540832,0.261,0.355,1,"Uba1","OPC_1","P08","Down"
"Arl2bp",0.00812206727919998,0.592376770519263,0.33,0.261,1,"Arl2bp","OPC_1","P08","Up"
"Rbm3",0.00812550080333994,-0.411807237217227,0.226,0.314,1,"Rbm3","OPC_1","P08","Down"
"Serinc1",0.0084063317165943,0.271103369199869,0.7,0.653,1,"Serinc1","OPC_1","P08","Up"
"Abhd12",0.008571906086206,0.364718614837903,0.653,0.62,1,"Abhd12","OPC_1","P08","Up"
"Bsg",0.00877432775197232,0.599285149589569,0.289,0.22,1,"Bsg","OPC_1","P08","Up"
"Dscam",0.0087970960704192,0.172536569350318,0.743,0.686,1,"Dscam","OPC_1","P08","Up"
"G2e3",0.0088836244513037,-0.476507684044876,0.19,0.269,1,"G2e3","OPC_1","P08","Down"
"Omg",0.00914250669736595,0.360939644333476,0.545,0.502,1,"Omg","OPC_1","P08","Up"
"St7l",0.00943227334088374,-0.548834694716089,0.261,0.343,1,"St7l","OPC_1","P08","Down"
"Med25",0.00944912464916392,-0.369074733740138,0.262,0.359,1,"Med25","OPC_1","P08","Down"
"Dner",0.00948899951567965,0.27660371705555,0.754,0.743,1,"Dner","OPC_1","P08","Up"
"Gatad2b",0.00963924320741319,0.37715650597719,0.397,0.314,1,"Gatad2b","OPC_1","P08","Up"
"Wnk1",0.010025929553666,0.276962130664277,0.561,0.494,1,"Wnk1","OPC_1","P08","Up"
"Mrs2",0.0103221587730797,-0.347719224786316,0.303,0.392,1,"Mrs2","OPC_1","P08","Down"
"Fgfr1op2",0.0103359790959341,-0.354963815739612,0.299,0.388,1,"Fgfr1op2","OPC_1","P08","Down"
"Prpsap1",0.0103772959728991,-0.351973087214004,0.24,0.335,1,"Prpsap1","OPC_1","P08","Down"
"Cfap20",0.0105594369629149,-0.238132824546262,0.378,0.486,1,"Cfap20","OPC_1","P08","Down"
"Ppp1r14c",0.0107237229969031,0.459795261090475,0.471,0.408,1,"Ppp1r14c","OPC_1","P08","Up"
"Sox9",0.0111877130289723,-0.479658230478241,0.184,0.257,1,"Sox9","OPC_1","P08","Down"
"Tra2a",0.0111934314168251,0.204509028767404,0.809,0.792,1,"Tra2a","OPC_1","P08","Up"
"Fip1l1",0.0112496965110558,-0.300819877494496,0.548,0.624,1,"Fip1l1","OPC_1","P08","Down"
"Txndc11",0.0113253334724683,-0.37679208928085,0.238,0.322,1,"Txndc11","OPC_1","P08","Down"
"Cntn4",0.0114908674781173,-0.422783784394165,0.187,0.265,1,"Cntn4","OPC_1","P08","Down"
"Sez6l",0.0115160871897643,0.226154766391898,0.693,0.624,1,"Sez6l","OPC_1","P08","Up"
"Clstn1",0.011648359857662,0.252627079855716,0.666,0.612,1,"Clstn1","OPC_1","P08","Up"
"Dclk1",0.0116536333905003,-0.276463345017949,0.618,0.682,1,"Dclk1","OPC_1","P08","Down"
"Qpct",0.0116953352733936,0.352346150905052,0.42,0.343,1,"Qpct","OPC_1","P08","Up"
"Fam120b",0.0119542511517107,0.516870452661198,0.282,0.196,1,"Fam120b","OPC_1","P08","Up"
"Arvcf",0.0119699549732107,-0.454597977883997,0.299,0.388,1,"Arvcf","OPC_1","P08","Down"
"Hmgcs1",0.0119863877162775,-0.516455949487638,0.285,0.363,1,"Hmgcs1","OPC_1","P08","Down"
"Ttc7b",0.0122584793951506,-0.317654214230472,0.374,0.473,1,"Ttc7b","OPC_1","P08","Down"
"Abhd2",0.0123767742843055,0.227570356540892,0.775,0.722,1,"Abhd2","OPC_1","P08","Up"
"Cobll1",0.0125989619356433,-0.410767535924265,0.291,0.38,1,"Cobll1","OPC_1","P08","Down"
"Dynll2",0.0126499833214052,-0.593557358471423,0.309,0.392,1,"Dynll2","OPC_1","P08","Down"
"Dhx57",0.012681053103744,0.582612499381373,0.279,0.204,1,"Dhx57","OPC_1","P08","Up"
"Enc1",0.0127242836668697,-0.35063262190313,0.468,0.555,1,"Enc1","OPC_1","P08","Down"
"Nalf1",0.0127706341658084,-0.34144761562957,0.432,0.539,1,"Nalf1","OPC_1","P08","Down"
"Iffo1",0.0130813479734493,0.475156078278884,0.398,0.331,1,"Iffo1","OPC_1","P08","Up"
"Cdk8",0.0133587412499319,-0.399934816321885,0.451,0.551,1,"Cdk8","OPC_1","P08","Down"
"Tnrc6b",0.0133665592105183,-0.341308322906339,0.391,0.486,1,"Tnrc6b","OPC_1","P08","Down"
"Chd3",0.013807673456673,0.304190341790724,0.451,0.376,1,"Chd3","OPC_1","P08","Up"
"Pja2",0.01401161068977,-0.404845406552571,0.241,0.327,1,"Pja2","OPC_1","P08","Down"
"Pllp",0.0140146629118349,0.311090111080571,0.555,0.494,1,"Pllp","OPC_1","P08","Up"
"Tsc2",0.0140315090955737,-0.437444657619768,0.309,0.396,1,"Tsc2","OPC_1","P08","Down"
"Fubp1",0.0144417058817553,-0.21970988395565,0.689,0.78,1,"Fubp1","OPC_1","P08","Down"
"Lrrn3",0.0144677261093774,0.34608171460119,0.269,0.196,1,"Lrrn3","OPC_1","P08","Up"
"Hmgcl",0.0146059309257915,-0.434161549848625,0.259,0.339,1,"Hmgcl","OPC_1","P08","Down"
"Actn4",0.014952845818349,-0.440347280228475,0.337,0.42,1,"Actn4","OPC_1","P08","Down"
"Clk1",0.0150219519819587,-0.173697304846649,0.882,0.906,1,"Clk1","OPC_1","P08","Down"
"Nacad",0.0151190504216589,-0.379563279853616,0.252,0.339,1,"Nacad","OPC_1","P08","Down"
"Megf11",0.0151356800020808,0.333072193466806,0.56,0.502,1,"Megf11","OPC_1","P08","Up"
"Kif1a",0.015139639393292,0.334879410550881,0.471,0.392,1,"Kif1a","OPC_1","P08","Up"
"Ccdc85a",0.0152046901716412,-0.485216389683157,0.225,0.302,1,"Ccdc85a","OPC_1","P08","Down"
"Sfxn3",0.0152498220931311,-0.511840143054388,0.192,0.261,1,"Sfxn3","OPC_1","P08","Down"
"Scd2",0.0155391962020277,0.317331867749422,0.58,0.518,1,"Scd2","OPC_1","P08","Up"
"Gnao1",0.0155482294400272,-0.281024424377303,0.526,0.604,1,"Gnao1","OPC_1","P08","Down"
"Stmn4",0.0155844207541731,0.456726168045541,0.297,0.237,1,"Stmn4","OPC_1","P08","Up"
"Hes5",0.0158543163106471,-0.258833146521647,0.418,0.518,1,"Hes5","OPC_1","P08","Down"
"Zfhx2",0.0161364447074257,-0.578244307195486,0.229,0.298,1,"Zfhx2","OPC_1","P08","Down"
"Gsap",0.016150754457289,-0.317751647495536,0.498,0.567,1,"Gsap","OPC_1","P08","Down"
"Slc1a4",0.0163505972481531,0.680619675153905,0.293,0.237,1,"Slc1a4","OPC_1","P08","Up"
"Lsamp",0.0167561332805256,0.278454641600856,0.662,0.6,1,"Lsamp","OPC_1","P08","Up"
"Ddost",0.0169713565103229,0.465363691346312,0.425,0.351,1,"Ddost","OPC_1","P08","Up"
"Zbed4",0.0171901260957979,-0.457238695855118,0.186,0.261,1,"Zbed4","OPC_1","P08","Down"
"Grik5",0.0172205788432815,-0.202596033844185,0.616,0.731,1,"Grik5","OPC_1","P08","Down"
"Uba5",0.01739773663212,-0.45682328341683,0.178,0.253,1,"Uba5","OPC_1","P08","Down"
"Znhit6",0.0175157009268797,-0.289670212061263,0.39,0.502,1,"Znhit6","OPC_1","P08","Down"
"Ndel1",0.0175641627390553,-0.508968818528113,0.182,0.253,1,"Ndel1","OPC_1","P08","Down"
"Elfn1",0.0176622857030385,-0.347934802207191,0.225,0.302,1,"Elfn1","OPC_1","P08","Down"
"Efr3a",0.0182571974524732,0.576061111906298,0.26,0.188,1,"Efr3a","OPC_1","P08","Up"
"Hyou1",0.0183170574266949,0.477615263909467,0.278,0.208,1,"Hyou1","OPC_1","P08","Up"
"Rasgrf1",0.0183244718712146,-0.332042303930205,0.329,0.424,1,"Rasgrf1","OPC_1","P08","Down"
"Dlg4",0.0184409424232394,-0.301387952316338,0.385,0.478,1,"Dlg4","OPC_1","P08","Down"
"Cspg5",0.0185315559652229,0.144902408290024,0.964,0.939,1,"Cspg5","OPC_1","P08","Up"
"Pcdhgc3",0.0185724375213276,0.220090138820987,0.661,0.629,1,"Pcdhgc3","OPC_1","P08","Up"
"Gria3",0.0187176390551323,0.220502225219855,0.709,0.653,1,"Gria3","OPC_1","P08","Up"
"Pcdh10",0.0187892852929565,0.338621045150666,0.543,0.498,1,"Pcdh10","OPC_1","P08","Up"
"Ptar1",0.0195153325439205,0.351968691209561,0.366,0.298,1,"Ptar1","OPC_1","P08","Up"
"Tnrc18",0.019770477684971,0.426756773485152,0.415,0.359,1,"Tnrc18","OPC_1","P08","Up"
"Aldh1l2",0.0199240727069758,-0.3497843809392,0.236,0.314,1,"Aldh1l2","OPC_1","P08","Down"
"Ankrd28",0.0199789891629587,0.218304241969292,0.613,0.571,1,"Ankrd28","OPC_1","P08","Up"
"Ppid",0.0201583473397425,0.430075656727519,0.278,0.212,1,"Ppid","OPC_1","P08","Up"
"Atn1",0.0201836553759064,-0.184555724892242,0.529,0.653,1,"Atn1","OPC_1","P08","Down"
"Ncam1",0.0207232641520745,0.201358061493714,0.893,0.861,1,"Ncam1","OPC_1","P08","Up"
"Ncstn",0.0207793224149663,0.574930600697252,0.28,0.216,1,"Ncstn","OPC_1","P08","Up"
"Tjap1",0.0207907864815142,-0.345419076717949,0.272,0.351,1,"Tjap1","OPC_1","P08","Down"
"Arrb2",0.020799745038944,-0.358992800611952,0.216,0.294,1,"Arrb2","OPC_1","P08","Down"
"Cntn1",0.0209107132166974,0.17868491491889,0.913,0.91,1,"Cntn1","OPC_1","P08","Up"
"Tril",0.0209518264944424,0.25256427527683,0.539,0.473,1,"Tril","OPC_1","P08","Up"
"Drg2",0.0211869205602139,-0.397793281409112,0.228,0.306,1,"Drg2","OPC_1","P08","Down"
"Gnptg",0.0212473924724278,0.471812692561902,0.331,0.265,1,"Gnptg","OPC_1","P08","Up"
"Ndufs3",0.0214461341697318,-0.271440331411915,0.222,0.306,1,"Ndufs3","OPC_1","P08","Down"
"Dhcr7",0.021628822426544,0.312946294354255,0.469,0.4,1,"Dhcr7","OPC_1","P08","Up"
"Glis2",0.0219954510912806,-0.416930417319597,0.195,0.273,1,"Glis2","OPC_1","P08","Down"
"Ank",0.0220329320506513,0.461228012324025,0.261,0.192,1,"Ank","OPC_1","P08","Up"
"Spred3",0.0221071565922395,-0.267483895498937,0.355,0.453,1,"Spred3","OPC_1","P08","Down"
"Alms1",0.0224939331918565,-0.5230916596446,0.23,0.302,1,"Alms1","OPC_1","P08","Down"
"Creb1",0.0225603021107094,-0.520240441067465,0.195,0.265,1,"Creb1","OPC_1","P08","Down"
"Chordc1",0.0226949971432788,-0.343196985402691,0.261,0.331,1,"Chordc1","OPC_1","P08","Down"
"Papola",0.0227563686957701,-0.172923437601895,0.556,0.665,1,"Papola","OPC_1","P08","Down"
"Slc1a2",0.0230209137580624,0.266157790583022,0.513,0.441,1,"Slc1a2","OPC_1","P08","Up"
"Pcdhgb5",0.0232859249207058,0.322872262599641,0.355,0.282,1,"Pcdhgb5","OPC_1","P08","Up"
"Smc6",0.0234524135509791,-0.4678250664133,0.218,0.286,1,"Smc6","OPC_1","P08","Down"
"Ptn",0.0236325607379812,0.210970223823441,0.866,0.865,1,"Ptn","OPC_1","P08","Up"
"Kctd4",0.0236990380188846,-0.372295243759196,0.216,0.29,1,"Kctd4","OPC_1","P08","Down"
"Pkn2",0.0238106737726522,-0.369808788785133,0.23,0.306,1,"Pkn2","OPC_1","P08","Down"
"Prex1",0.0241017284804255,-0.344432880304333,0.424,0.506,1,"Prex1","OPC_1","P08","Down"
"Ltbp4",0.0241370917303706,-0.318548356554255,0.308,0.388,1,"Ltbp4","OPC_1","P08","Down"
"Timm44",0.0241801538153501,-0.380691837370782,0.301,0.376,1,"Timm44","OPC_1","P08","Down"
"Plk2",0.0247284257745786,-0.347994609644568,0.202,0.265,1,"Plk2","OPC_1","P08","Down"
"Nrxn2",0.0248207674660073,0.198808961494685,0.824,0.829,1,"Nrxn2","OPC_1","P08","Up"
"Wscd1",0.0252751516549823,0.296968732815511,0.501,0.433,1,"Wscd1","OPC_1","P08","Up"
"Srsf7",0.0252911459982751,-0.279702263373318,0.556,0.62,1,"Srsf7","OPC_1","P08","Down"
"Tada2a",0.0252965142603952,-0.285129606557788,0.274,0.359,1,"Tada2a","OPC_1","P08","Down"
"Slc44a1",0.0255789829146027,0.305590380534635,0.372,0.29,1,"Slc44a1","OPC_1","P08","Up"
"Pex2",0.0256516143795669,0.515412814226411,0.329,0.269,1,"Pex2","OPC_1","P08","Up"
"Akap10",0.025858744127665,-0.356011417099574,0.215,0.29,1,"Akap10","OPC_1","P08","Down"
"Csnk1e",0.0259203744174691,-0.28807775122706,0.354,0.433,1,"Csnk1e","OPC_1","P08","Down"
"Slc20a1",0.0264728905437697,0.527145536406495,0.255,0.192,1,"Slc20a1","OPC_1","P08","Up"
"Snx29",0.0266233071934931,0.338882810718371,0.429,0.371,1,"Snx29","OPC_1","P08","Up"
"Fam3c",0.0266621016850044,0.554144208443056,0.282,0.224,1,"Fam3c","OPC_1","P08","Up"
"Tef",0.0267979413658095,-0.436052369370444,0.263,0.335,1,"Tef","OPC_1","P08","Down"
"Grin3a",0.0268106363567661,0.242104692161309,0.659,0.641,1,"Grin3a","OPC_1","P08","Up"
"Amz1",0.026812103666194,0.526527957697962,0.253,0.192,1,"Amz1","OPC_1","P08","Up"
"Pde4dip",0.0268365881171416,0.335580490453823,0.318,0.245,1,"Pde4dip","OPC_1","P08","Up"
"Spacdr",0.0269465928880074,-0.461707992327978,0.246,0.318,1,"Spacdr","OPC_1","P08","Down"
"Ptpn5",0.0270239678670205,0.593576079014802,0.257,0.2,1,"Ptpn5","OPC_1","P08","Up"
"Pcbp2",0.027027392096807,-0.419391568084519,0.217,0.29,1,"Pcbp2","OPC_1","P08","Down"
"Nbas",0.027055499320293,0.524452925584347,0.271,0.208,1,"Nbas","OPC_1","P08","Up"
"Lsm14b",0.0270962676347946,-0.273171243889844,0.386,0.486,1,"Lsm14b","OPC_1","P08","Down"
"Ptpn23",0.0275274628438748,0.411373478923195,0.379,0.318,1,"Ptpn23","OPC_1","P08","Up"
"Myef2",0.0278482040839132,0.228702484336233,0.626,0.576,1,"Myef2","OPC_1","P08","Up"
"Cilk1",0.0282142071843846,0.419206849427216,0.368,0.302,1,"Cilk1","OPC_1","P08","Up"
"Dnajc24",0.0285418906542871,-0.404039698214622,0.285,0.351,1,"Dnajc24","OPC_1","P08","Down"
