"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Cybc1",0.210843363032253,0.532602892036524,0.278,0.198,1,"Cybc1","COP","P23","Up"
"Syngap1",0.211331966165752,0.338464624406771,0.522,0.488,1,"Syngap1","COP","P23","Up"
"Cpeb4",0.211407862307747,0.299330596196169,0.544,0.512,1,"Cpeb4","COP","P23","Up"
"Tomm70a",0.21208832050448,-0.620328149169467,0.256,0.337,1,"Tomm70a","COP","P23","Down"
"Dpysl2",0.212372860042232,-0.243880537738043,0.633,0.674,1,"Dpysl2","COP","P23","Down"
"Nle1",0.212725208832265,-0.611084060678251,0.189,0.267,1,"Nle1","COP","P23","Down"
"Gsk3b",0.212845177889505,0.27195580456492,0.456,0.36,1,"Gsk3b","COP","P23","Up"
"Pld1",0.213153524178072,-0.540860843276736,0.311,0.36,1,"Pld1","COP","P23","Down"
"Clip3",0.213164124534575,0.309810376087324,0.533,0.453,1,"Clip3","COP","P23","Up"
"Casp3",0.213185394819934,0.367322053722047,0.311,0.221,1,"Casp3","COP","P23","Up"
"Gdf11",0.213185394819934,0.249136356861641,0.311,0.221,1,"Gdf11","COP","P23","Up"
"Dnajb6",0.213275185471333,0.411714968631292,0.378,0.279,1,"Dnajb6","COP","P23","Up"
"Panx1",0.213435319741043,-0.565236599421486,0.256,0.337,1,"Panx1","COP","P23","Down"
"Carm1",0.213802134338937,-0.568481285244215,0.256,0.326,1,"Carm1","COP","P23","Down"
"Srrm2",0.215016514070068,0.260023436923448,0.911,0.756,1,"Srrm2","COP","P23","Up"
"Tmem178b",0.216662107347738,-0.344979950108439,0.278,0.36,1,"Tmem178b","COP","P23","Down"
"Drg2",0.217553038048432,-0.569723683072116,0.244,0.326,1,"Drg2","COP","P23","Down"
"Dhx36",0.217883619060224,0.215991662101406,0.533,0.442,1,"Dhx36","COP","P23","Up"
"Vps51",0.217913600927706,0.519151341959062,0.333,0.244,1,"Vps51","COP","P23","Up"
"Tial1",0.217971332898319,-0.201087112227248,0.8,0.837,1,"Tial1","COP","P23","Down"
"Slc4a7",0.218070979978746,-0.523324055115495,0.178,0.267,1,"Slc4a7","COP","P23","Down"
"Rab28",0.218418952257183,-0.332205570028591,0.378,0.477,1,"Rab28","COP","P23","Down"
"Fam149b",0.218706124672312,-0.421924795958091,0.189,0.267,1,"Fam149b","COP","P23","Down"
"Kcna6",0.218850990023953,0.672960196113032,0.256,0.174,1,"Kcna6","COP","P23","Up"
"Ugdh",0.219269708324017,0.412221674182622,0.467,0.372,1,"Ugdh","COP","P23","Up"
"Pcdhga11",0.21933791533147,0.342724353786225,0.367,0.267,1,"Pcdhga11","COP","P23","Up"
"Ankrd12",0.219650649634287,-0.488849913869765,0.378,0.477,1,"Ankrd12","COP","P23","Down"
"Son",0.219904823528207,0.141722579077045,1,0.93,1,"Son","COP","P23","Up"
"Rnps1",0.219998133537988,-0.394629659217526,0.267,0.36,1,"Rnps1","COP","P23","Down"
"Bag6",0.220142899040922,-0.557455236872389,0.3,0.384,1,"Bag6","COP","P23","Down"
"Asap2",0.221029352547268,-0.607722799955588,0.222,0.302,1,"Asap2","COP","P23","Down"
"Fahd2a",0.221425874127633,-0.274647649692611,0.2,0.291,1,"Fahd2a","COP","P23","Down"
"Zfp821",0.221625594224019,-0.605248716431329,0.211,0.291,1,"Zfp821","COP","P23","Down"
"Dhx9",0.22318113767859,0.362767397869514,0.544,0.453,1,"Dhx9","COP","P23","Up"
"Ptprz1",0.223492189895114,0.0813591786634498,0.833,0.686,1,"Ptprz1","COP","P23","Up"
"Jmjd6",0.223865212463242,-0.26980780420456,0.411,0.488,1,"Jmjd6","COP","P23","Down"
"Lrrcc1",0.224037237484396,0.297203523613325,0.267,0.186,1,"Lrrcc1","COP","P23","Up"
"Lamp1",0.22495901292941,0.269323169927368,0.467,0.395,1,"Lamp1","COP","P23","Up"
"Ptpn4",0.22495901292941,0.491473570045805,0.444,0.419,1,"Ptpn4","COP","P23","Up"
"Fip1l1",0.225734326918561,0.646298367250614,0.389,0.326,1,"Fip1l1","COP","P23","Up"
"Immt",0.225906220818145,0.222819761421427,0.367,0.291,1,"Immt","COP","P23","Up"
"Atp13a1",0.226165801278381,-0.305255222224252,0.578,0.663,1,"Atp13a1","COP","P23","Down"
"Ctnna2",0.226511036322345,0.183602569214041,0.733,0.628,1,"Ctnna2","COP","P23","Up"
"Arrdc4",0.226554931027074,0.776910246568049,0.256,0.186,1,"Arrdc4","COP","P23","Up"
"Fndc4",0.226578982547568,0.579607656476682,0.311,0.233,1,"Fndc4","COP","P23","Up"
"Dtna",0.227164678022301,0.911247193216261,0.267,0.209,1,"Dtna","COP","P23","Up"
"Arl6ip1",0.227338245552833,-0.746370447297797,0.189,0.256,1,"Arl6ip1","COP","P23","Down"
"Zup1",0.227924249572615,-0.41009069039369,0.322,0.407,1,"Zup1","COP","P23","Down"
"Rab6b",0.228171452356653,-0.416274504184207,0.2,0.291,1,"Rab6b","COP","P23","Down"
"Chst8",0.228235571553214,0.550046913158187,0.256,0.174,1,"Chst8","COP","P23","Up"
"Prcc",0.228351738744953,0.559152493784984,0.267,0.198,1,"Prcc","COP","P23","Up"
"Pcgf5",0.228372980816603,-0.373261225175379,0.211,0.302,1,"Pcgf5","COP","P23","Down"
"Lnpep",0.228485163926015,0.519343328535315,0.311,0.244,1,"Lnpep","COP","P23","Up"
"Supt20",0.228510259954243,-0.162266469140871,0.556,0.686,1,"Supt20","COP","P23","Down"
"Kmt5b",0.229011746739666,-0.244244243451849,0.478,0.547,1,"Kmt5b","COP","P23","Down"
"Pcmtd1",0.229375978468726,0.437809448864734,0.522,0.453,1,"Pcmtd1","COP","P23","Up"
"Naa30",0.229527115496441,-0.618959972177637,0.278,0.326,1,"Naa30","COP","P23","Down"
"Abhd12",0.230234320289811,0.277192655556475,0.722,0.744,1,"Abhd12","COP","P23","Up"
"Brd2",0.230395493899265,-0.395822441244253,0.311,0.407,1,"Brd2","COP","P23","Down"
"Ulk2",0.230488847099305,0.527080067455704,0.256,0.186,1,"Ulk2","COP","P23","Up"
"Rbmx",0.230590693767151,0.255375584138454,0.811,0.721,1,"Rbmx","COP","P23","Up"
"Chn2",0.230619399750081,-0.260291152193683,0.767,0.802,1,"Chn2","COP","P23","Down"
"Uqcrc1",0.231513739415387,-0.510477060983028,0.356,0.419,1,"Uqcrc1","COP","P23","Down"
"Ece1",0.231516377067136,0.204354918122457,0.344,0.244,1,"Ece1","COP","P23","Up"
"Ranbp9",0.231724278167819,-0.367032934563743,0.267,0.349,1,"Ranbp9","COP","P23","Down"
"Smarcal1",0.232075735272472,0.479798100269586,0.256,0.186,1,"Smarcal1","COP","P23","Up"
"Osbpl1a",0.232518988572843,-0.365076973128118,0.478,0.558,1,"Osbpl1a","COP","P23","Down"
"Gps2",0.232602086048,-0.632362643967953,0.189,0.267,1,"Gps2","COP","P23","Down"
"Elovl5",0.232856926177801,0.620413078456893,0.311,0.244,1,"Elovl5","COP","P23","Up"
"Yaf2",0.233167070091067,-0.424690038665626,0.233,0.314,1,"Yaf2","COP","P23","Down"
"Syne1",0.233266250270224,-0.354648876939571,0.411,0.488,1,"Syne1","COP","P23","Down"
"Zbtb43",0.233518653321374,0.622235548458216,0.278,0.209,1,"Zbtb43","COP","P23","Up"
"Lpcat2",0.2336352248989,-0.318018598929322,0.211,0.302,1,"Lpcat2","COP","P23","Down"
"Tmem260",0.2336352248989,0.643308765304858,0.289,0.221,1,"Tmem260","COP","P23","Up"
"Sipa1l2",0.23366706220865,0.46984116853417,0.444,0.372,1,"Sipa1l2","COP","P23","Up"
"Setdb1",0.234391821856793,-0.449571704103153,0.256,0.337,1,"Setdb1","COP","P23","Down"
"Xpo7",0.234583273449136,-0.840243329245449,0.2,0.267,1,"Xpo7","COP","P23","Down"
"Psmc4",0.234897296139859,-0.628806827091732,0.233,0.302,1,"Psmc4","COP","P23","Down"
"Tmem29",0.235154261029859,-0.589816119164097,0.222,0.291,1,"Tmem29","COP","P23","Down"
"Selenow",0.235154554583693,-0.349172642479684,0.211,0.291,1,"Selenow","COP","P23","Down"
"Pkd2",0.235398290673174,0.437657453042704,0.433,0.395,1,"Pkd2","COP","P23","Up"
"Prpf39",0.23625017629655,0.262849605737403,0.722,0.686,1,"Prpf39","COP","P23","Up"
"Fbh1",0.236386421677426,0.0491195209520603,0.344,0.233,1,"Fbh1","COP","P23","Up"
"Lrp1",0.236549513037159,-0.506476396248388,0.544,0.593,1,"Lrp1","COP","P23","Down"
"Csf2ra",0.236571530500224,0.522666234320503,0.267,0.186,1,"Csf2ra","COP","P23","Up"
"Mau2",0.236735959677215,0.351477974679531,0.611,0.593,1,"Mau2","COP","P23","Up"
"Septin2",0.23687027919545,-0.315363006307618,0.233,0.337,1,"Septin2","COP","P23","Down"
"Rnf6",0.237371036040106,-0.643822927738259,0.189,0.267,1,"Rnf6","COP","P23","Down"
"Lrig2",0.237384637258709,-0.322323549407564,0.278,0.395,1,"Lrig2","COP","P23","Down"
"Slc22a23",0.237780072157409,-0.198240529524733,0.878,0.872,1,"Slc22a23","COP","P23","Down"
"Kansl1",0.23800666401587,-0.294998997375195,0.567,0.651,1,"Kansl1","COP","P23","Down"
"Atrx",0.238281970279885,0.25502325539303,0.556,0.465,1,"Atrx","COP","P23","Up"
"Bckdhb",0.23877004964381,0.503122731159551,0.378,0.314,1,"Bckdhb","COP","P23","Up"
"Ndufa6",0.238846240562847,-0.40599261660284,0.256,0.349,1,"Ndufa6","COP","P23","Down"
"Tmem163",0.238925617955325,0.248859203939138,0.589,0.512,1,"Tmem163","COP","P23","Up"
"Elk1",0.23975327646768,0.599678608414629,0.289,0.221,1,"Elk1","COP","P23","Up"
"Cdk18",0.239834046173512,0.288769259413331,0.489,0.419,1,"Cdk18","COP","P23","Up"
"Ilrun",0.240273734652558,0.316752682117293,0.322,0.233,1,"Ilrun","COP","P23","Up"
"Zfp715",0.240380374934304,0.68705558082413,0.267,0.209,1,"Zfp715","COP","P23","Up"
"Nf1",0.24101504834746,0.152233786120959,0.656,0.686,1,"Nf1","COP","P23","Up"
"Fcho2",0.241776855373632,-0.298829234020207,0.233,0.326,1,"Fcho2","COP","P23","Down"
"Agap2",0.241807067727403,-0.474395487192769,0.311,0.395,1,"Agap2","COP","P23","Down"
"Arglu1",0.242730722937213,-0.131473321909306,0.922,0.872,1,"Arglu1","COP","P23","Down"
"Ndor1",0.243023791718189,-0.558971293281955,0.3,0.372,1,"Ndor1","COP","P23","Down"
"Asrgl1",0.243333757081095,0.245091596192881,0.556,0.465,1,"Asrgl1","COP","P23","Up"
"Tcf4",0.243518666723556,-0.301576297089464,0.789,0.814,1,"Tcf4","COP","P23","Down"
"Pum3",0.24396889270087,0.261473716268136,0.356,0.256,1,"Pum3","COP","P23","Up"
"Pgp",0.244156039278504,-0.747407963788472,0.2,0.267,1,"Pgp","COP","P23","Down"
"Atg2a",0.244156039278504,-0.794601139463807,0.2,0.267,1,"Atg2a","COP","P23","Down"
"Mettl3",0.244251734260492,-0.179228573291515,0.211,0.314,1,"Mettl3","COP","P23","Down"
"Zmym3",0.244446961363335,-0.758885584413754,0.244,0.302,1,"Zmym3","COP","P23","Down"
"Parp1",0.245208153094559,0.380063427720505,0.511,0.453,1,"Parp1","COP","P23","Up"
"Zc3h7a",0.245528032222083,-0.139280752195764,0.489,0.605,1,"Zc3h7a","COP","P23","Down"
"Vapb",0.245548259920484,0.269202102096311,0.311,0.221,1,"Vapb","COP","P23","Up"
"Cdc26",0.245806693338234,0.29930081879542,0.3,0.221,1,"Cdc26","COP","P23","Up"
"Nfxl1",0.24740693193938,-0.262017757865342,0.189,0.279,1,"Nfxl1","COP","P23","Down"
"Slc50a1",0.247518584205607,-0.760584339504711,0.244,0.302,1,"Slc50a1","COP","P23","Down"
"Abca1",0.247855466229408,0.386510488669309,0.322,0.233,1,"Abca1","COP","P23","Up"
"Klhdc2",0.248141397704429,-0.360816795369395,0.3,0.407,1,"Klhdc2","COP","P23","Down"
"Akt2",0.248430001196928,0.57308316643247,0.333,0.267,1,"Akt2","COP","P23","Up"
"Trir",0.248460420637746,-0.271426225623622,0.433,0.535,1,"Trir","COP","P23","Down"
"Rnpc3",0.2487265836197,0.291257071256245,0.578,0.488,1,"Rnpc3","COP","P23","Up"
"Cep97",0.248764924054523,-0.585794319967171,0.189,0.267,1,"Cep97","COP","P23","Down"
"Lman2",0.248873436967534,0.190365462887256,0.356,0.279,1,"Lman2","COP","P23","Up"
"Sfswap",0.248962733402249,0.281115739725933,0.689,0.593,1,"Sfswap","COP","P23","Up"
"Scarb2",0.248967435487326,0.368068210717719,0.689,0.651,1,"Scarb2","COP","P23","Up"
"Usp10",0.249214866487864,0.486278372409711,0.278,0.198,1,"Usp10","COP","P23","Up"
"Ltbp1",0.249391688536667,0.21234091235162,0.322,0.233,1,"Ltbp1","COP","P23","Up"
"Serinc1",0.249905233441044,-0.174364674844272,0.7,0.791,1,"Serinc1","COP","P23","Down"
"Commd3",0.25051316931094,0.448995830629932,0.3,0.221,1,"Commd3","COP","P23","Up"
"Vps33a",0.251263168315369,0.496539788554523,0.344,0.279,1,"Vps33a","COP","P23","Up"
"Zxdc",0.251330413399821,0.597311183462786,0.322,0.256,1,"Zxdc","COP","P23","Up"
"Sestd1",0.25150646618004,-0.201831212961491,0.3,0.395,1,"Sestd1","COP","P23","Down"
"Lsm14b",0.251552371470459,0.516812602076959,0.522,0.465,1,"Lsm14b","COP","P23","Up"
"Zfp532",0.251629071910243,-0.218535344109214,0.556,0.663,1,"Zfp532","COP","P23","Down"
"Stard13",0.251811646519169,0.32661781547328,0.511,0.43,1,"Stard13","COP","P23","Up"
"Clasrp",0.251905643078614,-0.167966475838745,0.856,0.849,1,"Clasrp","COP","P23","Down"
"Prr14l",0.252010740492936,0.233126525325236,0.456,0.349,1,"Prr14l","COP","P23","Up"
"Zfp746",0.252339891871222,-0.722793594331235,0.2,0.267,1,"Zfp746","COP","P23","Down"
"Erbb4",0.25248406714785,-0.340948300909403,0.233,0.326,1,"Erbb4","COP","P23","Down"
"Car11",0.252712696282643,0.369507871751861,0.4,0.337,1,"Car11","COP","P23","Up"
"Tcf7l2",0.252797514294556,-0.141815458458113,0.556,0.64,1,"Tcf7l2","COP","P23","Down"
"Mapre3",0.253366872542725,0.216627410590237,0.7,0.674,1,"Mapre3","COP","P23","Up"
"Nono",0.253380159229552,0.384028509139641,0.522,0.477,1,"Nono","COP","P23","Up"
"Mvb12b",0.253552140205069,0.256786001083597,0.578,0.5,1,"Mvb12b","COP","P23","Up"
"Mroh3",0.254428458970576,0.47920458028439,0.489,0.43,1,"Mroh3","COP","P23","Up"
"Amfr",0.254463463387105,0.450105997981241,0.333,0.256,1,"Amfr","COP","P23","Up"
"Ppp4r3a",0.254483011288349,-0.434742037687386,0.222,0.302,1,"Ppp4r3a","COP","P23","Down"
"Clpb",0.254953144167564,-0.492408433451611,0.2,0.279,1,"Clpb","COP","P23","Down"
"Adam17",0.256054372395913,0.526255481982748,0.367,0.302,1,"Adam17","COP","P23","Up"
"Plpbp",0.25610452640865,-0.502962425248575,0.233,0.314,1,"Plpbp","COP","P23","Down"
"Klf9",0.25658526614377,0.375633659903848,0.389,0.302,1,"Klf9","COP","P23","Up"
"Dda1",0.25661000079088,-0.345060348628908,0.2,0.279,1,"Dda1","COP","P23","Down"
"Grik2",0.257139428535297,0.276857078335105,0.689,0.593,1,"Grik2","COP","P23","Up"
"Tmem127",0.258130169606959,-0.3380569374268,0.222,0.314,1,"Tmem127","COP","P23","Down"
"Ddost",0.258430834098342,0.538773712709366,0.4,0.337,1,"Ddost","COP","P23","Up"
"Ppp2r5e",0.258505278187631,-0.357307063987792,0.389,0.477,1,"Ppp2r5e","COP","P23","Down"
"Abhd17b",0.259052712490632,-0.0788270073091337,0.611,0.477,1,"Abhd17b","COP","P23","Down"
"Rab14",0.25939933917819,-0.294455162493217,0.389,0.488,1,"Rab14","COP","P23","Down"
"Fxr2",0.259451483515268,0.427199874533598,0.422,0.36,1,"Fxr2","COP","P23","Up"
"Golga7",0.259507281895905,0.441992796869127,0.511,0.477,1,"Golga7","COP","P23","Up"
"Napg",0.259682506631095,-0.715309986765538,0.2,0.256,1,"Napg","COP","P23","Down"
"Slc24a3",0.259753176195871,0.369611756271386,0.411,0.349,1,"Slc24a3","COP","P23","Up"
"Med27",0.260036555910036,0.266612978893466,0.378,0.302,1,"Med27","COP","P23","Up"
"Apex2",0.260535853697656,0.611868945670364,0.256,0.198,1,"Apex2","COP","P23","Up"
"Kif3a",0.261387841278403,0.259247805091338,0.7,0.605,1,"Kif3a","COP","P23","Up"
"Myo18a",0.261973330563205,0.30014548870055,0.256,0.186,1,"Myo18a","COP","P23","Up"
"Cbx3",0.261973330563205,-0.488472183766318,0.189,0.256,1,"Cbx3","COP","P23","Down"
"Ptprm",0.262027069191181,-0.169351878535786,0.444,0.558,1,"Ptprm","COP","P23","Down"
"Rab5a",0.262052117233195,0.440008290818375,0.289,0.221,1,"Rab5a","COP","P23","Up"
"Prmt3",0.262466134224644,-0.58850294817704,0.211,0.267,1,"Prmt3","COP","P23","Down"
"Spen",0.262731216109045,0.30920301695789,0.389,0.326,1,"Spen","COP","P23","Up"
"Dmxl1",0.262866678845798,-0.323719728632704,0.367,0.477,1,"Dmxl1","COP","P23","Down"
"Sec11c",0.262961686071879,0.310581042913539,0.311,0.221,1,"Sec11c","COP","P23","Up"
"Cep170",0.26312588462138,0.310169213153111,0.656,0.593,1,"Cep170","COP","P23","Up"
"Clta",0.263224919731141,0.294963873691911,0.422,0.384,1,"Clta","COP","P23","Up"
"Sccpdh",0.26331019989743,-0.471996695228859,0.2,0.279,1,"Sccpdh","COP","P23","Down"
"Bicd1",0.263499339268375,-0.308500465922476,0.3,0.372,1,"Bicd1","COP","P23","Down"
"Map7",0.26532856583474,-0.120056035358337,0.344,0.244,1,"Map7","COP","P23","Down"
"Smad7",0.265452571401441,-0.397078810911813,0.189,0.256,1,"Smad7","COP","P23","Down"
"Sh3glb2",0.265477109920731,-0.226829846236438,0.533,0.581,1,"Sh3glb2","COP","P23","Down"
"Npc1",0.265586044769576,-0.146597846874248,0.444,0.547,1,"Npc1","COP","P23","Down"
"Bmi1",0.265695691955562,-0.506635354486804,0.189,0.267,1,"Bmi1","COP","P23","Down"
"Usp36",0.266454649265307,-0.527448199063646,0.278,0.349,1,"Usp36","COP","P23","Down"
"Galnt2",0.266457451678954,0.338186088756219,0.4,0.326,1,"Galnt2","COP","P23","Up"
"Zcchc18",0.266705184471241,-0.221255328387237,0.2,0.279,1,"Zcchc18","COP","P23","Down"
"Orc4",0.266767074033482,-0.375323159823861,0.456,0.547,1,"Orc4","COP","P23","Down"
"Supt16",0.266856267917381,0.311773923281672,0.256,0.174,1,"Supt16","COP","P23","Up"
"Hdac1",0.267418969375857,-0.335141921014283,0.433,0.5,1,"Hdac1","COP","P23","Down"
"Cux2",0.26754801549504,-0.609982100361673,0.2,0.267,1,"Cux2","COP","P23","Down"
"Dnajc21",0.267548495321238,-0.25868196585363,0.189,0.279,1,"Dnajc21","COP","P23","Down"
"Tspan3",0.267813064458014,-0.148197233998757,0.611,0.744,1,"Tspan3","COP","P23","Down"
"Smarcad1",0.268967466470612,0.235597866341508,0.589,0.593,1,"Smarcad1","COP","P23","Up"
"Hprt",0.269135822916126,-0.338223215984983,0.222,0.302,1,"Hprt","COP","P23","Down"
"Polr1d",0.26950028656637,-0.235682157996614,0.222,0.314,1,"Polr1d","COP","P23","Down"
"Pde4b",0.269522326858137,0.17939346006358,0.678,0.593,1,"Pde4b","COP","P23","Up"
"Psmd7",0.27087069216724,0.208876022421831,0.278,0.209,1,"Psmd7","COP","P23","Up"
"Gns",0.270879895477886,0.511735044277039,0.322,0.267,1,"Gns","COP","P23","Up"
"Zfp653",0.271679334556765,-0.470460182291676,0.267,0.326,1,"Zfp653","COP","P23","Down"
"Ttc4",0.272138909670306,0.341963315470278,0.578,0.5,1,"Ttc4","COP","P23","Up"
"Cmip",0.272227444981038,-0.0797112432264805,0.356,0.465,1,"Cmip","COP","P23","Down"
"Hmgcr",0.272257812293048,0.260793190534508,0.5,0.442,1,"Hmgcr","COP","P23","Up"
"Taf2",0.273341084936859,-0.419491474842068,0.256,0.326,1,"Taf2","COP","P23","Down"
"Plppr1",0.273629265077701,-0.174617821029786,0.189,0.279,1,"Plppr1","COP","P23","Down"
"Chmp7",0.274146328101371,0.653899548539709,0.289,0.233,1,"Chmp7","COP","P23","Up"
"Ubtf",0.274902697716159,0.299426670496757,0.422,0.349,1,"Ubtf","COP","P23","Up"
"Rspry1",0.274989337983459,0.203250262181012,0.6,0.581,1,"Rspry1","COP","P23","Up"
"Adam10",0.275397599147398,0.29918315807644,0.389,0.314,1,"Adam10","COP","P23","Up"
"Rassf10",0.27539824864506,-0.340302335593369,0.356,0.43,1,"Rassf10","COP","P23","Down"
"Cadm3",0.275511943938774,0.548921280496092,0.433,0.372,1,"Cadm3","COP","P23","Up"
"Smc6",0.275527644372209,0.160669104095803,0.356,0.279,1,"Smc6","COP","P23","Up"
"R3hdm4",0.275700753670665,-0.251344996908604,0.256,0.337,1,"R3hdm4","COP","P23","Down"
"Gnptg",0.27592451486463,-0.302086339998658,0.3,0.384,1,"Gnptg","COP","P23","Down"
"Sfxn3",0.276028833070069,0.501411766450879,0.278,0.209,1,"Sfxn3","COP","P23","Up"
"C2cd5",0.276184989720986,-0.365144108640947,0.322,0.407,1,"C2cd5","COP","P23","Down"
"Tbc1d9b",0.27636071474791,0.260058811109664,0.344,0.256,1,"Tbc1d9b","COP","P23","Up"
"Tspan15",0.276509885994499,0.206704713148465,0.333,0.256,1,"Tspan15","COP","P23","Up"
"Tusc3",0.276696884975747,0.523853929675008,0.367,0.314,1,"Tusc3","COP","P23","Up"
"Ptbp2",0.277400645336964,-0.159461486450563,0.711,0.814,1,"Ptbp2","COP","P23","Down"
"Dnajc13",0.277457262061859,0.41391891590377,0.344,0.279,1,"Dnajc13","COP","P23","Up"
"Ift172",0.277486699319833,0.608220681781465,0.278,0.221,1,"Ift172","COP","P23","Up"
"Bace1",0.278367694440452,-0.438457836602518,0.367,0.419,1,"Bace1","COP","P23","Down"
"Lats1",0.278369700286647,0.263637330277342,0.3,0.221,1,"Lats1","COP","P23","Up"
"Cerk",0.279255047814061,-0.570642164364279,0.322,0.395,1,"Cerk","COP","P23","Down"
"Parp2",0.279515848829613,-0.467726432666165,0.233,0.302,1,"Parp2","COP","P23","Down"
"Ddx3y",0.279777375822617,0.265409974902334,0.422,0.326,1,"Ddx3y","COP","P23","Up"
"Mthfr",0.280285143754484,0.557655843422279,0.344,0.291,1,"Mthfr","COP","P23","Up"
"Strn4",0.280294921980702,0.179984862025073,0.689,0.628,1,"Strn4","COP","P23","Up"
"Creb1",0.280369877681189,-0.226365491009764,0.178,0.256,1,"Creb1","COP","P23","Down"
"Eps15l1",0.280369877681189,-0.384443034126795,0.178,0.256,1,"Eps15l1","COP","P23","Down"
"Ust",0.280419590541457,0.277953458171009,0.811,0.814,1,"Ust","COP","P23","Up"
"Hnrnpab",0.280585521393005,-0.462420042112152,0.2,0.279,1,"Hnrnpab","COP","P23","Down"
"Abcc5",0.280665354296215,-0.115467158731307,0.978,0.93,1,"Abcc5","COP","P23","Down"
"Degs1",0.281186321759439,0.373940529192358,0.367,0.302,1,"Degs1","COP","P23","Up"
"Acvr2b",0.281502114341254,-0.442491609195208,0.189,0.256,1,"Acvr2b","COP","P23","Down"
"Clcn2",0.281586374326913,0.377447507214718,0.267,0.198,1,"Clcn2","COP","P23","Up"
"Rnf121",0.281586374326913,-0.463191343374735,0.2,0.267,1,"Rnf121","COP","P23","Down"
"Limd1",0.282249415284739,0.389880588466612,0.3,0.244,1,"Limd1","COP","P23","Up"
"Rnd2",0.282531327138779,0.174614216795141,0.644,0.558,1,"Rnd2","COP","P23","Up"
"Vezt",0.282588263889019,-0.400461411848865,0.267,0.349,1,"Vezt","COP","P23","Down"
"Polg",0.283009962811881,0.420876781170601,0.278,0.209,1,"Polg","COP","P23","Up"
"Chuk",0.283187852829273,-0.33001739423565,0.433,0.547,1,"Chuk","COP","P23","Down"
"Tnrc18",0.283375621230689,0.454144312889376,0.267,0.198,1,"Tnrc18","COP","P23","Up"
"Adar",0.283375621230689,-0.482225116984267,0.2,0.267,1,"Adar","COP","P23","Down"
"Lrch2",0.283405603535768,0.506905317938717,0.256,0.198,1,"Lrch2","COP","P23","Up"
"Ppp2r5c",0.283881257286312,0.388510300396542,0.389,0.326,1,"Ppp2r5c","COP","P23","Up"
"Jak2",0.28390289506652,0.336622255804597,0.633,0.57,1,"Jak2","COP","P23","Up"
"Zfr",0.283989665557106,-0.283631809363463,0.511,0.547,1,"Zfr","COP","P23","Down"
"Zranb1",0.284053675809486,-0.452808439926275,0.244,0.326,1,"Zranb1","COP","P23","Down"
"Spin1",0.284433478497611,0.349926598919066,0.278,0.221,1,"Spin1","COP","P23","Up"
"Zfp608",0.285423414229782,0.402876171266069,0.422,0.349,1,"Zfp608","COP","P23","Up"
"Pdcd4",0.285437305203353,0.310637554452554,0.811,0.791,1,"Pdcd4","COP","P23","Up"
"Lcorl",0.28559650965928,0.193889265306436,0.856,0.756,1,"Lcorl","COP","P23","Up"
"Trappc11",0.286129023681946,-0.394664530505809,0.267,0.337,1,"Trappc11","COP","P23","Down"
"Cog5",0.286151930247075,-0.110627701686716,0.311,0.419,1,"Cog5","COP","P23","Down"
"Ndufv3",0.287068605311198,0.296208126284577,0.289,0.209,1,"Ndufv3","COP","P23","Up"
"Far1",0.287122139639597,-0.245987203943228,0.9,0.907,1,"Far1","COP","P23","Down"
"Cyrib",0.287526077424054,0.30852071469427,0.356,0.279,1,"Cyrib","COP","P23","Up"
"Chpt1",0.288053144581227,-0.394470582151893,0.233,0.302,1,"Chpt1","COP","P23","Down"
"Atad2b",0.288267742250594,-0.492615608772551,0.244,0.314,1,"Atad2b","COP","P23","Down"
"Sf3a1",0.288338735984212,0.240487640361845,0.356,0.279,1,"Sf3a1","COP","P23","Up"
"Pabpn1",0.289351914588497,0.0514534730705387,0.978,0.977,1,"Pabpn1","COP","P23","Up"
"Slc25a17",0.289480526370357,-0.143252617378131,0.389,0.488,1,"Slc25a17","COP","P23","Down"
"Brms1l",0.289971743937457,-0.389243164164472,0.244,0.314,1,"Brms1l","COP","P23","Down"
"Atp6v0e",0.290042866825834,-0.282149461319999,0.511,0.535,1,"Atp6v0e","COP","P23","Down"
"Psmd1",0.290059655760865,0.263705786335283,0.389,0.291,1,"Psmd1","COP","P23","Up"
"Mcu",0.290697444259904,0.19346728226552,0.256,0.186,1,"Mcu","COP","P23","Up"
"Ypel3",0.290867149692964,0.506317686193504,0.422,0.372,1,"Ypel3","COP","P23","Up"
"Thoc2",0.291060807154442,-0.135008192743876,0.333,0.43,1,"Thoc2","COP","P23","Down"
"Haghl",0.291273538646645,-0.281226922800109,0.378,0.465,1,"Haghl","COP","P23","Down"
"Macrod2",0.29180281911057,0.264584946129022,0.456,0.372,1,"Macrod2","COP","P23","Up"
"Fbxl6",0.291903289324828,0.394896552240949,0.278,0.209,1,"Fbxl6","COP","P23","Up"
"Tsc1",0.292190811294017,-0.51544803573063,0.267,0.326,1,"Tsc1","COP","P23","Down"
"Zdhhc17",0.292331040591697,-0.249278279095914,0.456,0.535,1,"Zdhhc17","COP","P23","Down"
"Exosc7",0.29238816031675,-0.356410988096304,0.211,0.291,1,"Exosc7","COP","P23","Down"
"Rabac1",0.292437217628103,0.399216181014083,0.267,0.198,1,"Rabac1","COP","P23","Up"
