"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Atn1",0.00570220816115258,-0.229039266265269,0.529,0.665,1,"Atn1","OPC","P08","Down"
"Slc44a1",0.00581874712889622,0.412326909733221,0.386,0.291,1,"Slc44a1","OPC","P08","Up"
"Sirt6",0.00584709132154678,-0.462988023946261,0.242,0.339,1,"Sirt6","OPC","P08","Down"
"Fip1l1",0.00601385251521963,-0.320086181504126,0.537,0.618,1,"Fip1l1","OPC","P08","Down"
"Calcrl",0.0060576493869675,0.239171442441892,0.597,0.535,1,"Calcrl","OPC","P08","Up"
"Shc3",0.00615022537841794,-0.275303606186929,0.398,0.504,1,"Shc3","OPC","P08","Down"
"Hes5",0.00627945439263797,-0.300787344732148,0.405,0.512,1,"Hes5","OPC","P08","Down"
"Omg",0.00637125240416677,0.331056015763221,0.554,0.504,1,"Omg","OPC","P08","Up"
"Plekhm2",0.00642310419346286,-0.674689953902957,0.178,0.252,1,"Plekhm2","OPC","P08","Down"
"Cntn4",0.00660338406794106,-0.446697407278239,0.182,0.264,1,"Cntn4","OPC","P08","Down"
"Nalf1",0.00664703702834841,-0.374267940900944,0.432,0.539,1,"Nalf1","OPC","P08","Down"
"Nup155",0.00679746680628256,-0.615388893512461,0.186,0.264,1,"Nup155","OPC","P08","Down"
"Fam171a2",0.00690205702611332,0.623594892788537,0.283,0.205,1,"Fam171a2","OPC","P08","Up"
"Arsb",0.00708325783184984,0.446302329736988,0.458,0.39,1,"Arsb","OPC","P08","Up"
"Pdgfra",0.00712550079298528,0.148306552052562,0.974,0.976,1,"Pdgfra","OPC","P08","Up"
"Dexi",0.00712872612632922,-0.551147945663217,0.173,0.252,1,"Dexi","OPC","P08","Down"
"Myt1",0.00719098482936178,-0.145572278722737,0.966,0.988,1,"Myt1","OPC","P08","Down"
"Ndel1",0.00749867063341855,-0.547081639234223,0.18,0.26,1,"Ndel1","OPC","P08","Down"
"St7l",0.00768697719998366,-0.552279167628085,0.261,0.343,1,"St7l","OPC","P08","Down"
"Txndc11",0.00780925692128173,-0.393708949417304,0.239,0.327,1,"Txndc11","OPC","P08","Down"
"Ppid",0.00806883996867239,0.476185973993529,0.288,0.213,1,"Ppid","OPC","P08","Up"
"Iffo1",0.00808782934103171,0.489969314335175,0.4,0.327,1,"Iffo1","OPC","P08","Up"
"Sec24a",0.00815306036566264,-0.402880704023655,0.243,0.327,1,"Sec24a","OPC","P08","Down"
"App",0.00826764190679403,0.188445538743389,0.776,0.705,1,"App","OPC","P08","Up"
"Slc3a2",0.00845219191786975,0.540580944067119,0.306,0.228,1,"Slc3a2","OPC","P08","Up"
"Pllp",0.00859859292722391,0.329676752969996,0.564,0.504,1,"Pllp","OPC","P08","Up"
"Enc1",0.00870820798317138,-0.371468461313704,0.471,0.559,1,"Enc1","OPC","P08","Down"
"Efr3a",0.00887863728203846,0.617339918908291,0.264,0.185,1,"Efr3a","OPC","P08","Up"
"Mocs2",0.00887924962333255,-0.6531866155685,0.182,0.252,1,"Mocs2","OPC","P08","Down"
"Matn4",0.00895724595439504,0.278650266011305,0.79,0.76,1,"Matn4","OPC","P08","Up"
"Gnptg",0.00913781321561459,0.521028522358446,0.332,0.26,1,"Gnptg","OPC","P08","Up"
"Cpd",0.00930139304124298,0.567591691892413,0.35,0.28,1,"Cpd","OPC","P08","Up"
"Dscam",0.00936776335267188,0.170651483287307,0.743,0.689,1,"Dscam","OPC","P08","Up"
"Arrb2",0.00943737121942983,-0.400828615880962,0.22,0.307,1,"Arrb2","OPC","P08","Down"
"Clk1",0.00977857201476688,-0.175998932550734,0.882,0.909,1,"Clk1","OPC","P08","Down"
"Pcsk1n",0.0101426722397727,0.391860008065312,0.438,0.362,1,"Pcsk1n","OPC","P08","Up"
"Gsap",0.0101748849310949,-0.332940014080557,0.488,0.567,1,"Gsap","OPC","P08","Down"
"Chd3",0.0101935217364668,0.347819961162138,0.466,0.394,1,"Chd3","OPC","P08","Up"
"Drg2",0.0107010326084503,-0.432909088590253,0.227,0.311,1,"Drg2","OPC","P08","Down"
"Dlg4",0.0107546198467839,-0.315180751556111,0.382,0.48,1,"Dlg4","OPC","P08","Down"
"Glis2",0.0107880345940723,-0.444201061875236,0.191,0.276,1,"Glis2","OPC","P08","Down"
"Nacad",0.010928315881384,-0.38482967356332,0.25,0.339,1,"Nacad","OPC","P08","Down"
"Pdia6",0.0110442780579504,0.30180347640443,0.571,0.52,1,"Pdia6","OPC","P08","Up"
"Dner",0.011312303453696,0.260585520665082,0.752,0.744,1,"Dner","OPC","P08","Up"
"Clstn1",0.011398022613257,0.24525984041357,0.667,0.622,1,"Clstn1","OPC","P08","Up"
"Ank",0.0114007102406391,0.503561488405791,0.26,0.185,1,"Ank","OPC","P08","Up"
"Hip1r",0.0114598314472554,0.353149908150794,0.582,0.531,1,"Hip1r","OPC","P08","Up"
"Megf11",0.0114805268970393,0.344942749112187,0.558,0.5,1,"Megf11","OPC","P08","Up"
"Ttc7b",0.011710782812058,-0.313092783132972,0.372,0.472,1,"Ttc7b","OPC","P08","Down"
"Dhx57",0.0117229428506945,0.574342802441434,0.279,0.205,1,"Dhx57","OPC","P08","Up"
"Dclk1",0.0119714122001112,-0.268927718516128,0.609,0.681,1,"Dclk1","OPC","P08","Down"
"Lsamp",0.0121006190360361,0.286933157794253,0.663,0.594,1,"Lsamp","OPC","P08","Up"
"Amz1",0.0124733386193333,0.570971163644128,0.265,0.197,1,"Amz1","OPC","P08","Up"
"Qpct",0.0125007099520883,0.340483409366881,0.42,0.346,1,"Qpct","OPC","P08","Up"
"Cdk12",0.0126698738654446,-0.328400062719569,0.283,0.362,1,"Cdk12","OPC","P08","Down"
"Pcbp2",0.0126713801633687,-0.451694346361865,0.222,0.303,1,"Pcbp2","OPC","P08","Down"
"Abhd2",0.0126733346918536,0.221206744993265,0.769,0.724,1,"Abhd2","OPC","P08","Up"
"Slc1a4",0.0126828921537594,0.696784422156623,0.289,0.232,1,"Slc1a4","OPC","P08","Up"
"Pik3r2",0.0126936540608831,-0.407862140893,0.254,0.339,1,"Pik3r2","OPC","P08","Down"
"Tada2a",0.0127624656159719,-0.317986014553093,0.274,0.366,1,"Tada2a","OPC","P08","Down"
"Actn4",0.0129070515345303,-0.429397992981028,0.337,0.425,1,"Actn4","OPC","P08","Down"
"Pcdhgc3",0.0130789733070437,0.233886125554344,0.662,0.626,1,"Pcdhgc3","OPC","P08","Up"
"Kctd4",0.0132180903611954,-0.419260266346395,0.217,0.295,1,"Kctd4","OPC","P08","Down"
"Ankrd28",0.0132499433937358,0.214033452789168,0.625,0.583,1,"Ankrd28","OPC","P08","Up"
"Rbm3",0.0132723092817385,-0.364460125035119,0.229,0.311,1,"Rbm3","OPC","P08","Down"
"Fgfr1op2",0.0135077157652147,-0.329876144012821,0.301,0.386,1,"Fgfr1op2","OPC","P08","Down"
"Bsg",0.013684442465506,0.560343270053754,0.286,0.224,1,"Bsg","OPC","P08","Up"
"Vps13d",0.0137518343490029,-0.377104420640894,0.297,0.382,1,"Vps13d","OPC","P08","Down"
"Sez6l",0.013888666940612,0.217899319687366,0.691,0.626,1,"Sez6l","OPC","P08","Up"
"Rictor",0.0139338430060211,0.382828773088302,0.409,0.343,1,"Rictor","OPC","P08","Up"
"Strip1",0.014077445157273,-0.400604506361564,0.193,0.268,1,"Strip1","OPC","P08","Down"
"Scd2",0.0140830521628524,0.306551547418729,0.58,0.516,1,"Scd2","OPC","P08","Up"
"Fam120b",0.0142418713282941,0.477235328307223,0.283,0.201,1,"Fam120b","OPC","P08","Up"
"Cfap20",0.014327819900097,-0.226412859944897,0.367,0.469,1,"Cfap20","OPC","P08","Down"
"Ptar1",0.0144810789160943,0.346507232401671,0.372,0.299,1,"Ptar1","OPC","P08","Up"
"Mib1",0.0145524802112719,-0.357552369582155,0.321,0.406,1,"Mib1","OPC","P08","Down"
"Mrs2",0.0145652017540568,-0.320693755278727,0.305,0.39,1,"Mrs2","OPC","P08","Down"
"Ctif",0.0145821124575291,-0.406515083610097,0.195,0.272,1,"Ctif","OPC","P08","Down"
"Tjap1",0.0146474214302219,-0.34879341601125,0.278,0.362,1,"Tjap1","OPC","P08","Down"
"Armh4",0.0146698900364449,0.415283723363145,0.468,0.406,1,"Armh4","OPC","P08","Up"
"Slc20a1",0.0148648181277802,0.558868664737228,0.261,0.193,1,"Slc20a1","OPC","P08","Up"
"G2e3",0.0149819751918077,-0.442822677955345,0.195,0.268,1,"G2e3","OPC","P08","Down"
"Tnrc18",0.0150012831331854,0.390025806755945,0.417,0.354,1,"Tnrc18","OPC","P08","Up"
"Med25",0.015006838146232,-0.34197469813725,0.264,0.354,1,"Med25","OPC","P08","Down"
"Serinc1",0.0158163078040058,0.260035294698778,0.695,0.661,1,"Serinc1","OPC","P08","Up"
"mt-Co1",0.01602875643734,0.544682157219222,0.376,0.311,1,"mt-Co1","OPC","P08","Up"
"Tra2a",0.0163221730409713,0.192377342602784,0.813,0.799,1,"Tra2a","OPC","P08","Up"
"Dnajc24",0.0165774852474554,-0.438930967739761,0.285,0.354,1,"Dnajc24","OPC","P08","Down"
"Usp3",0.0165895865135913,-0.420389675037348,0.263,0.343,1,"Usp3","OPC","P08","Down"
"Ndufs3",0.0166849589615412,-0.327476881573335,0.228,0.311,1,"Ndufs3","OPC","P08","Down"
"Ice1",0.0167893391217797,-0.386275275849634,0.333,0.421,1,"Ice1","OPC","P08","Down"
"Papola",0.0170312547540681,-0.183739786843501,0.561,0.677,1,"Papola","OPC","P08","Down"
"Creb1",0.0171759442917003,-0.534236186686609,0.197,0.268,1,"Creb1","OPC","P08","Down"
"Blcap",0.0171809150968556,0.440725132343261,0.369,0.303,1,"Blcap","OPC","P08","Up"
"Gcn1",0.0173389515694479,0.518464660295839,0.301,0.244,1,"Gcn1","OPC","P08","Up"
"Grik5",0.017361828262088,-0.195810467815889,0.622,0.736,1,"Grik5","OPC","P08","Down"
"Alms1",0.0173788809923379,-0.512230905658054,0.232,0.307,1,"Alms1","OPC","P08","Down"
"Tjp1",0.0174779331132542,0.481633574539638,0.306,0.232,1,"Tjp1","OPC","P08","Up"
"Cdk8",0.0175332027254176,-0.389485466135024,0.449,0.539,1,"Cdk8","OPC","P08","Down"
"Lingo1",0.017541357531469,0.495580379224825,0.292,0.228,1,"Lingo1","OPC","P08","Up"
"Rasgrf1",0.0176461200857083,-0.330372046766577,0.319,0.413,1,"Rasgrf1","OPC","P08","Down"
"Plk2",0.0177118929136452,-0.361666245576132,0.201,0.268,1,"Plk2","OPC","P08","Down"
"Hmgcs1",0.0177698728403543,-0.493130139311448,0.277,0.35,1,"Hmgcs1","OPC","P08","Down"
"Abhd12",0.0180451877737373,0.317285153011515,0.652,0.626,1,"Abhd12","OPC","P08","Up"
"Gpr162",0.0182411807179456,-0.29865775598913,0.395,0.48,1,"Gpr162","OPC","P08","Down"
"Aldh1l2",0.0189802069606834,-0.360090675991669,0.234,0.311,1,"Aldh1l2","OPC","P08","Down"
"Cobll1",0.019177073386503,-0.353786666507282,0.296,0.382,1,"Cobll1","OPC","P08","Down"
"Ubn2",0.0192717718028893,0.32432948442523,0.431,0.354,1,"Ubn2","OPC","P08","Up"
"Hmg20a",0.019369689550703,-0.273170795200124,0.468,0.567,1,"Hmg20a","OPC","P08","Down"
"Tnrc6b",0.019400440578644,-0.313173599354891,0.394,0.484,1,"Tnrc6b","OPC","P08","Down"
"Zbed4",0.0197694133237397,-0.448501160797459,0.188,0.26,1,"Zbed4","OPC","P08","Down"
"Gnao1",0.0210042799502125,-0.258208089520064,0.529,0.61,1,"Gnao1","OPC","P08","Down"
"Tef",0.0210346630511026,-0.449778584119749,0.263,0.335,1,"Tef","OPC","P08","Down"
"Flnb",0.0210831924581547,0.522075613834575,0.293,0.232,1,"Flnb","OPC","P08","Up"
"Trpc4ap",0.0212333520259889,-0.325320300188024,0.265,0.343,1,"Trpc4ap","OPC","P08","Down"
"Inpp5f",0.0214055931271677,-0.305546537453419,0.204,0.283,1,"Inpp5f","OPC","P08","Down"
"Dhcr7",0.0214571542565777,0.316199817985549,0.463,0.398,1,"Dhcr7","OPC","P08","Up"
"Ctsb",0.021636371643811,0.434442977803091,0.428,0.358,1,"Ctsb","OPC","P08","Up"
"Ncstn",0.021811176067572,0.562476445893843,0.278,0.217,1,"Ncstn","OPC","P08","Up"
"Snx29",0.0219437242128464,0.336316332255211,0.433,0.37,1,"Snx29","OPC","P08","Up"
"Fubp1",0.022176621140459,-0.205898623935757,0.692,0.783,1,"Fubp1","OPC","P08","Down"
"Znhit6",0.0222102282288083,-0.277491571215651,0.389,0.496,1,"Znhit6","OPC","P08","Down"
"Smc6",0.0222784402759191,-0.475912568202479,0.219,0.283,1,"Smc6","OPC","P08","Down"
"Stmn4",0.022378313838676,0.43752625074707,0.289,0.236,1,"Stmn4","OPC","P08","Up"
"Lsm14b",0.0226076976250266,-0.265317649285197,0.393,0.496,1,"Lsm14b","OPC","P08","Down"
"Hnrnph3",0.0227190163216187,-0.253613686919545,0.449,0.559,1,"Hnrnph3","OPC","P08","Down"
"Wscd1",0.0228315862160883,0.296009927762929,0.508,0.445,1,"Wscd1","OPC","P08","Up"
"Prpsap1",0.0235926394149715,-0.295445589281736,0.246,0.331,1,"Prpsap1","OPC","P08","Down"
"Pknox2",0.0238094488070042,0.378925542238993,0.307,0.24,1,"Pknox2","OPC","P08","Up"
"Glud1",0.0241790005645743,-0.337413823483634,0.283,0.362,1,"Glud1","OPC","P08","Down"
"Gria3",0.0243206441977444,0.213475050906208,0.707,0.657,1,"Gria3","OPC","P08","Up"
"Pja2",0.0243308339358619,-0.369714804740994,0.243,0.319,1,"Pja2","OPC","P08","Down"
"Wnk1",0.0245019539355456,0.225444065449838,0.562,0.508,1,"Wnk1","OPC","P08","Up"
"Atp6v0a1",0.0246308751500101,-0.328533351731029,0.499,0.579,1,"Atp6v0a1","OPC","P08","Down"
"Atraid",0.0249394964561072,0.497481631026777,0.304,0.244,1,"Atraid","OPC","P08","Up"
"Cspg5",0.0249753877659422,0.139536612650138,0.957,0.933,1,"Cspg5","OPC","P08","Up"
"Pkn2",0.0250169435554442,-0.358446298561139,0.232,0.307,1,"Pkn2","OPC","P08","Down"
"Lrrn3",0.0251571176893814,0.307884888257704,0.272,0.209,1,"Lrrn3","OPC","P08","Up"
"Uba5",0.0252075870433063,-0.424202385687387,0.182,0.252,1,"Uba5","OPC","P08","Down"
"Pcdhgb5",0.0260230996829533,0.309715562127365,0.359,0.287,1,"Pcdhgb5","OPC","P08","Up"
"Cntn1",0.0260412427264982,0.169801201679573,0.91,0.906,1,"Cntn1","OPC","P08","Up"
"Slc1a2",0.0261443959028588,0.254227506349773,0.505,0.433,1,"Slc1a2","OPC","P08","Up"
"Fbxl5",0.0261495317145802,0.266814896982638,0.444,0.378,1,"Fbxl5","OPC","P08","Up"
"Akap10",0.0263705724023909,-0.352443608956195,0.219,0.291,1,"Akap10","OPC","P08","Down"
"Nbas",0.0266032885362699,0.517186998645201,0.278,0.217,1,"Nbas","OPC","P08","Up"
"Zfhx2",0.0267272728072474,-0.531549823805373,0.232,0.295,1,"Zfhx2","OPC","P08","Down"
"Uba1",0.026753582350527,-0.367647915122487,0.267,0.346,1,"Uba1","OPC","P08","Down"
"Dlg1",0.0267919717156259,0.469319222654129,0.276,0.213,1,"Dlg1","OPC","P08","Up"
"Gfpt1",0.0267942386111352,-0.458502781219622,0.22,0.283,1,"Gfpt1","OPC","P08","Down"
"Impact",0.0270797757857077,-0.324865780759467,0.241,0.323,1,"Impact","OPC","P08","Down"
"Hmgcl",0.0271524479897911,-0.40365182204486,0.262,0.331,1,"Hmgcl","OPC","P08","Down"
"Man2a2",0.0271654863253375,-0.263038943424372,0.466,0.555,1,"Man2a2","OPC","P08","Down"
"Hyou1",0.027207621448132,0.4340914979227,0.276,0.213,1,"Hyou1","OPC","P08","Up"
"Ints14",0.0272735493061007,-0.290926433343992,0.201,0.272,1,"Ints14","OPC","P08","Down"
"Fam3c",0.0273364382469755,0.548314918049603,0.284,0.228,1,"Fam3c","OPC","P08","Up"
